gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.5111926794052124,0.22658312320709229,-4.565022848623812e-08","0.4983515441417694,0.21307270228862762,-0.001057009561918676","0.48986542224884033,0.19874954223632812,-0.0014727390371263027","0.48614293336868286,0.18569931387901306,-0.0024813672062009573","0.4878012239933014,0.17802496254444122,-0.0029581342823803425","0.49215832352638245,0.18570461869239807,0.003497366327792406","0.4891681671142578,0.1729130893945694,0.001405106857419014","0.4922264814376831,0.17649823427200317,-0.0009087429498322308","0.4953737258911133,0.18180371820926666,-0.002217380329966545","0.4959244132041931,0.18499687314033508,0.003083629533648491","0.4927845001220703,0.1709972470998764,0.001154735335148871","0.4955587089061737,0.17556385695934296,-0.0008867615833878517","0.4984883964061737,0.18213507533073425,-0.001885371981188655","0.4995320737361908,0.18529899418354034,0.0020872526802122593","0.49662303924560547,0.17384643852710724,0.00018992226978298277","0.49891209602355957,0.17857635021209717,-0.0003022328019142151","0.5015507340431213,0.18415836989879608,-4.4469030399341136e-05","0.5030806064605713,0.18733039498329163,0.0009547661175020039","0.500436007976532,0.17792129516601562,0.0008653789409436285","0.5019418597221375,0.18144023418426514,0.0020249418448656797","0.5042054057121277,0.18557849526405334,0.0031216302886605263"
0.0,"0.5905514359474182,0.35110628604888916,3.573611806473309e-08","0.5895511507987976,0.32033878564834595,0.0010816460708156228","0.5923165678977966,0.3007792830467224,0.001417436171323061","0.5965770483016968,0.28649285435676575,0.0004799436137545854","0.6019436120986938,0.27901753783226013,-0.00032292542164213955","0.5993881225585938,0.2972608208656311,0.006634560413658619","0.6026452779769897,0.28427043557167053,0.0058252024464309216","0.6034702658653259,0.27651071548461914,0.004224739503115416","0.6038987040519714,0.2703511416912079,0.0029536960646510124","0.6022364497184753,0.30240607261657715,0.00500708119943738","0.6065394878387451,0.2912035882472992,0.003943005111068487","0.6056694388389587,0.2879571318626404,0.002563396468758583","0.6047699451446533,0.28587234020233154,0.00175826798658818","0.6053304076194763,0.3086639940738678,0.0027968327049165964","0.6085084676742554,0.29971176385879517,0.0022385469637811184","0.6067273020744324,0.2981208860874176,0.00287224561907351","0.6057758927345276,0.2964513599872589,0.003305253805592656","0.6082280278205872,0.31666064262390137,0.00035799291799776256","0.61037677526474,0.30848562717437744,0.0010439646430313587","0.6078528165817261,0.3069758415222168,0.0023502062540501356","0.6062883734703064,0.30597156286239624,0.0032297426369041204"
0.0,"0.6022538542747498,0.36515939235687256,-6.334879998348697e-08","0.6010841727256775,0.3403686583042145,0.0003601220087148249","0.6038182973861694,0.3222983777523041,-0.0004030596755910665","0.609241247177124,0.31284263730049133,-0.0024621037300676107","0.6158040761947632,0.3146142363548279,-0.0043229106813669205","0.6118168234825134,0.3182699382305145,0.003693507518619299","0.6184630393981934,0.3067080080509186,-0.0006447785999625921","0.6172604560852051,0.30786430835723877,-0.0038939693477004766","0.615027129650116,0.3134349584579468,-0.005348958540707827","0.614942729473114,0.3261244595050812,0.0013002881314605474","0.620154619216919,0.31686729192733765,-0.0026294977869838476","0.616936445236206,0.3221481442451477,-0.004276289138942957","0.615009605884552,0.3287360370159149,-0.00435744458809495","0.6175550222396851,0.33556070923805237,-0.0018258515046909451","0.620646595954895,0.3275700807571411,-0.005166024435311556","0.6168988347053528,0.33344897627830505,-0.0043458170257508755","0.6155535578727722,0.33966735005378723,-0.0027286889962852","0.619217574596405,0.346609503030777,-0.0051349010318517685","0.6206182837486267,0.3391769528388977,-0.005890249740332365","0.6172381639480591,0.3426377773284912,-0.003769239643588662","0.6161423921585083,0.34689363837242126,-0.0017408274579793215"
0.0,"0.6072195172309875,0.38308975100517273,-9.442297255191079e-08","0.6069002151489258,0.35974496603012085,-0.000603511172812432","0.6110661029815674,0.34209805727005005,-0.001672058249823749","0.6183540225028992,0.33744174242019653,-0.003686899319291115","0.6244659423828125,0.3443945646286011,-0.005450443830341101","0.6198879480361938,0.34207895398139954,0.0012650367571040988","0.6258998513221741,0.3310185670852661,-0.0036516988184303045","0.6212124824523926,0.3352735638618469,-0.00662338687106967","0.6187818050384521,0.34168541431427,-0.007958334870636463","0.6230080723762512,0.35168686509132385,-0.0009970939718186855","0.6279807090759277,0.3424075245857239,-0.005675491876900196","0.6211376786231995,0.3480907082557678,-0.006650527939200401","0.6199091672897339,0.3549889922142029,-0.006085657514631748","0.6249975562095642,0.36232060194015503,-0.004008184187114239","0.6281886100769043,0.35356810688972473,-0.008099506609141827","0.6212649345397949,0.35863620042800903,-0.006490183062851429","0.6205161809921265,0.3648297190666199,-0.004176694434136152","0.6261953711509705,0.37424251437187195,-0.0072580184787511826","0.627200722694397,0.365084707736969,-0.00859504658728838","0.6219514012336731,0.36821627616882324,-0.006025638431310654","0.6212459206581116,0.37338167428970337,-0.0035737359430640936"
0.0,"0.6120506525039673,0.40604251623153687,-7.303694360416557e-08","0.6118898391723633,0.3862312138080597,-0.0013413395499810576","0.6165473461151123,0.36807939410209656,-0.0022713025100529194","0.6246328949928284,0.36150819063186646,-0.003912452608346939","0.6304722428321838,0.36992204189300537,-0.005204323213547468","0.6245366930961609,0.3674435019493103,0.002545185387134552","0.6318936347961426,0.35791030526161194,-0.0018710701260715723","0.6315106749534607,0.3594701588153839,-0.004522336646914482","0.6301755905151367,0.3660392463207245,-0.005542513448745012","0.6277700662612915,0.3771721422672272,0.001075015403330326","0.6340236663818359,0.3701023757457733,-0.004018354695290327","0.6275025010108948,0.3764789402484894,-0.005060373339802027","0.6245284080505371,0.3833690583705902,-0.004001433029770851","0.6295830011367798,0.38745740056037903,-0.0012786253355443478","0.6339098811149597,0.3814350366592407,-0.006366607267409563","0.6271326541900635,0.3868492543697357,-0.005158773623406887","0.6250188946723938,0.3925902247428894,-0.0025338248815387487","0.6304779052734375,0.3992600739002228,-0.0038328194059431553","0.6323363780975342,0.39315110445022583,-0.0061318832449615","0.6272221207618713,0.3962678015232086,-0.00424783444032073","0.6258211731910706,0.40035343170166016,-0.001942148432135582"
0.0,"0.614679753780365,0.42882058024406433,-4.699453981515944e-08","0.6154912114143372,0.40995272994041443,-0.0022005694918334484","0.621427595615387,0.3935351073741913,-0.0031276585068553686","0.6298107504844666,0.3888521194458008,-0.004413921386003494","0.6359504461288452,0.3961171507835388,-0.005267728585749865","0.6295760273933411,0.3936397433280945,0.001159957842901349","0.6373949646949768,0.3868750333786011,-0.002437383169308305","0.6361598968505859,0.3870394229888916,-0.00513685354962945","0.6328988075256348,0.3911830186843872,-0.006406629458069801","0.6316630244255066,0.4035201668739319,0.00032963589183054864","0.6390149593353271,0.39800044894218445,-0.0027825599536299706","0.6358738541603088,0.39860299229621887,-0.004257295746356249","0.6324209570884705,0.4017300605773926,-0.004522664472460747","0.6320930123329163,0.41438138484954834,-0.0012749650049954653","0.6386522054672241,0.41044068336486816,-0.004665561486035585","0.6342266798019409,0.41109710931777954,-0.004518277943134308","0.6306085586547852,0.41398048400878906,-0.0035193159710615873","0.6311687231063843,0.42609068751335144,-0.0031670748721808195","0.6353309154510498,0.4230189323425293,-0.005123351700603962","0.6320049166679382,0.42320796847343445,-0.004151345696300268","0.6293026208877563,0.4250389337539673,-0.0029029063880443573"
0.0,"0.607549786567688,0.48895543813705444,-3.682228566503909e-08","0.6188011169433594,0.4667062759399414,4.403759885462932e-05","0.6278355121612549,0.4544787108898163,-0.0010846983641386032","0.6370950937271118,0.4513428211212158,-0.003463298548012972","0.6430925130844116,0.45850154757499695,-0.005544711835682392","0.6375961899757385,0.46273407340049744,0.005176150240004063","0.6452714204788208,0.46108874678611755,0.0014323119539767504","0.6432369351387024,0.4609794318675995,-0.002206253819167614","0.6389617323875427,0.46124184131622314,-0.004139874130487442","0.6369462609291077,0.4738815128803253,0.0032450768630951643","0.6433332562446594,0.47273537516593933,3.977525921072811e-05","0.6389092803001404,0.4735163152217865,-0.0023547473829239607","0.6338868737220764,0.4735729992389679,-0.0032812776044011116","0.6353617906570435,0.48497724533081055,0.000550700759049505","0.6402033567428589,0.4824497401714325,-0.0021446747705340385","0.6357291340827942,0.4829616844654083,-0.0015382679412141442","0.6315811276435852,0.4832632839679718,-0.00037721163243986666","0.6324130892753601,0.4963139593601227,-0.0023372238501906395","0.6365321278572083,0.4918249249458313,-0.0027038969565182924","0.6328828930854797,0.49121415615081787,-0.0004768931830767542","0.6297706365585327,0.49158987402915955,0.001558002084493637"
0.0,"0.6001132726669312,0.5586962699890137,-4.73147849788802e-08","0.6129305958747864,0.5484645962715149,-0.001282345736399293","0.6225907802581787,0.5455200672149658,-0.0030260912608355284","0.6296305060386658,0.5510169863700867,-0.005560587625950575","0.6336849927902222,0.5581541061401367,-0.007623395882546902","0.6305682063102722,0.5564920902252197,0.001703450339846313","0.6374732851982117,0.556606113910675,-0.003599669551476836","0.6322221159934998,0.5546720623970032,-0.007440779358148575","0.6276655197143555,0.5548948049545288,-0.00928398035466671","0.6274176836013794,0.5667909979820251,-7.247403846122324e-05","0.6334118247032166,0.5684176683425903,-0.004919193685054779","0.6269190311431885,0.5646190047264099,-0.006815439555794001","0.6232220530509949,0.5632277131080627,-0.00708610936999321","0.623252809047699,0.5763581395149231,-0.0027093447279185057","0.6276728510856628,0.5774906873703003,-0.007085714023560286","0.6217784285545349,0.5724557042121887,-0.00590277137234807","0.6188350319862366,0.5708155632019043,-0.004014953039586544","0.6179798245429993,0.5852416753768921,-0.005596306640654802","0.6216192841529846,0.5847548246383667,-0.007113256957381964","0.6174414157867432,0.579335629940033,-0.004840052220970392","0.6152095794677734,0.5771139860153198,-0.002611336065456271"
0.0,"0.5638079643249512,0.6339378952980042,2.0892944263550817e-08","0.5672795176506042,0.6489536166191101,-0.006699171848595142","0.5727106928825378,0.6594775915145874,-0.009866900742053986","0.5766369104385376,0.6725210547447205,-0.012221063487231731","0.5780918002128601,0.6847941279411316,-0.01329074427485466","0.5921697616577148,0.6518436670303345,-0.0030474155209958553","0.5880575180053711,0.6761383414268494,-0.007544336840510368","0.5816583633422852,0.6746352314949036,-0.01109288539737463","0.5797466039657593,0.6663869023323059,-0.012917491607367992","0.5922701358795166,0.6563217043876648,-0.0010697152465581894","0.5873019099235535,0.681037187576294,-0.0054630436934530735","0.5803474187850952,0.6784173250198364,-0.007946331985294819","0.5785991549491882,0.6695573329925537,-0.008818147704005241","0.590428352355957,0.6615996360778809,2.1033367829659255e-06","0.5860645771026611,0.6833778023719788,-0.0037610852159559727","0.5798345804214478,0.6802539229393005,-0.0037583305966109037","0.5781940817832947,0.6720224618911743,-0.002731013111770153","0.5879998207092285,0.6655362844467163,0.00043363901204429567","0.5849556922912598,0.6831092834472656,-0.0016140163643285632","0.5802343487739563,0.6817893981933594,-0.0008534491062164307","0.5786474943161011,0.675392746925354,0.0004980724770575762"
0.0,"0.5053455829620361,0.6264631152153015,7.885331143597796e-08","0.49325859546661377,0.650554358959198,0.0031080152839422226","0.48621562123298645,0.6683717370033264,0.0022248351015150547","0.4850431978702545,0.6845252513885498,0.0005109416088089347","0.48781153559684753,0.6945219039916992,-0.001071964972652495","0.48597726225852966,0.6784899830818176,-0.0016861314652487636","0.4865782558917999,0.7022759914398193,-0.001637968816794455","0.4882722795009613,0.7063049674034119,-0.00022511373390443623","0.48945266008377075,0.703863263130188,0.0012823294382542372","0.4949657618999481,0.6807438135147095,-0.003663894720375538","0.4926583170890808,0.7016575336456299,-0.004102312959730625","0.49308010935783386,0.7054502964019775,-0.003683905117213726","0.4931942820549011,0.7017472386360168,-0.0032852913718670607","0.5038625597953796,0.6816014647483826,-0.004972688853740692","0.5007138252258301,0.6990401148796082,-0.004753910470753908","0.5004581809043884,0.6971620321273804,-0.003713116282597184","0.5004109740257263,0.6902620196342468,-0.0030885247979313135","0.5122544765472412,0.6829869151115417,-0.005928953178226948","0.5075825452804565,0.6969921588897705,-0.00491510983556509","0.5068789124488831,0.6946719884872437,-0.0032389676198363304","0.5069165229797363,0.6894423365592957,-0.0019573476165533066"
