gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.40572354197502136,0.35098695755004883,-8.007526730580139e-08","0.42145949602127075,0.3394050598144531,-0.004745103418827057","0.43575912714004517,0.32137349247932434,-0.006327508948743343","0.4350295960903168,0.30186256766319275,-0.007732090074568987","0.4244709312915802,0.29564374685287476,-0.007719285320490599","0.42731040716171265,0.2999498248100281,-0.0011653726687654853","0.42943981289863586,0.28472432494163513,-0.007775325793772936","0.4279616177082062,0.3018399477005005,-0.011121795512735844","0.42767956852912903,0.3071286082267761,-0.012774083763360977","0.4164159893989563,0.3007466495037079,-0.0017498729284852743","0.41748127341270447,0.28906798362731934,-0.007838573306798935","0.41798970103263855,0.3088034987449646,-0.008616432547569275","0.41817957162857056,0.31002169847488403,-0.00823642686009407","0.4064347445964813,0.303909569978714,-0.0035192063078284264","0.4067390561103821,0.2945535480976105,-0.009992002509534359","0.40850013494491577,0.3125360906124115,-0.006876886822283268","0.4087427258491516,0.3143475353717804,-0.0036410398315638304","0.3959462344646454,0.30809926986694336,-0.005728810094296932","0.39658123254776,0.3009081184864044,-0.008434595540165901","0.399269163608551,0.31298041343688965,-0.004723929800093174","0.3996751010417938,0.3162044584751129,-0.00140785810071975"
0.0,"0.4103945195674896,0.35366958379745483,-8.398703243983618e-08","0.425300270318985,0.34198567271232605,-0.005391737446188927","0.4384698271751404,0.3249262571334839,-0.007822483777999878","0.4382164776325226,0.3064023554325104,-0.010070301592350006","0.42797160148620605,0.29984384775161743,-0.010795447044074535","0.4296426475048065,0.30416345596313477,-0.0026030722074210644","0.4320133924484253,0.2886141240596771,-0.009830811992287636","0.4312203526496887,0.3064214289188385,-0.012946395203471184","0.43070119619369507,0.31078842282295227,-0.014350476674735546","0.41883179545402527,0.30501043796539307,-0.00305757112801075","0.4207049012184143,0.29416191577911377,-0.009943262673914433","0.42158493399620056,0.31417155265808105,-0.010562479496002197","0.4208488166332245,0.3138953745365143,-0.009964082390069962","0.40863507986068726,0.3079894781112671,-0.004728926345705986","0.4104005992412567,0.29931122064590454,-0.012273471802473068","0.4123530089855194,0.3174833357334137,-0.00908125564455986","0.41155141592025757,0.31791242957115173,-0.005578613840043545","0.398137629032135,0.3121878206729889,-0.006800574716180563","0.40106600522994995,0.3051464557647705,-0.01046011596918106","0.4037834703922272,0.31709223985671997,-0.0068107969127595425","0.4028294086456299,0.31981462240219116,-0.0033302910160273314"
0.0,"0.41362816095352173,0.3579525947570801,-1.0090147384289594e-07","0.4285808503627777,0.34768813848495483,-0.004996018949896097","0.44235357642173767,0.3298155963420868,-0.0069132717326283455","0.4420737028121948,0.31086286902427673,-0.008674628101289272","0.4316263794898987,0.30485156178474426,-0.009079874493181705","0.43332383036613464,0.30915191769599915,-0.0016227447194978595","0.4372187852859497,0.2951452434062958,-0.008367424830794334","0.43598759174346924,0.3122742176055908,-0.01141440961509943","0.4340243339538574,0.3165150284767151,-0.01289799902588129","0.42252886295318604,0.3095152974128723,-0.002409994602203369","0.4257325232028961,0.29858332872390747,-0.009309306740760803","0.4262206554412842,0.3184804916381836,-0.010328550823032856","0.42421674728393555,0.3193894922733307,-0.009857884608209133","0.41247957944869995,0.31276512145996094,-0.004331887699663639","0.4149036705493927,0.3038388192653656,-0.011922942474484444","0.416805624961853,0.3220466673374176,-0.00900067389011383","0.4149770438671112,0.32289233803749084,-0.00561147416010499","0.4019208252429962,0.3175451159477234,-0.006595056038349867","0.40535593032836914,0.31018465757369995,-0.010352709330618382","0.40808674693107605,0.32234618067741394,-0.0066880336962640285","0.4065679609775543,0.3251764178276062,-0.0031989633571356535"
0.0,"0.4176251292228699,0.3659822642803192,-1.0618987289490178e-07","0.4316563308238983,0.35608071088790894,-0.005572185385972261","0.44629618525505066,0.33843955397605896,-0.007695557549595833","0.44576072692871094,0.31985270977020264,-0.009469602257013321","0.43613120913505554,0.3120124340057373,-0.009697293862700462","0.4380171298980713,0.3150780200958252,-0.0022843650076538324","0.442253440618515,0.30205458402633667,-0.008964214473962784","0.4405287802219391,0.3201374411582947,-0.011956734582781792","0.43804165720939636,0.32326173782348633,-0.013468977995216846","0.42689093947410583,0.315031498670578,-0.0026045998092740774","0.43020471930503845,0.30642372369766235,-0.009165137074887753","0.4305329918861389,0.3268531858921051,-0.010172052308917046","0.42831140756607056,0.3256804347038269,-0.009872904047369957","0.4167701005935669,0.31772205233573914,-0.004063558764755726","0.41910189390182495,0.31059950590133667,-0.011277427896857262","0.42079293727874756,0.3291751444339752,-0.008430302143096924","0.4188953638076782,0.32853662967681885,-0.005318715237081051","0.4061482846736908,0.3219335079193115,-0.00590327987447381","0.40953800082206726,0.3164650499820709,-0.009575173258781433","0.4120345115661621,0.32919180393218994,-0.006065596826374531","0.41050028800964355,0.3311401903629303,-0.002690036315470934"
0.0,"0.42110884189605713,0.3729398846626282,-9.860062988309437e-08","0.43552839756011963,0.36420825123786926,-0.005906401202082634","0.44973093271255493,0.34593629837036133,-0.008362187072634697","0.4506477117538452,0.32684755325317383,-0.010418971069157124","0.44034507870674133,0.3196316659450531,-0.010946654714643955","0.4403427541255951,0.32202470302581787,-0.0032850871793925762","0.4446902871131897,0.3090205490589142,-0.010708934627473354","0.44356998801231384,0.32734107971191406,-0.0141440499573946","0.44135475158691406,0.3309095501899719,-0.01586514711380005","0.4293644428253174,0.32180625200271606,-0.003596813650801778","0.43300482630729675,0.3130815029144287,-0.010807977057993412","0.4338635206222534,0.33359071612358093,-0.011834760196506977","0.43171006441116333,0.3326910436153412,-0.011468379758298397","0.4191197454929352,0.32454439997673035,-0.005113961175084114","0.4219060242176056,0.31764575839042664,-0.012564918957650661","0.4241398274898529,0.33593451976776123,-0.009533860720694065","0.4224708378314972,0.33537498116493225,-0.006313664373010397","0.4086626470088959,0.32871830463409424,-0.007095200475305319","0.41245463490486145,0.32403862476348877,-0.01090431772172451","0.4153347909450531,0.33656245470046997,-0.007548111490905285","0.41410815715789795,0.3386591076850891,-0.0043339054100215435"
0.0,"0.42401573061943054,0.38125884532928467,-1.0255025983951782e-07","0.43880003690719604,0.37099379301071167,-0.00538957305252552","0.45318835973739624,0.35393548011779785,-0.0077385567128658295","0.4533798396587372,0.3364681303501129,-0.00994613952934742","0.4436319172382355,0.32857057452201843,-0.010723866522312164","0.4447142481803894,0.32925963401794434,-0.001954481238499284","0.4493043124675751,0.31808578968048096,-0.009099469520151615","0.44745901226997375,0.3360406458377838,-0.01254118699580431","0.4453481137752533,0.3396265208721161,-0.014325601048767567","0.4339348375797272,0.32815271615982056,-0.0025352442171424627","0.4376799166202545,0.32090476155281067,-0.00955864880234003","0.4375274181365967,0.34097152948379517,-0.010757931508123875","0.4357241094112396,0.34105128049850464,-0.010470251552760601","0.4236050248146057,0.33018937706947327,-0.004358194302767515","0.42597898840904236,0.3247717618942261,-0.011539729312062263","0.4273361563682556,0.3428890109062195,-0.008781376294791698","0.4259321689605713,0.3430192470550537,-0.0057929521426558495","0.41273748874664307,0.33409383893013,-0.006649503018707037","0.41581666469573975,0.331163614988327,-0.010217411443591118","0.4180496633052826,0.3435814678668976,-0.007077937014400959","0.4171047508716583,0.34518927335739136,-0.004056406673043966"
0.0,"0.42450985312461853,0.3881032466888428,-9.710649351291067e-08","0.4396504759788513,0.37881869077682495,-0.004870611242949963","0.4546302855014801,0.3623759150505066,-0.006875185761600733","0.45572608709335327,0.3447069823741913,-0.008759654127061367","0.4457058012485504,0.33649083971977234,-0.009240731596946716","0.44697105884552,0.33796632289886475,-0.0017085779691115022","0.4520217776298523,0.3259059190750122,-0.008462219499051571","0.44953423738479614,0.34343820810317993,-0.011632202193140984","0.4472317099571228,0.3468255400657654,-0.013257285580039024","0.4358208179473877,0.336343377828598,-0.0023555848747491837","0.43950939178466797,0.3286133408546448,-0.009046205319464207","0.4391993582248688,0.34797316789627075,-0.010229536332190037","0.43773308396339417,0.3479039669036865,-0.010048330761492252","0.425059050321579,0.3378351926803589,-0.004115013871341944","0.42781683802604675,0.33187931776046753,-0.010931777767837048","0.42902374267578125,0.34971025586128235,-0.008076992817223072","0.4277116358280182,0.35015833377838135,-0.005107565317302942","0.4137849807739258,0.3409726321697235,-0.006280864123255014","0.4172431230545044,0.3374147117137909,-0.00955752283334732","0.41940370202064514,0.3499601185321808,-0.0062555186450481415","0.41860440373420715,0.3520869314670563,-0.003142129397019744"
0.0,"0.42530012130737305,0.3953603208065033,-9.43764320027185e-08","0.4404783546924591,0.3851637840270996,-0.004801792558282614","0.4549826383590698,0.3703838884830475,-0.0075895474292337894","0.45626989006996155,0.3539792597293854,-0.010417242534458637","0.446872353553772,0.3446401059627533,-0.012044446542859077","0.4467620551586151,0.34120243787765503,-0.0025184261612594128","0.4531829357147217,0.3337668478488922,-0.009936011396348476","0.4504428803920746,0.35190001130104065,-0.013950165361166","0.44723382592201233,0.355292409658432,-0.016127075999975204","0.4353197515010834,0.3394370973110199,-0.0035769096575677395","0.44061407446861267,0.3370259702205658,-0.010348036885261536","0.43962711095809937,0.35658368468284607,-0.011975672096014023","0.43694421648979187,0.35645028948783875,-0.012236244045197964","0.42432448267936707,0.341810017824173,-0.0057056741788983345","0.4285827875137329,0.340724915266037,-0.012571361847221851","0.4295024275779724,0.35839810967445374,-0.010256823152303696","0.4274487793445587,0.35834264755249023,-0.007736496161669493","0.4132925868034363,0.3464665412902832,-0.008237281814217567","0.4179692566394806,0.34664198756217957,-0.011720417998731136","0.42039594054222107,0.3588569462299347,-0.008763078600168228","0.4193134605884552,0.36035317182540894,-0.00585740152746439"
0.0,"0.42243796586990356,0.4021046757698059,-1.0316656329223406e-07","0.4383454918861389,0.3937263488769531,-0.005218521226197481","0.45406755805015564,0.37783050537109375,-0.007424523588269949","0.4558272957801819,0.36099472641944885,-0.009424510411918163","0.4466676115989685,0.3530208170413971,-0.010026364587247372","0.446247398853302,0.3499470055103302,-0.0019298922270536423","0.4523460268974304,0.3414044976234436,-0.009049712680280209","0.44882839918136597,0.3594830632209778,-0.012673926539719105","0.4460391402244568,0.3633601665496826,-0.01455532107502222","0.4352335035800934,0.34747564792633057,-0.0025286751333624125","0.4401007890701294,0.3433743417263031,-0.009148620069026947","0.4383426308631897,0.36257749795913696,-0.01038264948874712","0.436619371175766,0.36327922344207764,-0.010168598033487797","0.4244544804096222,0.3489564061164856,-0.004342915490269661","0.4278509020805359,0.34758391976356506,-0.010562672279775143","0.42797064781188965,0.3647606372833252,-0.007881835103034973","0.42661577463150024,0.3651617169380188,-0.0051966174505651","0.41362667083740234,0.35266661643981934,-0.0067030293866992","0.4170125126838684,0.3533448874950409,-0.009530127048492432","0.4184659719467163,0.3657807409763336,-0.006476521957665682","0.41784849762916565,0.3673372268676758,-0.0036175833083689213"
0.0,"0.42214515805244446,0.4090138375759125,-7.927557987841283e-08","0.4366261959075928,0.4009541869163513,-0.006722729187458754","0.4517572820186615,0.3861875534057617,-0.01002900768071413","0.45257633924484253,0.36876818537712097,-0.012886887416243553","0.44162261486053467,0.36009225249290466,-0.01452176459133625","0.44424447417259216,0.35290220379829407,-0.003268711967393756","0.45010581612586975,0.3485865294933319,-0.010618908330798149","0.4472765624523163,0.366455078125,-0.014837371185421944","0.4445731043815613,0.3702852725982666,-0.017234263941645622","0.4328904449939728,0.34986239671707153,-0.003472213866189122","0.43677419424057007,0.3504096269607544,-0.009942417033016682","0.4361206889152527,0.3694453239440918,-0.011562124826014042","0.4346640110015869,0.3699372112751007,-0.011783938854932785","0.4217558205127716,0.3523137867450714,-0.004964696709066629","0.4246862232685089,0.3560892641544342,-0.011608664877712727","0.4260256290435791,0.37252727150917053,-0.009816252626478672","0.42506396770477295,0.37209105491638184,-0.007697171997278929","0.4107775092124939,0.35773763060569763,-0.007096744142472744","0.4142029583454132,0.3624734878540039,-0.010621125809848309","0.41667628288269043,0.37415456771850586,-0.008405005559325218","0.41650643944740295,0.3748714327812195,-0.006066283211112022"
