gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.537987232208252,0.3890135586261749,-3.79546927220531e-09","0.5320714116096497,0.3628367781639099,-0.00013083027442917228","0.5305676460266113,0.3444691598415375,-0.000560539832804352","0.534539520740509,0.3341899812221527,-0.0018800374818965793","0.5401726961135864,0.33071044087409973,-0.0027529075741767883","0.5337726473808289,0.32361096143722534,0.005288187880069017","0.5350551009178162,0.31408730149269104,0.0028458223678171635","0.5354062914848328,0.3169437050819397,-8.987847104435787e-05","0.5356961488723755,0.31979745626449585,-0.0018675497267395258","0.5391376614570618,0.3253002166748047,0.003950424026697874","0.5415847897529602,0.3160080909729004,0.001335256383754313","0.5409539341926575,0.3216804265975952,-0.0014097022358328104","0.5395222306251526,0.3276221752166748,-0.002675995696336031","0.5441651940345764,0.330105721950531,0.0019470358965918422","0.546191930770874,0.3229518234729767,0.0003778861719183624","0.5446908473968506,0.3282524049282074,-0.0002805065596476197","0.5425804853439331,0.33320295810699463,-0.0002778948110062629","0.5487082600593567,0.3375066816806793,-0.00035948946606367826","0.5510304570198059,0.33171501755714417,-0.00028690401813946664","0.5494933724403381,0.33493512868881226,0.0003743209526874125","0.5473750233650208,0.33822017908096313,0.001163168461062014"
0.0,"0.5413846969604492,0.372566282749176,-4.4668873044884094e-08","0.5376337766647339,0.34946969151496887,-0.0002921476843766868","0.5375415682792664,0.33463311195373535,-0.0017461978131905198","0.542576789855957,0.32949298620224,-0.004399977624416351","0.5471175312995911,0.3340798020362854,-0.006820713169872761","0.5424416661262512,0.3176855146884918,0.003392078448086977","0.544931173324585,0.3106437623500824,-0.0006683367537334561","0.544078528881073,0.31837478280067444,-0.004549058154225349","0.5424063801765442,0.32568180561065674,-0.006725396495312452","0.5476412177085876,0.32271239161491394,0.0014600983122363687","0.5508310198783875,0.31613707542419434,-0.0019503781804814935","0.5489721298217773,0.3237733244895935,-0.004483894445002079","0.5460723042488098,0.3310580849647522,-0.005610429681837559","0.5522058010101318,0.3295246660709381,-0.0011882942635565996","0.555205762386322,0.32571324706077576,-0.003260227618739009","0.5525938272476196,0.33169880509376526,-0.0037896607536822557","0.5492885112762451,0.3375406563282013,-0.0036009149625897408","0.5559046268463135,0.33817675709724426,-0.004186669364571571","0.5588992238044739,0.33504921197891235,-0.00397435761988163","0.5559422373771667,0.3389170467853546,-0.00294148875400424","0.5524448752403259,0.34325146675109863,-0.002042362466454506"
0.0,"0.544579803943634,0.3671119511127472,-2.368994067580843e-08","0.5415364503860474,0.3491172790527344,-0.0011337784817442298","0.5421572923660278,0.3375893831253052,-0.0031901197507977486","0.5487450957298279,0.3348899483680725,-0.006073825992643833","0.5544766783714294,0.338826984167099,-0.00879393145442009","0.5459138751029968,0.3228261470794678,0.0010757464915513992","0.5483237504959106,0.3134937882423401,-0.0030104275792837143","0.5485997796058655,0.31935781240463257,-0.00664285896345973","0.5482361912727356,0.3274229168891907,-0.008601834997534752","0.5515478253364563,0.32672300934791565,-0.00048242646153084934","0.5550095438957214,0.31664106249809265,-0.003849209286272526","0.5543713569641113,0.3236840069293976,-0.006175875198096037","0.5527345538139343,0.33213570713996887,-0.007083858363330364","0.5563686490058899,0.3327734172344208,-0.00265000993385911","0.5596756935119629,0.32504892349243164,-0.0048842658288776875","0.5580358505249023,0.3310210406780243,-0.005000802222639322","0.5556448101997375,0.33805397152900696,-0.004453869536519051","0.560126543045044,0.34097373485565186,-0.0051493351347744465","0.5623700618743896,0.3357824385166168,-0.005420108325779438","0.5604768395423889,0.3392525911331177,-0.004188232123851776","0.5581791400909424,0.3438960611820221,-0.0030348263680934906"
0.0,"0.5479089617729187,0.36978524923324585,-1.1960749723982644e-08","0.5458468198776245,0.35864001512527466,-0.003482660511508584","0.5469684600830078,0.34987273812294006,-0.006099202670156956","0.5537408590316772,0.3475024700164795,-0.008859447203576565","0.5596301555633545,0.350093275308609,-0.01120642852038145","0.5487064123153687,0.3316185474395752,-0.001535782590508461","0.5499963760375977,0.3199235796928406,-0.005935369525104761","0.551889181137085,0.32336318492889404,-0.00967608392238617","0.552758514881134,0.33023691177368164,-0.011667377315461636","0.5546289682388306,0.3338063955307007,-0.001883906777948141","0.558205246925354,0.32328709959983826,-0.005409292411059141","0.5589324831962585,0.3300580680370331,-0.007771552540361881","0.5575901865959167,0.33741089701652527,-0.008758810348808765","0.5594075322151184,0.3384019434452057,-0.0029736284632235765","0.5633094906806946,0.3303352892398834,-0.005525518674403429","0.5627970099449158,0.3365158140659332,-0.005682881455868483","0.5605950355529785,0.3426697552204132,-0.005181467160582542","0.5629808902740479,0.34551802277565,-0.004583779256790876","0.5664117336273193,0.33985742926597595,-0.005440456792712212","0.565703809261322,0.34347817301750183,-0.004525609314441681","0.5636419653892517,0.34800276160240173,-0.0035594382788985968"
0.0,"0.5517095923423767,0.36948856711387634,-2.2563442669820688e-08","0.549232006072998,0.36315038800239563,-0.004638534039258957","0.5497274398803711,0.3565532863140106,-0.007944939658045769","0.5564079880714417,0.35560309886932373,-0.011012069880962372","0.5624006986618042,0.3570502698421478,-0.01354881003499031","0.5519413948059082,0.33387425541877747,-0.0037011767271906137","0.5542767643928528,0.32793357968330383,-0.008130526170134544","0.5549130439758301,0.3354930579662323,-0.011431287974119186","0.5543929934501648,0.3407997190952301,-0.013361387886106968","0.5581448674201965,0.334987998008728,-0.003737879917025566","0.561433732509613,0.32733455300331116,-0.007367418613284826","0.5615318417549133,0.33720308542251587,-0.009102406911551952","0.5600420832633972,0.3430047035217285,-0.00980688538402319","0.5632309913635254,0.33924415707588196,-0.004489309620112181","0.566609263420105,0.33310097455978394,-0.007583408150821924","0.5656239986419678,0.3427361249923706,-0.007006186060607433","0.5636241436004639,0.34758323431015015,-0.0061195469461381435","0.5671011805534363,0.34640440344810486,-0.0057731373235583305","0.5697073340415955,0.34404832124710083,-0.0073842573910951614","0.5684264302253723,0.3500034511089325,-0.0062352693639695644","0.5666499733924866,0.3534183204174042,-0.005087228491902351"
0.0,"0.5543747544288635,0.3703223466873169,-5.811507008957051e-08","0.5520319938659668,0.3656074106693268,-0.006876342464238405","0.5535291433334351,0.3583390712738037,-0.010481378994882107","0.5606393218040466,0.35585030913352966,-0.012999828904867172","0.5664038062095642,0.35452571511268616,-0.014381853863596916","0.5559585690498352,0.3339707851409912,-0.0059124622493982315","0.5599820613861084,0.3430441915988922,-0.011244440451264381","0.5572718977928162,0.35013267397880554,-0.014223898760974407","0.5556888580322266,0.347197562456131,-0.016075655817985535","0.5617532134056091,0.33492109179496765,-0.00478472700342536","0.566237211227417,0.3451991379261017,-0.009817257523536682","0.5626243948936462,0.3535709083080292,-0.010812761262059212","0.5605437159538269,0.3506028950214386,-0.010927279479801655","0.5661818385124207,0.3388480246067047,-0.004654222633689642","0.5702382326126099,0.34757065773010254,-0.009685155935585499","0.5666137933731079,0.3556447923183441,-0.009088982827961445","0.5644747614860535,0.353129506111145,-0.00795563030987978","0.5696104764938354,0.3450029492378235,-0.005183015018701553","0.572339653968811,0.3534753620624542,-0.008427539840340614","0.5690304636955261,0.35871145129203796,-0.008245384320616722","0.5665208697319031,0.3568006455898285,-0.0075243450701236725"
0.0,"0.5555136203765869,0.37174367904663086,5.0219015612640305e-09","0.5567929148674011,0.3709638714790344,-0.004047057591378689","0.5606801509857178,0.3668227791786194,-0.006319447420537472","0.5661312937736511,0.36392635107040405,-0.008340145461261272","0.5698978900909424,0.3629531264305115,-0.010079036466777325","0.5608214139938354,0.35010790824890137,-0.0030699134804308414","0.5634213089942932,0.3418525159358978,-0.006360579747706652","0.5653275847434998,0.345205694437027,-0.008755500428378582","0.5664830207824707,0.3500615060329437,-0.010014360770583153","0.5623292922973633,0.34804415702819824,-0.0025260960683226585","0.566040575504303,0.339267760515213,-0.005709384102374315","0.5675995945930481,0.34404587745666504,-0.007689818274229765","0.5680161714553833,0.3500165641307831,-0.008436729200184345","0.563303530216217,0.3477960526943207,-0.0025526692625135183","0.5666364431381226,0.33981430530548096,-0.005421238020062447","0.5681606531143188,0.3444296419620514,-0.006536145694553852","0.5686059594154358,0.3498482406139374,-0.006627360824495554","0.5638019442558289,0.34926584362983704,-0.002919626422226429","0.5659401416778564,0.34338316321372986,-0.004845225252211094","0.567319393157959,0.3461179733276367,-0.005268905311822891","0.5677981972694397,0.35035237669944763,-0.00511528505012393"
0.0,"0.5568398237228394,0.37375545501708984,-3.430523420888676e-08","0.555634081363678,0.3746830224990845,-0.007604516111314297","0.5576581954956055,0.37091851234436035,-0.012030515819787979","0.5631133317947388,0.36770910024642944,-0.015094554051756859","0.5671692490577698,0.36598289012908936,-0.017094355076551437","0.5624539256095886,0.3411392271518707,-0.008363792672753334","0.5659127235412598,0.3548150360584259,-0.014537448063492775","0.5634193420410156,0.3626573383808136,-0.01816951483488083","0.5618749260902405,0.36043253540992737,-0.020398052409291267","0.566999614238739,0.34056732058525085,-0.006885912269353867","0.570374608039856,0.3542124330997467,-0.012965623289346695","0.5672009587287903,0.362739235162735,-0.014468365348875523","0.565578818321228,0.3612118065357208,-0.014875865541398525","0.5702799558639526,0.3438180983066559,-0.00627203518524766","0.5729680061340332,0.35602647066116333,-0.011695317924022675","0.5696080923080444,0.36323729157447815,-0.010997363366186619","0.5675176978111267,0.3615332245826721,-0.0098436763510108","0.5720282793045044,0.34920790791511536,-0.006366912741214037","0.5744649767875671,0.3591509461402893,-0.00977490097284317","0.5712845921516418,0.3643324077129364,-0.009486950002610683","0.568952739238739,0.36351704597473145,-0.00868521723896265"
0.0,"0.5567399263381958,0.3767683207988739,-5.495153132528685e-08","0.5548809170722961,0.3707638382911682,-0.004896141588687897","0.5559062361717224,0.3621956408023834,-0.007392720319330692","0.5599459409713745,0.35643813014030457,-0.009045321494340897","0.5633528232574463,0.35189715027809143,-0.009808305650949478","0.562942385673523,0.34286049008369446,-0.003548336448147893","0.5635848641395569,0.3540812134742737,-0.007984190247952938","0.5608983039855957,0.360416054725647,-0.0108412466943264","0.5600616335868835,0.3584973216056824,-0.01256518717855215","0.5678616166114807,0.345948189496994,-0.002951894886791706","0.5691366195678711,0.3568662405014038,-0.007130022160708904","0.5660781860351562,0.36284416913986206,-0.008308939635753632","0.5649816393852234,0.36144956946372986,-0.008557378314435482","0.5714153051376343,0.351750910282135,-0.003107451368123293","0.572571873664856,0.36191344261169434,-0.007097252644598484","0.569427490234375,0.36681053042411804,-0.006493794731795788","0.5682369470596313,0.36494317650794983,-0.005423307418823242","0.5738648772239685,0.3590434491634369,-0.0037963150534778833","0.5753986239433289,0.367245614528656,-0.0063593885861337185","0.5724415183067322,0.37075021862983704,-0.00597324687987566","0.5708805322647095,0.36940324306488037,-0.005057225469499826"
0.0,"0.5572720766067505,0.3744719624519348,-4.675094200656815e-10","0.5607826113700867,0.37442874908447266,-0.002244222443550825","0.5669741630554199,0.37019866704940796,-0.003311474109068513","0.5712766647338867,0.3662998378276825,-0.004367440473288298","0.571738064289093,0.3622968792915344,-0.0050436025485396385","0.566662073135376,0.35291558504104614,-0.0003520614991430193","0.5692754983901978,0.3484751284122467,-0.0031550785060971975","0.5694124102592468,0.35398831963539124,-0.005117836873978376","0.5693503618240356,0.35724571347236633,-0.0060522304847836494","0.5653772950172424,0.3503599464893341,-0.00048260443145409226","0.5681255459785461,0.34597423672676086,-0.0029443753883242607","0.5681391358375549,0.3518465757369995,-0.004060094710439444","0.5678715705871582,0.35483771562576294,-0.004348659887909889","0.5632509589195251,0.34908950328826904,-0.0011697006411850452","0.5656364560127258,0.34541767835617065,-0.0035499657969921827","0.5658318400382996,0.3513072431087494,-0.0033064670860767365","0.5656733512878418,0.3542218804359436,-0.0025987548287957907","0.5606211423873901,0.34930065274238586,-0.0021009899210184813","0.5624520182609558,0.34632569551467896,-0.003225265769287944","0.5627089738845825,0.3501739799976349,-0.002472732914611697","0.5625324249267578,0.3522617220878601,-0.0015973708359524608"
