gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.4994412958621979,0.33377134799957275,-1.8247796162995655e-07","0.48571303486824036,0.32022517919540405,-0.0030759673099964857","0.4744184613227844,0.3007352352142334,-0.0061262561939656734","0.47114577889442444,0.28165775537490845,-0.010000324808061123","0.4796121418476105,0.2735997140407562,-0.0128044867888093","0.4827284812927246,0.26644259691238403,-0.0004209496546536684","0.47585800290107727,0.2554859220981598,-0.00871763750910759","0.47632649540901184,0.2732987403869629,-0.012928958982229233","0.4785863161087036,0.28052544593811035,-0.014757356606423855","0.49142536520957947,0.265973836183548,-0.0027307423297315836","0.48415106534957886,0.26545456051826477,-0.010542308911681175","0.4857054352760315,0.28552255034446716,-0.011281820945441723","0.4892212450504303,0.2868691384792328,-0.01017193216830492","0.5000285506248474,0.2695350646972656,-0.006448961794376373","0.4921221435070038,0.27238649129867554,-0.013752451166510582","0.49293750524520874,0.2896077036857605,-0.010753403417766094","0.49621689319610596,0.289632648229599,-0.00703117810189724","0.5080292820930481,0.2761545777320862,-0.01068115420639515","0.5001221895217896,0.27713119983673096,-0.01307393703609705","0.4996010959148407,0.2900370657444,-0.009592087008059025","0.5024396777153015,0.2910112142562866,-0.006262026261538267"
0.0,"0.4975486993789673,0.35196638107299805,-1.6637204680591822e-07","0.4847453832626343,0.34249603748321533,-0.005914926528930664","0.47263574600219727,0.32578063011169434,-0.009589660912752151","0.46989187598228455,0.30662965774536133,-0.0133079644292593","0.47861599922180176,0.29698696732521057,-0.01542195025831461","0.4827652871608734,0.28485342860221863,-0.0015483108581975102","0.4741857647895813,0.2818143963813782,-0.00988511648029089","0.47554633021354675,0.30345022678375244,-0.01376837957650423","0.47899267077445984,0.30650055408477783,-0.015581496991217136","0.49165791273117065,0.2836281955242157,-0.0024701328948140144","0.48335975408554077,0.28737756609916687,-0.010964169166982174","0.4847402274608612,0.31026265025138855,-0.011327622458338737","0.4881752133369446,0.3099239468574524,-0.009603889659047127","0.4998749792575836,0.28768283128738403,-0.005149349570274353","0.4918060898780823,0.2953476309776306,-0.013333865441381931","0.49208176136016846,0.3159043788909912,-0.010210424661636353","0.49503394961357117,0.313981294631958,-0.006094940938055515","0.5075357556343079,0.2953324019908905,-0.008648424409329891","0.4993470311164856,0.3024140000343323,-0.012347463518381119","0.4989812970161438,0.3164904713630676,-0.009938822127878666","0.5017728805541992,0.31534919142723083,-0.007040841970592737"
0.0,"0.5032976269721985,0.36367926001548767,-1.437622785260828e-07","0.4890705347061157,0.35630640387535095,-0.005826905369758606","0.47594499588012695,0.33881688117980957,-0.009102435782551765","0.47230401635169983,0.3194439709186554,-0.012260024435818195","0.48076939582824707,0.30950698256492615,-0.013624290935695171","0.48488879203796387,0.29802870750427246,-0.00028915744042024016","0.47711825370788574,0.2990303635597229,-0.008280816487967968","0.4799756407737732,0.3198118507862091,-0.012536936439573765","0.48299992084503174,0.32032835483551025,-0.01494333054870367","0.4936608672142029,0.29506605863571167,-0.0009798513492569327","0.4856240749359131,0.30155524611473083,-0.008982970379292965","0.48830121755599976,0.32444247603416443,-0.009379134513437748","0.49136269092559814,0.3226187825202942,-0.007884112186729908","0.5019394755363464,0.2979259490966797,-0.0035110432654619217","0.4946173429489136,0.308308869600296,-0.010719546116888523","0.49580252170562744,0.32860198616981506,-0.0074486397206783295","0.49842599034309387,0.3256509602069855,-0.0036688712425529957","0.5100826621055603,0.3047935962677002,-0.006953940261155367","0.5027512907981873,0.31540510058403015,-0.010418419726192951","0.5028231143951416,0.3289368152618408,-0.00850064679980278","0.5054177045822144,0.3260420858860016,-0.006156360264867544"
0.0,"0.5063202381134033,0.3703806698322296,-1.494248209610305e-07","0.49412283301353455,0.3639468848705292,-0.004827041178941727","0.4808617830276489,0.3476657569408417,-0.0075327325612306595","0.4769740104675293,0.32848092913627625,-0.010277708061039448","0.48582667112350464,0.3200453519821167,-0.011503550224006176","0.4896147847175598,0.30887264013290405,-0.00022679295216221362","0.4852484464645386,0.3063545525074005,-0.007283053360879421","0.4863359332084656,0.32466983795166016,-0.010386325418949127","0.48716041445732117,0.32778987288475037,-0.011825733818113804","0.4980979859828949,0.3058055341243744,-0.0011540645500645041","0.4925312101840973,0.31184911727905273,-0.008304541930556297","0.4944821298122406,0.33330222964286804,-0.00822093989700079","0.49645718932151794,0.33233240246772766,-0.006431288551539183","0.5065921545028687,0.3079093098640442,-0.0037364400923252106","0.5013379454612732,0.31853964924812317,-0.010578912682831287","0.5020179748535156,0.33741626143455505,-0.007552936673164368","0.5032778978347778,0.33478859066963196,-0.003938210662454367","0.5150687098503113,0.3135910630226135,-0.007027647458016872","0.5091098546981812,0.32367467880249023,-0.009932034648954868","0.5088714957237244,0.3376538157463074,-0.0077085793018341064","0.5104916095733643,0.33561113476753235,-0.005257945042103529"
0.0,"0.5135961174964905,0.376670777797699,-1.3977317792068789e-07","0.5002997517585754,0.3710339069366455,-0.004644298925995827","0.48760515451431274,0.35350528359413147,-0.00676025589928031","0.4855893850326538,0.3352138102054596,-0.008859234862029552","0.4946432113647461,0.328010618686676,-0.009412958286702633","0.49407288432121277,0.3149853050708771,0.00012464527389965951","0.48968929052352905,0.3166995048522949,-0.006760140415281057","0.49182572960853577,0.33563485741615295,-0.01035485789179802","0.4935597777366638,0.33553770184516907,-0.012434910051524639","0.5034520626068115,0.31084343791007996,-0.0010520066134631634","0.4994599223136902,0.31777268648147583,-0.007970632053911686","0.5005924701690674,0.33861789107322693,-0.008425760082900524","0.5021663904190063,0.3361518979072571,-0.0070993793196976185","0.5126577615737915,0.31319597363471985,-0.0037923429626971483","0.5090892910957336,0.32449424266815186,-0.010071488097310066","0.5087616443634033,0.34288036823272705,-0.007324195001274347","0.5096886157989502,0.3386837840080261,-0.004107887856662273","0.5217396020889282,0.31959933042526245,-0.00732331583276391","0.5173488855361938,0.3314773440361023,-0.010060857981443405","0.5164027810096741,0.3445744812488556,-0.008065370842814445","0.517589807510376,0.34124940633773804,-0.005842048209160566"
0.0,"0.5207353830337524,0.38208433985710144,-1.3896257655687805e-07","0.5081570744514465,0.37668538093566895,-0.004055852070450783","0.495294988155365,0.35861316323280334,-0.005823892075568438","0.4934549629688263,0.33961352705955505,-0.007729643955826759","0.5028078556060791,0.33407822251319885,-0.008221995085477829","0.5021206140518188,0.32398736476898193,0.0003156815655529499","0.49762219190597534,0.31946060061454773,-0.006653252989053726","0.4996313750743866,0.33845287561416626,-0.009889734908938408","0.5013706684112549,0.33971840143203735,-0.011616636998951435","0.5115252137184143,0.3206563889980316,-0.0011264894856140018","0.506925642490387,0.32093435525894165,-0.008432802744209766","0.5080592036247253,0.34239837527275085,-0.008624820969998837","0.5097144246101379,0.34106895327568054,-0.006917655933648348","0.5208819508552551,0.3225565552711487,-0.004135975148528814","0.5169553160667419,0.3281031847000122,-0.010652517899870872","0.5167380571365356,0.3476100265979767,-0.007473045028746128","0.5176993012428284,0.344603031873703,-0.0037906349170953035","0.5303797125816345,0.3279150128364563,-0.007839128375053406","0.5254462957382202,0.3347362279891968,-0.010561062954366207","0.5246692299842834,0.34831640124320984,-0.008160754106938839","0.5260800123214722,0.3454567492008209,-0.005633323919028044"
0.0,"0.5297978520393372,0.3844129145145416,-1.298387815040769e-07","0.5173437595367432,0.37785789370536804,-0.005147608462721109","0.504610538482666,0.35926583409309387,-0.007332155480980873","0.5032019019126892,0.33981508016586304,-0.009452180936932564","0.5125560760498047,0.333657443523407,-0.010029415600001812","0.5103127956390381,0.32611504197120667,-5.724422953790054e-05","0.5091629028320312,0.3207826018333435,-0.007385946810245514","0.5108480453491211,0.3403521478176117,-0.010848382487893105","0.5114116072654724,0.34192901849746704,-0.012627480551600456","0.5198437571525574,0.3230602443218231,-0.0011562483850866556","0.518713116645813,0.3215744197368622,-0.009036103263497353","0.5192670822143555,0.34339186549186707,-0.009699242189526558","0.5193483829498291,0.3425061106681824,-0.008154661394655704","0.5293272733688354,0.32483911514282227,-0.003919987007975578","0.5287961363792419,0.32730376720428467,-0.011007443070411682","0.5281879901885986,0.34704211354255676,-0.008109251037240028","0.5274482369422913,0.3449036180973053,-0.004445452243089676","0.5388169288635254,0.3300555348396301,-0.007457591127604246","0.5371854901313782,0.33519482612609863,-0.010504082776606083","0.536230742931366,0.34951913356781006,-0.00808742456138134","0.5361155867576599,0.3476272225379944,-0.005422317422926426"
0.0,"0.5389712452888489,0.37902185320854187,-9.81191874416254e-08","0.5271974205970764,0.3726347088813782,-0.005547933280467987","0.5157700777053833,0.3557722270488739,-0.00848619919270277","0.5158786177635193,0.3355329632759094,-0.011520912870764732","0.5258652567863464,0.32787516713142395,-0.01317203976213932","0.5187781453132629,0.32752513885498047,-0.0005555726820603013","0.5170566439628601,0.31498003005981445,-0.009021095000207424","0.5198116898536682,0.3329266309738159,-0.012987789697945118","0.5215356349945068,0.3369535207748413,-0.01462640892714262","0.5281428098678589,0.3235004246234894,-0.0017472283216193318","0.5278040766716003,0.3128795325756073,-0.010853666812181473","0.5288973450660706,0.335461288690567,-0.011909814551472664","0.5286953449249268,0.33681103587150574,-0.010133525356650352","0.5375673174858093,0.3237610459327698,-0.004700877238065004","0.5381632447242737,0.31698980927467346,-0.013266184367239475","0.5377442240715027,0.3379211127758026,-0.010555051267147064","0.5366683602333069,0.3381037712097168,-0.006389397196471691","0.5472418665885925,0.32742083072662354,-0.008340481668710709","0.5470839142799377,0.32442349195480347,-0.01230202428996563","0.546268880367279,0.33957433700561523,-0.009532592259347439","0.5457115769386292,0.3405914604663849,-0.006243931595236063"
0.0,"0.5483272075653076,0.36801305413246155,-9.916318077785036e-08","0.5366001129150391,0.36114948987960815,-0.005868945736438036","0.526223361492157,0.3441775441169739,-0.009084680117666721","0.5274627804756165,0.3252849578857422,-0.012273827567696571","0.5370807647705078,0.31680628657341003,-0.014012911356985569","0.5286662578582764,0.315380334854126,-0.0015147601952776313","0.5277907252311707,0.305277943611145,-0.009914892725646496","0.5295097231864929,0.3237382471561432,-0.013753811828792095","0.5302194356918335,0.3263205289840698,-0.015480373986065388","0.5383176207542419,0.3124847114086151,-0.002542054047808051","0.5375327467918396,0.30446404218673706,-0.011531495489180088","0.5380509495735168,0.32606542110443115,-0.012608037330210209","0.5380263328552246,0.32551243901252747,-0.011087052524089813","0.5476487874984741,0.31344640254974365,-0.005298913922160864","0.5477825999259949,0.30967414379119873,-0.013497377745807171","0.5468780398368835,0.3290122151374817,-0.01104689296334982","0.545935869216919,0.32695573568344116,-0.007383122108876705","0.5572360157966614,0.31736811995506287,-0.008791795931756496","0.5566168427467346,0.3174454867839813,-0.012529485858976841","0.5554606914520264,0.3312017619609833,-0.010228320024907589","0.5549960732460022,0.32995718717575073,-0.007511625532060862"
0.0,"0.5558138489723206,0.3534477651119232,-8.303600651515808e-08","0.5443781614303589,0.34133508801460266,-0.0047846632078289986","0.5347868800163269,0.3216608762741089,-0.0070104775950312614","0.5370967388153076,0.303492933511734,-0.00956004485487938","0.5468981266021729,0.2968175709247589,-0.01079512108117342","0.537891149520874,0.298542857170105,0.0010048181284219027","0.5377667546272278,0.28519943356513977,-0.007061852142214775","0.5393961071968079,0.3042554259300232,-0.011099332943558693","0.5399346947669983,0.3105788230895996,-0.012726990506052971","0.5475108027458191,0.2975423336029053,-0.0002866483700927347","0.548121452331543,0.2857089042663574,-0.008712893351912498","0.5482434034347534,0.30748221278190613,-0.01026057917624712","0.5476149916648865,0.30968037247657776,-0.008960306644439697","0.5568038821220398,0.2997773289680481,-0.0032887596171349287","0.5576514601707458,0.2917740046977997,-0.010909093543887138","0.5567405819892883,0.31143465638160706,-0.008532049134373665","0.5557256937026978,0.3118964433670044,-0.004736017901450396","0.5659047365188599,0.30503395199775696,-0.00694406870752573","0.5653703212738037,0.30109965801239014,-0.010146763175725937","0.5642216801643372,0.3151606321334839,-0.007234776858240366","0.563768744468689,0.3164663016796112,-0.003919216804206371"
