gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.5779516100883484,0.4446460008621216,-1.4768446021662385e-07","0.5614317059516907,0.4383960962295532,-0.004314254503697157","0.5467665195465088,0.4271053373813629,-0.007366783916950226","0.5434070825576782,0.4155541658401489,-0.010553460568189621","0.5536508560180664,0.41536253690719604,-0.012790562584996223","0.5588470101356506,0.38938108086586,-0.001369286561384797","0.5494382381439209,0.39608898758888245,-0.0073584928177297115","0.5513525009155273,0.4092848598957062,-0.011185148730874062","0.5538668632507324,0.4092249870300293,-0.013708447106182575","0.5675586462020874,0.38829734921455383,-0.0027994271367788315","0.5583140254020691,0.4002585709095001,-0.008390160277485847","0.5596965551376343,0.4121122658252716,-0.008901041932404041","0.5621209144592285,0.41186559200286865,-0.008369572460651398","0.5759012699127197,0.3922167718410492,-0.005497487727552652","0.5672842860221863,0.4059012532234192,-0.010472632013261318","0.5672580003738403,0.41634130477905273,-0.00843572523444891","0.569047212600708,0.4157351553440094,-0.006111329887062311","0.5833721160888672,0.3993951976299286,-0.00903363898396492","0.5756963491439819,0.4106985330581665,-0.011309060268104076","0.5751267075538635,0.41875794529914856,-0.00975080020725727","0.5771059393882751,0.41883742809295654,-0.007947408594191074"
0.0,"0.5756374001502991,0.4440697729587555,-1.2499783963448863e-07","0.5598089694976807,0.43755343556404114,-0.0033909177873283625","0.5459490418434143,0.4261159300804138,-0.005784172564744949","0.5441941022872925,0.41417258977890015,-0.008392739109694958","0.553401529788971,0.4132747948169708,-0.009991482831537724","0.557261049747467,0.39052626490592957,0.0002555374812800437","0.5497041940689087,0.3961261808872223,-0.004982791841030121","0.5506048798561096,0.4083426296710968,-0.008416300639510155","0.5526398420333862,0.41029754281044006,-0.010537950322031975","0.5664701461791992,0.3886338472366333,-0.0012378261890262365","0.5586972236633301,0.39892783761024475,-0.0060819219797849655","0.5593879818916321,0.4116373360157013,-0.006651692092418671","0.5613468289375305,0.4133915901184082,-0.005952642299234867","0.5751676559448242,0.39201489090919495,-0.0038954298943281174","0.567740797996521,0.40439486503601074,-0.008120260201394558","0.5678575038909912,0.41526272892951965,-0.006206034682691097","0.569635808467865,0.4156631529331207,-0.003921058494597673","0.5831396579742432,0.398896187543869,-0.007303090766072273","0.5763380527496338,0.4087483286857605,-0.009054414927959442","0.5754922032356262,0.4169730842113495,-0.007389852311462164","0.5769227743148804,0.41777321696281433,-0.0053976476192474365"
0.0,"0.5749446749687195,0.4419889450073242,-1.0522705906623742e-07","0.5593513250350952,0.4364774227142334,-0.0032089531887322664","0.5452852249145508,0.42452967166900635,-0.005170381627976894","0.5446746945381165,0.4129374027252197,-0.007312128320336342","0.5542541146278381,0.4130541682243347,-0.008714534342288971","0.5556854009628296,0.3912743031978607,-0.0001571975735714659","0.5502303242683411,0.39258143305778503,-0.004988965578377247","0.5491852164268494,0.4003528952598572,-0.008336959406733513","0.5495374202728271,0.4025583863258362,-0.01059945672750473","0.5654498338699341,0.388518363237381,-0.0016346544725820422","0.5591592788696289,0.3961627185344696,-0.00611310126259923","0.5584836602210999,0.40815362334251404,-0.006810419727116823","0.5597811937332153,0.41063380241394043,-0.00631708512082696","0.574400782585144,0.3916044533252716,-0.004167444538325071","0.5683317184448242,0.40334227681159973,-0.007755353581160307","0.5671338438987732,0.4137158691883087,-0.006102158222347498","0.5679855942726135,0.41436341404914856,-0.004252743441611528","0.582536518573761,0.398391455411911,-0.007485059089958668","0.5767160654067993,0.4087708592414856,-0.009059412404894829","0.575202226638794,0.4165499210357666,-0.007684478536248207","0.5757958292961121,0.4170948266983032,-0.006109386682510376"
0.0,"0.574787437915802,0.44078314304351807,-1.0937250749520899e-07","0.5597605109214783,0.43559956550598145,-0.003286496503278613","0.5457706451416016,0.42442378401756287,-0.0054840994998812675","0.5432649254798889,0.41312652826309204,-0.007818223908543587","0.5520278811454773,0.41309165954589844,-0.009238386526703835","0.5565659999847412,0.39051133394241333,-3.091944381594658e-05","0.5496939420700073,0.3941515386104584,-0.005298334173858166","0.5499691367149353,0.40482449531555176,-0.008754880167543888","0.5514516234397888,0.40753090381622314,-0.010876370593905449","0.5659860968589783,0.38815388083457947,-0.001530003035441041","0.5590725541114807,0.39573216438293457,-0.006529923528432846","0.5593342781066895,0.4079405665397644,-0.007240534294396639","0.5609903931617737,0.41044020652770996,-0.006517166271805763","0.5748022794723511,0.3911922574043274,-0.004130578599870205","0.5681412220001221,0.4027622640132904,-0.008144385181367397","0.567879319190979,0.4132464528083801,-0.00625618128105998","0.5691589713096619,0.41371116042137146,-0.004067886155098677","0.5827839970588684,0.3978312909603119,-0.007484931964427233","0.5767067074775696,0.4084204137325287,-0.009082915261387825","0.575817883014679,0.41644954681396484,-0.007456823717802763","0.5768139958381653,0.4168507158756256,-0.005606625694781542"
0.0,"0.5757430195808411,0.43950313329696655,-1.1220378581811019e-07","0.560666024684906,0.43572306632995605,-0.004651487804949284","0.5461129546165466,0.4238087832927704,-0.007080750539898872","0.5427899956703186,0.41126134991645813,-0.00929887406527996","0.552148699760437,0.4096745252609253,-0.010205033235251904","0.5567460060119629,0.38768041133880615,-0.00046938631567172706","0.5486426949501038,0.39322662353515625,-0.006203484255820513","0.5512237548828125,0.40656524896621704,-0.009726298972964287","0.5542342662811279,0.40696948766708374,-0.011953138746321201","0.5663185119628906,0.3858601748943329,-0.001381956273689866","0.5582404136657715,0.3954814672470093,-0.006513791158795357","0.5598523616790771,0.4090459644794464,-0.006618032231926918","0.5624347925186157,0.40828219056129456,-0.005487815011292696","0.5752224326133728,0.38964521884918213,-0.003687408985570073","0.568110466003418,0.4020997881889343,-0.008181264623999596","0.5680598616600037,0.4137313961982727,-0.0055593037977814674","0.5698724389076233,0.4118865728378296,-0.002815432380884886","0.5834379196166992,0.3966555893421173,-0.006877455860376358","0.5765872001647949,0.4074670672416687,-0.008766254410147667","0.5759250521659851,0.4163074791431427,-0.006861462257802486","0.5776370167732239,0.4154294431209564,-0.004742001183331013"
0.0,"0.5758029222488403,0.4389692544937134,-1.2310313479702018e-07","0.5603287816047668,0.4338848292827606,-0.004466373007744551","0.5458998084068298,0.4223165214061737,-0.007083575706928968","0.5427700281143188,0.41017788648605347,-0.009561904706060886","0.5521412491798401,0.4083922505378723,-0.010700198821723461","0.5582054853439331,0.3855738937854767,-0.0005873407353647053","0.5497402548789978,0.3923596143722534,-0.0063213808462023735","0.5515103340148926,0.4057880938053131,-0.009665565565228462","0.5538370013237,0.4059930741786957,-0.011774091981351376","0.5673267841339111,0.3838571012020111,-0.0017301780171692371","0.5588899254798889,0.39477890729904175,-0.007272928487509489","0.5601742267608643,0.40849363803863525,-0.007461479865014553","0.5623915791511536,0.4080592393875122,-0.006360545288771391","0.5758557915687561,0.38760286569595337,-0.0042158388532698154","0.5682443380355835,0.4009539484977722,-0.008896428160369396","0.5683490037918091,0.41253289580345154,-0.006296003703027964","0.5700758099555969,0.410754531621933,-0.003563470905646682","0.5835761427879333,0.3948298394680023,-0.007585396058857441","0.5767099261283875,0.40642860531806946,-0.00959536712616682","0.5762585997581482,0.4148692488670349,-0.007836521603167057","0.5779109001159668,0.41363346576690674,-0.00580897880718112"
0.0,"0.5750673413276672,0.4388245940208435,-1.1892075235664379e-07","0.5588429570198059,0.4332015812397003,-0.004364582244306803","0.5448240041732788,0.41987231373786926,-0.006705695763230324","0.5441527366638184,0.4081875681877136,-0.008939757943153381","0.5541281700134277,0.408835768699646,-0.00996168702840805","0.5573424696922302,0.3845098912715912,-0.00051363545935601","0.5489333271980286,0.39168110489845276,-0.006105134729295969","0.5507562756538391,0.405111163854599,-0.009363540448248386","0.5535266399383545,0.40495729446411133,-0.011459587141871452","0.5669131278991699,0.3830234110355377,-0.00161861686501652","0.5584867000579834,0.39425230026245117,-0.006950752809643745","0.5598716735839844,0.40808045864105225,-0.006971529219299555","0.5625128746032715,0.4073023498058319,-0.005762329790741205","0.5757544040679932,0.38697677850723267,-0.0040707457810640335","0.568417489528656,0.4007665812969208,-0.008662057109177113","0.5684324502944946,0.4126264452934265,-0.006053251679986715","0.5703907608985901,0.41059422492980957,-0.003276371629908681","0.5838745832443237,0.3943275511264801,-0.007396946661174297","0.576997697353363,0.40564262866973877,-0.009238887578248978","0.5765189528465271,0.41429686546325684,-0.007368464954197407","0.5784538984298706,0.41294196248054504,-0.005256648641079664"
0.0,"0.5746451616287231,0.438174843788147,-1.1361380813923461e-07","0.5584726333618164,0.4313448667526245,-0.0039586895145475864","0.5443791151046753,0.4189472496509552,-0.006246781442314386","0.5418488383293152,0.40709009766578674,-0.008515219204127789","0.5514387488365173,0.4075113832950592,-0.009626971557736397","0.5579808950424194,0.3827768862247467,-0.0002309499104740098","0.5485435128211975,0.3888757526874542,-0.005449988879263401","0.5499125123023987,0.4018830955028534,-0.008705312386155128","0.5529125332832336,0.4023945927619934,-0.010838041082024574","0.5675792098045349,0.3822587728500366,-0.001505602733232081","0.55821692943573,0.39159679412841797,-0.006417580880224705","0.558736264705658,0.4049236476421356,-0.006553295999765396","0.5614599585533142,0.40558546781539917,-0.005525673273950815","0.5763081312179565,0.38697895407676697,-0.00401421869173646","0.567801296710968,0.39874085783958435,-0.008289639838039875","0.5671080350875854,0.41032978892326355,-0.005773073527961969","0.5691275596618652,0.410043329000473,-0.0031057188753038645","0.583978533744812,0.3953123092651367,-0.007368290796875954","0.5763360857963562,0.4053591191768646,-0.009178907610476017","0.5749611258506775,0.4142579734325409,-0.0072579653933644295","0.5765365958213806,0.4147808253765106,-0.005093726795166731"
0.0,"0.5724823474884033,0.4374190866947174,-1.2934944493281364e-07","0.5567135810852051,0.4297354817390442,-0.0039263260550796986","0.543354332447052,0.41675618290901184,-0.006327778100967407","0.5420029759407043,0.40414193272590637,-0.008741850964725018","0.5519165992736816,0.4031277596950531,-0.009996065869927406","0.5575542449951172,0.37987276911735535,-0.00021003431174904108","0.5494384169578552,0.38586992025375366,-0.005749332718551159","0.5499176979064941,0.39986807107925415,-0.00932263769209385","0.5523502826690674,0.4010601341724396,-0.011626237072050571","0.5673173069953918,0.3795924186706543,-0.0014636155683547258","0.5585640072822571,0.3905641734600067,-0.006427767686545849","0.5584753155708313,0.4044992923736572,-0.0066860816441476345","0.5608729720115662,0.40540874004364014,-0.005801786202937365","0.5759493112564087,0.38455116748809814,-0.003961025737226009","0.5676460266113281,0.397441565990448,-0.008339429274201393","0.5665917992591858,0.4092790484428406,-0.005886793602257967","0.5683580636978149,0.40946081280708313,-0.0032332343980669975","0.5836302042007446,0.3930598497390747,-0.007291387766599655","0.5762951374053955,0.4031771421432495,-0.009174976497888565","0.5744134783744812,0.41194024682044983,-0.007279145531356335","0.5754868984222412,0.41296321153640747,-0.005053563043475151"
0.0,"0.5725009441375732,0.43652915954589844,-1.306633663489265e-07","0.556614100933075,0.4293500483036041,-0.003855516668409109","0.5425077080726624,0.4162185490131378,-0.006311300676316023","0.5413064360618591,0.40339890122413635,-0.00882836151868105","0.5509189367294312,0.4033111333847046,-0.010111654177308083","0.5562689900398254,0.38039347529411316,-0.00023153495567385107","0.549038827419281,0.38479673862457275,-0.006245231721550226","0.5486048460006714,0.397505521774292,-0.009831758216023445","0.5499556660652161,0.39930325746536255,-0.012006282806396484","0.5660621523857117,0.3791600465774536,-0.00172364991158247","0.5573722124099731,0.3885630965232849,-0.007484442554414272","0.5571452379226685,0.40268102288246155,-0.007936129346489906","0.5591874718666077,0.40380918979644775,-0.006927620619535446","0.5751053094863892,0.38341566920280457,-0.004514244385063648","0.5667704343795776,0.39638838171958923,-0.009499404579401016","0.5659201145172119,0.40850159525871277,-0.007121762726455927","0.567535400390625,0.408087819814682,-0.004376797471195459","0.5835440754890442,0.3912326395511627,-0.008130654692649841","0.5759096741676331,0.4015559256076813,-0.010311640799045563","0.574367344379425,0.4103991687297821,-0.008516103029251099","0.5755746960639954,0.4102558493614197,-0.006374981254339218"
