gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.48876574635505676,0.3355534076690674,-1.5329197822211427e-07","0.5005851984024048,0.32717448472976685,-0.00424332357943058","0.5094530582427979,0.3179544508457184,-0.008450805209577084","0.5127637386322021,0.3116932809352875,-0.012772444635629654","0.5086877346038818,0.31188204884529114,-0.016583001241087914","0.49875983595848083,0.2844107747077942,-0.004835669882595539","0.5110198855400085,0.2967182993888855,-0.01112237386405468","0.5095914602279663,0.3113861382007599,-0.016227949410676956","0.5063485503196716,0.3152770400047302,-0.01995522901415825","0.4934583306312561,0.2852988541126251,-0.006136855576187372","0.5065444707870483,0.29986101388931274,-0.011132048442959785","0.5045118927955627,0.3128329813480377,-0.01375513058155775","0.5017427206039429,0.3155066967010498,-0.015982139855623245","0.4890461266040802,0.29050493240356445,-0.008052981458604336","0.5011705756187439,0.3048099875450134,-0.012038097716867924","0.49923640489578247,0.31585559248924255,-0.012142363935709","0.4957582354545593,0.3168121576309204,-0.012479128316044807","0.4858131408691406,0.2981090545654297,-0.010652830824255943","0.4961807429790497,0.3107888400554657,-0.012787627056241035","0.49460384249687195,0.3188393712043762,-0.012544275261461735","0.49057716131210327,0.31931132078170776,-0.01253387238830328"
0.0,"0.4908643662929535,0.33851364254951477,-5.920757573107949e-08","0.5044039487838745,0.3343963623046875,-0.0015548070659860969","0.5144702792167664,0.3251663148403168,-0.003371281549334526","0.5191855430603027,0.31627774238586426,-0.005535069387406111","0.5157107710838318,0.31285524368286133,-0.0071653937920928","0.5055372714996338,0.2867927849292755,0.00013740263239014894","0.516674816608429,0.29723554849624634,-0.004147579427808523","0.5149478912353516,0.3081760108470917,-0.007870258763432503","0.5118747353553772,0.3097369968891144,-0.010479125194251537","0.5008456110954285,0.28801366686820984,-0.0016773943789303303","0.513150155544281,0.30002808570861816,-0.005090055521577597","0.510977029800415,0.3104713559150696,-0.006939907092601061","0.5074857473373413,0.3120863735675812,-0.008185143582522869","0.4965772330760956,0.29378974437713623,-0.00400060648098588","0.5083675980567932,0.30605918169021606,-0.006741093937307596","0.5066334009170532,0.3155543804168701,-0.006371675990521908","0.5033017992973328,0.31653910875320435,-0.006018629763275385","0.4932926297187805,0.30327096581459045,-0.0067258793860673904","0.5032578706741333,0.312021940946579,-0.007889569737017155","0.5022490620613098,0.31947141885757446,-0.0068798307329416275","0.49924370646476746,0.3212365210056305,-0.006054528057575226"
0.0,"0.4955212473869324,0.3388509452342987,-2.912175922631377e-08","0.5083527565002441,0.33346086740493774,-0.0013043100479990244","0.5181725025177002,0.323212206363678,-0.0030184511560946703","0.5235201716423035,0.31416431069374084,-0.005105786956846714","0.5204169750213623,0.30986684560775757,-0.006675101350992918","0.5078867673873901,0.28520119190216064,-0.0002843961992766708","0.5201302170753479,0.29322803020477295,-0.004268820397555828","0.5184481143951416,0.30467212200164795,-0.0076585859060287476","0.5147569179534912,0.30683210492134094,-0.009986690245568752","0.5031668543815613,0.28711479902267456,-0.0020355358719825745","0.5168560147285461,0.2978304326534271,-0.00534248910844326","0.5147634148597717,0.30839675664901733,-0.0067759971134364605","0.5110983848571777,0.3107660412788391,-0.007678996305912733","0.49933144450187683,0.29368993639945984,-0.004271944984793663","0.5120997428894043,0.3051850199699402,-0.006770160980522633","0.5100885629653931,0.3136436343193054,-0.006226816680282354","0.5067964196205139,0.31458428502082825,-0.005806892178952694","0.49648845195770264,0.30352675914764404,-0.006875746417790651","0.5067378282546997,0.3119119703769684,-0.007695990148931742","0.5054250955581665,0.318256676197052,-0.006640648934990168","0.5026266574859619,0.31945106387138367,-0.00589477876201272"
0.0,"0.49851006269454956,0.3347872793674469,-1.9336647838485987e-08","0.5123619437217712,0.327975869178772,-0.0015402365243062377","0.5213786363601685,0.31723517179489136,-0.003171823685988784","0.526193380355835,0.30915647745132446,-0.005129319615662098","0.5238469243049622,0.30709460377693176,-0.0065652052871882915","0.5096791982650757,0.2807464599609375,-0.0007282220176421106","0.5228146314620972,0.28933125734329224,-0.004513015039265156","0.5217713117599487,0.29810819029808044,-0.007814660668373108","0.5183678865432739,0.2986566722393036,-0.010273408144712448","0.5054277181625366,0.28485357761383057,-0.002320310566574335","0.5196829438209534,0.2953546345233917,-0.005389438476413488","0.518096923828125,0.30279603600502014,-0.006830914877355099","0.5150388479232788,0.303352028131485,-0.008068910799920559","0.502318799495697,0.29376867413520813,-0.004407509230077267","0.5156435966491699,0.30499380826950073,-0.0068507022224366665","0.5137361288070679,0.310846209526062,-0.0067507014609873295","0.5106366276741028,0.31032541394233704,-0.006820437964051962","0.5004842281341553,0.3054587244987488,-0.006887779105454683","0.5112862586975098,0.31405097246170044,-0.008104050531983376","0.5098876357078552,0.31758472323417664,-0.007850377820432186","0.506879448890686,0.31691813468933105,-0.007791957352310419"
0.0,"0.49858930706977844,0.33160629868507385,-3.337098419819995e-08","0.5129972696304321,0.32234203815460205,-0.0022617450449615717","0.521109402179718,0.31024155020713806,-0.0046051195822656155","0.5256056189537048,0.30170199275016785,-0.007018583361059427","0.5267229080200195,0.29723867774009705,-0.00872927438467741","0.5106151700019836,0.2780331075191498,-0.002607253845781088","0.5261730551719666,0.28878429532051086,-0.006848949007689953","0.5234206914901733,0.29734715819358826,-0.009858187288045883","0.5190294981002808,0.2965560257434845,-0.0121687026694417","0.5081105828285217,0.2836340069770813,-0.004034349229186773","0.5256420373916626,0.2968866229057312,-0.00789281353354454","0.521906316280365,0.3043473958969116,-0.009008900262415409","0.5178685784339905,0.3036329448223114,-0.00997829157859087","0.5067310333251953,0.2937188744544983,-0.005930611863732338","0.5231766700744629,0.30611616373062134,-0.009170234203338623","0.5192872881889343,0.3124333620071411,-0.008660017512738705","0.5153146386146545,0.31122180819511414,-0.008411620743572712","0.5065450668334961,0.3060397207736969,-0.008218390867114067","0.5193278789520264,0.31538307666778564,-0.010215523652732372","0.5161784291267395,0.31989073753356934,-0.010047448799014091","0.5120752453804016,0.31836989521980286,-0.009992165490984917"
0.0,"0.5021923780441284,0.32553204894065857,-7.725391881763244e-09","0.5081811547279358,0.31026074290275574,-0.0008162017329595983","0.5150817632675171,0.2969669699668884,-0.003399623092263937","0.522821843624115,0.2918713092803955,-0.00628509558737278","0.5277502536773682,0.2930818796157837,-0.008573196828365326","0.510272204875946,0.27669262886047363,-0.004124161321669817","0.5261655449867249,0.2810121774673462,-0.008014261722564697","0.5242435336112976,0.2891487777233124,-0.010169196873903275","0.5198342204093933,0.2905133366584778,-0.01164550893008709","0.5102518200874329,0.284879595041275,-0.006201253738254309","0.526639997959137,0.2911037802696228,-0.00905744731426239","0.5240566730499268,0.29728594422340393,-0.009264369495213032","0.520209550857544,0.2980393171310425,-0.009734739549458027","0.5111521482467651,0.29602038860321045,-0.008424009196460247","0.5261411070823669,0.3028567433357239,-0.01014523021876812","0.5227382779121399,0.30776873230934143,-0.008705138228833675","0.5187754034996033,0.3071204423904419,-0.00814662966877222","0.5130411386489868,0.3082178235054016,-0.010914408601820469","0.5248170495033264,0.313618928194046,-0.011231055483222008","0.521616518497467,0.31748467683792114,-0.009866401553153992","0.5176661610603333,0.31664568185806274,-0.00921288225799799"
0.0,"0.5036245584487915,0.321352481842041,-2.5026064776056955e-08","0.506867527961731,0.30289846658706665,0.00015404621080961078","0.5127109289169312,0.2877166271209717,-0.002061034319922328","0.51999431848526,0.281936913728714,-0.004686524160206318","0.5253633856773376,0.2844703495502472,-0.006740473676472902","0.5112093687057495,0.2765018045902252,-0.0036371781025081873","0.5255208611488342,0.2763805389404297,-0.00713174045085907","0.5241712331771851,0.28449344635009766,-0.00894035492092371","0.5199273824691772,0.2863858938217163,-0.010104039683938026","0.5131422281265259,0.2851448655128479,-0.006050736177712679","0.5273797512054443,0.28573697805404663,-0.008250613696873188","0.5253536105155945,0.2923377454280853,-0.008294433355331421","0.5213545560836792,0.2934524416923523,-0.00857742689549923","0.5160293579101562,0.29543986916542053,-0.008485930040478706","0.5279251337051392,0.29866650700569153,-0.009379344992339611","0.5252364873886108,0.3035980463027954,-0.007915924303233624","0.5212340950965881,0.30304011702537537,-0.007414655759930611","0.5195749998092651,0.30679506063461304,-0.011097396723926067","0.5288054347038269,0.30836665630340576,-0.010614185594022274","0.5256863236427307,0.3127884864807129,-0.008830550126731396","0.5217975974082947,0.3127712607383728,-0.00794566422700882"
0.0,"0.5065830945968628,0.3185177445411682,-2.967304801870796e-08","0.5077463388442993,0.2981026768684387,0.000877696555107832","0.5123156905174255,0.2827922999858856,-0.0005811454611830413","0.519087016582489,0.2782929241657257,-0.002481752773746848","0.5250381827354431,0.28341934084892273,-0.003924953751266003","0.5130205750465393,0.2736538052558899,-0.0021510906517505646","0.5245749950408936,0.2697693705558777,-0.004305931739509106","0.5229148864746094,0.27727869153022766,-0.005471741780638695","0.5191226601600647,0.27984845638275146,-0.006135633215308189","0.5171704292297363,0.2828514873981476,-0.004172267857939005","0.5281167030334473,0.2793642282485962,-0.004949711728841066","0.5259100198745728,0.28592172265052795,-0.0045942263677716255","0.5220226049423218,0.2886880934238434,-0.004500535782426596","0.5216623544692993,0.2933746874332428,-0.006066903937608004","0.5302164554595947,0.29123571515083313,-0.005724088754504919","0.5278778672218323,0.2966133952140808,-0.0039579314179718494","0.5241140723228455,0.2990460693836212,-0.003131852950900793","0.5257595777511597,0.3046703040599823,-0.008012731559574604","0.5316219329833984,0.3017263114452362,-0.006500543095171452","0.5288534760475159,0.30622103810310364,-0.004050136543810368","0.5257356762886047,0.30866971611976624,-0.0025287119206041098"
0.0,"0.5089817643165588,0.3150610327720642,-2.5500257905264334e-08","0.5083755254745483,0.2926715314388275,0.0009549513342790306","0.5112826228141785,0.27851101756095886,-0.00030238283216021955","0.518064022064209,0.2739465832710266,-0.0020359887275844812","0.5242083072662354,0.2796795070171356,-0.003455324098467827","0.514832079410553,0.2725919485092163,-0.001298532821238041","0.5222215056419373,0.26585525274276733,-0.0030911355279386044","0.5210561752319336,0.2715316712856293,-0.004085357300937176","0.5185903906822205,0.27500271797180176,-0.004539895337074995","0.5201531052589417,0.2805072069168091,-0.0030040848068892956","0.5273591876029968,0.2723489999771118,-0.0034085423685610294","0.52598637342453,0.2773371934890747,-0.0031493862625211477","0.5232875943183899,0.28178876638412476,-0.0028858345467597246","0.5251006484031677,0.2901495099067688,-0.00454311678186059","0.5292094945907593,0.2861430048942566,-0.004111507907509804","0.5274847149848938,0.29027068614959717,-0.0027514768298715353","0.5246791839599609,0.2938697934150696,-0.00187953922431916","0.5290116667747498,0.3006531298160553,-0.006099124904721975","0.531263530254364,0.2963598370552063,-0.004373639356344938","0.529354989528656,0.2993338406085968,-0.0020043631084263325","0.5272840857505798,0.30248376727104187,-0.0002965816529467702"
0.0,"0.5116497278213501,0.31247973442077637,-3.925053349007612e-08","0.5093420743942261,0.2891392707824707,-0.00011870989692397416","0.5111122131347656,0.2727779746055603,-0.0013934442540630698","0.5180140733718872,0.26705971360206604,-0.0029223475139588118","0.5242936611175537,0.27181050181388855,-0.004115511197596788","0.5174677968025208,0.27017244696617126,-0.0015772648621350527","0.5231029391288757,0.26282602548599243,-0.0030701018404215574","0.5208298563957214,0.2685748040676117,-0.004078596364706755","0.5182652473449707,0.27246496081352234,-0.004691955633461475","0.5234107375144958,0.2793601453304291,-0.002603367902338505","0.5270256996154785,0.27195221185684204,-0.0028632618486881256","0.5246286392211914,0.2763974666595459,-0.0028180056251585484","0.5219876766204834,0.28138330578804016,-0.002913543488830328","0.5280482172966003,0.28927507996559143,-0.003580662189051509","0.5291872620582581,0.2827903926372528,-0.003491234965622425","0.5271087288856506,0.2863355576992035,-0.0023982429411262274","0.5246165990829468,0.2909749448299408,-0.001769778784364462","0.5312094688415527,0.2993905246257782,-0.00459124892950058","0.5312849879264832,0.29208242893218994,-0.0037678598891943693","0.529141366481781,0.2945702075958252,-0.0017938833916559815","0.5273191928863525,0.2986769676208496,-0.00027842613053508103"
