gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.4983797073364258,0.2671606242656708,-0.12243054062128067","0.502770185470581,0.25118669867515564,-0.13411623239517212","0.5049369931221008,0.251291960477829,-0.1341618001461029","0.5072469711303711,0.2518439292907715,-0.13418614864349365","0.4991219639778137,0.25066760182380676,-0.1102278009057045","0.49863919615745544,0.25027236342430115,-0.1101803332567215","0.4982221722602844,0.2500845193862915,-0.11021818220615387","0.5185896754264832,0.25845274329185486,-0.13441583514213562","0.506467878818512,0.2561679780483246,-0.025764402002096176","0.5041634440422058,0.28384384512901306,-0.11863861978054047","0.4996383786201477,0.28338128328323364,-0.08749017119407654","0.535201907157898,0.33424192667007446,-0.15419597923755646","0.5103932023048401,0.3419492840766907,0.07153765112161636","0.4694453179836273,0.33122581243515015,-0.18176797032356262","0.4731837213039398,0.3364838659763336,0.2094108760356903","0.5118551254272461,0.28369516134262085,-0.10739340633153915","0.5076599717140198,0.3469640016555786,0.35363754630088806","0.519835889339447,0.2769182622432709,-0.11503730714321136","0.5142097473144531,0.34870660305023193,0.3698394298553467","0.5240498185157776,0.2795736789703369,-0.13506217300891876","0.523769736289978,0.3063996732234955,0.3767966628074646","0.5221222043037415,0.28408950567245483,-0.1145036369562149","0.5201489925384521,0.30881786346435547,0.3572103977203369","0.5320825576782227,0.5804601907730103,-0.06607639044523239","0.4990583062171936,0.5760793685913086,0.06613491475582123","0.5453799962997437,0.7284571528434753,-0.021598471328616142","0.49326688051223755,0.71877121925354,0.17334382236003876","0.5683568120002747,0.8599201440811157,0.05566840246319771","0.5106086134910583,0.8364158868789673,0.32526546716690063","0.5759671330451965,0.8744306564331055,0.05803952366113663","0.5214337110519409,0.8524751663208008,0.33571523427963257","0.5591459274291992,0.9176181554794312,-0.040199682116508484","0.4849439561367035,0.881862998008728,0.2819328308105469"
0.0,"0.4998418688774109,0.2684285044670105,-0.09449084103107452","0.5026711225509644,0.2531723976135254,-0.1110043153166771","0.5041400194168091,0.25330132246017456,-0.11106201261281967","0.5050787925720215,0.253690242767334,-0.1110990047454834","0.4991014897823334,0.25274235010147095,-0.08768423646688461","0.49841219186782837,0.252538800239563,-0.08761633932590485","0.49694737792015076,0.25251612067222595,-0.08761619031429291","0.5054859519004822,0.25985950231552124,-0.11317584663629532","0.4947987496852875,0.2574250400066376,-0.022767212241888046","0.5029901266098022,0.2844108045101166,-0.0964793935418129","0.49910226464271545,0.28403836488723755,-0.06532995402812958","0.5163822770118713,0.33819299936294556,-0.15407267212867737","0.4957613945007324,0.34109359979629517,0.05493391305208206","0.4961749017238617,0.3205331563949585,-0.17004074156284332","0.5027245879173279,0.4177122414112091,0.08450213074684143","0.4993622303009033,0.2836006283760071,-0.06344359368085861","0.5030843615531921,0.49877065420150757,0.22052133083343506","0.503566563129425,0.27558282017707825,-0.0707537978887558","0.500033974647522,0.5269240736961365,0.2294849455356598","0.5058989524841309,0.27953216433525085,-0.08256161957979202","0.49718064069747925,0.5287744402885437,0.21623575687408447","0.5060790181159973,0.2898978888988495,-0.06665550917387009","0.5015064477920532,0.5190622806549072,0.21452036499977112","0.5194249153137207,0.5833030939102173,-0.04844839870929718","0.48744869232177734,0.5842044949531555,0.048347607254981995","0.5295198559761047,0.7231379151344299,0.022294044494628906","0.47919684648513794,0.7243734002113342,0.18423783779144287","0.550317645072937,0.8472594618797302,0.16133613884449005","0.48887959122657776,0.8504817485809326,0.357183039188385","0.5544337034225464,0.8627987504005432,0.16228258609771729","0.5005336403846741,0.8650181293487549,0.3713592290878296","0.540433406829834,0.9014090895652771,0.09640796482563019","0.4664844572544098,0.8996154069900513,0.33234184980392456"
0.0,"0.5008958578109741,0.26865947246551514,-0.06535892933607101","0.5027760863304138,0.25461938977241516,-0.08664201200008392","0.5040885210037231,0.25503700971603394,-0.08668339252471924","0.5049670934677124,0.2556065320968628,-0.08671538531780243","0.49972447752952576,0.25342652201652527,-0.061883389949798584","0.4991171956062317,0.2530653476715088,-0.06187083572149277","0.49806636571884155,0.25292089581489563,-0.06186676770448685","0.507739245891571,0.26199549436569214,-0.11465330421924591","0.5015296936035156,0.2579424977302551,-0.019190143793821335","0.5025731325149536,0.2858543395996094,-0.07708472013473511","0.49888014793395996,0.2844336926937103,-0.044796206057071686","0.5223482251167297,0.33791545033454895,-0.15295962989330292","0.5010931491851807,0.3388214111328125,0.04843861982226372","0.49172210693359375,0.2887823283672333,-0.09706772118806839","0.5066531300544739,0.35889196395874023,0.2154964953660965","0.5049785375595093,0.3138105273246765,0.10553242266178131","0.5021795630455017,0.37311726808547974,0.3788456320762634","0.5116597414016724,0.30462130904197693,0.1134892925620079","0.4962015748023987,0.3841801881790161,0.3973986804485321","0.5142267942428589,0.31890061497688293,0.09941417723894119","0.503113865852356,0.38715264201164246,0.392355740070343","0.5099000334739685,0.31539586186408997,0.10297374427318573","0.505263090133667,0.3833933174610138,0.3779942989349365","0.5209400653839111,0.5856850743293762,-0.050960443913936615","0.48827752470970154,0.5867518782615662,0.05080394819378853","0.5335404872894287,0.7260876297950745,0.02149292640388012","0.4813064932823181,0.7225178480148315,0.1498405635356903","0.5563027858734131,0.8512914776802063,0.15928056836128235","0.49436718225479126,0.8500035405158997,0.34832650423049927","0.562719464302063,0.8681253790855408,0.17723950743675232","0.5061283111572266,0.86604905128479,0.3655790686607361","0.5453846454620361,0.910373330116272,0.12909165024757385","0.47129926085472107,0.9000815749168396,0.33832597732543945"
0.0,"0.5023189783096313,0.27088263630867004,-0.060124825686216354","0.5059820413589478,0.256693571805954,-0.0788133293390274","0.5073463320732117,0.25705188512802124,-0.07883279770612717","0.5087511539459229,0.2574273943901062,-0.07886754721403122","0.5040936470031738,0.2557511031627655,-0.056769657880067825","0.5042089223861694,0.25554195046424866,-0.05675897002220154","0.5043320059776306,0.2554627060890198,-0.05676012113690376","0.5144124627113342,0.26427263021469116,-0.1037733182311058","0.5093303918838501,0.2615432143211365,-0.012063040398061275","0.5056061148643494,0.28813719749450684,-0.06790502369403839","0.5032786130905151,0.28693342208862305,-0.039967283606529236","0.5305823087692261,0.33477529883384705,-0.13447479903697968","0.5041625499725342,0.33659812808036804,0.05074431374669075","0.49939459562301636,0.26312750577926636,-0.09571467339992523","0.5044022798538208,0.3056858777999878,0.21089789271354675","0.5232042074203491,0.26906347274780273,0.17651315033435822","0.5077211856842041,0.3285570740699768,0.3512728214263916","0.529055118560791,0.2718159258365631,0.21841418743133545","0.505891740322113,0.3423066735267639,0.36187463998794556","0.5289810299873352,0.2872101664543152,0.18739643692970276","0.5140814185142517,0.35413217544555664,0.3571716845035553","0.52663254737854,0.28854191303253174,0.19300106167793274","0.5146095752716064,0.3504578173160553,0.3493856191635132","0.5228638648986816,0.5862295627593994,-0.051743198186159134","0.4900880753993988,0.5867465734481812,0.05163412168622017","0.5358847975730896,0.726466953754425,0.003498462960124016","0.4809907376766205,0.7249263525009155,0.15959565341472626","0.5585395097732544,0.8526673316955566,0.09731622785329819","0.4970812201499939,0.849753737449646,0.338462769985199","0.5652018785476685,0.8704900145530701,0.10439874976873398","0.5075117945671082,0.8660447597503662,0.3536960780620575","0.5469293594360352,0.9073542356491089,0.024856872856616974","0.4714219570159912,0.8972247838973999,0.3238089680671692"
0.0,"0.49868375062942505,0.2706092894077301,-0.12026361376047134","0.5018609166145325,0.256046324968338,-0.12157417833805084","0.5035451650619507,0.2557426691055298,-0.1216522678732872","0.5055285692214966,0.25535446405410767,-0.12168852239847183","0.49842628836631775,0.2564455270767212,-0.09728827327489853","0.49757274985313416,0.25638389587402344,-0.09716065227985382","0.4967714846134186,0.2561991214752197,-0.09712089598178864","0.5165439248085022,0.2619701027870178,-0.09277395904064178","0.5033187866210938,0.26194724440574646,-0.027460768818855286","0.5034691095352173,0.28502970933914185,-0.10900308936834335","0.4985105097293854,0.2854417562484741,-0.08033996820449829","0.5362762212753296,0.33689799904823303,-0.13816872239112854","0.4971567690372467,0.34875229001045227,0.06004767492413521","0.5350548624992371,0.2785293161869049,-0.3084089457988739","0.5030792951583862,0.4479014575481415,0.12696994841098785","0.5280441641807556,0.26193028688430786,-0.42251157760620117","0.4787951111793518,0.5193035006523132,0.139288991689682","0.5232216119766235,0.2528366446495056,-0.45464348793029785","0.4714561402797699,0.5458335876464844,0.1420067846775055","0.5230059623718262,0.25282832980155945,-0.4516884386539459","0.468327134847641,0.5424051284790039,0.11295314133167267","0.5229948163032532,0.2588314414024353,-0.42559581995010376","0.4742068350315094,0.5424903631210327,0.12586545944213867","0.5251979231834412,0.5881376266479492,-0.05542676895856857","0.4919777512550354,0.5883737206459045,0.055230654776096344","0.5393784642219543,0.7299192547798157,-0.012295033782720566","0.48315882682800293,0.728599488735199,0.16912852227687836","0.5592120885848999,0.8522571325302124,0.12411842495203018","0.501548707485199,0.849635124206543,0.3588762581348419","0.5651319622993469,0.8684740662574768,0.13254842162132263","0.5119644403457642,0.8641766309738159,0.3731992542743683","0.5498051047325134,0.9077790975570679,0.02653735876083374","0.47390151023864746,0.8955062627792358,0.3161974549293518"
0.0,"0.5033365488052368,0.2644140422344208,-0.194304957985878","0.5089130997657776,0.2501382529735565,-0.18704567849636078","0.5121429562568665,0.24986639618873596,-0.18710769712924957","0.5157658457756042,0.24947084486484528,-0.1871873438358307","0.501628041267395,0.2510134279727936,-0.17230124771595","0.4995410442352295,0.2510673999786377,-0.17227552831172943","0.49751096963882446,0.25086918473243713,-0.1722877025604248","0.5249189138412476,0.25771480798721313,-0.12774527072906494","0.5015597343444824,0.25591936707496643,-0.0776333138346672","0.5102968215942383,0.2803862690925598,-0.17220239341259003","0.5017452836036682,0.2802840769290924,-0.1525879204273224","0.5454110503196716,0.3419012427330017,-0.12616851925849915","0.4931752681732178,0.34837642312049866,0.027602046728134155","0.5433546900749207,0.2618328630924225,-0.10613566637039185","0.48935580253601074,0.45168954133987427,0.1130199059844017","0.5374212265014648,0.24075759947299957,0.02814997173845768","0.4792087972164154,0.5164732336997986,0.06596867740154266","0.5353415608406067,0.23792393505573273,0.029686784371733665","0.47549858689308167,0.5459171533584595,0.07333610951900482","0.5368616580963135,0.23803940415382385,0.020557178184390068","0.4759105145931244,0.5473147034645081,0.06206955760717392","0.5360180139541626,0.24727149307727814,0.02548496425151825","0.4799557328224182,0.5391761660575867,0.06854851543903351","0.5323536992073059,0.5888699889183044,-0.042166974395513535","0.4927486479282379,0.5884530544281006,0.04208473116159439","0.5441424250602722,0.7334202527999878,0.005916553549468517","0.4849470555782318,0.7305049300193787,0.1798476278781891","0.5579356551170349,0.8529141545295715,0.16457168757915497","0.500935435295105,0.8468784093856812,0.4049493372440338","0.5621665120124817,0.8672186732292175,0.17570003867149353","0.5108320713043213,0.8614975214004517,0.4229241907596588","0.5521532297134399,0.9072979688644409,0.07731252908706665","0.47431740164756775,0.8944174647331238,0.3690361976623535"
0.0,"0.5087400674819946,0.26180168986320496,-0.19247739017009735","0.514007031917572,0.24775700271129608,-0.180633082985878","0.518036961555481,0.24759961664676666,-0.18068264424800873","0.5223271250724792,0.24752356112003326,-0.18077552318572998","0.5043744444847107,0.24890778958797455,-0.17282836139202118","0.5013478994369507,0.24895712733268738,-0.17280563712120056","0.49847477674484253,0.24840624630451202,-0.17281243205070496","0.5299340486526489,0.2566229999065399,-0.11061950773000717","0.49820780754089355,0.25639984011650085,-0.06166470795869827","0.5166531801223755,0.27875104546546936,-0.16650442779064178","0.5050632953643799,0.278624951839447,-0.1553308069705963","0.5528756380081177,0.33785462379455566,-0.067202627658844","0.4857707619667053,0.35056671500205994,0.02175178751349449","0.5638221502304077,0.23893684148788452,0.09964532405138016","0.4782351851463318,0.4531738758087158,0.10996492952108383","0.5567272305488586,0.26562777161598206,0.17165909707546234","0.47143641114234924,0.5240817070007324,0.1182015910744667","0.556759238243103,0.2622133195400238,0.18449145555496216","0.4612387716770172,0.553848385810852,0.11450853198766708","0.5558760166168213,0.2653671205043793,0.17343825101852417","0.46236705780029297,0.5529673099517822,0.09196625649929047","0.5531811118125916,0.2708961069583893,0.16872890293598175","0.4721873700618744,0.5446215867996216,0.10610606521368027","0.537747859954834,0.5913545489311218,-0.02332002855837345","0.49210983514785767,0.5910362601280212,0.023170631378889084","0.5510666370391846,0.7411030530929565,0.0010843861382454634","0.4884417653083801,0.7404032349586487,0.15505829453468323","0.5596058964729309,0.857853353023529,0.17225781083106995","0.5028660893440247,0.8435854315757751,0.39537981152534485","0.5624399781227112,0.8729795813560486,0.1847318708896637","0.511771559715271,0.858830451965332,0.41530996561050415","0.5518388152122498,0.9087812900543213,0.08596870303153992","0.4774441719055176,0.8910938501358032,0.35487884283065796"
0.0,"0.5172745585441589,0.25967270135879517,-0.1876690685749054","0.5224465727806091,0.24602572619915009,-0.17752133309841156","0.5264765024185181,0.2462301105260849,-0.1775393784046173","0.5298025012016296,0.2466202676296234,-0.17754751443862915","0.5111256241798401,0.2466661036014557,-0.188516765832901","0.5072741508483887,0.2470858246088028,-0.1886536329984665","0.5039896965026855,0.24683260917663574,-0.18886277079582214","0.5350112318992615,0.2566012442111969,-0.08967787027359009","0.5007994174957275,0.25705423951148987,-0.06396660953760147","0.5248196125030518,0.27781498432159424,-0.1583811491727829","0.5116941332817078,0.2775828540325165,-0.1691354215145111","0.5579437017440796,0.33967941999435425,-0.029645124450325966","0.4822331368923187,0.3521978259086609,0.002369295572862029","0.5827440619468689,0.23660844564437866,0.0695032998919487","0.47160786390304565,0.44641658663749695,0.10003235191106796","0.5619160532951355,0.2906087040901184,0.28209444880485535","0.4840422570705414,0.5012524127960205,0.14389964938163757","0.5576547980308533,0.2963080406188965,0.29773521423339844","0.4824710786342621,0.5278826951980591,0.13802066445350647","0.5550170540809631,0.3000296354293823,0.2941988408565521","0.48643094301223755,0.5216776728630066,0.12033937871456146","0.5542057752609253,0.3018557131290436,0.2810618579387665","0.4882051944732666,0.5144648551940918,0.13747188448905945","0.5448060035705566,0.5924322009086609,-0.012381425127387047","0.495659738779068,0.5931843519210815,0.012279382906854153","0.5575238466262817,0.7466604709625244,0.009722834452986717","0.49518027901649475,0.7452535629272461,0.11560244858264923","0.5621705055236816,0.8582074642181396,0.22660036385059357","0.50322026014328,0.8449802994728088,0.3689766228199005","0.5618426203727722,0.8712573647499084,0.24501624703407288","0.511259913444519,0.8609697222709656,0.3910008668899536","0.5517094731330872,0.9085968732833862,0.1367146372795105","0.47914084792137146,0.8921983242034912,0.31292009353637695"
0.0,"0.5202750563621521,0.25772181153297424,-0.18377254903316498","0.5245288610458374,0.24504299461841583,-0.15792784094810486","0.5279515981674194,0.24539083242416382,-0.15792334079742432","0.5311111211776733,0.24599768221378326,-0.15804003179073334","0.5136947631835938,0.24525508284568787,-0.1563870906829834","0.5097464323043823,0.24580438435077667,-0.1563389152288437","0.5062245726585388,0.24595792591571808,-0.15620984137058258","0.5346755981445312,0.25673776865005493,-0.05946226790547371","0.5027794241905212,0.2572895288467407,-0.0509469211101532","0.5271081924438477,0.27730894088745117,-0.14682038128376007","0.512604832649231,0.2767520546913147,-0.14420978724956512","0.5597559809684753,0.34443071484565735,-0.016086772084236145","0.4784592092037201,0.35377010703086853,0.013537665829062462","0.5982071161270142,0.2552850842475891,0.0663217157125473","0.4648783802986145,0.45553937554359436,0.12459014356136322","0.5628143548965454,0.29609543085098267,0.2425328493118286","0.4834328293800354,0.5055909752845764,0.18218648433685303","0.5560376644134521,0.3075734078884125,0.24948683381080627","0.4868701100349426,0.5263007879257202,0.17811045050621033","0.5536316633224487,0.3099008798599243,0.24400922656059265","0.48509421944618225,0.5191941857337952,0.15878170728683472","0.5535296201705933,0.30962738394737244,0.24069611728191376","0.48644503951072693,0.5112237334251404,0.17499478161334991","0.5519784688949585,0.5910466313362122,-0.0031070089899003506","0.5002909302711487,0.5928620100021362,0.0031720995903015137","0.5603348016738892,0.74369877576828,-0.0014497599331662059","0.4986106753349304,0.7454396486282349,0.025230249390006065","0.5651150941848755,0.855986475944519,0.2390230894088745","0.5024017095565796,0.8485069870948792,0.32368630170822144","0.5640198588371277,0.8683940172195435,0.259758859872818","0.5099431276321411,0.8635461330413818,0.34505704045295715","0.555716872215271,0.9102564454078674,0.15413740277290344","0.47906017303466797,0.8938614726066589,0.25694572925567627"
0.0,"0.5213837027549744,0.2580246329307556,-0.16890957951545715","0.5247699618339539,0.24526730179786682,-0.1463640034198761","0.5279213786125183,0.24563871324062347,-0.14634642004966736","0.5309563875198364,0.2463000863790512,-0.14644162356853485","0.5143678784370422,0.24538035690784454,-0.14646749198436737","0.5105084180831909,0.24585451185703278,-0.14642392098903656","0.5069607496261597,0.24626410007476807,-0.14629578590393066","0.5342165231704712,0.25762346386909485,-0.04766922816634178","0.5036676526069641,0.2580806016921997,-0.04840318486094475","0.5277076959609985,0.2777620255947113,-0.1349823772907257","0.5135118365287781,0.2768872082233429,-0.13472585380077362","0.5594868063926697,0.35285669565200806,-0.0070342011749744415","0.4778875708580017,0.3573165535926819,0.012798461131751537","0.6034714579582214,0.27415305376052856,0.07072781026363373","0.4659258723258972,0.4620034098625183,0.1227324828505516","0.5620555877685547,0.30078786611557007,0.23804998397827148","0.4858957827091217,0.5181431770324707,0.19586016237735748","0.5523370504379272,0.30927422642707825,0.24224725365638733","0.4864250719547272,0.5410544872283936,0.1935286968946457","0.5488088130950928,0.31178098917007446,0.23853793740272522","0.4900999665260315,0.5349076986312866,0.17628832161426544","0.5497528314590454,0.31244081258773804,0.23706349730491638","0.49094921350479126,0.5254851579666138,0.19006861746311188","0.5553844571113586,0.5868609547615051,-9.378541290061548e-05","0.5031522512435913,0.590573251247406,0.00023369195696432143","0.5640815496444702,0.7415398359298706,0.0034816781990230083","0.5029516816139221,0.7423193454742432,0.04016030579805374","0.5655422210693359,0.8570489883422852,0.2247244119644165","0.5018407106399536,0.8502589464187622,0.29199472069740295","0.5632966756820679,0.8702147603034973,0.2427775114774704","0.5090515613555908,0.8638301491737366,0.3120456337928772","0.5576974749565125,0.9097884297370911,0.14135457575321198","0.47847580909729004,0.8931148052215576,0.22351808845996857"
