gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.4543406367301941,0.3400617241859436,-0.22582471370697021","0.4662628769874573,0.32599249482154846,-0.2100035697221756","0.4706423878669739,0.326337993144989,-0.21005460619926453","0.4757499694824219,0.32672637701034546,-0.2100345641374588","0.4564236104488373,0.32579466700553894,-0.2029520571231842","0.4541018605232239,0.3259790241718292,-0.20290228724479675","0.451895534992218,0.32645928859710693,-0.2029406577348709","0.4920893609523773,0.3371921479701996,-0.10351773351430893","0.45797285437583923,0.3374078571796417,-0.078005351126194","0.46272963285446167,0.35892170667648315,-0.18947619199752808","0.4507629871368408,0.357523113489151,-0.18015781044960022","0.5268637537956238,0.43689537048339844,-0.0898171216249466","0.4171527028083801,0.4342813193798065,-0.01423453725874424","0.5495471954345703,0.44477924704551697,-0.338701993227005","0.3916778266429901,0.5413216352462769,-0.00215496146120131","0.5562347173690796,0.4068387746810913,-0.6599143743515015","0.37965062260627747,0.6549752950668335,-0.07341577112674713","0.5630308389663696,0.4016248881816864,-0.7229779362678528","0.3757924735546112,0.6894029378890991,-0.0918237715959549","0.5559518337249756,0.3962346911430359,-0.722956120967865","0.3809047341346741,0.690116822719574,-0.12062020599842072","0.5520930886268616,0.3990761339664459,-0.6685020327568054","0.3837844431400299,0.6792275309562683,-0.08584369719028473","0.5095536708831787,0.6651400327682495,-0.01417019497603178","0.4427974224090576,0.6678640246391296,0.013927141204476357","0.50339275598526,0.8285233378410339,0.0333571694791317","0.4540186822414398,0.833064615726471,0.07545656710863113","0.491906076669693,0.9537951350212097,0.3268898129463196","0.46552929282188416,0.9472137689590454,0.3416326940059662","0.48850518465042114,0.9657589197158813,0.3498516082763672","0.46822279691696167,0.9584697484970093,0.3634604811668396","0.49767646193504333,1.0058673620224,0.220875546336174","0.4647822976112366,1.0021394491195679,0.24379131197929382"
0.0,"0.45089811086654663,0.34007683396339417,-0.23097935318946838","0.4625738263130188,0.3261478841304779,-0.21511629223823547","0.46708354353904724,0.3264891505241394,-0.2151634693145752","0.4721905589103699,0.32694023847579956,-0.21518559753894806","0.4532274603843689,0.32593363523483276,-0.20726606249809265","0.4513394236564636,0.32618090510368347,-0.20723354816436768","0.4495994448661804,0.32662883400917053,-0.2073003500699997","0.48960909247398376,0.33827871084213257,-0.10543222725391388","0.4592665135860443,0.33639222383499146,-0.07605840265750885","0.4605127274990082,0.359526127576828,-0.19194182753562927","0.4495868682861328,0.3578353822231293,-0.18156923353672028","0.5290887951850891,0.43285560607910156,-0.07627284526824951","0.41224727034568787,0.43443724513053894,-0.002650863490998745","0.5542829036712646,0.4662054181098938,-0.2934471368789673","0.3913209140300751,0.5512531399726868,0.032409001141786575","0.5563373565673828,0.4147929549217224,-0.6181142330169678","0.37787264585494995,0.6611743569374084,-0.049367327243089676","0.5605124235153198,0.4029921889305115,-0.679438054561615","0.3706113398075104,0.694985032081604,-0.06831919401884079","0.5536754727363586,0.39527928829193115,-0.682034969329834","0.3774583041667938,0.6950122117996216,-0.10142628848552704","0.5507730841636658,0.39955469965934753,-0.6272312998771667","0.38111254572868347,0.6852068305015564,-0.06378049403429031","0.5089925527572632,0.6708309650421143,-0.016458062455058098","0.44042009115219116,0.672202467918396,0.016241954639554024","0.5005946755409241,0.8381452560424805,-0.014300985261797905","0.4512092173099518,0.8353375792503357,0.053929634392261505","0.48849502205848694,0.9529131054878235,0.3270447552204132","0.46392035484313965,0.954154908657074,0.3479306101799011","0.484597384929657,0.9646227955818176,0.3559577465057373","0.4684832990169525,0.9663935899734497,0.37017059326171875","0.4962367117404938,1.0026601552963257,0.23105141520500183","0.4593999981880188,1.0172189474105835,0.2525729835033417"
0.0,"0.4578101634979248,0.34013229608535767,-0.21081526577472687","0.46865254640579224,0.3262195587158203,-0.19540239870548248","0.473005473613739,0.32661065459251404,-0.19544002413749695","0.4777827262878418,0.32714253664016724,-0.19543638825416565","0.45832958817481995,0.3259390890598297,-0.18836042284965515","0.4557013511657715,0.32617872953414917,-0.18834188580513","0.45305973291397095,0.3265835642814636,-0.18839004635810852","0.49459537863731384,0.3393043279647827,-0.0983460322022438","0.46000105142593384,0.3366422653198242,-0.06596842408180237","0.4663342833518982,0.35976994037628174,-0.17487654089927673","0.45438241958618164,0.35788366198539734,-0.1655595302581787","0.5321369767189026,0.4331584572792053,-0.07007207721471786","0.41327399015426636,0.4361007809638977,-0.01005079410970211","0.5548622012138367,0.4713776409626007,-0.2852298617362976","0.39258578419685364,0.5516375303268433,0.0010893294820562005","0.5580578446388245,0.4185164272785187,-0.587806224822998","0.3816390931606293,0.6608486771583557,-0.0825759693980217","0.5632269382476807,0.4091150462627411,-0.6491247415542603","0.37448740005493164,0.6940687894821167,-0.10594423860311508","0.5581799745559692,0.4018172025680542,-0.6534693241119385","0.3796711564064026,0.6933748126029968,-0.13667020201683044","0.5549386739730835,0.40555065870285034,-0.5978054404258728","0.3832333981990814,0.6839318871498108,-0.0968749076128006","0.5093626379966736,0.6750558614730835,-0.010506308637559414","0.4418630599975586,0.6766694784164429,0.010263724252581596","0.5039075613021851,0.8359578251838684,0.029751118272542953","0.450533002614975,0.834516704082489,0.061651308089494705","0.4935612082481384,0.9523832201957703,0.34547168016433716","0.46123266220092773,0.955154538154602,0.3595900237560272","0.488771915435791,0.9637817144393921,0.3715026378631592","0.46672263741493225,0.9665019512176514,0.380676805973053","0.5015655755996704,1.0005487203598022,0.24735820293426514","0.46045050024986267,1.0171911716461182,0.2741484045982361"
0.0,"0.45729732513427734,0.33969128131866455,-0.22834686934947968","0.46902331709861755,0.3261994421482086,-0.21283237636089325","0.4737067222595215,0.326572060585022,-0.21286892890930176","0.4785020351409912,0.32710328698158264,-0.21286296844482422","0.4581298232078552,0.32583487033843994,-0.20466811954975128","0.45535793900489807,0.32605186104774475,-0.20463840663433075","0.4527727961540222,0.3264148533344269,-0.20467886328697205","0.49427565932273865,0.33941227197647095,-0.10546989738941193","0.4611968994140625,0.3373616635799408,-0.07562067359685898","0.4661840498447418,0.359145849943161,-0.1907791793346405","0.4536215662956238,0.3576679527759552,-0.18036901950836182","0.5332642793655396,0.4330998659133911,-0.07998557388782501","0.4162653982639313,0.435677707195282,-0.012513319961726665","0.5589982271194458,0.47916778922080994,-0.29467979073524475","0.3958020508289337,0.5492805242538452,0.007272664457559586","0.5624452233314514,0.42017364501953125,-0.6017258763313293","0.38265475630760193,0.6545628905296326,-0.08317165821790695","0.5664495825767517,0.40890035033226013,-0.6638867855072021","0.37536412477493286,0.6885027289390564,-0.10752834379673004","0.5605067014694214,0.4021664261817932,-0.6676756143569946","0.37975865602493286,0.6885027289390564,-0.13895151019096375","0.5576438903808594,0.40691739320755005,-0.6112715601921082","0.3832269608974457,0.6793558597564697,-0.09797051548957825","0.5101664662361145,0.6747375130653381,-0.012394579127430916","0.4428528845310211,0.6769841313362122,0.012158417142927647","0.50184166431427,0.8364299535751343,0.042760737240314484","0.4549124240875244,0.8362817764282227,0.07133650779724121","0.49387043714523315,0.9564658403396606,0.3455835282802582","0.46350517868995667,0.9607099890708923,0.35400211811065674","0.49100780487060547,0.966645359992981,0.3701969087123871","0.4685177206993103,0.9715124368667603,0.374978244304657","0.5031446218490601,1.0092777013778687,0.23726096749305725","0.4651643633842468,1.0176124572753906,0.24766938388347626"
0.0,"0.4565773904323578,0.3392196297645569,-0.2680453658103943","0.46888670325279236,0.3259289562702179,-0.24922525882720947","0.4735126495361328,0.32635074853897095,-0.2492448091506958","0.4783850312232971,0.3269408047199249,-0.24925728142261505","0.45854416489601135,0.3253805339336395,-0.24833360314369202","0.4558291435241699,0.3255116045475006,-0.24836695194244385","0.4532524645328522,0.32571783661842346,-0.24839052557945251","0.49536705017089844,0.3385715186595917,-0.13817435503005981","0.46261829137802124,0.33708515763282776,-0.1160646453499794","0.46560001373291016,0.358785480260849,-0.2245105504989624","0.4534907937049866,0.3573893904685974,-0.22490206360816956","0.5389772057533264,0.43351250886917114,-0.08014713227748871","0.41606348752975464,0.4364610016345978,-0.031005000695586205","0.576305627822876,0.5167631506919861,-0.24409615993499756","0.3886791169643402,0.553227961063385,-0.0018575340509414673","0.5728157758712769,0.4171624779701233,-0.5171695351600647","0.37933558225631714,0.6499001383781433,-0.09372203052043915","0.5709114074707031,0.4030784070491791,-0.5721843242645264","0.37330561876296997,0.6868943572044373,-0.11346907913684845","0.5650836229324341,0.39956241846084595,-0.5670082569122314","0.37985971570014954,0.6872979998588562,-0.14499323070049286","0.5636181235313416,0.40421372652053833,-0.5219991207122803","0.38323020935058594,0.6778247952461243,-0.10786564648151398","0.5128809213638306,0.67548006772995,-0.006538587622344494","0.44664692878723145,0.6770894527435303,0.006352157797664404","0.5063660740852356,0.8376213908195496,0.014293728396296501","0.4545302987098694,0.8358809351921082,0.04541962593793869","0.49578768014907837,0.9530882239341736,0.34264272451400757","0.4630943238735199,0.9581747651100159,0.3287113308906555","0.48972898721694946,0.9636513590812683,0.370037317276001","0.46780386567115784,0.9680485129356384,0.3508523106575012","0.5026860237121582,1.0009548664093018,0.24305827915668488","0.4664931893348694,1.0107016563415527,0.21598294377326965"
0.0,"0.4561057984828949,0.3387798070907593,-0.2787022590637207","0.4680545926094055,0.3255719840526581,-0.2602776288986206","0.4724735617637634,0.326008141040802,-0.2603073716163635","0.4772343635559082,0.3265722990036011,-0.26031699776649475","0.4574168622493744,0.324975848197937,-0.256936639547348","0.45496973395347595,0.3250310719013214,-0.2569386661052704","0.4527669847011566,0.32510071992874146,-0.2569829225540161","0.49369627237319946,0.33726468682289124,-0.14436058700084686","0.46090584993362427,0.33651480078697205,-0.13165131211280823","0.46466732025146484,0.35827428102493286,-0.23445069789886475","0.4536828100681305,0.3568616509437561,-0.23093938827514648","0.5392218828201294,0.433828741312027,-0.08127009123563766","0.41660982370376587,0.43554458022117615,-0.041369181126356125","0.5800334215164185,0.5224096775054932,-0.23918291926383972","0.3880181908607483,0.5510017275810242,-0.012093989178538322","0.5755099058151245,0.4224923253059387,-0.5070276260375977","0.3787230849266052,0.6513649821281433,-0.10343167930841446","0.5737603902816772,0.40741536021232605,-0.5610702633857727","0.3711511194705963,0.6866562962532043,-0.1236720085144043","0.5672664046287537,0.4040542244911194,-0.5553835034370422","0.3779296875,0.6870476603507996,-0.15564395487308502","0.5655170679092407,0.40883129835128784,-0.5113699436187744","0.38153666257858276,0.6777904033660889,-0.11770494282245636","0.5128034353256226,0.6752662062644958,-0.006347150541841984","0.44747787714004517,0.6768375039100647,0.006169121712446213","0.5038328766822815,0.8343789577484131,0.03136729076504707","0.4541124403476715,0.8354881405830383,0.06677304208278656","0.4965227246284485,0.958017885684967,0.34349605441093445","0.46249204874038696,0.9587904810905457,0.33716222643852234","0.49027109146118164,0.9687224626541138,0.3682011663913727","0.46748441457748413,0.9685476422309875,0.358158677816391","0.5047808289527893,1.010968565940857,0.23576991260051727","0.46482497453689575,1.0131698846817017,0.2250189334154129"
0.0,"0.4559369683265686,0.3387661874294281,-0.28298255801200867","0.4677913784980774,0.3255404233932495,-0.2644018530845642","0.47213512659072876,0.3259347677230835,-0.26443353295326233","0.4767689108848572,0.32643020153045654,-0.2644544839859009","0.4576614499092102,0.32494795322418213,-0.2611069083213806","0.455482542514801,0.3249783217906952,-0.2611195147037506","0.4534966051578522,0.3250001072883606,-0.261152982711792","0.4934659004211426,0.3365169167518616,-0.14633020758628845","0.46226659417152405,0.3364122211933136,-0.12621089816093445","0.4641217291355133,0.35818958282470703,-0.2376163899898529","0.453978955745697,0.35708266496658325,-0.2352665215730667","0.5412129163742065,0.4336358606815338,-0.08180759847164154","0.4157311022281647,0.43536365032196045,-0.029951686039566994","0.5879281759262085,0.5288461446762085,-0.24097304046154022","0.3869337737560272,0.5490857362747192,0.009000399149954319","0.58161461353302,0.4241798520088196,-0.5116831064224243","0.37625357508659363,0.6513478755950928,-0.08668964356184006","0.5775951147079468,0.4100837707519531,-0.5664005279541016","0.3688184320926666,0.6865525841712952,-0.10704543441534042","0.5688141584396362,0.40602919459342957,-0.5601526498794556","0.3761996328830719,0.6869823336601257,-0.14073388278484344","0.5671220421791077,0.41060084104537964,-0.5155973434448242","0.3802397847175598,0.6775349378585815,-0.10193748772144318","0.5121384859085083,0.6753184795379639,-0.0079850684851408","0.44622573256492615,0.6770115494728088,0.007828102447092533","0.5060577392578125,0.8322934508323669,0.02112799510359764","0.4557867646217346,0.8328171372413635,0.04442727193236351","0.4974513053894043,0.9593369960784912,0.324616014957428","0.46604251861572266,0.9570990204811096,0.3259592652320862","0.49313169717788696,0.9695091843605042,0.3486890494823456","0.4709581434726715,0.966849148273468,0.34727805852890015","0.5051048994064331,1.0131480693817139,0.211091548204422","0.466697633266449,1.014381766319275,0.20599742233753204"
0.0,"0.456354558467865,0.3387508988380432,-0.28239303827285767","0.4679185748100281,0.3253970146179199,-0.2647216022014618","0.4725864827632904,0.325733482837677,-0.26475098729133606","0.4769253134727478,0.3261794447898865,-0.26478123664855957","0.45808929204940796,0.32486945390701294,-0.2605789005756378","0.45588579773902893,0.3248376250267029,-0.26059481501579285","0.4537138044834137,0.32480138540267944,-0.26062503457069397","0.493560254573822,0.3358995318412781,-0.14758381247520447","0.4623613953590393,0.3362167477607727,-0.12274473905563354","0.4639809727668762,0.3580993413925171,-0.237197607755661","0.4542198181152344,0.35720640420913696,-0.23527944087982178","0.542907178401947,0.4334046244621277,-0.08133848756551743","0.4176252484321594,0.4351561665534973,-0.02539413794875145","0.5884253978729248,0.5336555242538452,-0.23562416434288025","0.38887137174606323,0.5485007166862488,0.0219985730946064","0.5838755965232849,0.4296168088912964,-0.5082679986953735","0.37759700417518616,0.6512106657028198,-0.07367425411939621","0.5783916711807251,0.4151063561439514,-0.5634699463844299","0.37046390771865845,0.6864719390869141,-0.09303955733776093","0.5698336362838745,0.410329133272171,-0.556929349899292","0.37702450156211853,0.6868038177490234,-0.12754198908805847","0.5683891773223877,0.4155031442642212,-0.5117456912994385","0.38105806708335876,0.6770381331443787,-0.08911745250225067","0.5133846402168274,0.6754976511001587,-0.006792678032070398","0.4469537138938904,0.6772680878639221,0.006631001830101013","0.5044968128204346,0.8346060514450073,0.022099167108535767","0.4557134509086609,0.8346299529075623,0.029527202248573303","0.49652329087257385,0.9560514092445374,0.36652225255966187","0.4664267599582672,0.9566159844398499,0.31459659337997437","0.492145299911499,0.9658433198928833,0.39311376214027405","0.47121110558509827,0.9658321142196655,0.33638399839401245","0.5057639479637146,1.00542151927948,0.2712280750274658","0.47031909227371216,1.0158941745758057,0.19187626242637634"
0.0,"0.4570283889770508,0.33876731991767883,-0.3031570315361023","0.46903902292251587,0.32528993487358093,-0.28071558475494385","0.4736383557319641,0.3256765305995941,-0.2806924879550934","0.4781224727630615,0.3261336088180542,-0.28067076206207275","0.4585300385951996,0.324751079082489,-0.2910744249820709","0.45612889528274536,0.3247144818305969,-0.29092931747436523","0.4537741541862488,0.324709415435791,-0.2910354435443878","0.4940102696418762,0.3357965052127838,-0.1559019237756729","0.46196818351745605,0.3358091413974762,-0.13183477520942688","0.46500149369239807,0.3580961525440216,-0.25351327657699585","0.4543530344963074,0.3574695289134979,-0.2539389729499817","0.5423256754875183,0.43388432264328003,-0.08885962516069412","0.4175548553466797,0.435602068901062,-0.0342085175216198","0.5919357538223267,0.5368074178695679,-0.22373640537261963","0.38831526041030884,0.5479625463485718,0.01779809407889843","0.585008978843689,0.43141454458236694,-0.4840143620967865","0.37677839398384094,0.6509429812431335,-0.07359204441308975","0.5803908705711365,0.41529789566993713,-0.5375831127166748","0.3691093325614929,0.6867547631263733,-0.09191929548978806","0.571302056312561,0.41104409098625183,-0.5306777358055115","0.37723997235298157,0.6867806911468506,-0.12730374932289124","0.5694705247879028,0.41684383153915405,-0.48697513341903687","0.3816149830818176,0.6774365901947021,-0.08919131010770798","0.5123120546340942,0.677226185798645,-0.007008773740381002","0.4462808668613434,0.6784619092941284,0.006834696978330612","0.5050292015075684,0.8391839265823364,0.03525682911276817","0.45440348982810974,0.8386543393135071,0.04198074713349342","0.4933597445487976,0.956398606300354,0.37113505601882935","0.4647454619407654,0.9576297402381897,0.32533276081085205","0.488198459148407,0.9665858149528503,0.3992166817188263","0.46905550360679626,0.9671592712402344,0.346822589635849","0.5075134038925171,1.0089952945709229,0.27429622411727905","0.46604424715042114,1.0163439512252808,0.20529618859291077"
0.0,"0.45633453130722046,0.3390910029411316,-0.3037157654762268","0.4684147238731384,0.3254150450229645,-0.29115626215934753","0.47317737340927124,0.3257759213447571,-0.2912418246269226","0.4775741696357727,0.32620492577552795,-0.29133567214012146","0.4583006799221039,0.3249512016773224,-0.27785784006118774","0.4560278058052063,0.3249523937702179,-0.2777827978134155","0.4538060128688812,0.32506248354911804,-0.2778589129447937","0.49427151679992676,0.33589649200439453,-0.15920598804950714","0.46287447214126587,0.3358013331890106,-0.12841513752937317","0.46421724557876587,0.3583005666732788,-0.26232558488845825","0.45412635803222656,0.3578089475631714,-0.2457827627658844","0.5424167513847351,0.4340413808822632,-0.08915983140468597","0.41719502210617065,0.43538424372673035,-0.029208973050117493","0.5921027660369873,0.5417959690093994,-0.2302241325378418","0.38810133934020996,0.5474870204925537,0.027756866067647934","0.5875598192214966,0.43834951519966125,-0.49115657806396484","0.37755709886550903,0.6504824161529541,-0.06481670588254929","0.5798386931419373,0.42086634039878845,-0.5443589091300964","0.370126873254776,0.6861972808837891,-0.08378119766712189","0.5705713629722595,0.41548216342926025,-0.5375149846076965","0.37785258889198303,0.6864036321640015,-0.1184244304895401","0.5693885684013367,0.4211047291755676,-0.4937249720096588","0.3821084499359131,0.6772878170013428,-0.08028201013803482","0.5113569498062134,0.6778929829597473,-0.00879437942057848","0.44492682814598083,0.679314911365509,0.008631333708763123","0.5044975876808167,0.8393468856811523,0.0263515617698431","0.454266220331192,0.8417770862579346,0.05870867520570755","0.4958541989326477,0.9573430418968201,0.3685167133808136","0.4645042419433594,0.9579548239707947,0.36376097798347473","0.4918418824672699,0.9674502611160278,0.39736518263816833","0.46964031457901,0.9671919345855713,0.38751453161239624","0.5025573968887329,1.006571650505066,0.26381680369377136","0.4626891613006592,1.0051943063735962,0.2457834929227829"
