gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.4570808410644531,0.2590360939502716,-0.1981431096792221","0.46112269163131714,0.24465876817703247,-0.18183107674121857","0.4642563462257385,0.24505002796649933,-0.18187913298606873","0.46734651923179626,0.24560561776161194,-0.18185868859291077","0.4511820375919342,0.24414736032485962,-0.17914335429668427","0.4469214975833893,0.2443772405385971,-0.1791231781244278","0.4433319568634033,0.24479372799396515,-0.17912821471691132","0.4719111919403076,0.25544825196266174,-0.09071488678455353","0.4391642212867737,0.2525041401386261,-0.07991930097341537","0.4630882143974304,0.27841833233833313,-0.16620126366615295","0.45145168900489807,0.2778934836387634,-0.16280730068683624","0.49237045645713806,0.342117577791214,-0.06839050352573395","0.42066583037376404,0.35373902320861816,-0.03288042172789574","0.5047641396522522,0.30121928453445435,-0.2203175127506256","0.4064877927303314,0.47261953353881836,-0.00798739492893219","0.5003783702850342,0.29619207978248596,-0.3964868485927582","0.3954874575138092,0.567219614982605,-0.046003732830286026","0.500550389289856,0.2920202612876892,-0.4405362606048584","0.38928842544555664,0.5999244451522827,-0.06204111501574516","0.49521368741989136,0.29181161522865295,-0.44482535123825073","0.3912082314491272,0.5995535254478455,-0.08776172250509262","0.49305906891822815,0.2975173890590668,-0.4052300453186035","0.39403557777404785,0.5920830368995667,-0.05705916881561279","0.48427826166152954,0.5827283263206482,0.0009267611312679946","0.4338143467903137,0.582548201084137,-0.001067926175892353","0.47756248712539673,0.7386554479598999,0.08732191473245621","0.42453059554100037,0.7379112839698792,0.048121824860572815","0.47847694158554077,0.8562864661216736,0.3062629997730255","0.422737181186676,0.8593765497207642,0.22247359156608582","0.47039589285850525,0.871900200843811,0.32341670989990234","0.4271427094936371,0.8721150755882263,0.23465478420257568","0.4975651204586029,0.9001860618591309,0.22944757342338562","0.4173440933227539,0.9097288250923157,0.12816256284713745"
0.0,"0.4481717050075531,0.2579153776168823,-0.14413760602474213","0.4530751705169678,0.24415050446987152,-0.13239647448062897","0.4557403028011322,0.2442145049571991,-0.13246183097362518","0.45867103338241577,0.24442920088768005,-0.13245591521263123","0.4456360340118408,0.2435334026813507,-0.12408993393182755","0.4434615969657898,0.24332700669765472,-0.12403575330972672","0.44143977761268616,0.2433277815580368,-0.12404696643352509","0.4651148319244385,0.2524137496948242,-0.06112997606396675","0.4437803328037262,0.2516837418079376,-0.02222171612083912","0.4547805190086365,0.27617233991622925,-0.11801302433013916","0.4460814595222473,0.2755618393421173,-0.10679809004068375","0.4853699803352356,0.3350631892681122,-0.06555507332086563","0.4316707253456116,0.3516963720321655,0.02967299520969391","0.47741255164146423,0.31980809569358826,-0.2761169373989105","0.421953022480011,0.471831738948822,0.07982660830020905","0.4790927767753601,0.28660446405410767,-0.5140401124954224","0.4073548913002014,0.5574411749839783,0.060110241174697876","0.4797545075416565,0.2766754925251007,-0.5621877908706665","0.40092796087265015,0.5902083516120911,0.05251454561948776","0.4790865480899811,0.2770020067691803,-0.567829430103302","0.40088194608688354,0.5888851284980774,0.023369941860437393","0.4785473942756653,0.28176620602607727,-0.5238136053085327","0.403438001871109,0.5789673924446106,0.047218456864356995","0.4727638363838196,0.5894177556037903,-0.010336753912270069","0.4291602671146393,0.5882647037506104,0.010096773505210876","0.47284984588623047,0.7371150255203247,0.06858592480421066","0.41992172598838806,0.7366612553596497,0.07294655591249466","0.47675687074661255,0.8555882573127747,0.24280937016010284","0.41947388648986816,0.8637406826019287,0.248759463429451","0.4706633687019348,0.8716039061546326,0.2569379210472107","0.4257851541042328,0.8784501552581787,0.2623596489429474","0.4985700249671936,0.8989394903182983,0.17242255806922913","0.41689056158065796,0.913565993309021,0.1777186095714569"
0.0,"0.4496752619743347,0.2620546817779541,-0.09288381040096283","0.4543406367301941,0.24662575125694275,-0.0907222256064415","0.456601083278656,0.24675795435905457,-0.0907825231552124","0.4588254988193512,0.24711784720420837,-0.09081722795963287","0.44882717728614807,0.24620908498764038,-0.08141832053661346","0.44725123047828674,0.24609559774398804,-0.08140930533409119","0.44560402631759644,0.246194526553154,-0.08146519958972931","0.4639433026313782,0.255510151386261,-0.04943203181028366","0.44905632734298706,0.25489240884780884,-0.009826889261603355","0.4546282887458801,0.2805173397064209,-0.07646932452917099","0.4474296569824219,0.2801857590675354,-0.06497205793857574","0.48242416977882385,0.3380788266658783,-0.04464137554168701","0.43798309564590454,0.3508768677711487,0.035700924694538116","0.46776676177978516,0.3346339166164398,-0.1379876434803009","0.431392103433609,0.4292090833187103,0.11552351713180542","0.46567457914352417,0.2851037085056305,-0.19902393221855164","0.42239946126937866,0.5616253614425659,0.16745884716510773","0.46877607703208923,0.2794888913631439,-0.2237359583377838","0.4205588698387146,0.5902838706970215,0.1701001673936844","0.47044044733047485,0.28668320178985596,-0.23145732283592224","0.4199630618095398,0.5884005427360535,0.14681796729564667","0.4696418344974518,0.2909863293170929,-0.20593619346618652","0.42165499925613403,0.5814518332481384,0.15825486183166504","0.4708802103996277,0.5938559174537659,-0.008188117295503616","0.4283142685890198,0.5925054550170898,0.008110308088362217","0.4740118086338043,0.7334752678871155,0.055087052285671234","0.4171476364135742,0.7324113845825195,0.046049002557992935","0.47763553261756897,0.852162778377533,0.22462090849876404","0.4199281334877014,0.8608123064041138,0.2190415859222412","0.4708481431007385,0.8700437545776367,0.2403065413236618","0.4261385500431061,0.876670241355896,0.23155947029590607","0.493933767080307,0.8927815556526184,0.15996241569519043","0.4145168364048004,0.9118548631668091,0.1435612142086029"
0.0,"0.45156803727149963,0.2602947950363159,-0.10856497287750244","0.45720237493515015,0.2456606924533844,-0.10387434810400009","0.46004852652549744,0.24552826583385468,-0.10390770435333252","0.46305885910987854,0.24568507075309753,-0.10398775339126587","0.4498770833015442,0.2455238699913025,-0.09387145191431046","0.4477763772010803,0.245462566614151,-0.0938418060541153","0.4457532465457916,0.24578577280044556,-0.09386663138866425","0.46862655878067017,0.2533247768878937,-0.04073925316333771","0.44810301065444946,0.2540264129638672,-0.0083556417375803","0.4579622745513916,0.2785729169845581,-0.08941315114498138","0.4488644599914551,0.2784014046192169,-0.0765979215502739","0.4812939167022705,0.3369731605052948,-0.0403456836938858","0.44448739290237427,0.3388447165489197,0.04212667793035507","0.46060872077941895,0.32278215885162354,-0.007436814717948437","0.41640597581863403,0.2870924770832062,0.13032355904579163","0.4634515643119812,0.28894752264022827,0.09587891399860382","0.4687963128089905,0.28129395842552185,0.27959662675857544","0.46621638536453247,0.2758881747722626,0.0980151891708374","0.48223447799682617,0.28408148884773254,0.29039329290390015","0.473214328289032,0.28231996297836304,0.09129486978054047","0.4821520447731018,0.28576791286468506,0.3005075454711914","0.47084417939186096,0.2892198860645294,0.09437713027000427","0.4773053228855133,0.2873319387435913,0.2840265929698944","0.471209853887558,0.5931172966957092,-0.011327951215207577","0.43107715249061584,0.5882045030593872,0.011436911299824715","0.472341924905777,0.7272049784660339,0.020891627296805382","0.4185884892940521,0.7261356711387634,0.033308759331703186","0.4760725498199463,0.850394606590271,0.17970648407936096","0.4200977385044098,0.8549426794052124,0.17273689806461334","0.46892938017845154,0.8689324855804443,0.19246718287467957","0.4252966344356537,0.8698910474777222,0.1824699193239212","0.4960721433162689,0.894203782081604,0.11407263576984406","0.41561341285705566,0.9087164402008057,0.09759582579135895"
0.0,"0.4558296203613281,0.25818198919296265,-0.184066504240036","0.4613383710384369,0.24518857896327972,-0.17284928262233734","0.46477389335632324,0.2451532781124115,-0.1728665828704834","0.4677174985408783,0.24537448585033417,-0.17294439673423767","0.45239129662513733,0.24539124965667725,-0.16964091360569","0.44963282346725464,0.24551518261432648,-0.16966605186462402","0.4470539689064026,0.24597489833831787,-0.1697464883327484","0.4718875288963318,0.25261345505714417,-0.08949526399374008","0.44480758905410767,0.25353288650512695,-0.07438358664512634","0.4625162184238434,0.2756023406982422,-0.1518619954586029","0.45113182067871094,0.2742209732532501,-0.14859335124492645","0.4838062822818756,0.3304220736026764,-0.04570171982049942","0.4345262050628662,0.3286855220794678,-0.03479296714067459","0.4827665388584137,0.4353654086589813,0.01485767774283886","0.3974830210208893,0.30094361305236816,0.035897254943847656","0.4811471402645111,0.517406165599823,0.039767879992723465","0.449413537979126,0.28060781955718994,0.20885582268238068","0.491942822933197,0.5525639653205872,0.039459627121686935","0.4620274007320404,0.2833707928657532,0.21625229716300964","0.48006290197372437,0.5439850091934204,0.01537945307791233","0.46658191084861755,0.2900926172733307,0.22551436722278595","0.4891764521598816,0.5472514033317566,0.030105799436569214","0.4623377323150635,0.29180118441581726,0.21400967240333557","0.4726048409938812,0.5811792612075806,-0.0016434269491583109","0.43074506521224976,0.5796446204185486,0.0017632360104471445","0.4697417616844177,0.720111608505249,0.04408228397369385","0.41665583848953247,0.7215139865875244,0.03217194974422455","0.47578033804893494,0.8487655520439148,0.2220083773136139","0.4173131585121155,0.8518240451812744,0.2066102921962738","0.4684257507324219,0.866013765335083,0.23666267096996307","0.4229527413845062,0.8676374554634094,0.2201198786497116","0.49992579221725464,0.8951447606086731,0.1426180750131607","0.4162169396877289,0.9071964025497437,0.11595568805932999"
0.0,"0.45422762632369995,0.2585665285587311,-0.1874270737171173","0.4602055549621582,0.24533818662166595,-0.17383973300457","0.46306508779525757,0.24532972276210785,-0.17384053766727448","0.4658883512020111,0.24558143317699432,-0.17389261722564697","0.4516531527042389,0.24556857347488403,-0.17320407927036285","0.4489750266075134,0.24576282501220703,-0.17322739958763123","0.446549654006958,0.24627214670181274,-0.17330721020698547","0.4695759415626526,0.25263041257858276,-0.0855991318821907","0.4442022442817688,0.2538147568702698,-0.08304719626903534","0.46063312888145447,0.2755807340145111,-0.1531451791524887","0.449622243642807,0.2738949656486511,-0.15300485491752625","0.4816804826259613,0.32973557710647583,-0.01946726255118847","0.4305513799190521,0.32606032490730286,-0.053166694939136505","0.4808194041252136,0.4344324469566345,0.04045676440000534","0.3912661373615265,0.30300313234329224,-0.006149505730718374","0.490415096282959,0.5304245948791504,0.05962959676980972","0.44704753160476685,0.27828148007392883,0.1258600354194641","0.49335139989852905,0.5512157678604126,0.0599658377468586","0.4588802456855774,0.2794378697872162,0.12641093134880066","0.49396175146102905,0.554771363735199,0.035023294389247894","0.4630666673183441,0.2857053279876709,0.1428428292274475","0.49006086587905884,0.5463605523109436,0.04904307797551155","0.4594990313053131,0.28855186700820923,0.1319754272699356","0.4710773527622223,0.5755419731140137,0.008812863379716873","0.4327470660209656,0.572289228439331,-0.008720407262444496","0.46402889490127563,0.7152084112167358,0.05461995676159859","0.42128604650497437,0.7153738141059875,0.01881856843829155","0.4712790846824646,0.846001923084259,0.22030380368232727","0.4200817942619324,0.8479706048965454,0.17651990056037903","0.46557989716529846,0.8641389608383179,0.23398029804229736","0.4230504035949707,0.8631889224052429,0.18813571333885193","0.4986911714076996,0.896664023399353,0.136534184217453","0.41797810792922974,0.9040727615356445,0.07932154089212418"
0.0,"0.45589345693588257,0.2586781680583954,-0.1772429347038269","0.4607468247413635,0.24542957544326782,-0.1602472960948944","0.46325308084487915,0.24551552534103394,-0.16024045646190643","0.4656418263912201,0.24585328996181488,-0.1602715700864792","0.4529697000980377,0.24565429985523224,-0.16420450806617737","0.4503285884857178,0.2459363490343094,-0.1642274558544159","0.4479024410247803,0.2465415596961975,-0.16432903707027435","0.4683611989021301,0.2527989149093628,-0.05582709237933159","0.4458630084991455,0.2541095018386841,-0.08235419541597366","0.4611539840698242,0.27548983693122864,-0.14068682491779327","0.4514201581478119,0.2739280164241791,-0.14659540355205536","0.4803287982940674,0.3322839140892029,-0.004702695179730654","0.43008342385292053,0.3285379111766815,-0.06649352610111237","0.4757707118988037,0.4377926290035248,0.04108933359384537","0.3868671953678131,0.3018666207790375,-0.067573681473732","0.48058420419692993,0.5328617691993713,0.04254297539591789","0.44221749901771545,0.2776913046836853,0.02549377642571926","0.48303571343421936,0.5553305149078369,0.03765051066875458","0.4543085992336273,0.27667564153671265,0.013835829682648182","0.4838901162147522,0.559523344039917,0.024058712646365166","0.45831555128097534,0.284309059381485,0.03011099435389042","0.4797970652580261,0.5504056215286255,0.03480977565050125","0.4548727869987488,0.287131130695343,0.031621143221855164","0.47050827741622925,0.5707950592041016,0.014599217101931572","0.433010995388031,0.567075788974762,-0.014565140008926392","0.4625876545906067,0.7114355564117432,0.04744478687644005","0.4229540228843689,0.709051251411438,-0.003433596808463335","0.472285658121109,0.8426546454429626,0.20326244831085205","0.4187777042388916,0.8439417481422424,0.1469687968492508","0.46532607078552246,0.8614913821220398,0.2147035300731659","0.4205850064754486,0.8586753606796265,0.15769770741462708","0.4945281445980072,0.8902119994163513,0.1119125708937645","0.4193893373012543,0.8997347354888916,0.04616255685687065"
0.0,"0.4474603533744812,0.2596021294593811,-0.1359119564294815","0.4538780152797699,0.24664033949375153,-0.11978970468044281","0.4571444094181061,0.2466166764497757,-0.11984239518642426","0.4599883556365967,0.24684308469295502,-0.11991558969020844","0.4452827572822571,0.24706251919269562,-0.12566232681274414","0.4428250193595886,0.24734611809253693,-0.12564603984355927","0.44058555364608765,0.24787849187850952,-0.1256551444530487","0.46471309661865234,0.2529989182949066,-0.034765683114528656","0.44132882356643677,0.25422266125679016,-0.045068223029375076","0.45535096526145935,0.27600473165512085,-0.10241395235061646","0.44375795125961304,0.2745286822319031,-0.1103886216878891","0.4760012626647949,0.33144381642341614,0.014079013839364052","0.42974036931991577,0.32863983511924744,-0.005188399460166693","0.45850425958633423,0.3608414828777313,0.061381030827760696","0.38896963000297546,0.2965943515300751,0.034891918301582336","0.46365922689437866,0.3310360312461853,0.19667263329029083","0.4419711232185364,0.26764944195747375,0.15586982667446136","0.4662765562534332,0.34428372979164124,0.20978006720542908","0.4526890814304352,0.26551711559295654,0.1552227884531021","0.4699338376522064,0.3482101261615753,0.19871312379837036","0.45657557249069214,0.2721026837825775,0.15718212723731995","0.4673005938529968,0.34846335649490356,0.19465969502925873","0.45329198241233826,0.2749778628349304,0.15419968962669373","0.4690302312374115,0.5690388083457947,-0.00115386547986418","0.4319612979888916,0.5682060718536377,0.001063602976500988","0.4635123610496521,0.7108885645866394,0.04508868232369423","0.4205382466316223,0.7112526893615723,0.026810646057128906","0.4739237427711487,0.8422164916992188,0.1902327984571457","0.4188234210014343,0.8455058336257935,0.14868667721748352","0.46786218881607056,0.8608519434928894,0.20094028115272522","0.4235280156135559,0.858675479888916,0.15655967593193054","0.49629274010658264,0.8912488222122192,0.11661724746227264","0.4160380959510803,0.9028516411781311,0.06402411311864853"
0.0,"0.4454411566257477,0.2612755298614502,-0.13610278069972992","0.4518422484397888,0.2483588308095932,-0.12904992699623108","0.4553517699241638,0.2484225183725357,-0.12902745604515076","0.45870885252952576,0.24859856069087982,-0.1290566325187683","0.4435047507286072,0.2489122748374939,-0.12861962616443634","0.4412814676761627,0.24928972125053406,-0.12856417894363403","0.4392063617706299,0.24987491965293884,-0.1284579634666443","0.4639366567134857,0.2540811598300934,-0.06220543384552002","0.44148117303848267,0.2551412582397461,-0.05458373576402664","0.45395463705062866,0.2778206169605255,-0.11240992695093155","0.44223007559776306,0.276628315448761,-0.11521998792886734","0.47747159004211426,0.33381789922714233,-0.022667257115244865","0.4295256733894348,0.3289673626422882,-0.01526677142828703","0.464923620223999,0.39477837085723877,0.07018684595823288","0.3884013891220093,0.2944820523262024,0.06704358011484146","0.4683433175086975,0.40152648091316223,0.1482640653848648","0.441549152135849,0.27128171920776367,0.21694767475128174","0.471291720867157,0.40354400873184204,0.15205968916416168","0.4525507092475891,0.269851416349411,0.2497641146183014","0.47404012084007263,0.40648409724235535,0.14222824573516846","0.45664677023887634,0.2752014398574829,0.18368181586265564","0.4710819721221924,0.4062010943889618,0.1452271044254303","0.4536212384700775,0.27773669362068176,0.2358744591474533","0.4694831371307373,0.5717813372612,-0.002490261336788535","0.432036817073822,0.5696209073066711,0.002447549719363451","0.4640427529811859,0.7151495814323425,0.0466558001935482","0.41999897360801697,0.7122288942337036,0.03166129067540169","0.4758833348751068,0.8437409996986389,0.21236903965473175","0.418504536151886,0.8471442461013794,0.15450140833854675","0.4721468389034271,0.8608510494232178,0.22651124000549316","0.4240456521511078,0.8596422076225281,0.16250815987586975","0.4958135187625885,0.8921707272529602,0.1513395607471466","0.41477933526039124,0.9056931138038635,0.06783774495124817"
0.0,"0.44576138257980347,0.2634173035621643,-0.15447379648685455","0.4524182677268982,0.25037333369255066,-0.14598269760608673","0.456169068813324,0.2504868507385254,-0.1459723711013794","0.45947393774986267,0.2507842183113098,-0.14601445198059082","0.4435257315635681,0.250967800617218,-0.14046679437160492","0.4410941004753113,0.25140225887298584,-0.1404324322938919","0.43877989053726196,0.25214970111846924,-0.1404123604297638","0.4645131528377533,0.2575572729110718,-0.0796976089477539","0.43998199701309204,0.25706228613853455,-0.05600991100072861","0.45428839325904846,0.2802424132823944,-0.13024067878723145","0.4420277178287506,0.27919870615005493,-0.1266680508852005","0.47961053252220154,0.33808547258377075,-0.048813529312610626","0.43031543493270874,0.33395278453826904,-0.009493203833699226","0.4614420533180237,0.3850620985031128,0.0017996139358729124","0.388687402009964,0.31047236919403076,0.08780694752931595","0.46820926666259766,0.3791384696960449,0.14481458067893982","0.443430095911026,0.29670533537864685,0.1756102740764618","0.4722104072570801,0.37514352798461914,0.15572936832904816","0.4556644558906555,0.2988732159137726,0.18034519255161285","0.47577476501464844,0.38005346059799194,0.1425473690032959","0.45897427201271057,0.30311861634254456,0.18614907562732697","0.4721926152706146,0.3820306658744812,0.14190354943275452","0.4553523659706116,0.30387142300605774,0.17754307389259338","0.4711178243160248,0.5794466733932495,-0.008997509256005287","0.43019789457321167,0.5761952996253967,0.008951161056756973","0.4685835838317871,0.7235464453697205,0.042528800666332245","0.4149327278137207,0.7145548462867737,0.03877383843064308","0.4784962236881256,0.8456161618232727,0.23912517726421356","0.4181191325187683,0.8491585850715637,0.18971692025661469","0.473731130361557,0.8609918355941772,0.2560383677482605","0.4243990480899811,0.8605563640594482,0.20110821723937988","0.49662089347839355,0.8946627378463745,0.17440223693847656","0.41500887274742126,0.9075913429260254,0.10791021585464478"
