gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.4810505509376526,0.2859123647212982,-0.312075674533844","0.4875667691230774,0.26363062858581543,-0.2889527380466461","0.4924691319465637,0.26369571685791016,-0.2889725863933563","0.4964536726474762,0.2640219032764435,-0.28901734948158264","0.4738911986351013,0.26362594962120056,-0.29564595222473145","0.46852320432662964,0.2643270492553711,-0.2956603169441223","0.46345290541648865,0.2654361426830292,-0.29578766226768494","0.504201352596283,0.27434778213500977,-0.14738337695598602","0.4569486975669861,0.27991190552711487,-0.17854198813438416","0.48901280760765076,0.3092211186885834,-0.258899450302124","0.4735165238380432,0.31124645471572876,-0.26793479919433594","0.5510319471359253,0.3963131308555603,-0.05107320100069046","0.4264001250267029,0.4196542501449585,-0.09782245010137558","0.632956862449646,0.4380464255809784,-0.17458388209342957","0.4156455397605896,0.599353551864624,-0.030454173684120178","0.5737200379371643,0.3356151580810547,-0.38015124201774597","0.41456085443496704,0.7510042190551758,-0.05444968864321709","0.5542881488800049,0.3187520503997803,-0.4230123460292816","0.4102984368801117,0.7951697707176208,-0.057088978588581085","0.5466699600219727,0.3197407126426697,-0.3907332420349121","0.41896262764930725,0.7949333190917969,-0.0948978066444397","0.5489431619644165,0.3272731602191925,-0.37153151631355286","0.4229406714439392,0.7813439965248108,-0.06587416678667068","0.5265334844589233,0.7306655645370483,0.020375831052660942","0.455463707447052,0.7351890802383423,-0.020093737170100212","0.5210323333740234,0.9593096971511841,-0.03751843050122261","0.46932917833328247,0.9651020765304565,-0.0680742934346199","0.5290423035621643,1.1410040855407715,0.3042146563529968","0.4737587869167328,1.1490576267242432,0.23033061623573303","0.5293102264404297,1.1620992422103882,0.33312198519706726","0.4735599458217621,1.1741745471954346,0.2567278742790222","0.5237823128700256,1.227792739868164,0.2280852347612381","0.4881271421909332,1.2225196361541748,0.12559352815151215"
0.0,"0.496541827917099,0.287359356880188,-0.35600000619888306","0.5039957761764526,0.2657460570335388,-0.33439522981643677","0.5088762640953064,0.26631975173950195,-0.3344436287879944","0.5139071345329285,0.26707160472869873,-0.3344724178314209","0.49076780676841736,0.265190452337265,-0.33628949522972107","0.48877590894699097,0.2657685875892639,-0.33634790778160095","0.4863860607147217,0.26677781343460083,-0.3364636301994324","0.5213239789009094,0.2777010500431061,-0.19065167009830475","0.48327094316482544,0.28027278184890747,-0.19878944754600525","0.5093294978141785,0.30997127294540405,-0.3009397089481354","0.48917484283447266,0.31126922369003296,-0.30393609404563904","0.557616114616394,0.3989242613315582,-0.09628212451934814","0.4385859966278076,0.4038783609867096,-0.1107698455452919","0.6146299839019775,0.5019822716712952,-0.25644272565841675","0.4050230383872986,0.546744704246521,-0.04647830128669739","0.5816606283187866,0.3915563225746155,-0.5182803869247437","0.42323046922683716,0.6992571353912354,-0.08884893357753754","0.5754275918006897,0.3754429221153259,-0.5749167799949646","0.4298819899559021,0.7415143251419067,-0.10053801536560059","0.5668293237686157,0.37517616152763367,-0.5478345155715942","0.4319738745689392,0.7453151941299438,-0.1365015208721161","0.5650612115859985,0.3807346224784851,-0.51335608959198","0.43215981125831604,0.732103705406189,-0.10109055042266846","0.538226842880249,0.7304130792617798,0.00577167933806777","0.46600142121315,0.7320234775543213,-0.005654545035213232","0.5318289995193481,0.9550577998161316,0.011005070991814137","0.48141971230506897,0.9543126225471497,-0.03564121946692467","0.529693067073822,1.1601741313934326,0.2546759843826294","0.47263798117637634,1.1628706455230713,0.17211931943893433","0.5267184376716614,1.1831945180892944,0.27566099166870117","0.4711204171180725,1.1898232698440552,0.19014644622802734","0.5273658037185669,1.240861177444458,0.15197406709194183","0.48209238052368164,1.2382532358169556,0.043277155607938766"
0.0,"0.48734918236732483,0.289337694644928,-0.34372594952583313","0.4955466687679291,0.26806914806365967,-0.32103341817855835","0.5006309747695923,0.2690807282924652,-0.3210363984107971","0.5063571929931641,0.2701435387134552,-0.3211005926132202","0.4842470586299896,0.26620858907699585,-0.32764512300491333","0.4804951548576355,0.2665356993675232,-0.32807984948158264","0.4768828749656677,0.26742783188819885,-0.32813408970832825","0.5178462266921997,0.2802260220050812,-0.17937222123146057","0.47462719678878784,0.28040841221809387,-0.1711217164993286","0.49808359146118164,0.3119242489337921,-0.28842610120773315","0.4825906753540039,0.311970055103302,-0.2925163507461548","0.558274507522583,0.40281426906585693,-0.09336923807859421","0.4380282759666443,0.4045245349407196,-0.08535140007734299","0.621065616607666,0.47816556692123413,-0.2614285945892334","0.4078965187072754,0.5619564056396484,-0.032176241278648376","0.5810092687606812,0.37028494477272034,-0.5035987496376038","0.4247027039527893,0.7198016047477722,-0.08978608250617981","0.5693711042404175,0.35470637679100037,-0.5574151873588562","0.4253615736961365,0.7666068077087402,-0.10359536111354828","0.5609049201011658,0.35422584414482117,-0.5273832678794861","0.43233126401901245,0.7686921954154968,-0.1356126368045807","0.5617806315422058,0.3602423369884491,-0.49698328971862793","0.4342547357082367,0.754024863243103,-0.10138680785894394","0.5347198247909546,0.7353325486183167,0.002836663043126464","0.46107006072998047,0.7351098656654358,-0.0027038150001317263","0.5252413153648376,0.9574893712997437,-0.031237756833434105","0.47169193625450134,0.952524721622467,-0.038631848990917206","0.5219932794570923,1.172454595565796,0.24400436878204346","0.4640938341617584,1.1729594469070435,0.18371494114398956","0.5186336636543274,1.1953339576721191,0.26642411947250366","0.46306920051574707,1.197909951210022,0.20313425362110138","0.5202627182006836,1.2521651983261108,0.14093950390815735","0.47615790367126465,1.2464888095855713,0.05894393473863602"
0.0,"0.48833686113357544,0.2892075181007385,-0.3548693060874939","0.49571356177330017,0.26747405529022217,-0.33518701791763306","0.5006593465805054,0.2681880593299866,-0.3352420926094055","0.5061594247817993,0.2690180838108063,-0.3353026509284973","0.4844279885292053,0.26596787571907043,-0.33339470624923706","0.48020702600479126,0.26610320806503296,-0.33346688747406006","0.4764757752418518,0.2666614353656769,-0.3335820436477661","0.5169931650161743,0.27985039353370667,-0.20062129199504852","0.4719181954860687,0.27828726172447205,-0.18806339800357819","0.4980688989162445,0.31179624795913696,-0.3028772473335266","0.4830698072910309,0.3115103840827942,-0.3001360297203064","0.5577058792114258,0.39893674850463867,-0.11391116678714752","0.435901015996933,0.40597110986709595,-0.09349354356527328","0.6243428587913513,0.4727480113506317,-0.2790120542049408","0.40866798162460327,0.5671938061714172,-0.04790972173213959","0.5825053453445435,0.36312437057495117,-0.5230432748794556","0.42507028579711914,0.724805474281311,-0.10385620594024658","0.5685262680053711,0.34653741121292114,-0.5783387422561646","0.42467132210731506,0.7708160281181335,-0.11713377386331558","0.5593639612197876,0.34587562084198,-0.547491192817688","0.43219083547592163,0.7734246253967285,-0.14993759989738464","0.5604773759841919,0.35212448239326477,-0.5161198377609253","0.434377521276474,0.7588489055633545,-0.11551320552825928","0.532914400100708,0.7356281876564026,-0.0011720455950126052","0.459794819355011,0.7350925803184509,0.0012401920976117253","0.5203942656517029,0.9552649855613708,-0.012374600395560265","0.4696177840232849,0.9463579654693604,-0.009713527746498585","0.5191651582717896,1.1591815948486328,0.28324446082115173","0.46248120069503784,1.1469210386276245,0.21892020106315613","0.5158389806747437,1.1813998222351074,0.3075542747974396","0.4614178240299225,1.170154094696045,0.23949015140533447","0.5165629982948303,1.2390308380126953,0.1846810281276703","0.47330260276794434,1.2235875129699707,0.09608344733715057"
0.0,"0.4895029067993164,0.2891894578933716,-0.3375217914581299","0.4962589740753174,0.26723089814186096,-0.3167322874069214","0.5007191300392151,0.2677779197692871,-0.31680479645729065","0.505705714225769,0.2684834897518158,-0.3168639540672302","0.48511677980422974,0.2658405303955078,-0.3145911991596222","0.48064732551574707,0.26596853137016296,-0.3146429657936096","0.4766843318939209,0.26650482416152954,-0.3147595524787903","0.5155709981918335,0.2794226408004761,-0.180475652217865","0.4701615869998932,0.2786062955856323,-0.1699577271938324","0.49900850653648376,0.3118859529495239,-0.2855950891971588","0.4841611981391907,0.3114621639251709,-0.2828312814235687","0.5565702319145203,0.402862012386322,-0.10162325203418732","0.4357682168483734,0.4076298475265503,-0.07428254932165146","0.6255794167518616,0.4717421233654022,-0.256330668926239","0.4115871787071228,0.5711020827293396,-0.04487800970673561","0.58076012134552,0.3596019446849823,-0.49493542313575745","0.4242340922355652,0.7310090065002441,-0.1094551831483841","0.5670058727264404,0.3422328233718872,-0.5501928925514221","0.42309021949768066,0.7763758897781372,-0.12616226077079773","0.5570588707923889,0.3421368896961212,-0.5185085535049438","0.428964763879776,0.7780505418777466,-0.1575794517993927","0.5578631162643433,0.3488520383834839,-0.4877013564109802","0.4312358796596527,0.7642107009887695,-0.12087508291006088","0.5346894264221191,0.7367810010910034,-0.006529064383357763","0.4601517617702484,0.7361482977867126,0.006776196416467428","0.5252353549003601,0.9554895758628845,-0.02802998758852482","0.4647495746612549,0.9478699564933777,-0.03422402963042259","0.5202828645706177,1.1579359769821167,0.27865177392959595","0.46368226408958435,1.1471651792526245,0.1994604617357254","0.5170930624008179,1.1797823905944824,0.3041457235813141","0.46264368295669556,1.171557068824768,0.21950197219848633","0.5154663324356079,1.235552430152893,0.1824582815170288","0.47450608015060425,1.221638798713684,0.0710587128996849"
0.0,"0.48825812339782715,0.2888313829898834,-0.3213943839073181","0.4953070282936096,0.26694709062576294,-0.29932039976119995","0.5000013113021851,0.26756751537323,-0.29939010739326477","0.5049619078636169,0.26817435026168823,-0.29941418766975403","0.4838412404060364,0.2653745114803314,-0.29844599962234497","0.4794731140136719,0.26554644107818604,-0.2985428273677826","0.47550541162490845,0.26596593856811523,-0.29865318536758423","0.514710545539856,0.2790377140045166,-0.15504586696624756","0.4698758125305176,0.2782086730003357,-0.15637561678886414","0.4978693127632141,0.3117929995059967,-0.2692452073097229","0.48297446966171265,0.31081828474998474,-0.2683321535587311","0.5561307668685913,0.402039498090744,-0.0763789489865303","0.4346765875816345,0.4108444154262543,-0.0715932548046112","0.6264222860336304,0.4688741862773895,-0.23094776272773743","0.41123008728027344,0.5772773623466492,-0.020905356854200363","0.5821112394332886,0.3599289059638977,-0.470994770526886","0.42365074157714844,0.7336410284042358,-0.08033131062984467","0.5677473545074463,0.34306713938713074,-0.52540522813797","0.42164936661720276,0.7802091240882874,-0.09450783580541611","0.558059811592102,0.342160701751709,-0.4943833351135254","0.42803955078125,0.7811203002929688,-0.12617242336273193","0.5590931177139282,0.34862518310546875,-0.4640495777130127","0.43083566427230835,0.7667637467384338,-0.09130742400884628","0.5349631309509277,0.7390668988227844,-6.373618089128286e-05","0.4610554277896881,0.7399478554725647,0.00035178574034944177","0.5210655331611633,0.9617865085601807,-0.030019909143447876","0.47136545181274414,0.9642192125320435,-0.06100667268037796","0.5271972417831421,1.1747075319290161,0.2723526954650879","0.47004109621047974,1.1761664152145386,0.1846214234828949","0.5259937644004822,1.1970820426940918,0.29725781083106995","0.46847325563430786,1.2010048627853394,0.2059713900089264","0.5209039449691772,1.255505084991455,0.1797458529472351","0.4815172553062439,1.2493267059326172,0.06354808062314987"
0.0,"0.49348896741867065,0.2886984646320343,-0.3184823989868164","0.4993439316749573,0.26675236225128174,-0.29602161049842834","0.5037070512771606,0.26729637384414673,-0.2960917353630066","0.5085983872413635,0.2676341235637665,-0.2961239218711853","0.48681336641311646,0.2651309370994568,-0.2962847948074341","0.482795774936676,0.26537173986434937,-0.2963961958885193","0.4781409204006195,0.2658816874027252,-0.29649728536605835","0.5153282880783081,0.27826592326164246,-0.1467445194721222","0.4698781371116638,0.2781745493412018,-0.15593016147613525","0.5025165677070618,0.3117654621601105,-0.2654307782649994","0.485967218875885,0.31078407168388367,-0.2668455243110657","0.555648922920227,0.40067002177238464,-0.06951228529214859","0.4337792992591858,0.41095706820487976,-0.07686003297567368","0.6290087699890137,0.4681685268878937,-0.21761687099933624","0.4126512408256531,0.5763382315635681,-0.03643011674284935","0.5821864008903503,0.3596029579639435,-0.46116766333580017","0.424410343170166,0.7343220114707947,-0.08380482345819473","0.5671730637550354,0.3450049161911011,-0.5167220830917358","0.42408472299575806,0.780529260635376,-0.09638853371143341","0.5573896169662476,0.34364083409309387,-0.4866662621498108","0.4307028651237488,0.780796229839325,-0.1306006759405136","0.558398962020874,0.34925761818885803,-0.45491090416908264","0.4332067370414734,0.766668438911438,-0.09541985392570496","0.5327966213226318,0.7404376268386841,0.0066475411877036095","0.46045541763305664,0.7397477626800537,-0.006386882159858942","0.5207808613777161,0.9640697836875916,-0.030134176835417747","0.47322002053260803,0.962304413318634,-0.05961090326309204","0.5201624035835266,1.1744822263717651,0.24167923629283905","0.4615582823753357,1.1751410961151123,0.16318808495998383","0.517363965511322,1.1966606378555298,0.2630375623703003","0.4593578279018402,1.2006304264068604,0.18178759515285492","0.5155452489852905,1.2557557821273804,0.1439839005470276","0.4713875651359558,1.2464929819107056,0.04012737795710564"
0.0,"0.4937828481197357,0.2887621819972992,-0.3553359806537628","0.5000010132789612,0.2666883170604706,-0.3324262499809265","0.5044438242912292,0.2671922743320465,-0.33248409628868103","0.5090128779411316,0.2676072120666504,-0.33256039023399353","0.48672136664390564,0.2660622298717499,-0.33470723032951355","0.48246145248413086,0.2667312026023865,-0.33470961451530457","0.47809499502182007,0.26765260100364685,-0.33484598994255066","0.5156083703041077,0.2782962918281555,-0.18770892918109894","0.47037363052368164,0.2801322340965271,-0.19750238955020905","0.5037181377410889,0.3119760751724243,-0.3004058301448822","0.4858666956424713,0.3112386167049408,-0.3031347095966339","0.5567164421081543,0.4043184816837311,-0.10589662939310074","0.4344775676727295,0.4111460745334625,-0.10343819856643677","0.6285432577133179,0.4673912823200226,-0.27618104219436646","0.41226187348365784,0.575745165348053,-0.08711724728345871","0.5828008651733398,0.3631989061832428,-0.5252715945243835","0.42300471663475037,0.7375996708869934,-0.17230725288391113","0.5673415660858154,0.34721633791923523,-0.5848540663719177","0.4216037690639496,0.7846885919570923,-0.19502320885658264","0.5578537583351135,0.3463940918445587,-0.5541121363639832","0.4285643696784973,0.7855809330940247,-0.22879715263843536","0.5591952204704285,0.3530171811580658,-0.5188272595405579","0.4310916066169739,0.7712709903717041,-0.18518808484077454","0.5312372446060181,0.7403004765510559,0.0017270781099796295","0.45835819840431213,0.7409086227416992,-0.001546694547869265","0.524527907371521,0.9612274169921875,-0.033007506281137466","0.442342609167099,0.9593712091445923,-0.04408106207847595","0.5163118839263916,1.1611669063568115,0.2762998938560486","0.4457542300224304,1.1543726921081543,0.2056361734867096","0.5120257139205933,1.1821398735046387,0.30132967233657837","0.4472638964653015,1.17982816696167,0.2265615016222","0.5120140910148621,1.2393815517425537,0.17203687131404877","0.45392411947250366,1.2327229976654053,0.07901034504175186"
0.0,"0.49273672699928284,0.28844863176345825,-0.3563617765903473","0.5000311136245728,0.2664545178413391,-0.3322669565677643","0.5049105286598206,0.2670077085494995,-0.3323245346546173","0.5094612836837769,0.26755034923553467,-0.33236753940582275","0.48645180463790894,0.26598241925239563,-0.3343353867530823","0.4825039505958557,0.2665104269981384,-0.33438825607299805","0.4783833622932434,0.2672398090362549,-0.33450978994369507","0.5162293910980225,0.27846816182136536,-0.187568798661232","0.47138142585754395,0.2797635793685913,-0.1993386596441269","0.5019419193267822,0.31211185455322266,-0.30261895060539246","0.4841946065425873,0.3112507462501526,-0.3058128356933594","0.5568186044692993,0.40842750668525696,-0.10898611694574356","0.43355903029441833,0.41396263241767883,-0.10515134036540985","0.6273525953292847,0.4667569398880005,-0.274066299200058","0.41196608543395996,0.5820078253746033,-0.07629967480897903","0.5794662833213806,0.36591801047325134,-0.5258522033691406","0.42207828164100647,0.7409051060676575,-0.16105696558952332","0.5646984577178955,0.34930554032325745,-0.5856345295906067","0.4205934405326843,0.7871876358985901,-0.18211978673934937","0.5547658801078796,0.3500407338142395,-0.5548436641693115","0.42840442061424255,0.7882853746414185,-0.2159367799758911","0.5556703805923462,0.3574252128601074,-0.5193238258361816","0.43129763007164,0.7736752033233643,-0.1736432909965515","0.5333277583122253,0.7402822971343994,0.0011455824133008718","0.4621273875236511,0.7417712807655334,-0.0009636674076318741","0.5235304236412048,0.9577845931053162,-0.010641571134328842","0.460726797580719,0.9595543742179871,-0.01425073854625225","0.521064043045044,1.1501904726028442,0.2984744906425476","0.46304941177368164,1.1509895324707031,0.21998107433319092","0.5170600414276123,1.169539213180542,0.3236982226371765","0.4626046121120453,1.174584150314331,0.2394464910030365","0.5180387496948242,1.2261747121810913,0.1995481252670288","0.4756137728691101,1.2256348133087158,0.08917606621980667"
0.0,"0.4953327178955078,0.28647273778915405,-0.34222012758255005","0.501823365688324,0.2652731239795685,-0.31572431325912476","0.5065170526504517,0.2659340500831604,-0.3157944679260254","0.510805606842041,0.2667422890663147,-0.315846711397171","0.48807185888290405,0.26480716466903687,-0.31763777136802673","0.4837532937526703,0.26534730195999146,-0.3176824450492859","0.4801071584224701,0.2660727798938751,-0.3178095519542694","0.5169416666030884,0.27823406457901,-0.1663852035999298","0.47240620851516724,0.2790067791938782,-0.17738398909568787","0.5046249628067017,0.3109150826931,-0.2873366177082062","0.48615407943725586,0.3098156154155731,-0.2904047667980194","0.5566216707229614,0.4087122082710266,-0.09735812246799469","0.43450087308883667,0.4127199947834015,-0.09317128360271454","0.6214876174926758,0.46797317266464233,-0.26540786027908325","0.4117106795310974,0.5785179734230042,-0.060675568878650665","0.5779627561569214,0.36231711506843567,-0.5142816305160522","0.42174822092056274,0.7367953658103943,-0.1472952663898468","0.5651163458824158,0.3469636142253876,-0.5743104219436646","0.4199449121952057,0.7829031348228455,-0.1696338951587677","0.5547686219215393,0.3483063876628876,-0.5430639982223511","0.427593469619751,0.7828308343887329,-0.20209631323814392","0.5549478530883789,0.35566744208335876,-0.5078626871109009","0.43018633127212524,0.7684274315834045,-0.1598425805568695","0.5320426225662231,0.741047739982605,-0.0019441895419731736","0.45792055130004883,0.7420172691345215,0.0021464668679982424","0.522286593914032,0.956946074962616,-0.03557547181844711","0.43775853514671326,0.9557639956474304,-0.05637235566973686","0.5110605955123901,1.1504039764404297,0.27094173431396484","0.4350479543209076,1.1427258253097534,0.19733235239982605","0.5068829655647278,1.1707689762115479,0.2959064245223999","0.43554744124412537,1.167027235031128,0.21914413571357727","0.5055137872695923,1.2264676094055176,0.1716129332780838","0.44168028235435486,1.2188584804534912,0.07393507659435272"
