gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.46844106912612915,0.3600243926048279,-0.15404552221298218","0.4749448895454407,0.3441106975078583,-0.1599888950586319","0.47930556535720825,0.3439926505088806,-0.16003747284412384","0.4843533933162689,0.3439180254936218,-0.16008499264717102","0.4660871624946594,0.3445979356765747,-0.1364440768957138","0.4639468193054199,0.3447064757347107,-0.13634754717350006","0.4622507691383362,0.34508129954338074,-0.13639409840106964","0.497985303401947,0.3495013117790222,-0.12890203297138214","0.46698927879333496,0.35089632868766785,-0.020710594952106476","0.4785265028476715,0.37796178460121155,-0.13825692236423492","0.4676712155342102,0.37799072265625,-0.10755424201488495","0.5301790237426758,0.43520212173461914,-0.15238086879253387","0.4656819701194763,0.4374891519546509,0.07429874688386917","0.45871275663375854,0.4298185408115387,-0.20856443047523499","0.44077473878860474,0.5251784920692444,0.1490652710199356","0.48890581727027893,0.39030754566192627,-0.16277343034744263","0.4756813049316406,0.6237536668777466,0.18757806718349457","0.4904136061668396,0.3866623044013977,-0.1785023957490921","0.48132410645484924,0.6597747206687927,0.1914544403553009","0.5009112358093262,0.38728106021881104,-0.1922328919172287","0.49220603704452515,0.6632731556892395,0.17361444234848022","0.5001024603843689,0.3900667726993561,-0.16753755509853363","0.4915015697479248,0.6520647406578064,0.18006087839603424","0.518821656703949,0.6944224834442139,-0.056677330285310745","0.4621162414550781,0.6924800276756287,0.05658654496073723","0.5409515500068665,0.8398855924606323,-0.05047004297375679","0.4527877867221832,0.8315809369087219,0.1558913290500641","0.5668327808380127,0.9528160095214844,0.12797558307647705","0.4730915427207947,0.9395226240158081,0.3752223551273346","0.5673154592514038,0.964175820350647,0.13892044126987457","0.48575276136398315,0.9524280428886414,0.39192888140678406","0.5655720233917236,1.0037641525268555,0.019079066812992096","0.44631895422935486,0.9932658076286316,0.3151438236236572"
0.0,"0.48986250162124634,0.3597819209098816,-0.12109185755252838","0.49794378876686096,0.34399133920669556,-0.13548341393470764","0.5012206435203552,0.3441123068332672,-0.13550740480422974","0.5052915215492249,0.34431880712509155,-0.13555462658405304","0.4882574677467346,0.3442234992980957,-0.11087240278720856","0.4857916235923767,0.3442481458187103,-0.11080733686685562","0.48251470923423767,0.34438470005989075,-0.11083462089300156","0.5163872838020325,0.3512952923774719,-0.122913658618927","0.4843701422214508,0.3500169813632965,-0.029066279530525208","0.4979480803012848,0.37782996892929077,-0.11785031855106354","0.4882747530937195,0.37776267528533936,-0.08546718955039978","0.5317144989967346,0.43701204657554626,-0.13504472374916077","0.4671023488044739,0.43586859107017517,0.035082198679447174","0.4865624010562897,0.4321032166481018,-0.09404655545949936","0.4773378372192383,0.5019075870513916,0.12594278156757355","0.4923125207424164,0.39454182982444763,0.13851812481880188","0.47999057173728943,0.6137644648551941,0.21004962921142578","0.49277257919311523,0.38347095251083374,0.11744242906570435","0.47822266817092896,0.6519472599029541,0.2378648817539215","0.49629440903663635,0.38672012090682983,0.1447039097547531","0.4856933057308197,0.6567298769950867,0.21504385769367218","0.49735718965530396,0.390439510345459,0.13140736520290375","0.4870479106903076,0.6438390612602234,0.21014535427093506","0.5257229804992676,0.700799286365509,-0.020023558288812637","0.4682174324989319,0.7017542123794556,0.01973891630768776","0.5426691174507141,0.8396228551864624,0.09677039831876755","0.45459920167922974,0.835361897945404,0.1688695251941681","0.5506501793861389,0.949973464012146,0.2617625594139099","0.45746707916259766,0.954823911190033,0.3978953957557678","0.548737645149231,0.9646818041801453,0.2753402888774872","0.47192782163619995,0.9698482155799866,0.41770052909851074","0.561951220035553,1.0045137405395508,0.23943588137626648","0.4411084055900574,1.0044341087341309,0.36262792348861694"
0.0,"0.4831325113773346,0.35949739813804626,-0.1081075444817543","0.4909456670284271,0.3438188433647156,-0.12400517612695694","0.49435052275657654,0.34403088688850403,-0.12404455989599228","0.4984534680843353,0.34428611397743225,-0.12408971786499023","0.4818418025970459,0.3437575697898865,-0.0983557477593422","0.4796876311302185,0.34389275312423706,-0.0982745811343193","0.4768593907356262,0.34409299492836,-0.09831179678440094","0.5115724205970764,0.35132917761802673,-0.11604912579059601","0.480245977640152,0.3496801257133484,-0.0117799686267972","0.4910013675689697,0.37780725955963135,-0.10486473143100739","0.4816645681858063,0.3777623176574707,-0.0708504170179367","0.5311343669891357,0.43563544750213623,-0.14163333177566528","0.4697672426700592,0.4335731565952301,0.06675538420677185","0.4737063944339752,0.4320294260978699,-0.16211529076099396","0.4678090214729309,0.5087383985519409,0.14577600359916687","0.49092188477516174,0.4130195379257202,-0.0583295002579689","0.4769274592399597,0.6269859671592712,0.19408679008483887","0.4898557662963867,0.3835478723049164,-0.06606289744377136","0.47548121213912964,0.6669723391532898,0.2003512680530548","0.49377861618995667,0.38543927669525146,-0.07781632244586945","0.4815492033958435,0.6717504858970642,0.1787121742963791","0.49449944496154785,0.3902035653591156,-0.060113947838544846","0.48397260904312134,0.6582186818122864,0.19058220088481903","0.5215837955474854,0.7015857100486755,-0.04166705533862114","0.4668618142604828,0.6984627842903137,0.0414288155734539","0.5423893928527832,0.837060809135437,0.023754987865686417","0.4557306170463562,0.8378839492797852,0.17655305564403534","0.5537441968917847,0.9503461718559265,0.19668029248714447","0.45856285095214844,0.9542174935340881,0.38556021451950073","0.5542076230049133,0.9665172696113586,0.2077241688966751","0.4736991822719574,0.9705983996391296,0.40319308638572693","0.5575973391532898,1.000687599182129,0.08735436946153641","0.441509872674942,1.0046144723892212,0.34846487641334534"
0.0,"0.4804765582084656,0.3596164286136627,-0.10177062451839447","0.48834770917892456,0.3441183865070343,-0.11883002519607544","0.49150586128234863,0.3444022536277771,-0.11887852102518082","0.495520681142807,0.3447302281856537,-0.11892728507518768","0.4795653820037842,0.34376245737075806,-0.09237642586231232","0.4777587354183197,0.34388235211372375,-0.09229712933301926","0.4755648970603943,0.34401389956474304,-0.09234745800495148","0.509669303894043,0.35185930132865906,-0.11783866584300995","0.47941088676452637,0.34961947798728943,-0.007326411549001932","0.4885547161102295,0.3779096007347107,-0.0995774194598198","0.479264497756958,0.37768232822418213,-0.06500353664159775","0.5310360193252563,0.4348682761192322,-0.14936478435993195","0.4709961414337158,0.4324597716331482,0.07989144325256348","0.4653119146823883,0.43102702498435974,-0.1688244789838791","0.467799574136734,0.5148181319236755,0.16293777525424957","0.4928276538848877,0.4055226445198059,-0.06212109327316284","0.4764401912689209,0.6321593523025513,0.18344107270240784","0.49505847692489624,0.383482962846756,-0.0689752921462059","0.47373896837234497,0.6717652678489685,0.18615853786468506","0.4942390024662018,0.38571178913116455,-0.0810161903500557","0.47923213243484497,0.6767997145652771,0.15967150032520294","0.496826171875,0.3917115032672882,-0.06393352150917053","0.4833323061466217,0.6634063720703125,0.17194195091724396","0.5232649445533752,0.7014986276626587,-0.046991895884275436","0.4666854441165924,0.6987589597702026,0.04678215831518173","0.542339026927948,0.8377283811569214,0.009960940107703209","0.4559992849826813,0.8363030552864075,0.1852833330631256","0.5555880069732666,0.9527465105056763,0.17740558087825775","0.4630209803581238,0.9517212510108948,0.39716821908950806","0.5564628839492798,0.967342734336853,0.18788185715675354","0.4765758514404297,0.9667930603027344,0.4150034487247467","0.5571266412734985,1.0011736154556274,0.07038559019565582","0.4416143298149109,1.001043677330017,0.36182379722595215"
0.0,"0.47888222336769104,0.3598299026489258,-0.09871920198202133","0.48674115538597107,0.34453922510147095,-0.11195088922977448","0.4901341497898102,0.34481242299079895,-0.11199881881475449","0.4943564832210541,0.3451577126979828,-0.11204370111227036","0.47760018706321716,0.3439624011516571,-0.0875253826379776","0.4753916263580322,0.3439691662788391,-0.08745245635509491","0.47294744849205017,0.34402015805244446,-0.08749119937419891","0.5079300999641418,0.3524135947227478,-0.10317780077457428","0.47615331411361694,0.34958407282829285,-1.1375629583199043e-05","0.4870028495788574,0.3779035210609436,-0.09347371757030487","0.47702398896217346,0.3776243031024933,-0.06185079738497734","0.530582070350647,0.4347759485244751,-0.1368749439716339","0.4705061912536621,0.43134021759033203,0.07637889683246613","0.4726311266422272,0.43047061562538147,-0.15267054736614227","0.4584423005580902,0.5038348436355591,0.14888906478881836","0.49126753211021423,0.4077964127063751,-0.030590465292334557","0.48107752203941345,0.6093938946723938,0.176131933927536","0.4906102120876312,0.38427263498306274,-0.03572895750403404","0.48092904686927795,0.647392213344574,0.18117840588092804","0.4938848614692688,0.3871968388557434,-0.04745325446128845","0.48440638184547424,0.6502440571784973,0.15798461437225342","0.4995366632938385,0.4037623703479767,-0.031904060393571854","0.48773297667503357,0.6376652121543884,0.16771729290485382","0.5214489698410034,0.700480043888092,-0.04878457635641098","0.46597203612327576,0.6974992156028748,0.04861927404999733","0.5395416021347046,0.8335820436477661,0.007444409187883139","0.4564155042171478,0.8337370753288269,0.17365583777427673","0.5575536489486694,0.9512732625007629,0.17085298895835876","0.461768239736557,0.9513247013092041,0.36715784668922424","0.5613856315612793,0.9672120213508606,0.1808171272277832","0.4736069142818451,0.9655837416648865,0.3822177052497864","0.5566920638084412,0.9985505938529968,0.06470832973718643","0.4401082396507263,1.013522982597351,0.32899942994117737"
0.0,"0.476076602935791,0.3594292104244232,-0.10356893390417099","0.48417067527770996,0.34374111890792847,-0.11567194759845734","0.48782914876937866,0.34391161799430847,-0.11572281271219254","0.4917750954627991,0.3442777097225189,-0.11576640605926514","0.4757135808467865,0.3435181677341461,-0.09079643338918686","0.47355276346206665,0.3435553312301636,-0.09073527157306671","0.47137361764907837,0.34352362155914307,-0.09076885879039764","0.5059775710105896,0.35159537196159363,-0.10383132845163345","0.4770936965942383,0.34901896119117737,0.0006899872096255422","0.4842955470085144,0.37706223130226135,-0.09795334935188293","0.4745686948299408,0.37679150700569153,-0.06539605557918549","0.5309549570083618,0.43618929386138916,-0.13428521156311035","0.47011351585388184,0.4321625828742981,0.07186434417963028","0.4738404154777527,0.4259377121925354,-0.17468984425067902","0.46093469858169556,0.44663193821907043,0.16802775859832764","0.4870622754096985,0.39186060428619385,-0.07010868191719055","0.48428311944007874,0.5656419396400452,0.24078746140003204","0.48987412452697754,0.381918340921402,-0.07728300243616104","0.4877086579799652,0.5989205837249756,0.2454841583967209","0.4930489957332611,0.38676854968070984,-0.0897938683629036","0.48909711837768555,0.5993199944496155,0.232559472322464","0.49572229385375977,0.39593178033828735,-0.07230298966169357","0.490729957818985,0.5888976454734802,0.23523077368736267","0.5227199196815491,0.7006464004516602,-0.04819818586111069","0.4649847149848938,0.698883056640625,0.048115361481904984","0.541291356086731,0.8343146443367004,0.012374198995530605","0.45671945810317993,0.834407389163971,0.18098948895931244","0.5583137273788452,0.9515676498413086,0.18172703683376312","0.46522393822669983,0.9512611627578735,0.3889372646808624","0.5608919858932495,0.9649747610092163,0.1925060898065567","0.4777708053588867,0.9641419053077698,0.40560978651046753","0.554580569267273,1.0011237859725952,0.07266756892204285","0.4430731236934662,1.0114980936050415,0.34680888056755066"
0.0,"0.4759271740913391,0.3569214940071106,-0.11032970249652863","0.4842519164085388,0.34213894605636597,-0.12083794921636581","0.48761409521102905,0.34243425726890564,-0.12087718397378922","0.4912092685699463,0.342947393655777,-0.12095479667186737","0.4762059152126312,0.34146249294281006,-0.0981767326593399","0.47440022230148315,0.34119266271591187,-0.09816337376832962","0.47239843010902405,0.3409234285354614,-0.09821680933237076","0.5032148957252502,0.3514344394207001,-0.10507188737392426","0.47792086005210876,0.34759774804115295,-0.010203121230006218","0.4852713644504547,0.375620037317276,-0.10389778763055801","0.47482800483703613,0.37444740533828735,-0.07435981929302216","0.533812940120697,0.43210211396217346,-0.11264612525701523","0.46850109100341797,0.4338968098163605,0.07168640941381454","0.4987889230251312,0.41250842809677124,-0.10443208366632462","0.45375746488571167,0.41545769572257996,0.2637200653553009","0.48519009351730347,0.3779422342777252,0.07818744331598282","0.48799848556518555,0.4602746367454529,0.4583204686641693","0.4840308725833893,0.37899351119995117,0.08613625913858414","0.4933227598667145,0.4679122269153595,0.47149428725242615","0.4890589118003845,0.3849605321884155,0.07040684670209885","0.49475979804992676,0.4723239243030548,0.47367197275161743","0.488955557346344,0.3914676904678345,0.07622503489255905","0.49626508355140686,0.4708070456981659,0.45926743745803833","0.5230546593666077,0.6992897391319275,-0.03863430768251419","0.4649806022644043,0.6967256665229797,0.038661085069179535","0.5406039953231812,0.8321419954299927,-0.012226764112710953","0.45752325654029846,0.8314138054847717,0.14389082789421082","0.55893474817276,0.9526926875114441,0.11724120378494263","0.4655330181121826,0.9477622509002686,0.3580005168914795","0.561151385307312,0.9663095474243164,0.12525950372219086","0.47911256551742554,0.9606937170028687,0.37528735399246216","0.5552951097488403,1.000644326210022,0.012924117036163807","0.4442630708217621,1.0000239610671997,0.3205275535583496"
0.0,"0.4734712541103363,0.353881299495697,-0.1042933464050293","0.4822675287723541,0.3403435945510864,-0.11758370697498322","0.4859161376953125,0.3409994840621948,-0.11768051236867905","0.48972639441490173,0.34184637665748596,-0.11774784326553345","0.47457069158554077,0.33911213278770447,-0.09101279079914093","0.47302454710006714,0.3389447331428528,-0.09096252173185349","0.4713703691959381,0.33892184495925903,-0.09099932014942169","0.5029794573783875,0.35100314021110535,-0.11294056475162506","0.4793515205383301,0.34537187218666077,0.005095920525491238","0.483264684677124,0.3725056052207947,-0.10041370242834091","0.47289520502090454,0.37023815512657166,-0.0653427243232727","0.5339763760566711,0.42862626910209656,-0.15629616379737854","0.4686201214790344,0.4352521002292633,0.10324689000844955","0.5123338103294373,0.40212664008140564,-0.2299959659576416","0.47811466455459595,0.5198337435722351,0.23130285739898682","0.47942060232162476,0.3817901909351349,-0.1366865634918213","0.4650295376777649,0.6238946318626404,0.27223238348960876","0.4728965759277344,0.37050482630729675,-0.147952139377594","0.45822128653526306,0.6562212705612183,0.28002065420150757","0.47772055864334106,0.370953232049942,-0.15225186944007874","0.4614858627319336,0.6617069244384766,0.24696707725524902","0.4804186224937439,0.37547677755355835,-0.13641998171806335","0.466451495885849,0.6503732800483704,0.2586469054222107","0.5248692631721497,0.6958836317062378,-0.06019168347120285","0.4655832350254059,0.6941797137260437,0.060043830424547195","0.5422156453132629,0.8322870135307312,-0.02635822258889675","0.4567842483520508,0.831611692905426,0.15193867683410645","0.5600906610488892,0.9542054533958435,0.16195622086524963","0.46618857979774475,0.9494726657867432,0.37140029668807983","0.56171053647995,0.9666449427604675,0.17551563680171967","0.4807419776916504,0.962860107421875,0.3885749280452728","0.5551028251647949,1.004840612411499,0.05475926399230957","0.44147926568984985,0.9982361197471619,0.32508379220962524"
0.0,"0.47827276587486267,0.35086411237716675,-0.16813161969184875","0.4844525456428528,0.33808836340904236,-0.16244804859161377","0.4881952404975891,0.3382435142993927,-0.16250115633010864","0.49255967140197754,0.3381310701370239,-0.16253778338432312","0.47646021842956543,0.33710479736328125,-0.15405826270580292","0.47467613220214844,0.3378003239631653,-0.15397362411022186","0.4729948043823242,0.3387885093688965,-0.15404795110225677","0.5094766616821289,0.3465777039527893,-0.13069380819797516","0.4816688597202301,0.346836656332016,-0.02743980847299099","0.48877015709877014,0.3688373863697052,-0.14447377622127533","0.47886472940444946,0.3675490617752075,-0.13081508874893188","0.5365527272224426,0.43279746174812317,-0.16379474103450775","0.4670189321041107,0.4441913664340973,0.06360901892185211","0.529929518699646,0.39759716391563416,-0.27403539419174194","0.470473051071167,0.5467142462730408,0.15575723350048065","0.5063774585723877,0.379201203584671,-0.26461952924728394","0.46122512221336365,0.6222782135009766,0.1607738733291626","0.4987366795539856,0.37319326400756836,-0.2870405316352844","0.45678168535232544,0.6538553237915039,0.1535288393497467","0.4963979125022888,0.37313851714134216,-0.2914533019065857","0.4566279351711273,0.6543667316436768,0.12296204268932343","0.49880582094192505,0.3761662244796753,-0.2682984471321106","0.4618605971336365,0.6441056728363037,0.14609113335609436","0.5267252326011658,0.697109043598175,-0.054604422301054","0.46644800901412964,0.695137083530426,0.0544097013771534","0.5439285039901733,0.8347000479698181,-0.013036906719207764","0.4561547636985779,0.8390249609947205,0.2036992311477661","0.559607744216919,0.9537553191184998,0.21285884082317352","0.4660319685935974,0.9480901956558228,0.4774184823036194","0.5613609552383423,0.9672271013259888,0.22890770435333252","0.4783647954463959,0.9597747921943665,0.5002490878105164","0.5573352575302124,1.0045543909072876,0.09117792546749115","0.4448630213737488,0.9968682527542114,0.42470353841781616"
0.0,"0.4838643968105316,0.3507227897644043,-0.19234627485275269","0.4896696209907532,0.3380008935928345,-0.1828879863023758","0.4943326413631439,0.3378961384296417,-0.18290744721889496","0.49953001737594604,0.337558776140213,-0.1829330176115036","0.47995638847351074,0.3377552628517151,-0.1870049387216568","0.4768825173377991,0.33789902925491333,-0.18679673969745636","0.47396618127822876,0.3391842544078827,-0.18689663708209991","0.5139766931533813,0.34744182229042053,-0.12106017768383026","0.478232204914093,0.34836989641189575,-0.0308059211820364","0.49415111541748047,0.3676779568195343,-0.16251850128173828","0.48124009370803833,0.3681182563304901,-0.1593628227710724","0.5383814573287964,0.43940088152885437,-0.15189382433891296","0.46263304352760315,0.4457700848579407,0.05719410255551338","0.5361036658287048,0.4342464804649353,-0.3481222987174988","0.46477288007736206,0.5509973168373108,0.12415017932653427","0.5372892618179321,0.3985308110713959,-0.4561040997505188","0.4528071880340576,0.6296414732933044,0.02196003869175911","0.5365349054336548,0.3830491006374359,-0.4952053427696228","0.4518037736415863,0.6588013768196106,0.05588124319911003","0.5304952263832092,0.37279433012008667,-0.49348193407058716","0.4522148072719574,0.6568760275840759,0.04644507169723511","0.5284894108772278,0.3810047507286072,-0.461010217666626","0.45596766471862793,0.6547950506210327,0.04469733685255051","0.5273691415786743,0.6967441439628601,-0.05119220167398453","0.4646666646003723,0.6952381134033203,0.051003582775592804","0.5446105599403381,0.836341142654419,0.0028909642715007067","0.4554480016231537,0.8407881855964661,0.19542916119098663","0.5601080656051636,0.9533591866493225,0.28648585081100464","0.4653971195220947,0.9524825215339661,0.5032114386558533","0.5627857446670532,0.9675253629684448,0.3085801601409912","0.47729259729385376,0.9617252945899963,0.5288760662078857","0.5600787997245789,1.0030373334884644,0.160402312874794","0.44498348236083984,1.0137134790420532,0.4408789277076721"
