gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.44429415464401245,0.3987184166908264,-0.266994833946228","0.45454758405685425,0.37279272079467773,-0.2538059949874878","0.4611944258213043,0.37145304679870605,-0.25383299589157104","0.46786123514175415,0.3704838752746582,-0.25388407707214355","0.4423665404319763,0.3750273287296295,-0.24576540291309357","0.4401058554649353,0.3751206398010254,-0.24569490551948547","0.4377423822879791,0.3754153251647949,-0.2458173930644989","0.4828341603279114,0.3795892000198364,-0.15926280617713928","0.44157925248146057,0.3840138614177704,-0.11968910694122314","0.4576822817325592,0.4245559573173523,-0.23142743110656738","0.443370521068573,0.42401617765426636,-0.21995070576667786","0.5369998216629028,0.5047314167022705,-0.10138183832168579","0.418242871761322,0.5177068710327148,-0.054746679961681366","0.5945098400115967,0.47028785943984985,-0.18305204808712006","0.4029690623283386,0.6865686774253845,0.017093535512685776","0.5279691219329834,0.41788509488105774,-0.2210794985294342","0.4041403830051422,0.8195462822914124,0.0020051735918968916","0.5153902769088745,0.4174835681915283,-0.24049977958202362","0.4012679159641266,0.8584862351417542,0.0012269342551007867","0.5075461268424988,0.4217098653316498,-0.20925340056419373","0.4071025252342224,0.8598174452781677,-0.027281517162919044","0.5111026763916016,0.4269558787345886,-0.2092672884464264","0.40947985649108887,0.849066436290741,-0.0076870666816830635","0.5047491192817688,0.8273093104362488,-0.008072630502283573","0.4320738911628723,0.8234054446220398,0.008678034879267216","0.5003148317337036,1.0038561820983887,-0.003422750858590007","0.44285479187965393,1.0094027519226074,0.09032639861106873","0.4946666657924652,1.200993299484253,0.2783288061618805","0.4378744959831238,1.1990875005722046,0.409368097782135","0.4966079592704773,1.2279173135757446,0.30333054065704346","0.4401209354400635,1.2226494550704956,0.44030046463012695","0.48162588477134705,1.2745511531829834,0.20990362763404846","0.44445282220840454,1.2726833820343018,0.3428671360015869"
0.0,"0.47869187593460083,0.3987294137477875,-0.20340433716773987","0.48376816511154175,0.37353837490081787,-0.19551704823970795","0.48730772733688354,0.3725922405719757,-0.195671945810318","0.49105104804039,0.3721500039100647,-0.19568952918052673","0.4729019105434418,0.37577587366104126,-0.17960646748542786","0.4690930247306824,0.37606102228164673,-0.179569274187088","0.46533623337745667,0.376431405544281,-0.17969447374343872","0.5099350214004517,0.3823169767856598,-0.11925476789474487","0.47068196535110474,0.384529709815979,-0.04554053768515587","0.4870775640010834,0.4242391288280487,-0.17514297366142273","0.475452721118927,0.4235813021659851,-0.1533324122428894","0.5485525727272034,0.5119599103927612,-0.09355615079402924","0.4596158564090729,0.5121262669563293,0.025338154286146164","0.57575923204422,0.5566412806510925,-0.3575216233730316","0.41100993752479553,0.575415849685669,0.10957638919353485","0.5670119524002075,0.540104866027832,-0.6411758661270142","0.43341144919395447,0.7295327186584473,0.10427139699459076","0.5660000443458557,0.5232928395271301,-0.7062214612960815","0.4345749318599701,0.7733227014541626,0.10208016633987427","0.554175615310669,0.5010973811149597,-0.6938630938529968","0.4332440495491028,0.7781954407691956,0.06841010600328445","0.5552871227264404,0.5085819363594055,-0.6441856622695923","0.43374404311180115,0.7614617943763733,0.09206174314022064","0.5131802558898926,0.8511539101600647,-0.035278260707855225","0.454515278339386,0.8457332253456116,0.03572829067707062","0.516748309135437,1.0544273853302002,-0.00441374909132719","0.4453974664211273,1.061980128288269,0.11204256117343903","0.514887273311615,1.243438959121704,0.30243220925331116","0.4662856459617615,1.2437467575073242,0.3601929843425751","0.5204117894172668,1.267318844795227,0.3284607231616974","0.47016674280166626,1.2684963941574097,0.38290756940841675","0.4965440630912781,1.3121366500854492,0.21219739317893982","0.4640287458896637,1.3134644031524658,0.2684023678302765"
0.0,"0.46229690313339233,0.3994741141796112,-0.24784114956855774","0.4703536927700043,0.3746298849582672,-0.2336360663175583","0.47488531470298767,0.3744692802429199,-0.2337706834077835","0.4802354872226715,0.3748168647289276,-0.23382684588432312","0.45977583527565,0.37622973322868347,-0.22616013884544373","0.45701926946640015,0.37632670998573303,-0.22611597180366516","0.4543190598487854,0.3764168322086334,-0.22627031803131104","0.49881711602211,0.3841572105884552,-0.1429246962070465","0.46336573362350464,0.3846691846847534,-0.08723101019859314","0.4729169011116028,0.42430442571640015,-0.19789786636829376","0.460766077041626,0.4237023591995239,-0.1969982534646988","0.5486996173858643,0.5124148726463318,-0.1247406154870987","0.4437342584133148,0.5128759741783142,-0.003001093165948987","0.5831435918807983,0.4844304025173187,-0.3295641243457794","0.41860318183898926,0.6332887411117554,0.13311101496219635","0.5615653991699219,0.46863967180252075,-0.4942982792854309","0.4185175895690918,0.7733692526817322,0.14610101282596588","0.541702151298523,0.4589465260505676,-0.5447916984558105","0.41794005036354065,0.8140566349029541,0.14632317423820496","0.5357844829559326,0.45908623933792114,-0.5191220641136169","0.4202690124511719,0.8150020837783813,0.10754083096981049","0.5395532846450806,0.4654156565666199,-0.4901789128780365","0.42202645540237427,0.8000062704086304,0.13209813833236694","0.5100030303001404,0.8578816056251526,-0.043188758194446564","0.45335254073143005,0.849949061870575,0.04367363080382347","0.514715850353241,1.0725399255752563,-0.018314670771360397","0.4484420716762543,1.069029688835144,0.19147849082946777","0.514213502407074,1.2507603168487549,0.2258380949497223","0.46516042947769165,1.2535076141357422,0.4630219042301178","0.5202397704124451,1.2751893997192383,0.24565687775611877","0.47178635001182556,1.2786256074905396,0.4893290400505066","0.49523288011550903,1.3205393552780151,0.12922874093055725","0.45826321840286255,1.3231440782546997,0.3741711378097534"
0.0,"0.4597305357456207,0.39828383922576904,-0.28186753392219543","0.4676702618598938,0.3745104968547821,-0.25442999601364136","0.47267651557922363,0.374520480632782,-0.25451523065567017","0.47816213965415955,0.3748258948326111,-0.25455376505851746","0.45552343130111694,0.3750343322753906,-0.25457707047462463","0.4521084427833557,0.3751862943172455,-0.2545458674430847","0.44874197244644165,0.37560534477233887,-0.25468021631240845","0.4954349100589752,0.38472646474838257,-0.15714755654335022","0.45418161153793335,0.385332316160202,-0.0995788723230362","0.4719548225402832,0.42343732714653015,-0.2265644520521164","0.4573921263217926,0.4229119122028351,-0.22438815236091614","0.5478819608688354,0.5102904438972473,-0.12312476336956024","0.43364667892456055,0.5158374309539795,-0.025326093658804893","0.5905078053474426,0.46035173535346985,-0.30533888936042786","0.41583171486854553,0.6586354374885559,0.05650553107261658","0.54606693983078,0.4446139335632324,-0.41418296098709106","0.4190751016139984,0.7950576543807983,-0.0015325617277994752","0.5285646915435791,0.4460815489292145,-0.4611019492149353","0.41794008016586304,0.8361509442329407,-0.014332778751850128","0.5203653573989868,0.44912686944007874,-0.42849913239479065","0.4221981167793274,0.8375736474990845,-0.05152960494160652","0.5246679782867432,0.454272598028183,-0.40645885467529297","0.42396849393844604,0.8246661424636841,-0.016642188653349876","0.5105384588241577,0.8633255958557129,-0.030613664537668228","0.4500523507595062,0.858582615852356,0.03119853511452675","0.5218476057052612,1.081899642944336,-0.013903871178627014","0.45100340247154236,1.0800045728683472,0.19419269263744354","0.5184377431869507,1.261353611946106,0.23158438503742218","0.46238166093826294,1.2646851539611816,0.481301873922348","0.5210948586463928,1.2854961156845093,0.25169533491134644","0.46595311164855957,1.2907400131225586,0.509656548500061","0.5056495666503906,1.3344680070877075,0.13043829798698425","0.46103495359420776,1.3363840579986572,0.3916480243206024"
0.0,"0.45568180084228516,0.3970679044723511,-0.27416661381721497","0.46343034505844116,0.3739560544490814,-0.26594579219818115","0.46924081444740295,0.37436312437057495,-0.2659454941749573","0.47512030601501465,0.3746126890182495,-0.265979140996933","0.45111212134361267,0.3732908368110657,-0.24657388031482697","0.4477197527885437,0.3732873201370239,-0.24652233719825745","0.44494742155075073,0.37354519963264465,-0.24666795134544373","0.49243515729904175,0.38439619541168213,-0.1613529771566391","0.44976168870925903,0.38394543528556824,-0.09379443526268005","0.4689754545688629,0.4227178394794464,-0.24231493473052979","0.45389842987060547,0.42222505807876587,-0.21660006046295166","0.5508690476417542,0.5118921399116516,-0.09595523029565811","0.4250268042087555,0.5115849375724792,-0.024374842643737793","0.6028474569320679,0.45080044865608215,-0.11757270991802216","0.40445250272750854,0.6543335318565369,0.0693567544221878","0.5457822680473328,0.4338659942150116,-0.11554811894893646","0.415675550699234,0.7959418296813965,0.0383591502904892","0.5308900475502014,0.438972145318985,-0.129018634557724","0.41412216424942017,0.8404504656791687,0.030801068991422653","0.522524893283844,0.4435376524925232,-0.09889867156744003","0.41958022117614746,0.8404908180236816,-0.0007975919870659709","0.5258018970489502,0.4483702778816223,-0.1039620041847229","0.42149806022644043,0.8268893957138062,0.02624361775815487","0.5122456550598145,0.8672491908073425,-0.016093136742711067","0.44332894682884216,0.8618419170379639,0.016438746824860573","0.5160132646560669,1.1000242233276367,-0.05358036607503891","0.4483965039253235,1.0982849597930908,0.1011725664138794","0.511680006980896,1.2844327688217163,0.21939480304718018","0.45205798745155334,1.2939690351486206,0.37121957540512085","0.5139006972312927,1.308776617050171,0.24215659499168396","0.4546225666999817,1.320727825164795,0.3957642912864685","0.4973415434360504,1.3628829717636108,0.11872313916683197","0.45390018820762634,1.3746229410171509,0.2558164894580841"
0.0,"0.4562036991119385,0.39455363154411316,-0.3028351962566376","0.465019553899765,0.3724910616874695,-0.2817510962486267","0.47094255685806274,0.37300580739974976,-0.2817586064338684","0.4771420955657959,0.3729238212108612,-0.2818179726600647","0.4522734582424164,0.37049150466918945,-0.2872861325740814","0.44866299629211426,0.36951303482055664,-0.2876015305519104","0.44554218649864197,0.3693263530731201,-0.28768905997276306","0.493131160736084,0.3825187683105469,-0.18047378957271576","0.44994625449180603,0.38076087832450867,-0.12761789560317993","0.4687882959842682,0.4215986132621765,-0.2563982903957367","0.4533151686191559,0.42058172821998596,-0.2658095955848694","0.5547475218772888,0.5099977254867554,-0.1304953694343567","0.42202630639076233,0.5133127570152283,-0.05675234645605087","0.612575113773346,0.4557425081729889,-0.26646456122398376","0.3964729905128479,0.6729772686958313,-0.012502841651439667","0.5490376353263855,0.4356898069381714,-0.2727448344230652","0.41506606340408325,0.8180363774299622,-0.10386314243078232","0.5307239294052124,0.4405325949192047,-0.29659876227378845","0.4146483540534973,0.8643332719802856,-0.1235540509223938","0.5233281850814819,0.44361066818237305,-0.2549379765987396","0.4235626757144928,0.8621564507484436,-0.14934875071048737","0.5275858640670776,0.4474828839302063,-0.2580624222755432","0.42499595880508423,0.8478637933731079,-0.11616666615009308","0.5204911231994629,0.8712355494499207,-0.01621360145509243","0.43802323937416077,0.8634058833122253,0.01665894314646721","0.5300010442733765,1.1132315397262573,0.00822919886559248","0.42852020263671875,1.0991675853729248,0.049365900456905365","0.5343858599662781,1.3010625839233398,0.3160709738731384","0.4497016370296478,1.3028157949447632,0.3074914813041687","0.5400537252426147,1.3311877250671387,0.342444509267807","0.45628172159194946,1.3311383724212646,0.32996857166290283","0.5167033076286316,1.3791520595550537,0.2073390930891037","0.4546840190887451,1.3921648263931274,0.18414472043514252"
0.0,"0.4646260738372803,0.39254799485206604,-0.3322630524635315","0.4739571213722229,0.37037530541419983,-0.31058621406555176","0.47976022958755493,0.3708634674549103,-0.3105849623680115","0.48467817902565,0.371103972196579,-0.3105955421924591","0.45806318521499634,0.3683869540691376,-0.3077811002731323","0.4532749652862549,0.3675900399684906,-0.30784285068511963","0.44863730669021606,0.36705079674720764,-0.3079845607280731","0.49723753333091736,0.38209351897239685,-0.17535829544067383","0.4487679898738861,0.3797813951969147,-0.15718592703342438","0.4770720601081848,0.4198049306869507,-0.281454861164093","0.4582362771034241,0.4188595116138458,-0.27731913328170776","0.5513976812362671,0.5102987289428711,-0.10664495080709457","0.4166506826877594,0.5129743218421936,-0.08053525537252426","0.6152003407478333,0.46280649304389954,-0.2467776983976364","0.3894771933555603,0.6752636432647705,-0.050852060317993164","0.5531869530677795,0.43857523798942566,-0.33616307377815247","0.4139634966850281,0.8174147009849548,-0.11894060671329498","0.533187747001648,0.44197115302085876,-0.3735170066356659","0.4134341776371002,0.865210235118866,-0.1381715089082718","0.5266463160514832,0.44452375173568726,-0.3371278643608093","0.4248642027378082,0.8640411496162415,-0.16237010061740875","0.5303705334663391,0.44872647523880005,-0.32634004950523376","0.42721638083457947,0.8496851325035095,-0.12856939435005188","0.5310845375061035,0.8723769187927246,-0.004151207860559225","0.4464035630226135,0.8707183003425598,0.00472694355994463","0.5357973575592041,1.1253206729888916,0.05137321352958679","0.4495847821235657,1.1211223602294922,0.06553822755813599","0.5398256778717041,1.3248597383499146,0.3528085947036743","0.45746999979019165,1.3342430591583252,0.29233187437057495","0.5417176485061646,1.3557531833648682,0.3779427111148834","0.45866093039512634,1.3662731647491455,0.3100315034389496","0.5313206315040588,1.4052903652191162,0.2371688187122345","0.47197428345680237,1.4180432558059692,0.1468801349401474"
0.0,"0.4704318940639496,0.39137762784957886,-0.38350433111190796","0.47881585359573364,0.3692314624786377,-0.3628210127353668","0.48397618532180786,0.36987999081611633,-0.36276698112487793","0.489077627658844,0.37033775448799133,-0.36282020807266235","0.46269577741622925,0.3666820526123047,-0.3618878126144409","0.45698341727256775,0.36661770939826965,-0.36189618706703186","0.45187073945999146,0.36710500717163086,-0.36205554008483887","0.50150066614151,0.38193443417549133,-0.22353994846343994","0.4494899809360504,0.38043496012687683,-0.21579071879386902","0.48142534494400024,0.41870591044425964,-0.3312518298625946","0.4631207585334778,0.4181100130081177,-0.32911980152130127","0.5526739954948425,0.5089844465255737,-0.14423474669456482","0.4156612455844879,0.5129156112670898,-0.13177074491977692","0.6148102879524231,0.47236281633377075,-0.29897844791412354","0.38658344745635986,0.6778825521469116,-0.08803682029247284","0.548021137714386,0.4416440725326538,-0.40029674768447876","0.4193333685398102,0.828542172908783,-0.10531854629516602","0.531235933303833,0.4432090222835541,-0.4390988349914551","0.41999515891075134,0.8797025680541992,-0.12155449390411377","0.52366042137146,0.44546210765838623,-0.4051399827003479","0.43123507499694824,0.8788678646087646,-0.14471903443336487","0.5266908407211304,0.4496639668941498,-0.39077019691467285","0.43314844369888306,0.8648504614830017,-0.1134389191865921","0.5281468629837036,0.8669081926345825,-0.00252400035969913","0.44501882791519165,0.8675187230110168,0.0030562581960111856","0.5352224111557007,1.1175477504730225,0.04301094636321068","0.4386461675167084,1.112559199333191,0.060936249792575836","0.5391538143157959,1.316443681716919,0.35230058431625366","0.4460499882698059,1.3213435411453247,0.29074984788894653","0.5401694774627686,1.3450151681900024,0.3780480921268463","0.44760340452194214,1.3512650728225708,0.30925726890563965","0.5326133370399475,1.3988150358200073,0.23069748282432556","0.46172815561294556,1.4040626287460327,0.13741111755371094"
0.0,"0.47638559341430664,0.3915480375289917,-0.37182408571243286","0.48358750343322754,0.36890724301338196,-0.3474695086479187","0.4887787401676178,0.36948713660240173,-0.34748974442481995","0.4936000406742096,0.37010833621025085,-0.3475643992424011","0.467233270406723,0.3668956756591797,-0.3477397561073303","0.4608224034309387,0.3671973645687103,-0.3477678894996643","0.4553608298301697,0.36799052357673645,-0.3479306399822235","0.5049389600753784,0.3821137249469757,-0.19991424679756165","0.4506288468837738,0.38100865483283997,-0.19818387925624847","0.48723649978637695,0.41931334137916565,-0.31686368584632874","0.4677797257900238,0.41962945461273193,-0.31650933623313904","0.55141681432724,0.510153591632843,-0.1303827464580536","0.41243767738342285,0.5162239670753479,-0.1205873042345047","0.6155332326889038,0.4819248616695404,-0.3120276927947998","0.3835894465446472,0.6880395412445068,-0.11214170604944229","0.5466387867927551,0.4466385245323181,-0.45594578981399536","0.42240697145462036,0.8458074927330017,-0.1866689771413803","0.5301336050033569,0.45095574855804443,-0.5055384635925293","0.42452311515808105,0.891186535358429,-0.21763965487480164","0.521767258644104,0.454912394285202,-0.46389269828796387","0.43419522047042847,0.8880476355552673,-0.24118754267692566","0.5244830846786499,0.45943066477775574,-0.4459892809391022","0.435427188873291,0.8749725222587585,-0.19648537039756775","0.5195229053497314,0.8705325722694397,-0.006059720180928707","0.4386659264564514,0.8693419694900513,0.006446672137826681","0.5291508436203003,1.123547077178955,0.016320805996656418","0.4214359223842621,1.1129788160324097,0.011483673937618732","0.5306826829910278,1.3164676427841187,0.3708300292491913","0.435158908367157,1.3201067447662354,0.30605563521385193","0.5310652852058411,1.3426616191864014,0.40344399213790894","0.43795615434646606,1.3486279249191284,0.33303144574165344","0.5223900079727173,1.3991947174072266,0.26307398080825806","0.4482772946357727,1.3974140882492065,0.17268648743629456"
0.0,"0.4843728542327881,0.39290568232536316,-0.3908386826515198","0.4912945330142975,0.3697530925273895,-0.36571377515792847","0.4956529140472412,0.370354026556015,-0.3657454252243042","0.5012502670288086,0.3712330162525177,-0.36580902338027954","0.47556886076927185,0.3678321838378906,-0.36746546626091003","0.46944087743759155,0.3681178092956543,-0.3674757182598114","0.46364983916282654,0.36902838945388794,-0.36763453483581543","0.5113098621368408,0.38286179304122925,-0.21207745373249054","0.4545360207557678,0.38117074966430664,-0.21768517792224884","0.49307745695114136,0.421406626701355,-0.333307147026062","0.4753405451774597,0.4217478930950165,-0.33496564626693726","0.5495172142982483,0.5065061450004578,-0.14316822588443756","0.41367897391319275,0.5104200839996338,-0.12010280042886734","0.6160203814506531,0.5004187822341919,-0.3134763836860657","0.3825051188468933,0.6843554377555847,-0.08884143829345703","0.5468968152999878,0.4602828621864319,-0.4931897222995758","0.42143306136131287,0.8446491956710815,-0.1717814952135086","0.529586672782898,0.45913833379745483,-0.5466994643211365","0.4233570694923401,0.8913240432739258,-0.20053038001060486","0.5219744443893433,0.46244141459465027,-0.5048805475234985","0.4344678521156311,0.8883275985717773,-0.2259964495897293","0.5242599844932556,0.46780839562416077,-0.4831579625606537","0.43576693534851074,0.8745356202125549,-0.1819452941417694","0.5154496431350708,0.8686997294425964,-0.013015547767281532","0.4356353282928467,0.86590975522995,0.013476121239364147","0.5239273905754089,1.1211881637573242,-0.0007266119937412441","0.40838614106178284,1.1022547483444214,-0.02397773787379265","0.5227872133255005,1.310928225517273,0.3674297034740448","0.4311339855194092,1.3007595539093018,0.2673080563545227","0.5237149596214294,1.335942029953003,0.3981943130493164","0.435859352350235,1.3262486457824707,0.2940865159034729","0.5117276310920715,1.3921120166778564,0.26121336221694946","0.4437701106071472,1.3808618783950806,0.13484784960746765"
