gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.47613486647605896,0.2699975073337555,-0.17935286462306976","0.48325586318969727,0.2552088797092438,-0.15791845321655273","0.487617552280426,0.2552337348461151,-0.15794312953948975","0.49225297570228577,0.2553565800189972,-0.15794894099235535","0.4735527038574219,0.2551059424877167,-0.15393522381782532","0.47047504782676697,0.25520583987236023,-0.15390977263450623","0.46769967675209045,0.2554772198200226,-0.15397116541862488","0.5090347528457642,0.2634296417236328,-0.04715521261096001","0.4717795252799988,0.2652881145477295,-0.02956320345401764","0.48498329520225525,0.2880302965641022,-0.13994672894477844","0.4734964370727539,0.2884231209754944,-0.13474832475185394","0.5463944673538208,0.35538631677627563,-0.016418414190411568","0.43731945753097534,0.36824116110801697,0.027511343359947205","0.5797489285469055,0.38815122842788696,-0.20628757774829865","0.41463637351989746,0.49674466252326965,0.029652580618858337","0.5517252087593079,0.3086498975753784,-0.4237377643585205","0.4134182333946228,0.6182644367218018,-0.03918492794036865","0.5416368246078491,0.2934880554676056,-0.46984928846359253","0.40986165404319763,0.6537624001502991,-0.05896158888936043","0.537582516670227,0.2935118079185486,-0.4579659104347229","0.4186739921569824,0.6544650793075562,-0.08536691218614578","0.5390369296073914,0.3008493185043335,-0.4254365563392639","0.4227965474128723,0.6434733867645264,-0.05052632838487625","0.5270264148712158,0.6176915764808655,-0.010926663875579834","0.4584956765174866,0.6176385283470154,0.010589884594082832","0.5140300989151001,0.8092576861381531,-0.05734195560216904","0.46210065484046936,0.8082323670387268,0.008455636911094189","0.49656662344932556,0.95241779088974,0.18418917059898376","0.47805777192115784,0.9510038495063782,0.22589364647865295","0.49303096532821655,0.9641807079315186,0.20112371444702148","0.48138442635536194,0.9629916548728943,0.24045240879058838","0.5017391443252563,1.0072245597839355,0.06506245583295822","0.46869879961013794,1.0042097568511963,0.10489480197429657"
0.0,"0.4693446159362793,0.26936209201812744,-0.15637211501598358","0.477908194065094,0.2548820376396179,-0.14069345593452454","0.4817245900630951,0.2549806833267212,-0.14070816338062286","0.4856390357017517,0.2551312744617462,-0.14070571959018707","0.46975499391555786,0.25482088327407837,-0.130996972322464","0.46768850088119507,0.25496670603752136,-0.1309916079044342","0.465415894985199,0.25527170300483704,-0.1310901641845703","0.5035198926925659,0.2635987102985382,-0.04378626495599747","0.4726194739341736,0.26511362195014954,-0.011270330287516117","0.477344810962677,0.2871975302696228,-0.12344680726528168","0.46807366609573364,0.2873486280441284,-0.11101242154836655","0.5425728559494019,0.3515416085720062,-0.024935605004429817","0.4334196150302887,0.37039631605148315,0.04606303200125694","0.5689517855644226,0.3829081356525421,-0.25312069058418274","0.41536086797714233,0.49892711639404297,0.06119878962635994","0.5461772680282593,0.31071171164512634,-0.5218092203140259","0.4120393693447113,0.6224128603935242,-0.0066511728800833225","0.5381494760513306,0.294828325510025,-0.5745388269424438","0.4097817540168762,0.6566152572631836,-0.02400437369942665","0.5342687368392944,0.2948334813117981,-0.5633765459060669","0.4180477559566498,0.6564589738845825,-0.05209874361753464","0.5357152819633484,0.30240923166275024,-0.5246524810791016","0.42120736837387085,0.6456113457679749,-0.018566017970442772","0.5255919098854065,0.6166070103645325,-0.014031787402927876","0.45742860436439514,0.6164630651473999,0.013654543086886406","0.5161644816398621,0.8076091408729553,-0.07799731940031052","0.45922812819480896,0.8079366087913513,-0.02330218255519867","0.4884803295135498,0.9478673934936523,0.20018699765205383","0.48185187578201294,0.9460005164146423,0.22826147079467773","0.4838349223136902,0.9592516422271729,0.22200079262256622","0.48666495084762573,0.9571716785430908,0.24866795539855957","0.4952874779701233,1.016054391860962,0.09386152029037476","0.47112417221069336,1.0140864849090576,0.13470086455345154"
0.0,"0.4738953709602356,0.26865020394325256,-0.12568150460720062","0.4818302094936371,0.2546635866165161,-0.11265649646520615","0.48563021421432495,0.2547222971916199,-0.11269441992044449","0.49014991521835327,0.2548810839653015,-0.11270840466022491","0.4738491177558899,0.2547166645526886,-0.10258780419826508","0.4716275632381439,0.2549246847629547,-0.1025746613740921","0.4692738652229309,0.255322128534317,-0.10267917066812515","0.5053697824478149,0.26361075043678284,-0.026312628760933876","0.47433799505233765,0.2651157081127167,0.013846835121512413","0.4818682074546814,0.28576457500457764,-0.09527929127216339","0.4719349443912506,0.28571775555610657,-0.08260713517665863","0.5420914888381958,0.35272300243377686,-0.01150118000805378","0.435638964176178,0.3682061433792114,0.06026875972747803","0.5587275624275208,0.37885865569114685,-0.24815408885478973","0.4203580915927887,0.49628135561943054,0.07207588106393814","0.5382285714149475,0.3000820279121399,-0.5130544304847717","0.41540947556495667,0.6195755004882812,0.009547928348183632","0.5315381288528442,0.2842499911785126,-0.5647807121276855","0.41125234961509705,0.6542417407035828,-0.005635145585983992","0.5293252468109131,0.2846849858760834,-0.5539055466651917","0.41890019178390503,0.6549288630485535,-0.03432615473866463","0.5307272672653198,0.2926807999610901,-0.5162934064865112","0.42230933904647827,0.6440280079841614,-0.0029144769068807364","0.5265628695487976,0.6175553798675537,-0.013855894096195698","0.4592011570930481,0.6165249347686768,0.013489929027855396","0.5159637331962585,0.8113039135932922,-0.08288615196943283","0.4594171941280365,0.8096670508384705,-0.02889612689614296","0.4874887466430664,0.9477977156639099,0.19750070571899414","0.4802015721797943,0.9454644322395325,0.23710767924785614","0.4822198450565338,0.9591431021690369,0.21995751559734344","0.48513278365135193,0.9566237926483154,0.25868311524391174","0.4929552972316742,1.0047533512115479,0.09704090654850006","0.4688323438167572,1.0174047946929932,0.1489611119031906"
0.0,"0.47614359855651855,0.2678738832473755,-0.06996748596429825","0.4831923842430115,0.25407442450523376,-0.06362436711788177","0.487426221370697,0.25408661365509033,-0.06366747617721558","0.4920461177825928,0.25424036383628845,-0.06364034861326218","0.4756454527378082,0.2541714310646057,-0.048964641988277435","0.473369300365448,0.25433894991874695,-0.04893685132265091","0.4709094166755676,0.25468188524246216,-0.04900503158569336","0.5072370171546936,0.26348134875297546,-0.005277994554489851","0.47590357065200806,0.2644418478012085,0.06154843047261238","0.4834478795528412,0.2847581207752228,-0.05062568932771683","0.47407397627830505,0.28418979048728943,-0.029446203261613846","0.5438374876976013,0.35405996441841125,-0.016603641211986542","0.43723005056381226,0.36783361434936523,0.09575485438108444","0.5457879304885864,0.3785099685192108,-0.32194676995277405","0.42452472448349,0.49059242010116577,0.11007853597402573","0.5382224917411804,0.3359638452529907,-0.6599007248878479","0.41781049966812134,0.6157657504081726,0.05112758278846741","0.5390728116035461,0.3255918622016907,-0.7223944664001465","0.41304031014442444,0.6510258316993713,0.03887173533439636","0.5383726358413696,0.3213575780391693,-0.7153600454330444","0.41981714963912964,0.6512912511825562,0.009271531365811825","0.5363526344299316,0.32414692640304565,-0.6660676598548889","0.424079567193985,0.6404573321342468,0.038381654769182205","0.5248459577560425,0.6212084889411926,-0.019712544977664948","0.45667457580566406,0.6200850605964661,0.019329247996211052","0.5163288116455078,0.8184976577758789,-0.0784662663936615","0.45960670709609985,0.8117035627365112,-0.011326498351991177","0.4893125891685486,0.9502546191215515,0.19741815328598022","0.4810822904109955,0.9481174349784851,0.25187233090400696","0.4843765199184418,0.9608141183853149,0.21956872940063477","0.4850212037563324,0.9584758877754211,0.2737662196159363","0.497445672750473,1.0209094285964966,0.10144659131765366","0.47024720907211304,1.022555947303772,0.1710662990808487"
0.0,"0.4774928689002991,0.2673611044883728,-0.08555462956428528","0.4849131107330322,0.2537689507007599,-0.07904044538736343","0.48904696106910706,0.2537657916545868,-0.07908473163843155","0.4936332702636719,0.2539399564266205,-0.07906369864940643","0.47760066390037537,0.2538990080356598,-0.06474611908197403","0.4754457473754883,0.2540220618247986,-0.06473521888256073","0.4730336666107178,0.2543383240699768,-0.0648336187005043","0.5089389085769653,0.26333463191986084,-0.01727420464158058","0.47813671827316284,0.26422399282455444,0.043931007385253906","0.48387688398361206,0.2841585576534271,-0.06273616850376129","0.47521358728408813,0.2834865152835846,-0.04456005617976189","0.5439268946647644,0.3533342480659485,-0.03323811665177345","0.4389423727989197,0.36844152212142944,0.08147946000099182","0.544958233833313,0.37669509649276733,-0.3219805359840393","0.4229794144630432,0.4900429844856262,0.09933836758136749","0.5344337224960327,0.3302925229072571,-0.6374086141586304","0.41795819997787476,0.6136201024055481,0.041722677648067474","0.5343467593193054,0.3237012028694153,-0.6967355012893677","0.4128693640232086,0.6507232189178467,0.030384179204702377","0.5347188711166382,0.3206431567668915,-0.689155101776123","0.4201172888278961,0.6511879563331604,0.0002665290085133165","0.5331844687461853,0.3234182596206665,-0.6428340673446655","0.4244285225868225,0.6400851607322693,0.029001425951719284","0.5258849263191223,0.6221531629562378,-0.021909814327955246","0.457242876291275,0.6214796900749207,0.021487582474946976","0.5171819925308228,0.8204118609428406,-0.08961924910545349","0.46112674474716187,0.8127089142799377,-0.009714582934975624","0.49229398369789124,0.9509464502334595,0.20031456649303436","0.481279194355011,0.9466282725334167,0.2531792223453522","0.4897827208042145,0.9619389176368713,0.22356033325195312","0.48681363463401794,0.9581781625747681,0.2739151418209076","0.49744874238967896,1.022499918937683,0.10380585491657257","0.4667547345161438,1.0217716693878174,0.16919972002506256"
0.0,"0.47884511947631836,0.2695615589618683,-0.11388806253671646","0.48597025871276855,0.25491926074028015,-0.10002201795578003","0.48976874351501465,0.2549092173576355,-0.10006029903888702","0.4939804673194885,0.25505831837654114,-0.10006489604711533","0.4790883958339691,0.25509682297706604,-0.09138280898332596","0.47701296210289,0.2553689181804657,-0.09136484563350677","0.47464174032211304,0.2558608949184418,-0.09145998954772949","0.5074387788772583,0.2641771137714386,-0.01604999043047428","0.4777657985687256,0.2653542459011078,0.021051306277513504","0.4850842356681824,0.2857188582420349,-0.08304116874933243","0.476168155670166,0.28569430112838745,-0.07245537638664246","0.5423378348350525,0.3602908253669739,-0.009412476792931557","0.4375273585319519,0.36943376064300537,0.06503663957118988","0.5584226250648499,0.3871872127056122,-0.27044814825057983","0.41941094398498535,0.489484578371048,0.07871866971254349","0.5373087525367737,0.3062823712825775,-0.5610882639884949","0.4162101745605469,0.6131200790405273,0.017392540350556374","0.5317302942276001,0.28563615679740906,-0.6168192625045776","0.412076473236084,0.648379921913147,0.00264894962310791","0.5284276604652405,0.28509029746055603,-0.6034786105155945","0.4206586480140686,0.6489781737327576,-0.02506573125720024","0.5294865369796753,0.2945815920829773,-0.5640702843666077","0.4241703152656555,0.6381634473800659,0.005205781199038029","0.523675262928009,0.6227089762687683,-0.011380334384739399","0.45732957124710083,0.621888279914856,0.01102564949542284","0.5159097909927368,0.8147838115692139,-0.07524462044239044","0.46066370606422424,0.8119194507598877,-0.022278228774666786","0.4951630234718323,0.9469545483589172,0.18655714392662048","0.4783250689506531,0.946729302406311,0.22318260371685028","0.4918909966945648,0.959244966506958,0.20671503245830536","0.48239001631736755,0.9589122533798218,0.2418479472398758","0.5011168122291565,1.009187936782837,0.08248002082109451","0.4635409414768219,1.017899990081787,0.11524776369333267"
0.0,"0.47766929864883423,0.26927632093429565,-0.15648797154426575","0.4848046898841858,0.2548483610153198,-0.14214013516902924","0.48824062943458557,0.25485745072364807,-0.14217188954353333","0.4921531677246094,0.25502899289131165,-0.14218631386756897","0.47875380516052246,0.2550124228000641,-0.13294696807861328","0.4770609438419342,0.2553061246871948,-0.132924422621727","0.47512125968933105,0.2558540105819702,-0.13302256166934967","0.5054933428764343,0.2640705406665802,-0.03651518002152443","0.4792211055755615,0.26558569073677063,-0.01286417804658413","0.483778715133667,0.2852259874343872,-0.12362219393253326","0.47545766830444336,0.2849479019641876,-0.11186542361974716","0.5434885621070862,0.35902315378189087,-0.02690366469323635","0.43916383385658264,0.3689063489437103,0.04515789821743965","0.5629559755325317,0.38688698410987854,-0.2442692518234253","0.42013925313949585,0.48944011330604553,0.05729583650827408","0.5353694558143616,0.3015766441822052,-0.4858686327934265","0.4171563982963562,0.6099258065223694,-0.01053569931536913","0.5287972688674927,0.28379279375076294,-0.5349584221839905","0.4130114018917084,0.646655797958374,-0.026001358404755592","0.5251580476760864,0.2831818163394928,-0.5206377506256104","0.42151254415512085,0.6473621129989624,-0.0557776615023613","0.5264638066291809,0.292678564786911,-0.4873867928981781","0.42500653862953186,0.6366655826568604,-0.023772990331053734","0.5239071249961853,0.6223026514053345,-0.01251186989247799","0.45820894837379456,0.6212780475616455,0.012185347266495228","0.5168486833572388,0.8104133605957031,-0.08252288401126862","0.4606795907020569,0.8083889484405518,-0.01498117484152317","0.4954412877559662,0.9469696283340454,0.1638248711824417","0.4806240499019623,0.9445875287055969,0.2214871644973755","0.49239641427993774,0.9601593613624573,0.18167714774608612","0.4849221706390381,0.9577343463897705,0.23908190429210663","0.4987146854400635,1.01470947265625,0.04943064600229263","0.46284374594688416,1.0135046243667603,0.1129186749458313"
0.0,"0.4781380295753479,0.2701980173587799,-0.1940210461616516","0.48522132635116577,0.255280464887619,-0.17512482404708862","0.4889824390411377,0.25527074933052063,-0.17509569227695465","0.4931768476963043,0.25539228320121765,-0.1751922369003296","0.4786088466644287,0.25549736618995667,-0.1610863357782364","0.476508766412735,0.25595417618751526,-0.1610477864742279","0.47418609261512756,0.2566978335380554,-0.16115109622478485","0.5068085193634033,0.26439887285232544,-0.04641677811741829","0.4779447019100189,0.2663681209087372,-0.02741614542901516","0.4846624732017517,0.2861204743385315,-0.1399272084236145","0.47557511925697327,0.28590127825737,-0.1403462439775467","0.5458641052246094,0.35949456691741943,-0.02631360851228237","0.4379962384700775,0.3715129494667053,0.040878795087337494","0.571955680847168,0.39082133769989014,-0.23940710723400116","0.41670912504196167,0.49312320351600647,0.056737471371889114","0.5377742052078247,0.3058139681816101,-0.48243817687034607","0.4160424768924713,0.6126712560653687,-0.012000332586467266","0.529183566570282,0.28717973828315735,-0.531854510307312","0.41289740800857544,0.6474478244781494,-0.02782653272151947","0.5249399542808533,0.28667518496513367,-0.5154262781143188","0.421440064907074,0.6480197310447693,-0.056356031447649","0.5267572999000549,0.29540807008743286,-0.48284322023391724","0.42464256286621094,0.6374342441558838,-0.024402271956205368","0.526185154914856,0.6218580603599548,-0.013036394491791725","0.45943084359169006,0.6214092373847961,0.012725022621452808","0.5170233845710754,0.8067381978034973,-0.07904967665672302","0.46279922127723694,0.8080981969833374,-0.008416482247412205","0.4970637261867523,0.9481220245361328,0.17310412228107452","0.4791160523891449,0.9484046101570129,0.21336106956005096","0.49309486150741577,0.9620447158813477,0.19144152104854584","0.48268041014671326,0.961902916431427,0.23176459968090057","0.49997228384017944,1.0061826705932617,0.05593843013048172","0.461982399225235,1.015372633934021,0.09241326153278351"
0.0,"0.47800660133361816,0.26932090520858765,-0.17112509906291962","0.48533135652542114,0.25468626618385315,-0.15554526448249817","0.48896804451942444,0.2546045184135437,-0.1555696725845337","0.493088960647583,0.25471505522727966,-0.15558239817619324","0.4783645570278168,0.2550770044326782,-0.1446770578622818","0.4760240614414215,0.25555190443992615,-0.14465925097465515","0.473602831363678,0.2563002407550812,-0.1447504609823227","0.5068143606185913,0.2641989290714264,-0.0448412224650383","0.4772544801235199,0.2659189701080322,-0.016744855791330338","0.4847291111946106,0.28516727685928345,-0.13650396466255188","0.47521382570266724,0.28497838973999023,-0.12346518039703369","0.5493607521057129,0.3591739237308502,-0.02064751833677292","0.43825680017471313,0.36703792214393616,0.04182100668549538","0.574781596660614,0.3918108344078064,-0.2454146146774292","0.41610783338546753,0.4892684817314148,0.05705825611948967","0.5413010120391846,0.3088129460811615,-0.4997555613517761","0.4158296585083008,0.6137720942497253,-0.011232087388634682","0.531877338886261,0.2918611168861389,-0.5496605038642883","0.4129939079284668,0.648223340511322,-0.026999935507774353","0.5282855033874512,0.2914142608642578,-0.5323570966720581","0.4210595488548279,0.6491085886955261,-0.05497916787862778","0.5302363634109497,0.29956820607185364,-0.49985915422439575","0.42443418502807617,0.6384067535400391,-0.02333945408463478","0.5256357789039612,0.6214780211448669,-0.00868968479335308","0.4587463438510895,0.6208160519599915,0.008333830162882805","0.5175288915634155,0.8090390563011169,-0.08149896562099457","0.4620935022830963,0.8077749013900757,-0.027895936742424965","0.4937063753604889,0.9516115784645081,0.17787723243236542","0.4843796193599701,0.9509080052375793,0.21027354896068573","0.4893231987953186,0.9639748334884644,0.19758152961730957","0.4890974164009094,0.9630881547927856,0.22918911278247833","0.5007107853889465,1.0178214311599731,0.06721614301204681","0.46874967217445374,1.018285870552063,0.09893406182527542"
0.0,"0.47697216272354126,0.2676047682762146,-0.21875718235969543","0.4848855435848236,0.25352418422698975,-0.19664211571216583","0.48879438638687134,0.25349703431129456,-0.19664610922336578","0.493582159280777,0.25365906953811646,-0.19666841626167297","0.47710150480270386,0.25382280349731445,-0.1949426680803299","0.47455865144729614,0.25425297021865845,-0.19495980441570282","0.4721631407737732,0.25488564372062683,-0.19500434398651123","0.5092158317565918,0.2642795443534851,-0.07953937351703644","0.47547489404678345,0.26582637429237366,-0.0754576176404953","0.48494499921798706,0.2846217155456543,-0.17474207282066345","0.47446227073669434,0.28440284729003906,-0.17172856628894806","0.5534528493881226,0.35992205142974854,-0.04544852301478386","0.43408551812171936,0.36724573373794556,0.0045975022949278355","0.5940086841583252,0.396555632352829,-0.22650118172168732","0.4089109003543854,0.48832499980926514,0.040332213044166565","0.5567649602890015,0.32499322295188904,-0.41712480783462524","0.4123937487602234,0.6111089587211609,-0.02184983529150486","0.5386783480644226,0.31337159872055054,-0.4614235460758209","0.40997615456581116,0.6474607586860657,-0.03949029743671417","0.5330111384391785,0.31304073333740234,-0.43809041380882263","0.419089138507843,0.6489788889884949,-0.06822212040424347","0.535944402217865,0.31900742650032043,-0.41287165880203247","0.42222660779953003,0.6381456255912781,-0.03388550505042076","0.5281123518943787,0.6214896440505981,-0.010943843051791191","0.45966607332229614,0.6209716796875,0.01062753889709711","0.5165053009986877,0.8084198236465454,-0.05328581854701042","0.4611664414405823,0.8078168034553528,-0.002730964682996273","0.49554863572120667,0.9469109773635864,0.21431100368499756","0.4817044138908386,0.9470797777175903,0.24934570491313934","0.49188870191574097,0.9589402079582214,0.23495106399059296","0.486477792263031,0.9599112272262573,0.26894980669021606","0.4993569254875183,1.0068498849868774,0.10817627608776093","0.46414366364479065,1.0130356550216675,0.14572153985500336"
