gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.48131221532821655,0.34835031628608704,-0.30284151434898376","0.48610109090805054,0.33313319087028503,-0.2759883999824524","0.4898310601711273,0.3337346315383911,-0.27595847845077515","0.4930226802825928,0.3342137932777405,-0.2759263217449188","0.4734364151954651,0.3328401744365692,-0.28224435448646545","0.46870559453964233,0.3333066999912262,-0.2822413742542267","0.4622268080711365,0.3340701758861542,-0.2822343707084656","0.4933721423149109,0.3442361652851105,-0.12494208663702011","0.44917169213294983,0.3447571396827698,-0.1638806313276291","0.4859325885772705,0.36830934882164,-0.24915461242198944","0.47220030426979065,0.36806726455688477,-0.25654903054237366","0.5173433423042297,0.44006064534187317,-0.04431656375527382","0.40920060873031616,0.44090190529823303,-0.10137391090393066","0.5923305749893188,0.4739302694797516,-0.15746329724788666","0.3869497776031494,0.5640705227851868,-0.12167903035879135","0.5468257665634155,0.4253213107585907,-0.3675191104412079","0.3864063620567322,0.679789662361145,-0.18901243805885315","0.5301544070243835,0.4156963527202606,-0.418253093957901","0.3836267590522766,0.7150267362594604,-0.21216097474098206","0.5216857194900513,0.4140995144844055,-0.39498141407966614","0.39316821098327637,0.7166892886161804,-0.24077217280864716","0.5229505300521851,0.4196411073207855,-0.3647988438606262","0.39694643020629883,0.7047874927520752,-0.1996246874332428","0.5033277273178101,0.6834999322891235,0.024404343217611313","0.43897733092308044,0.6852941513061523,-0.02456321008503437","0.5089923739433289,0.8350371718406677,0.08054397255182266","0.4250238835811615,0.8366938233375549,0.05145375058054924","0.5056764483451843,0.9524922966957092,0.3801940083503723","0.41882094740867615,0.954205334186554,0.3179672658443451","0.4955059587955475,0.9665581583976746,0.404413640499115","0.4227771759033203,0.963225245475769,0.3396945595741272","0.526037335395813,1.0007940530776978,0.29723915457725525","0.4099753797054291,1.0031027793884277,0.21481946110725403"
0.0,"0.4800778031349182,0.3504476845264435,-0.28966543078422546","0.4854212701320648,0.335391104221344,-0.2639774978160858","0.4892895221710205,0.33583927154541016,-0.26397469639778137","0.49286898970603943,0.33638235926628113,-0.26393696665763855","0.4731256365776062,0.33568745851516724,-0.27062344551086426","0.4671183228492737,0.33578190207481384,-0.2705974578857422","0.4615049958229065,0.3363502323627472,-0.27059221267700195","0.4939499497413635,0.34627580642700195,-0.12166358530521393","0.44871312379837036,0.3448655307292938,-0.1550208479166031","0.4836288094520569,0.3700246810913086,-0.23875626921653748","0.4698714315891266,0.37022799253463745,-0.2461385279893875","0.5161258578300476,0.44170889258384705,-0.057702917605638504","0.4066636562347412,0.4384540319442749,-0.0886477380990982","0.5923327207565308,0.4744739234447479,-0.19058193266391754","0.3836252987384796,0.5668413639068604,-0.08889429271221161","0.5434174537658691,0.4250872731208801,-0.41601985692977905","0.38619494438171387,0.6831923127174377,-0.16146227717399597","0.5261416435241699,0.41423335671424866,-0.4696289896965027","0.38529661297798157,0.719771683216095,-0.18261264264583588","0.518987774848938,0.4147585928440094,-0.44322195649147034","0.3948301076889038,0.7190342545509338,-0.21357472240924835","0.5212931632995605,0.4215070605278015,-0.411935955286026","0.39785057306289673,0.7071840167045593,-0.17385461926460266","0.5017693638801575,0.6928916573524475,0.023449894040822983","0.43689602613449097,0.6957284808158875,-0.023426124826073647","0.5055476427078247,0.8373452425003052,0.09125670790672302","0.4224553108215332,0.8406603932380676,0.049214936792850494","0.5019431114196777,0.9533747434616089,0.3927137851715088","0.41645464301109314,0.9557050466537476,0.31044134497642517","0.48881998658180237,0.9667633175849915,0.4171212613582611","0.42084622383117676,0.965429425239563,0.3313855528831482","0.5225740671157837,1.0001499652862549,0.3148181140422821","0.4020968973636627,1.0014605522155762,0.20469427108764648"
0.0,"0.480112224817276,0.35060808062553406,-0.2844415307044983","0.4852988123893738,0.33586543798446655,-0.2609359622001648","0.48903927206993103,0.3363860249519348,-0.2609209716320038","0.4927869737148285,0.3370353579521179,-0.2608954608440399","0.4737415313720703,0.3358865976333618,-0.2636357843875885","0.46802282333374023,0.3361150324344635,-0.2636321187019348","0.46265101432800293,0.33636337518692017,-0.2636190354824066","0.4945753216743469,0.3469119668006897,-0.12459486722946167","0.4505453109741211,0.34373778104782104,-0.15071094036102295","0.48345261812210083,0.37059471011161804,-0.2361210584640503","0.47085338830947876,0.370569109916687,-0.237857848405838","0.5161715745925903,0.4419136345386505,-0.0714385062456131","0.4074244499206543,0.43768876791000366,-0.07424788922071457","0.5927492380142212,0.4794484078884125,-0.20842115581035614","0.38151708245277405,0.5620381236076355,-0.07224495708942413","0.5482578277587891,0.4288243055343628,-0.4347580373287201","0.38674262166023254,0.6801436543464661,-0.140801340341568","0.529792070388794,0.4180554151535034,-0.48791223764419556","0.384914368391037,0.7161837220191956,-0.15858151018619537","0.5227885246276855,0.41867342591285706,-0.46489962935447693","0.3956862688064575,0.715652346611023,-0.19406679272651672","0.5248944759368896,0.4246646463871002,-0.4317144751548767","0.3998997211456299,0.7045950293540955,-0.15427199006080627","0.5023723840713501,0.6926614046096802,0.0066565582528710365","0.4381023943424225,0.6953136920928955,-0.006767245475202799","0.5086296796798706,0.8377336859703064,0.07323760539293289","0.4232262670993805,0.8428823351860046,0.06729099899530411","0.5061882734298706,0.9504205584526062,0.3703526258468628","0.41813474893569946,0.9591056108474731,0.3230634331703186","0.49320188164711,0.9654722213745117,0.3937290608882904","0.4251810908317566,0.9708499312400818,0.3423280715942383","0.5245111584663391,1.0023865699768066,0.2826194167137146","0.3984633684158325,1.004159927368164,0.21757474541664124"
0.0,"0.4825281500816345,0.35056033730506897,-0.28341561555862427","0.4879298210144043,0.33588293194770813,-0.2626904249191284","0.4913700520992279,0.3364686667919159,-0.26266807317733765","0.49536824226379395,0.3370008170604706,-0.2626345455646515","0.4762035012245178,0.33584079146385193,-0.25852417945861816","0.4704277515411377,0.33579519391059875,-0.2584724724292755","0.4652131199836731,0.3357594311237335,-0.2584916949272156","0.4962495267391205,0.34673815965652466,-0.1256190538406372","0.4520037770271301,0.34329643845558167,-0.1555948555469513","0.48590368032455444,0.3707761764526367,-0.23795978724956512","0.47244876623153687,0.3706318140029907,-0.23728390038013458","0.5176451802253723,0.44147828221321106,-0.07023810595273972","0.4072873592376709,0.4368014633655548,-0.08049502223730087","0.5947231650352478,0.4794370234012604,-0.2120581418275833","0.3798014521598816,0.5594227910041809,-0.07679770886898041","0.5443947911262512,0.4293237030506134,-0.4348853528499603","0.3839428424835205,0.6771278977394104,-0.1419965922832489","0.5277727246284485,0.41710489988327026,-0.4877766966819763","0.3829095959663391,0.7114894986152649,-0.16196446120738983","0.5199077725410461,0.41751572489738464,-0.45942288637161255","0.390746533870697,0.7114603519439697,-0.19388170540332794","0.5221612453460693,0.42442095279693604,-0.42985430359840393","0.3934240937232971,0.7008714079856873,-0.15355347096920013","0.5016602277755737,0.6928330063819885,0.007755671627819538","0.43722549080848694,0.6955517530441284,-0.007833687588572502","0.5078778266906738,0.8373126983642578,0.07381723821163177","0.424628883600235,0.840611457824707,0.05332162231206894","0.5063109993934631,0.9512945413589478,0.36326587200164795","0.41964107751846313,0.9577873945236206,0.3043498396873474","0.49434661865234375,0.9669846892356873,0.3857838809490204","0.42388850450515747,0.9702093005180359,0.32361090183258057","0.524768054485321,0.9999681711196899,0.2724003493785858","0.4043732285499573,1.0034986734390259,0.19499996304512024"
0.0,"0.48109617829322815,0.35061657428741455,-0.28522789478302","0.48664551973342896,0.3359503149986267,-0.2655937671661377","0.489776074886322,0.3365970253944397,-0.26557737588882446","0.49285340309143066,0.33716490864753723,-0.2655492126941681","0.47470909357070923,0.33588430285453796,-0.26652902364730835","0.46971091628074646,0.3359537124633789,-0.2664717733860016","0.46349722146987915,0.3360205590724945,-0.2664817273616791","0.494368314743042,0.3470567762851715,-0.13212990760803223","0.45137739181518555,0.34432703256607056,-0.15826843678951263","0.4846121370792389,0.37101027369499207,-0.24071446061134338","0.4717094898223877,0.37099578976631165,-0.24433407187461853","0.5187852382659912,0.4413321316242218,-0.07775247097015381","0.4075225293636322,0.43767717480659485,-0.07449356466531754","0.596134603023529,0.4800088107585907,-0.2123417854309082","0.38030776381492615,0.5589668154716492,-0.06027664616703987","0.5458820462226868,0.42863017320632935,-0.42759066820144653","0.38452741503715515,0.6774742007255554,-0.12437514215707779","0.5278438925743103,0.41606059670448303,-0.47896748781204224","0.3828052282333374,0.7133191227912903,-0.1419782042503357","0.5198888778686523,0.4174753427505493,-0.45071941614151","0.391385942697525,0.7128976583480835,-0.17290139198303223","0.5227817296981812,0.42462724447250366,-0.42235803604125977","0.3941567540168762,0.702042818069458,-0.136580228805542","0.5016029477119446,0.6931872963905334,0.0017749204998835921","0.43692684173583984,0.6955031156539917,-0.0018420519772917032","0.5087271928787231,0.8370975852012634,0.0710860937833786","0.42523568868637085,0.842894434928894,0.06076333671808243","0.5064806342124939,0.9513964056968689,0.3662148416042328","0.42060136795043945,0.9571230411529541,0.31632718443870544","0.49337515234947205,0.9675844311714172,0.38934803009033203","0.42556777596473694,0.9701002836227417,0.33587366342544556","0.5252091884613037,1.0008994340896606,0.2730304002761841","0.40576666593551636,1.004448652267456,0.20641139149665833"
0.0,"0.4801763594150543,0.3502862751483917,-0.2837907671928406","0.4844147264957428,0.3356112539768219,-0.26171573996543884","0.4887842535972595,0.33620041608810425,-0.26170608401298523","0.4919976592063904,0.336642324924469,-0.26167967915534973","0.4727958142757416,0.3349047601222992,-0.2613774538040161","0.4672608971595764,0.33486148715019226,-0.2613856792449951","0.4611107409000397,0.33510011434555054,-0.2613579332828522","0.4945225715637207,0.34622856974601746,-0.13119366765022278","0.450216144323349,0.3444289267063141,-0.14655780792236328","0.48440033197402954,0.3709907829761505,-0.23817257583141327","0.47119441628456116,0.37101441621780396,-0.23723599314689636","0.5237966179847717,0.44072040915489197,-0.08426641672849655","0.4087522625923157,0.43801769614219666,-0.07964031398296356","0.599660336971283,0.4673328697681427,-0.22771529853343964","0.38119685649871826,0.5566831827163696,-0.08036039769649506","0.5459705591201782,0.4219248592853546,-0.42517513036727905","0.3861444294452667,0.6752016544342041,-0.15134848654270172","0.5286118388175964,0.41318997740745544,-0.4760144352912903","0.3833247721195221,0.7127488255500793,-0.17287558317184448","0.5198896527290344,0.4145330488681793,-0.44651684165000916","0.39125922322273254,0.7126703262329102,-0.20173053443431854","0.5228745341300964,0.4209820032119751,-0.41950640082359314","0.39453139901161194,0.7016357183456421,-0.16348104178905487","0.5025805830955505,0.6938937902450562,0.002773887012153864","0.4369484484195709,0.6969509124755859,-0.002874160185456276","0.5095834732055664,0.8376203775405884,0.07891632616519928","0.4240786135196686,0.8440086245536804,0.07395250350236893","0.5090709924697876,0.9504291415214539,0.3875393867492676","0.421683132648468,0.956439733505249,0.34086957573890686","0.49739474058151245,0.9646971821784973,0.4125789999961853","0.42693543434143066,0.9695221781730652,0.3625779151916504","0.5271791219711304,1.0000994205474854,0.298570841550827","0.40585488080978394,1.0032284259796143,0.23280727863311768"
0.0,"0.4792536795139313,0.35050132870674133,-0.28159183263778687","0.4840536117553711,0.3355483412742615,-0.26231035590171814","0.4873172342777252,0.3361501097679138,-0.2622937560081482","0.4916832447052002,0.3365944027900696,-0.2622677683830261","0.47048455476760864,0.3349526524543762,-0.25850945711135864","0.464195191860199,0.33514517545700073,-0.2585025131702423","0.45871323347091675,0.3356916010379791,-0.25848034024238586","0.4953639507293701,0.34639251232147217,-0.1346641480922699","0.45008063316345215,0.34638267755508423,-0.14159241318702698","0.4850288927555084,0.37120500206947327,-0.23887813091278076","0.46903425455093384,0.3717275559902191,-0.23664136230945587","0.5260452628135681,0.4403686225414276,-0.08839142322540283","0.40952929854393005,0.43819350004196167,-0.0710410326719284","0.6020300388336182,0.462257981300354,-0.22841663658618927","0.3810642659664154,0.556545615196228,-0.058941345661878586","0.5468050241470337,0.41851678490638733,-0.4173082709312439","0.38458946347236633,0.6734157204627991,-0.12720981240272522","0.5304056406021118,0.4120231568813324,-0.46679797768592834","0.3824642598628998,0.7109484076499939,-0.14785432815551758","0.5209000110626221,0.4141256511211395,-0.43947353959083557","0.39034372568130493,0.7105264067649841,-0.1729588657617569","0.5231486558914185,0.42001649737358093,-0.4121643006801605","0.39318743348121643,0.699783205986023,-0.13815715909004211","0.5028167366981506,0.6930509209632874,0.0010834748391062021","0.43632325530052185,0.6955104470252991,-0.0012070017401129007","0.5103198885917664,0.8377810120582581,0.09204596281051636","0.42308592796325684,0.8430370092391968,0.07362450659275055","0.507742702960968,0.9526283740997314,0.38898032903671265","0.4219120144844055,0.9576988816261292,0.32307082414627075","0.49615639448165894,0.9682899713516235,0.41275906562805176","0.4275040030479431,0.9704126119613647,0.34258899092674255","0.5284997820854187,0.9978938698768616,0.29972776770591736","0.40795302391052246,1.0014293193817139,0.2135719507932663"
0.0,"0.4804259240627289,0.350483775138855,-0.283814936876297","0.4843490719795227,0.3355027139186859,-0.26177090406417847","0.48820942640304565,0.33610257506370544,-0.2617500126361847","0.49223002791404724,0.3365400731563568,-0.26173514127731323","0.47195062041282654,0.3348785638809204,-0.2620459198951721","0.4662061631679535,0.3351236879825592,-0.262032687664032","0.4601455330848694,0.33575788140296936,-0.26204976439476013","0.4949708878993988,0.34637942910194397,-0.13838696479797363","0.45028823614120483,0.34669309854507446,-0.14603017270565033","0.48553404211997986,0.37105807662010193,-0.23974721133708954","0.47032469511032104,0.37169864773750305,-0.24162566661834717","0.5278613567352295,0.4403773546218872,-0.09657711535692215","0.40879911184310913,0.43878117203712463,-0.08036831021308899","0.6045652627944946,0.4552939832210541,-0.2434428632259369","0.3811977505683899,0.5584566593170166,-0.06727339327335358","0.5462108850479126,0.41571125388145447,-0.4289579391479492","0.3860594928264618,0.673251211643219,-0.14327090978622437","0.5281171202659607,0.41023823618888855,-0.47940245270729065","0.38287991285324097,0.7110986113548279,-0.1649564802646637","0.518993079662323,0.412457138299942,-0.4527292251586914","0.3909677565097809,0.7108718752861023,-0.1881188154220581","0.521306037902832,0.4182421863079071,-0.4246795177459717","0.39403122663497925,0.7003304362297058,-0.15554630756378174","0.5032299757003784,0.6925755143165588,-0.006258551962673664","0.43515411019325256,0.6954782605171204,0.00614545214921236","0.5078955888748169,0.8379362225532532,0.08411406725645065","0.4244874119758606,0.8407512307167053,0.09097734093666077","0.5082567930221558,0.9518812894821167,0.3784346282482147","0.4221363067626953,0.9545574188232422,0.34182921051979065","0.4979899525642395,0.9678047895431519,0.4019124507904053","0.4278419613838196,0.9693366885185242,0.3620200753211975","0.5244978666305542,0.9999884366989136,0.28244632482528687","0.40610092878341675,1.0001847743988037,0.23913028836250305"
0.0,"0.47863882780075073,0.35067638754844666,-0.2919142544269562","0.4839998781681061,0.3356623947620392,-0.2684655785560608","0.48711127042770386,0.3363811671733856,-0.2684577405452728","0.4913710653781891,0.3370659053325653,-0.2684420347213745","0.4699508547782898,0.33508241176605225,-0.2701442837715149","0.4635493755340576,0.33532992005348206,-0.2701258063316345","0.45822852849960327,0.33597806096076965,-0.2701376974582672","0.4952886998653412,0.34743908047676086,-0.14271800220012665","0.44956642389297485,0.34711068868637085,-0.15138815343379974","0.4849354326725006,0.37162622809410095,-0.2472449541091919","0.467867910861969,0.3718720078468323,-0.24944980442523956","0.5288617014884949,0.4408429265022278,-0.10131975263357162","0.4084249436855316,0.43978187441825867,-0.08434717357158661","0.6036117076873779,0.44713136553764343,-0.2590063214302063","0.38252371549606323,0.5606752634048462,-0.07959307730197906","0.5459766387939453,0.41207388043403625,-0.4358564019203186","0.3863662779331207,0.6764944195747375,-0.1528490036725998","0.5290356874465942,0.40980133414268494,-0.48602133989334106","0.38378989696502686,0.7118934988975525,-0.17808648943901062","0.5193241834640503,0.4121631681919098,-0.4600844979286194","0.3917226791381836,0.711417555809021,-0.20375724136829376","0.5214293003082275,0.4164813458919525,-0.43193212151527405","0.39464083313941956,0.7010833024978638,-0.1650608330965042","0.5045228600502014,0.6900606155395508,-0.00775472167879343","0.4358552098274231,0.6931637525558472,0.007622296456247568","0.5075984001159668,0.8376671075820923,0.08877304941415787","0.42601126432418823,0.8394042253494263,0.09769774973392487","0.509564995765686,0.9529483318328857,0.3797900974750519","0.4225412905216217,0.9533259868621826,0.3468185365200043","0.5000103116035461,0.9687862396240234,0.40293747186660767","0.4290514588356018,0.9674373269081116,0.3664744198322296","0.5247668623924255,1.0000271797180176,0.28406837582588196","0.40544095635414124,0.998665452003479,0.24639399349689484"
0.0,"0.4714030623435974,0.35076916217803955,-0.2888261675834656","0.47765737771987915,0.3364386558532715,-0.266223281621933","0.48238372802734375,0.3369938135147095,-0.2661978006362915","0.48504695296287537,0.3375715911388397,-0.2661762237548828","0.4628526568412781,0.33596670627593994,-0.26363450288772583","0.457739919424057,0.3362635374069214,-0.2635963559150696","0.4523702561855316,0.3368615508079529,-0.2635892331600189","0.4898293614387512,0.3479433059692383,-0.1448216438293457","0.44732865691185,0.34766849875450134,-0.13390299677848816","0.4805496633052826,0.37175747752189636,-0.2465328723192215","0.4622444212436676,0.37195268273353577,-0.24305632710456848","0.5302251577377319,0.44161921739578247,-0.10278475284576416","0.4107891619205475,0.4443187117576599,-0.06661805510520935","0.601639449596405,0.41883984208106995,-0.21496787667274475","0.38878196477890015,0.5600168108940125,-0.044533636420965195","0.5389028191566467,0.39678823947906494,-0.30346575379371643","0.39199110865592957,0.6751636266708374,-0.11673597246408463","0.5234774947166443,0.39782339334487915,-0.34421589970588684","0.38744425773620605,0.7102387547492981,-0.14042480289936066","0.5152060985565186,0.3994433283805847,-0.321586012840271","0.3937651813030243,0.71031254529953,-0.1703346222639084","0.5179105997085571,0.4025365114212036,-0.2995853126049042","0.3969476819038391,0.6998668313026428,-0.1311376690864563","0.5053594708442688,0.6880626678466797,-0.00832989253103733","0.43598008155822754,0.6901386380195618,0.008201604709029198","0.5092657804489136,0.8384196758270264,0.08931048214435577","0.4282264709472656,0.8386936783790588,0.09986349195241928","0.5109806656837463,0.9548993706703186,0.3686845004558563","0.4253362715244293,0.954173743724823,0.34717509150505066","0.5001111626625061,0.9712807536125183,0.3899531066417694","0.4326140284538269,0.968633234500885,0.3660818934440613","0.525668740272522,1.0013200044631958,0.2674594521522522","0.4025172293186188,0.9992276430130005,0.24334701895713806"
