gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.49631327390670776,0.3840050995349884,-0.34201478958129883","0.5039980411529541,0.36049985885620117,-0.3114277720451355","0.5093328356742859,0.3617000877857208,-0.3115338087081909","0.5151787996292114,0.3628935217857361,-0.3116360306739807","0.4892076551914215,0.3587549328804016,-0.3170489966869354","0.4839108884334564,0.3592698872089386,-0.31709885597229004","0.4790990948677063,0.36045151948928833,-0.3171916604042053","0.524019181728363,0.37709951400756836,-0.15651658177375793","0.47118043899536133,0.3759903013706207,-0.17675305902957916","0.5060148239135742,0.4134555459022522,-0.2835991382598877","0.48769816756248474,0.411432147026062,-0.2916068732738495","0.5620362758636475,0.5148153305053711,-0.08688201010227203","0.4345974922180176,0.5139997601509094,-0.09249579906463623","0.6359973549842834,0.5391393303871155,-0.28404778242111206","0.4035235047340393,0.6659500598907471,-0.0846218466758728","0.5721606612205505,0.4564298093318939,-0.5122491717338562","0.43679046630859375,0.7325515151023865,-0.14936518669128418","0.5550766587257385,0.44954735040664673,-0.5711872577667236","0.44923123717308044,0.7654733657836914,-0.16801542043685913","0.5476168394088745,0.44973212480545044,-0.5318132042884827","0.4555625319480896,0.7543836236000061,-0.1844898760318756","0.5494024753570557,0.45622384548187256,-0.5031648874282837","0.45408129692077637,0.7442055344581604,-0.1553376317024231","0.5360125303268433,0.8432157635688782,-0.0010461709462106228","0.4620431363582611,0.8457202315330505,0.00151301349978894","0.5211448073387146,1.0942515134811401,0.02089337632060051","0.45822834968566895,1.0586127042770386,0.058855097740888596","0.5102950930595398,1.285675048828125,0.30278804898262024","0.4493640065193176,1.292343020439148,0.3075380325317383","0.5104013085365295,1.3131272792816162,0.32465893030166626","0.4495517611503601,1.3224717378616333,0.3282642066478729","0.49920526146888733,1.3615273237228394,0.18732456862926483","0.4558466970920563,1.3675692081451416,0.17006558179855347"
0.0,"0.494022935628891,0.3817426860332489,-0.344700425863266","0.5006933212280273,0.35937628149986267,-0.3109595477581024","0.5061991810798645,0.35986408591270447,-0.3110801577568054","0.5120524168014526,0.36056068539619446,-0.31115829944610596","0.4866306185722351,0.35869720578193665,-0.3187641501426697","0.4812520444393158,0.3592427968978882,-0.31881144642829895","0.47554245591163635,0.3605706989765167,-0.318900465965271","0.5196483731269836,0.3752570152282715,-0.14186035096645355","0.4675014615058899,0.3762493133544922,-0.16766905784606934","0.5033881068229675,0.40979593992233276,-0.2831328511238098","0.4853488504886627,0.40971311926841736,-0.2948961555957794","0.556775689125061,0.5127003788948059,-0.040015947073698044","0.43124040961265564,0.5148354172706604,-0.1063811406493187","0.6377483010292053,0.5296029448509216,-0.30924832820892334","0.4064060151576996,0.6551313400268555,-0.20409119129180908","0.5872724056243896,0.44863155484199524,-0.5425947904586792","0.44114941358566284,0.6864193677902222,-0.34859389066696167","0.5684036016464233,0.4460044801235199,-0.6011024713516235","0.451962411403656,0.709387481212616,-0.38414230942726135","0.5595511198043823,0.4447028338909149,-0.5595322847366333","0.4565795958042145,0.6967567205429077,-0.4026407301425934","0.5610857605934143,0.45117276906967163,-0.532613217830658","0.4547240138053894,0.6919482350349426,-0.3560125529766083","0.5299029350280762,0.8492164015769958,0.0011025599669665098","0.4557678699493408,0.8525487184524536,-0.00045048078754916787","0.5193765759468079,1.099456548690796,0.01417107880115509","0.4447607398033142,1.09463369846344,0.10519050061702728","0.5122792720794678,1.2995069026947021,0.290172815322876","0.44637933373451233,1.3098704814910889,0.3308568000793457","0.5121809244155884,1.328734040260315,0.310390442609787","0.4469434320926666,1.3428980112075806,0.34647634625434875","0.5026310086250305,1.3777085542678833,0.16433657705783844","0.45617467164993286,1.379184603691101,0.17605504393577576"
0.0,"0.4942391514778137,0.3811373710632324,-0.3295743465423584","0.5013157725334167,0.35905417799949646,-0.2980528771877289","0.5065301656723022,0.35940831899642944,-0.29809170961380005","0.5115982294082642,0.3600439727306366,-0.29814374446868896","0.4864555299282074,0.35870903730392456,-0.30146095156669617","0.4818991720676422,0.3593682050704956,-0.30148059129714966","0.47646260261535645,0.36088183522224426,-0.3016088008880615","0.5185575485229492,0.37551671266555786,-0.13591764867305756","0.4671958386898041,0.3771984577178955,-0.15306761860847473","0.5035265684127808,0.4094926714897156,-0.26617833971977234","0.4844849705696106,0.40946847200393677,-0.27764683961868286","0.5558587908744812,0.5123581290245056,-0.057779502123594284","0.43032127618789673,0.5154944062232971,-0.10340490192174911","0.6350167393684387,0.5330573320388794,-0.2875373959541321","0.4044640064239502,0.6559696793556213,-0.14583326876163483","0.5772799253463745,0.45655202865600586,-0.47548970580101013","0.45113396644592285,0.6874192357063293,-0.23657147586345673","0.5585657358169556,0.4522978961467743,-0.5286137461662292","0.46274346113204956,0.7098404169082642,-0.2648967504501343","0.5500344038009644,0.4515691101551056,-0.4849432408809662","0.4644048810005188,0.6969290971755981,-0.2703527510166168","0.5520377159118652,0.4574481248855591,-0.4639747142791748","0.46171268820762634,0.692003071308136,-0.2403450310230255","0.5315389037132263,0.8506695032119751,-0.001004581106826663","0.45421701669692993,0.8559889197349548,0.0016303671291097999","0.5220943093299866,1.0997577905654907,0.030153706669807434","0.45129188895225525,1.0996315479278564,0.09403140842914581","0.5145798325538635,1.2975025177001953,0.3086513876914978","0.4505309462547302,1.3103604316711426,0.33191555738449097","0.514677882194519,1.3265115022659302,0.33206409215927124","0.4516937732696533,1.3427783250808716,0.3510165810585022","0.5039545297622681,1.3776664733886719,0.19623233377933502","0.45558643341064453,1.3794095516204834,0.19027075171470642"
0.0,"0.49409931898117065,0.3808501660823822,-0.3381863534450531","0.5013412833213806,0.35888680815696716,-0.3048747181892395","0.5063730478286743,0.3591812252998352,-0.3049812912940979","0.5115722417831421,0.3596983551979065,-0.3050893247127533","0.48607367277145386,0.3587937653064728,-0.3113443851470947","0.48134976625442505,0.3596532940864563,-0.31134653091430664","0.4765748381614685,0.3614853620529175,-0.31145280599594116","0.5183254480361938,0.3753828704357147,-0.1400844156742096","0.4673179090023041,0.37817081809043884,-0.1651153862476349","0.5037371516227722,0.409036248922348,-0.27700096368789673","0.48422399163246155,0.40936577320098877,-0.28606167435646057","0.5579854249954224,0.5106425881385803,-0.0688910260796547","0.4304882884025574,0.5158564448356628,-0.10125789791345596","0.6341037750244141,0.5381724238395691,-0.287741482257843","0.4004000723361969,0.6578887104988098,-0.14384229481220245","0.5785025358200073,0.462408185005188,-0.5031731724739075","0.44825321435928345,0.7085977792739868,-0.26082611083984375","0.5595077276229858,0.4571419656276703,-0.5595225095748901","0.46063607931137085,0.7378672957420349,-0.2923995852470398","0.5495405197143555,0.4571530222892761,-0.5202196836471558","0.46223387122154236,0.7239735126495361,-0.3031235337257385","0.551300585269928,0.46272027492523193,-0.49365511536598206","0.45991945266723633,0.7153939008712769,-0.26693159341812134","0.531293511390686,0.8530930280685425,-0.0007496523903682828","0.4533463418483734,0.8559433221817017,0.0013498305343091488","0.5219893455505371,1.1021672487258911,0.0325775071978569","0.4474347233772278,1.1024631261825562,0.06000126153230667","0.518975555896759,1.3015333414077759,0.29852697253227234","0.44940075278282166,1.3161839246749878,0.2596687972545624","0.5193631649017334,1.3299896717071533,0.31844499707221985","0.4511328637599945,1.3483885526657104,0.27354806661605835","0.5100678205490112,1.3820923566818237,0.17218665778636932","0.45559269189834595,1.3857003450393677,0.10321220010519028"
0.0,"0.496512234210968,0.3808790445327759,-0.32030412554740906","0.503380298614502,0.3588688373565674,-0.2933177947998047","0.5082264542579651,0.35916388034820557,-0.2933911383152008","0.5135306119918823,0.35966846346855164,-0.2934795320034027","0.4879811704158783,0.3588331937789917,-0.2962576746940613","0.4822799563407898,0.359756737947464,-0.29633474349975586","0.4783138632774353,0.36157625913619995,-0.296497642993927","0.5189805626869202,0.3753577768802643,-0.13410547375679016","0.46849125623703003,0.3782722055912018,-0.1514325737953186","0.506390392780304,0.4090757966041565,-0.2658713161945343","0.4856622815132141,0.4094860553741455,-0.26978325843811035","0.5565692782402039,0.5118367671966553,-0.07026268541812897","0.43107032775878906,0.5164304375648499,-0.08721619844436646","0.6319686770439148,0.5432829260826111,-0.28653138875961304","0.3962501287460327,0.6518561840057373,-0.18666870892047882","0.5731493830680847,0.4694393575191498,-0.49870219826698303","0.4313686490058899,0.6514074802398682,-0.36702999472618103","0.5542201995849609,0.4615149199962616,-0.5550202131271362","0.4375181794166565,0.662217378616333,-0.40759792923927307","0.5445935726165771,0.46079307794570923,-0.5145432949066162","0.43767285346984863,0.6472473740577698,-0.4243527352809906","0.546390175819397,0.46760648488998413,-0.48804178833961487","0.43780678510665894,0.6473873853683472,-0.37448057532310486","0.5297021269798279,0.8568243980407715,-2.6921725293505006e-06","0.4549384117126465,0.8597332239151001,0.0005263555212877691","0.5240787267684937,1.0931967496871948,0.005945590790361166","0.4527413249015808,1.0916792154312134,0.05887473374605179","0.5192050337791443,1.2815446853637695,0.2724388539791107","0.44961419701576233,1.2814208269119263,0.2993249297142029","0.5192062258720398,1.3074668645858765,0.29311174154281616","0.44991183280944824,1.3086079359054565,0.3189711570739746","0.5107168555259705,1.3494921922683716,0.1636175662279129","0.4530012607574463,1.3468852043151855,0.14962181448936462"
0.0,"0.49790018796920776,0.38162994384765625,-0.3356535732746124","0.5038973689079285,0.3591404855251312,-0.3035200536251068","0.5086572766304016,0.35949814319610596,-0.30365699529647827","0.5137178897857666,0.3600040078163147,-0.3037640154361725","0.48896902799606323,0.35941949486732483,-0.3106082081794739","0.48294973373413086,0.3606463074684143,-0.31062471866607666","0.4785230755805969,0.3625500500202179,-0.31073594093322754","0.5193981528282166,0.37596914172172546,-0.13663029670715332","0.4696119427680969,0.37927132844924927,-0.16935423016548157","0.5079261064529419,0.40992826223373413,-0.27614110708236694","0.4869154095649719,0.41045933961868286,-0.28529080748558044","0.558627188205719,0.5132817029953003,-0.06914873421192169","0.4327501654624939,0.5179230570793152,-0.09648165851831436","0.6366490125656128,0.542832612991333,-0.26979854702949524","0.4019641876220703,0.6616760492324829,-0.16420306265354156","0.5747155547142029,0.46447545289993286,-0.47190767526626587","0.4393598437309265,0.7033407092094421,-0.2887882590293884","0.55659019947052,0.45772892236709595,-0.5282365083694458","0.447376549243927,0.7284426093101501,-0.32126903533935547","0.5473994016647339,0.45703408122062683,-0.4891490936279297","0.44994330406188965,0.7132550477981567,-0.33197423815727234","0.5491496324539185,0.4630669355392456,-0.46234792470932007","0.4481729567050934,0.7063921093940735,-0.29482489824295044","0.5314155220985413,0.8603444695472717,-0.0003203833184670657","0.4586733281612396,0.8626416325569153,0.0008453240734525025","0.5285190343856812,1.099326491355896,0.010910535231232643","0.4535375237464905,1.096886396408081,0.07843052595853806","0.5260614156723022,1.2947295904159546,0.26247602701187134","0.4507656693458557,1.29642915725708,0.29417839646339417","0.52666175365448,1.321174144744873,0.28056249022483826","0.45150327682495117,1.3262914419174194,0.3104047477245331","0.5166224837303162,1.3665778636932373,0.13940320909023285","0.45332473516464233,1.3627115488052368,0.1544516384601593"
0.0,"0.498391717672348,0.38284680247306824,-0.3523707985877991","0.5049296617507935,0.35976994037628174,-0.32006144523620605","0.5098116993904114,0.360222190618515,-0.3201960623264313","0.5142642855644226,0.3608279824256897,-0.320324182510376","0.48963481187820435,0.3600713908672333,-0.32720500230789185","0.4835354685783386,0.3613553047180176,-0.32720500230789185","0.47875159978866577,0.36328768730163574,-0.3273056447505951","0.5200866460800171,0.3769301474094391,-0.15281465649604797","0.47112026810646057,0.38010066747665405,-0.18642383813858032","0.5081251263618469,0.41101986169815063,-0.2924845218658447","0.4875209927558899,0.41146308183670044,-0.3018358647823334","0.5579100251197815,0.5128309726715088,-0.08936785161495209","0.4335329532623291,0.5185226202011108,-0.09894179552793503","0.6358353495597839,0.5441117286682129,-0.28819960355758667","0.4025178551673889,0.6647216081619263,-0.1168658584356308","0.5756512880325317,0.4656106233596802,-0.5012586116790771","0.4441108703613281,0.7275633215904236,-0.2046419084072113","0.5582630038261414,0.4599337577819824,-0.5579563975334167","0.45266374945640564,0.7607696652412415,-0.2301587164402008","0.5489197969436646,0.4592038094997406,-0.5205345153808594","0.4559292197227478,0.7476762533187866,-0.24307386577129364","0.5502588152885437,0.46490269899368286,-0.4922564923763275","0.4538589417934418,0.7374659776687622,-0.2103360891342163","0.5329016447067261,0.8622113466262817,-0.0059496453031897545","0.4604759216308594,0.8636542558670044,0.0064617544412612915","0.527296781539917,1.1029714345932007,0.013773968443274498","0.4536074101924896,1.1004194021224976,0.07615475356578827","0.5255181193351746,1.2995641231536865,0.2649664580821991","0.45237571001052856,1.3033314943313599,0.28220662474632263","0.5263788104057312,1.325361728668213,0.2826373875141144","0.45448532700538635,1.333459734916687,0.297291100025177","0.5150738954544067,1.3733128309249878,0.1371254175901413","0.45322221517562866,1.370632290840149,0.13631708920001984"
0.0,"0.49890604615211487,0.38378003239631653,-0.32229259610176086","0.5052497386932373,0.3603355288505554,-0.28962284326553345","0.5102187395095825,0.36092525720596313,-0.2895604968070984","0.5143075585365295,0.3617594838142395,-0.28955528140068054","0.489970862865448,0.36059051752090454,-0.2958707809448242","0.483976274728775,0.36199602484703064,-0.29583629965782166","0.4787498116493225,0.36401769518852234,-0.29598286747932434","0.5203575491905212,0.3778513967990875,-0.13151928782463074","0.4717331528663635,0.3805226683616638,-0.15358112752437592","0.5085629224777222,0.41261643171310425,-0.261297345161438","0.48857760429382324,0.4125431776046753,-0.27200213074684143","0.5575616955757141,0.5153778195381165,-0.05393912270665169","0.4347112774848938,0.5196415185928345,-0.09408915042877197","0.6367802023887634,0.5433664917945862,-0.2664707601070404","0.40316954255104065,0.6625536680221558,-0.18727551400661469","0.5733290314674377,0.46567302942276,-0.4634453356266022","0.4552314281463623,0.6828297972679138,-0.31363722681999207","0.555341899394989,0.4607026278972626,-0.5186835527420044","0.4680480360984802,0.7030976414680481,-0.35106831789016724","0.5462638139724731,0.45961523056030273,-0.4777713716030121","0.4702800214290619,0.6870657801628113,-0.35272806882858276","0.5477628707885742,0.46536946296691895,-0.45333999395370483","0.4665135443210602,0.6831529140472412,-0.31660276651382446","0.5332183241844177,0.8615346550941467,-0.005177614279091358","0.4618093967437744,0.8649057745933533,0.005775020457804203","0.5299105048179626,1.103872537612915,0.023363539949059486","0.4520849585533142,1.1019725799560547,0.0782448947429657","0.5285563468933105,1.3011687994003296,0.27216750383377075","0.45182299613952637,1.3054907321929932,0.2932097315788269","0.5291356444358826,1.328217625617981,0.2894684076309204","0.4535958766937256,1.3375262022018433,0.3092040419578552","0.5188773274421692,1.3758625984191895,0.14002421498298645","0.4545566439628601,1.3723019361495972,0.1453670710325241"
0.0,"0.49926313757896423,0.3840412199497223,-0.3483359217643738","0.5058695077896118,0.36063262820243835,-0.3150565028190613","0.5110251903533936,0.36122846603393555,-0.3151925206184387","0.5149264931678772,0.3621348440647125,-0.3153552711009979","0.49023133516311646,0.3607451021671295,-0.3214816451072693","0.4843851923942566,0.36211735010147095,-0.32145363092422485","0.4790850281715393,0.3641818165779114,-0.3215656876564026","0.5212092399597168,0.3778243958950043,-0.14637884497642517","0.47268733382225037,0.38072073459625244,-0.17453821003437042","0.5096368193626404,0.4127882719039917,-0.2868311405181885","0.48919200897216797,0.4125106930732727,-0.2954123020172119","0.559341549873352,0.5136846899986267,-0.08084507286548615","0.43511900305747986,0.5192590355873108,-0.08786533772945404","0.6377254724502563,0.5405158996582031,-0.28764164447784424","0.401623398065567,0.6597256660461426,-0.10988643020391464","0.5749432444572449,0.4609387218952179,-0.49166303873062134","0.4469171166419983,0.7176840901374817,-0.19203926622867584","0.5579325556755066,0.45446157455444336,-0.548226535320282","0.46365976333618164,0.7474104166030884,-0.2184222936630249","0.5488678812980652,0.4529363811016083,-0.5089208483695984","0.46727538108825684,0.7350353598594666,-0.23039396107196808","0.5505778193473816,0.4591103792190552,-0.48219719529151917","0.4642186164855957,0.7269023656845093,-0.19769267737865448","0.5360110998153687,0.8573870062828064,-0.007815434597432613","0.46226686239242554,0.8651241660118103,0.008324867114424706","0.52903151512146,1.1015288829803467,0.01979290321469307","0.45314821600914,1.0963778495788574,0.05834026262164116","0.5206236839294434,1.2917473316192627,0.29543185234069824","0.4499543309211731,1.2958800792694092,0.2769053280353546","0.5196276903152466,1.31589674949646,0.31799763441085815","0.4517001509666443,1.3252285718917847,0.29379379749298096","0.5109297037124634,1.3677940368652344,0.17494499683380127","0.4518595337867737,1.3653199672698975,0.12914419174194336"
0.0,"0.49914616346359253,0.38394513726234436,-0.36178460717201233","0.5063039064407349,0.3603980243206024,-0.32813403010368347","0.5117732286453247,0.3608880639076233,-0.3282390534877777","0.5156618356704712,0.36172306537628174,-0.3283616900444031","0.4897903800010681,0.3607272207736969,-0.33540990948677063","0.48384222388267517,0.36204972863197327,-0.3354351818561554","0.4785246253013611,0.36402925848960876,-0.33556389808654785","0.5224133133888245,0.37765124440193176,-0.15958835184574127","0.47212353348731995,0.3805900514125824,-0.19243015348911285","0.5100240707397461,0.41239678859710693,-0.30146634578704834","0.4889443516731262,0.41216060519218445,-0.3109220862388611","0.5616016983985901,0.5150466561317444,-0.09241672605276108","0.43478792905807495,0.5225314497947693,-0.1129782423377037","0.6421177387237549,0.5446935296058655,-0.2965071499347687","0.40576982498168945,0.6672165989875793,-0.15697945654392242","0.573726236820221,0.4627819359302521,-0.4913596510887146","0.4568086564540863,0.6955890655517578,-0.24556799232959747","0.5579394102096558,0.45684152841567993,-0.5457116365432739","0.47290468215942383,0.7198853492736816,-0.27460524439811707","0.5490537881851196,0.4547067880630493,-0.50473552942276","0.47497695684432983,0.7023306488990784,-0.27892762422561646","0.5506888628005981,0.4596356749534607,-0.48092570900917053","0.47600728273391724,0.7079252600669861,-0.2480238974094391","0.5364595651626587,0.8578113913536072,-0.007402489427477121","0.4621981680393219,0.8654940128326416,0.007892658933997154","0.5298933982849121,1.1057119369506836,0.024066900834441185","0.4579620361328125,1.1021500825881958,0.08041095733642578","0.5254396200180054,1.302793264389038,0.29332873225212097","0.45880332589149475,1.307783842086792,0.30858543515205383","0.525884747505188,1.329673171043396,0.3122178018093109","0.46125298738479614,1.3388173580169678,0.32814469933509827","0.5155009627342224,1.378019094467163,0.16318801045417786","0.4601929187774658,1.377677321434021,0.14842839539051056"
