gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.5169249773025513,0.17549288272857666,-0.1320212036371231","0.5230775475502014,0.1609024703502655,-0.1153804212808609","0.526601254940033,0.16085654497146606,-0.11546037346124649","0.5300807356834412,0.1610220968723297,-0.11551912128925323","0.5140523910522461,0.16242685914039612,-0.10981180518865585","0.5112701058387756,0.16315892338752747,-0.10974152386188507","0.5086333751678467,0.1640915870666504,-0.10970024764537811","0.5380027890205383,0.1717890501022339,-0.02484169416129589","0.5082946419715881,0.1748102605342865,0.0033843822311609983","0.5245827436447144,0.19299373030662537,-0.09894254803657532","0.5129721164703369,0.19281858205795288,-0.09098803251981735","0.5625014305114746,0.26823997497558594,-0.045817334204912186","0.49059242010116577,0.2873426079750061,0.07856535166501999","0.5887805819511414,0.23816627264022827,-0.27288365364074707","0.48903027176856995,0.3824624717235565,0.10880987346172333","0.568528413772583,0.19774511456489563,-0.5024316310882568","0.48999300599098206,0.4999755918979645,0.0801178514957428","0.5680555701255798,0.20150361955165863,-0.5537842512130737","0.4907776713371277,0.5284140110015869,0.07280384749174118","0.562241792678833,0.20405694842338562,-0.547635018825531","0.4930099546909332,0.5331013798713684,0.043697524815797806","0.5614741444587708,0.20626133680343628,-0.5066245198249817","0.4927810728549957,0.5290620923042297,0.06689532101154327","0.5482553243637085,0.522722065448761,-0.036577850580215454","0.502781331539154,0.5306577086448669,0.036574047058820724","0.5517367124557495,0.7130420207977295,-0.06816175580024719","0.5136655569076538,0.7155613303184509,0.01768442802131176","0.5492962002754211,0.845947802066803,0.16286471486091614","0.5303246974945068,0.8454144597053528,0.2587648332118988","0.5511760115623474,0.8582823276519775,0.17960578203201294","0.5360791087150574,0.8540971279144287,0.27644580602645874","0.5412910580635071,0.9157471656799316,0.06203650310635567","0.5207749605178833,0.9117583632469177,0.18151049315929413"
0.0,"0.49656638503074646,0.17534394562244415,-0.1846444308757782","0.500659167766571,0.16108819842338562,-0.16533276438713074","0.5032368302345276,0.1614142805337906,-0.165381520986557","0.5065373182296753,0.16213209927082062,-0.16550305485725403","0.4923010468482971,0.16210420429706573,-0.16076010465621948","0.48785191774368286,0.16259345412254333,-0.1607169806957245","0.48320621252059937,0.1632639318704605,-0.16065317392349243","0.5160719156265259,0.17296567559242249,-0.062424831092357635","0.48217010498046875,0.1744328886270523,-0.08786892890930176","0.4991740584373474,0.1934340000152588,-0.14722302556037903","0.49347200989723206,0.1931368112564087,-0.14077183604240417","0.5433031916618347,0.2716202735900879,-0.004378895275294781","0.46078938245773315,0.2698451578617096,0.047862958163022995","0.608291745185852,0.2630743384361267,-0.027410516515374184","0.4666459560394287,0.3749525249004364,0.16628585755825043","0.5480774641036987,0.22868995368480682,0.09514597058296204","0.44844427704811096,0.46528133749961853,0.17395330965518951","0.5290142893791199,0.23149549961090088,0.08763600885868073","0.4522392153739929,0.49125418066978455,0.1664109230041504","0.5187419056892395,0.23789863288402557,0.09800828993320465","0.4581957757472992,0.4901507794857025,0.13527745008468628","0.5199738144874573,0.24140499532222748,0.09995754063129425","0.45221132040023804,0.48299264907836914,0.15959887206554413","0.5305477380752563,0.5265063643455505,0.004731027875095606","0.4805883765220642,0.5275253057479858,-0.003955210093408823","0.5220769643783569,0.7116669416427612,-0.019904382526874542","0.48777252435684204,0.7115084528923035,0.04438837617635727","0.5253003239631653,0.8463221192359924,0.2132735252380371","0.5065788626670837,0.847436785697937,0.23093938827514648","0.5269383788108826,0.8616582155227661,0.231098935008049","0.5128492116928101,0.864529013633728,0.23875685036182404","0.5172227621078491,0.9113464951515198,0.11150616407394409","0.4964815080165863,0.911742627620697,0.11705652624368668"
0.0,"0.5016382932662964,0.1740308701992035,-0.19284416735172272","0.508108913898468,0.16061799228191376,-0.17282934486865997","0.5117297172546387,0.1610344797372818,-0.17286068201065063","0.5155771374702454,0.16187776625156403,-0.17295515537261963","0.4978453516960144,0.16109879314899445,-0.17286725342273712","0.4948135018348694,0.16152994334697723,-0.17285677790641785","0.4920358657836914,0.16210781037807465,-0.1728666126728058","0.5214795470237732,0.17318804562091827,-0.06765827536582947","0.4918332099914551,0.17314478754997253,-0.06952588260173798","0.5087573528289795,0.19315122067928314,-0.153433695435524","0.49683648347854614,0.1927095204591751,-0.15357156097888947","0.5565515160560608,0.26952889561653137,-0.00788105558604002","0.46647709608078003,0.26734620332717896,0.041401349008083344","0.6184893846511841,0.2568284869194031,0.03695952147245407","0.4715278148651123,0.37594833970069885,0.15671372413635254","0.5603322982788086,0.2152051329612732,0.19784066081047058","0.4771348834037781,0.47548866271972656,0.1777046024799347","0.5394163131713867,0.21776415407657623,0.19788670539855957","0.479908287525177,0.5037801861763,0.17153316736221313","0.5357820391654968,0.22264760732650757,0.20739297568798065","0.48114997148513794,0.5043116807937622,0.14332538843154907","0.5396649241447449,0.22459053993225098,0.20330050587654114","0.4815429151058197,0.4948444068431854,0.1648866832256317","0.5391877293586731,0.5304187536239624,0.013192415237426758","0.4896373152732849,0.5303962826728821,-0.012428844347596169","0.5330263376235962,0.7135353088378906,-0.013666155748069286","0.4999625086784363,0.7126587629318237,0.038331665098667145","0.5325210094451904,0.8483957648277283,0.2524324953556061","0.5127209424972534,0.8478190898895264,0.28470054268836975","0.5313223004341125,0.8651600480079651,0.2748622000217438","0.5168750882148743,0.8637351393699646,0.3036760985851288","0.5280061364173889,0.9108756184577942,0.16224998235702515","0.5079370737075806,0.9096089601516724,0.1920035034418106"
0.0,"0.5066386461257935,0.17190863192081451,-0.20514675974845886","0.5123085379600525,0.15990248322486877,-0.1874580681324005","0.5161000490188599,0.1605471521615982,-0.18748119473457336","0.5197334885597229,0.1614670753479004,-0.1874651312828064","0.5012210607528687,0.1590699404478073,-0.1957128793001175","0.4980617165565491,0.1592985838651657,-0.19587773084640503","0.4950621724128723,0.1598101556301117,-0.19630587100982666","0.5249077081680298,0.1725824624300003,-0.07106640189886093","0.49336129426956177,0.17192666232585907,-0.056925855576992035","0.5147137641906738,0.19264155626296997,-0.16681520640850067","0.5002827644348145,0.1915835291147232,-0.18148483335971832","0.5590399503707886,0.26714035868644714,-0.0024049398489296436","0.46842479705810547,0.26876094937324524,0.03830187767744064","0.6246567368507385,0.2531709372997284,0.0387374684214592","0.471782922744751,0.3817282021045685,0.1472705900669098","0.5660903453826904,0.2071831226348877,0.17406059801578522","0.47672247886657715,0.48493492603302,0.1730082482099533","0.5487702488899231,0.2089713215827942,0.17020894587039948","0.4772033095359802,0.510978639125824,0.1638830155134201","0.5426696538925171,0.2125091552734375,0.1805548220872879","0.4792558252811432,0.5114474296569824,0.13352333009243011","0.5463963150978088,0.2151981145143509,0.17889901995658875","0.4821281433105469,0.5029051303863525,0.1567957103252411","0.5407439470291138,0.5307605266571045,-0.0043077911250293255","0.49142542481422424,0.5313577651977539,0.004609274677932262","0.5370826721191406,0.7124740481376648,-0.0069479914382100105","0.5024158954620361,0.711382269859314,0.04531251639127731","0.5374904870986938,0.8485127091407776,0.2544606029987335","0.5166546702384949,0.8480654954910278,0.29061827063560486","0.5367906093597412,0.8652664422988892,0.2760811448097229","0.5211299657821655,0.8634637594223022,0.31008380651474","0.5312384366989136,0.9113683104515076,0.16050280630588531","0.5102802515029907,0.9112374186515808,0.19976910948753357"
0.0,"0.5056117177009583,0.17217734456062317,-0.20141711831092834","0.5104918479919434,0.15963217616081238,-0.1798982173204422","0.5140858292579651,0.1604933887720108,-0.1799081265926361","0.5174807906150818,0.16149713099002838,-0.18010255694389343","0.5007524490356445,0.15911085903644562,-0.17384907603263855","0.4974570870399475,0.1596873551607132,-0.17377907037734985","0.4946368634700775,0.1604139506816864,-0.1736135631799698","0.523709237575531,0.17327992618083954,-0.06583868712186813","0.4933086335659027,0.1719803512096405,-0.0438198521733284","0.5129526853561401,0.19264978170394897,-0.16051247715950012","0.5001022219657898,0.191507488489151,-0.15273524820804596","0.5584912896156311,0.26801973581314087,-0.0008335454622283578","0.47071948647499084,0.273255854845047,0.04762652516365051","0.6244090795516968,0.24317465722560883,0.06436239182949066","0.47403496503829956,0.385877400636673,0.17240239679813385","0.5643399953842163,0.20524777472019196,0.24199490249156952","0.48151546716690063,0.48910191655158997,0.20842964947223663","0.5444906949996948,0.20995160937309265,0.24572651088237762","0.486211359500885,0.5177199244499207,0.20435650646686554","0.5399641394615173,0.21390128135681152,0.25511467456817627","0.48776689171791077,0.5187190175056458,0.17700454592704773","0.5435038805007935,0.21626412868499756,0.24758374691009521","0.4867378771305084,0.5141524076461792,0.1970139443874359","0.5443916916847229,0.5310232639312744,-0.006853068713098764","0.49464449286460876,0.5322389602661133,0.007101745344698429","0.5404050946235657,0.7125529646873474,-0.002625725232064724","0.5042582750320435,0.7103077173233032,0.048277635127305984","0.5372418165206909,0.8490381836891174,0.26514875888824463","0.5183289051055908,0.8488842248916626,0.2959020435810089","0.5365662574768066,0.8654592633247375,0.28766292333602905","0.5231477618217468,0.8643105626106262,0.31595921516418457","0.5327401161193848,0.9115338921546936,0.1744270622730255","0.5109366178512573,0.9113121628761292,0.20770113170146942"
0.0,"0.5060675740242004,0.17222139239311218,-0.19455015659332275","0.5111614465713501,0.15927118062973022,-0.17246608436107635","0.514703631401062,0.1602945178747177,-0.1724899858236313","0.5187060832977295,0.16139431297779083,-0.17263701558113098","0.501409113407135,0.1589718461036682,-0.16614685952663422","0.49815797805786133,0.15940499305725098,-0.16609537601470947","0.49519652128219604,0.16011357307434082,-0.16594775021076202","0.5248450040817261,0.17321458458900452,-0.06224710866808891","0.49298128485679626,0.1720592975616455,-0.0346297062933445","0.5134245157241821,0.19273686408996582,-0.15556034445762634","0.5006657838821411,0.19154538214206696,-0.14640803635120392","0.5590618848800659,0.2637699842453003,-0.0020915332715958357","0.47255831956863403,0.27531012892723083,0.05445275455713272","0.6220576167106628,0.22831958532333374,0.04999222606420517","0.4749084413051605,0.39054036140441895,0.17388200759887695","0.5607160329818726,0.21139883995056152,0.21812820434570312","0.48467451333999634,0.49049314856529236,0.2048814743757248","0.5413268804550171,0.2201724350452423,0.22009582817554474","0.4871880114078522,0.519505500793457,0.19965001940727234","0.5377086400985718,0.22173082828521729,0.22730311751365662","0.48908931016921997,0.5204663276672363,0.16839277744293213","0.5403198003768921,0.22312547266483307,0.22227171063423157","0.4908844828605652,0.5100229382514954,0.189835324883461","0.5429962873458862,0.5301516056060791,-0.017029743641614914","0.4941457211971283,0.5308762788772583,0.01723082736134529","0.5385090708732605,0.7111673951148987,-0.008907546289265156","0.5043932199478149,0.7092294096946716,0.051821865141391754","0.5373927354812622,0.850213348865509,0.23341891169548035","0.5211206674575806,0.8509170413017273,0.2775106430053711","0.5395429730415344,0.867726743221283,0.2537144720554352","0.5280182957649231,0.8682920932769775,0.29499608278274536","0.5320597290992737,0.9110366106033325,0.14196746051311493","0.50959312915802,0.9114936590194702,0.18917407095432281"
0.0,"0.5092210173606873,0.17356736958026886,-0.2010948210954666","0.5139033198356628,0.1597890853881836,-0.178687185049057","0.5173944234848022,0.16063860058784485,-0.17874930799007416","0.5209107398986816,0.16204924881458282,-0.1789071410894394","0.5038938522338867,0.15933026373386383,-0.17411521077156067","0.5003869533538818,0.15958309173583984,-0.1740514487028122","0.4973933696746826,0.16029584407806396,-0.1739153265953064","0.5255125164985657,0.17298069596290588,-0.0612700954079628","0.4935188889503479,0.17235015332698822,-0.03964540362358093","0.5155094861984253,0.19338925182819366,-0.15812449157238007","0.502920389175415,0.19211742281913757,-0.15109959244728088","0.5537766814231873,0.2589552104473114,-0.00047216317034326494","0.47138267755508423,0.2756366431713104,0.05023176223039627","0.6200506687164307,0.21772459149360657,0.037728019058704376","0.47911205887794495,0.38865798711776733,0.1650928258895874","0.5576989054679871,0.22418835759162903,0.15690582990646362","0.4868047833442688,0.49161016941070557,0.18833738565444946","0.5417270064353943,0.23601478338241577,0.14885124564170837","0.49069327116012573,0.5175966620445251,0.17928531765937805","0.5383771657943726,0.2363172322511673,0.1566466987133026","0.4927191734313965,0.5183606147766113,0.15902383625507355","0.5395293235778809,0.23514796793460846,0.16018302738666534","0.4924635887145996,0.5094372630119324,0.17569179832935333","0.5437317490577698,0.5284020304679871,-0.013129295781254768","0.4955040514469147,0.5295592546463013,0.013380691409111023","0.5403444170951843,0.710452675819397,0.005978697445243597","0.5047167539596558,0.709346354007721,0.04920043796300888","0.5379904508590698,0.8502249121665955,0.2364848554134369","0.5205140113830566,0.8512826561927795,0.2741442322731018","0.5394405722618103,0.8676976561546326,0.2557249665260315","0.5264338254928589,0.8691549301147461,0.29197391867637634","0.5344265699386597,0.9106956720352173,0.14105769991874695","0.5108638405799866,0.9111906290054321,0.18094702064990997"
0.0,"0.5087411403656006,0.1728179156780243,-0.197963684797287","0.5139585137367249,0.15948301553726196,-0.17682988941669464","0.5177885293960571,0.1603415608406067,-0.17693117260932922","0.5212402939796448,0.16140027344226837,-0.17709185183048248","0.503259539604187,0.1586124151945114,-0.17095042765140533","0.4999493956565857,0.15904004871845245,-0.17087599635124207","0.4966917037963867,0.1598859429359436,-0.17079481482505798","0.525735080242157,0.17179711163043976,-0.06653113663196564","0.492643266916275,0.17268410325050354,-0.0369877889752388","0.5148149728775024,0.19314327836036682,-0.15803562104701996","0.5021549463272095,0.19187569618225098,-0.1490417867898941","0.550662636756897,0.26048800349235535,-0.040151309221982956","0.47330397367477417,0.2761772572994232,0.04989931732416153","0.6177932620048523,0.22082026302814484,-0.05788993090391159","0.47925370931625366,0.3875505328178406,0.1423901617527008","0.5608576536178589,0.2468826323747635,-0.016647586598992348","0.4828501343727112,0.5013889670372009,0.1376924216747284","0.5451148152351379,0.2581283450126648,-0.04141610860824585","0.48455801606178284,0.5290355086326599,0.12289164215326309","0.5415307283401489,0.25462764501571655,-0.03682566061615944","0.48643946647644043,0.5295229554176331,0.09265491366386414","0.5429328680038452,0.25268131494522095,-0.017519596964120865","0.48877543210983276,0.5200326442718506,0.12566359341144562","0.5433996915817261,0.5287770628929138,-0.017532240599393845","0.495638370513916,0.530089795589447,0.0177314430475235","0.5424138307571411,0.7121309041976929,-0.02460002526640892","0.5056052207946777,0.7102774977684021,0.04656640440225601","0.537770688533783,0.8502184748649597,0.23571613430976868","0.5215626955032349,0.8503450155258179,0.28469663858413696","0.5387088656425476,0.8675709962844849,0.2568795084953308","0.527292788028717,0.8679299354553223,0.303394079208374","0.5342077016830444,0.9106320142745972,0.13593928515911102","0.5122519135475159,0.910223662853241,0.1899465024471283"
0.0,"0.5032723546028137,0.17185674607753754,-0.2126007080078125","0.5099524259567261,0.15875418484210968,-0.19608956575393677","0.513661801815033,0.1598539501428604,-0.19621416926383972","0.5176974534988403,0.16076456010341644,-0.1963534653186798","0.4998549818992615,0.1582571417093277,-0.18574576079845428","0.49648842215538025,0.1589779555797577,-0.1856510043144226","0.49334782361984253,0.15995953977108002,-0.18559953570365906","0.5250437259674072,0.170675590634346,-0.09113796055316925","0.4919756352901459,0.17267397046089172,-0.04990343004465103","0.509527862071991,0.19241644442081451,-0.17749568819999695","0.4989638328552246,0.1909930557012558,-0.1626155525445938","0.551293134689331,0.2599356472492218,-0.06146606057882309","0.47630301117897034,0.2736870348453522,0.040776629000902176","0.6212615966796875,0.2284746617078781,-0.12616407871246338","0.48811227083206177,0.38304781913757324,0.11883489042520523","0.5649255514144897,0.25387874245643616,-0.09761633723974228","0.488925039768219,0.5001954436302185,0.09384724497795105","0.5506532788276672,0.26290133595466614,-0.1229475885629654","0.49033308029174805,0.5271875262260437,0.07850257307291031","0.5461033582687378,0.25860315561294556,-0.11450127512216568","0.4917336106300354,0.5276710987091064,0.04734642058610916","0.5472631454467773,0.2574567198753357,-0.09619311988353729","0.49219346046447754,0.5188524127006531,0.0785098746418953","0.5424866676330566,0.5285425186157227,-0.02644456923007965","0.4954407811164856,0.5301763415336609,0.02657361887395382","0.5406560897827148,0.7121568322181702,-0.003073625499382615","0.505304753780365,0.7117632627487183,0.07797099649906158","0.5393857955932617,0.8506180047988892,0.2104908674955368","0.5216432809829712,0.8517255783081055,0.2832144796848297","0.5410829782485962,0.8682382106781006,0.22631065547466278","0.528074324131012,0.8693811893463135,0.2992091774940491","0.5339320302009583,0.910046398639679,0.1069812923669815","0.5110957026481628,0.9104217290878296,0.19465801119804382"
0.0,"0.5049790740013123,0.17306917905807495,-0.20360127091407776","0.5110121965408325,0.16086381673812866,-0.1857740432024002","0.5143375396728516,0.16160811483860016,-0.18587583303451538","0.5182005167007446,0.16224977374076843,-0.18601801991462708","0.5015035271644592,0.1600176990032196,-0.17707151174545288","0.49829426407814026,0.16082052886486053,-0.17698808014392853","0.4950842261314392,0.16170957684516907,-0.176937073469162","0.5256620645523071,0.17138166725635529,-0.08751656115055084","0.49311137199401855,0.17360635101795197,-0.04348535090684891","0.51091468334198,0.19320082664489746,-0.16751109063625336","0.50065016746521,0.19189995527267456,-0.15489846467971802","0.5513612627983093,0.26022833585739136,-0.0490863099694252","0.4762102961540222,0.27379804849624634,0.039187561720609665","0.6197644472122192,0.22960568964481354,-0.10783852636814117","0.4885685443878174,0.3805602192878723,0.11209277808666229","0.5641151070594788,0.2490328848361969,-0.06683702766895294","0.4883602261543274,0.4979933500289917,0.08909638226032257","0.5480798482894897,0.25917500257492065,-0.08929681032896042","0.49119386076927185,0.5244287848472595,0.07566966116428375","0.543946385383606,0.25579607486724854,-0.08036859333515167","0.4922599196434021,0.5250007510185242,0.04923492297530174","0.5457062721252441,0.2543145418167114,-0.06523916870355606","0.4921499192714691,0.5164152383804321,0.07755057513713837","0.5438536405563354,0.5295960903167725,-0.02176494151353836","0.4969046115875244,0.5307518839836121,0.02189292199909687","0.5413358211517334,0.713230550289154,-0.005774572491645813","0.5060561895370483,0.7122208476066589,0.06587984412908554","0.5385692715644836,0.8511480689048767,0.20472726225852966","0.5210741758346558,0.8519917726516724,0.26704978942871094","0.5398444533348083,0.8689877986907959,0.22061237692832947","0.5269383788108826,0.8695869445800781,0.28156065940856934","0.5336887240409851,0.9098380208015442,0.10292752832174301","0.5102930068969727,0.9102069139480591,0.1795348972082138"
