gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.49991998076438904,0.40310922265052795,-0.4298020899295807","0.5115566253662109,0.3668414354324341,-0.39791393280029297","0.5212162137031555,0.3673073649406433,-0.39830252528190613","0.5294123291969299,0.36761316657066345,-0.39828580617904663","0.4838947355747223,0.36678004264831543,-0.40911930799484253","0.4765913486480713,0.3678045868873596,-0.40950673818588257","0.468994677066803,0.3703683614730835,-0.409700870513916","0.5354077816009521,0.3776162564754486,-0.22619585692882538","0.45706599950790405,0.388602614402771,-0.27507007122039795","0.5167590975761414,0.43583667278289795,-0.36111459136009216","0.4829269349575043,0.4451506733894348,-0.37899959087371826","0.5859342813491821,0.5477068424224854,-0.16409142315387726","0.4188235402107239,0.5870801210403442,-0.2851795256137848","0.7073370218276978,0.5709415674209595,-0.4835897386074066","0.500552773475647,0.8418759107589722,-0.48374414443969727","0.6000452041625977,0.47571462392807007,-0.8079378008842468","0.6528841257095337,1.0013920068740845,-0.5918137431144714","0.5725054144859314,0.449377179145813,-0.8782181739807129","0.693792998790741,1.0456794500350952,-0.6618913412094116","0.5603796243667603,0.4584542512893677,-0.8464360237121582","0.714123547077179,1.0232408046722412,-0.6298320293426514","0.5666344165802002,0.481198251247406,-0.8018234968185425","0.6989416480064392,1.0069499015808105,-0.5831325650215149","0.5386413335800171,0.9718878269195557,0.04111973196268082","0.4365275502204895,0.9567647576332092,-0.04137235879898071","0.5871680974960327,1.2417635917663574,-0.14421747624874115","0.43664541840553284,1.1928402185440063,-0.2649552822113037","0.5829088091850281,1.5926626920700073,-0.14009547233581543","0.4802343249320984,1.5779831409454346,-0.20429417490959167","0.5855484008789062,1.6419785022735596,-0.14883741736412048","0.4860200881958008,1.6310904026031494,-0.2043873369693756","0.5508559942245483,1.687782645225525,-0.3319723606109619","0.5150233507156372,1.685931921005249,-0.37133052945137024"
0.0,"0.49301791191101074,0.4022378623485565,-0.36053037643432617","0.5038268566131592,0.3654487729072571,-0.32702136039733887","0.5136244297027588,0.3653183877468109,-0.32735475897789","0.522426962852478,0.3661685883998871,-0.327354371547699","0.4775550961494446,0.36659151315689087,-0.334625780582428","0.47088509798049927,0.3676970899105072,-0.33496618270874023","0.4625585973262787,0.36989957094192505,-0.3350852131843567","0.5292400121688843,0.376350998878479,-0.15819497406482697","0.45222100615501404,0.3869735598564148,-0.18973001837730408","0.5117820501327515,0.4356922209262848,-0.2942855954170227","0.47722187638282776,0.44417229294776917,-0.3068796992301941","0.5817403197288513,0.5498068332672119,-0.11301247775554657","0.4107627272605896,0.58480304479599,-0.1844721883535385","0.7049050331115723,0.5707966089248657,-0.4627982974052429","0.44115471839904785,0.8617258071899414,-0.3824208378791809","0.5958787202835083,0.4752393364906311,-0.8025586009025574","0.5946172475814819,0.9948774576187134,-0.5184787511825562","0.5655396580696106,0.4489905834197998,-0.8739120364189148","0.6357458829879761,1.0236165523529053,-0.5781518220901489","0.5545398592948914,0.4578310549259186,-0.831070065498352","0.6455321907997131,0.9738792181015015,-0.5432912111282349","0.5619288682937622,0.4792110025882721,-0.7921297550201416","0.6316288709640503,0.9632377028465271,-0.5079313516616821","0.5386264324188232,0.97369384765625,0.03664562851190567","0.4335011839866638,0.9615819454193115,-0.036950334906578064","0.583158016204834,1.33815336227417,-0.14061912894248962","0.4317325949668884,1.3158642053604126,-0.2657255530357361","0.5712685585021973,1.6891660690307617,-0.1720925122499466","0.4560888409614563,1.6795670986175537,-0.24330265820026398","0.5721257328987122,1.7379013299942017,-0.1861814707517624","0.4573426842689514,1.7314624786376953,-0.2472652941942215","0.5450887680053711,1.796615719795227,-0.36726924777030945","0.4895446300506592,1.7887046337127686,-0.41181594133377075"
0.0,"0.47950512170791626,0.40030229091644287,-0.38299375772476196","0.49134430289268494,0.36432936787605286,-0.3511473834514618","0.5012045502662659,0.36406785249710083,-0.3515065908432007","0.5094959139823914,0.36457961797714233,-0.3515004813671112","0.46823620796203613,0.36574220657348633,-0.35651084780693054","0.46039971709251404,0.36679595708847046,-0.3568839132785797","0.45334357023239136,0.36842554807662964,-0.35702943801879883","0.518876850605011,0.3741821348667145,-0.16098743677139282","0.4443954825401306,0.38309288024902344,-0.19914822280406952","0.4978874623775482,0.43277862668037415,-0.316361665725708","0.4675019383430481,0.4399252235889435,-0.3267230987548828","0.574812650680542,0.5497259497642517,-0.15430814027786255","0.398881733417511,0.5807083249092102,-0.1366003304719925","0.7020553946495056,0.5667304992675781,-0.4617127478122711","0.38813620805740356,0.8576549887657166,-0.2579497694969177","0.5903729796409607,0.47508278489112854,-0.7358101010322571","0.5060431361198425,0.9949204325675964,-0.41976580023765564","0.5605505704879761,0.4479016959667206,-0.8008235692977905","0.5335584878921509,1.026029348373413,-0.4729546904563904","0.5494447946548462,0.4562685787677765,-0.762367308139801","0.5506459474563599,0.9839272499084473,-0.4581957757472992","0.5560687780380249,0.4785349667072296,-0.7245317101478577","0.5421361327171326,0.9714835286140442,-0.4180322587490082","0.5385839939117432,0.9707699418067932,0.0005662083276547492","0.43232622742652893,0.9614060521125793,-0.0009219964849762619","0.5468437671661377,1.3367786407470703,-0.14070847630500793","0.41825246810913086,1.2980140447616577,-0.21747931838035583","0.5501983165740967,1.6758607625961304,-0.17159345746040344","0.4419124722480774,1.659010648727417,-0.20576941967010498","0.5579756498336792,1.7223823070526123,-0.18448132276535034","0.44613343477249146,1.7080090045928955,-0.21178293228149414","0.5189036130905151,1.7815476655960083,-0.362217515707016","0.46360692381858826,1.7752341032028198,-0.3637860417366028"
0.0,"0.4654172956943512,0.3994649350643158,-0.5697422027587891","0.4780854284763336,0.3640439212322235,-0.54541015625","0.48697933554649353,0.3637951612472534,-0.5458093881607056","0.49611082673072815,0.3644407093524933,-0.5458494424819946","0.45567163825035095,0.3655942380428314,-0.5403357744216919","0.4484613537788391,0.36670783162117004,-0.540756106376648","0.4429166316986084,0.36836084723472595,-0.5409528017044067","0.5062271952629089,0.37409529089927673,-0.3866203725337982","0.434903085231781,0.38206613063812256,-0.36346977949142456","0.4819110929965973,0.4300288259983063,-0.5060969591140747","0.453763872385025,0.43675681948661804,-0.5029897689819336","0.5642670392990112,0.5496408939361572,-0.3479996919631958","0.3878740668296814,0.5769461989402771,-0.2169155776500702","0.6942254304885864,0.5651729702949524,-0.6358206868171692","0.36611297726631165,0.8337302207946777,-0.34838083386421204","0.5790281891822815,0.4749956429004669,-0.8989364504814148","0.44617804884910583,0.9954203963279724,-0.457680881023407","0.550914466381073,0.4465300738811493,-0.9714663624763489","0.4557033181190491,1.038571834564209,-0.5439438819885254","0.5389941930770874,0.4544147849082947,-0.9412190318107605","0.47311386466026306,1.0290026664733887,-0.550336480140686","0.5436548590660095,0.476889431476593,-0.8909791111946106","0.47052961587905884,1.0047582387924194,-0.4836496412754059","0.5337287187576294,0.9608640670776367,-0.019088519737124443","0.4256206154823303,0.9505420327186584,0.018812213093042374","0.5360900163650513,1.3157472610473633,-0.14922931790351868","0.3516402542591095,1.0892993211746216,-0.2618965208530426","0.5433753132820129,1.659796953201294,-0.14706943929195404","0.42601266503334045,1.5955018997192383,-0.21418222784996033","0.5513778924942017,1.7068538665771484,-0.15695396065711975","0.43704575300216675,1.64034104347229,-0.2182198315858841","0.512462317943573,1.7653120756149292,-0.3591940701007843","0.4380243420600891,1.736642599105835,-0.3879081606864929"
0.0,"0.45292073488235474,0.401080459356308,-0.48256945610046387","0.46558061242103577,0.36523184180259705,-0.47271791100502014","0.474921315908432,0.3645378053188324,-0.47309643030166626","0.4835394024848938,0.3649522066116333,-0.4729098379611969","0.44391512870788574,0.3690905272960663,-0.43190932273864746","0.4379570484161377,0.3705882132053375,-0.43236273527145386","0.4325033128261566,0.3715096712112427,-0.4325522780418396","0.49489274621009827,0.37533169984817505,-0.31756874918937683","0.4275418817996979,0.38382798433303833,-0.2291952669620514","0.4686984419822693,0.4299512207508087,-0.4527244567871094","0.4416734576225281,0.43688490986824036,-0.3975299596786499","0.5552293062210083,0.5441370010375977,-0.26513341069221497","0.38324713706970215,0.5744590163230896,-0.08849763870239258","0.67939293384552,0.5596770644187927,-0.5218371152877808","0.36114561557769775,0.8039337992668152,-0.1323089599609375","0.5585806369781494,0.47504475712776184,-0.7209266424179077","0.3944602608680725,0.9935437440872192,-0.30273738503456116","0.5322429537773132,0.44586533308029175,-0.7843862175941467","0.39179351925849915,1.0397813320159912,-0.3491680324077606","0.5235551595687866,0.452958345413208,-0.7616238594055176","0.4083179831504822,1.0428506135940552,-0.36543580889701843","0.5278226137161255,0.47437238693237305,-0.7143581509590149","0.4124799370765686,1.0161850452423096,-0.31593257188796997","0.5215464234352112,0.9433615207672119,-0.05229135602712631","0.4191906452178955,0.9379048943519592,0.05196511745452881","0.5073093771934509,1.1944466829299927,-0.25975197553634644","0.3141911029815674,1.0114413499832153,-0.24886536598205566","0.5032969117164612,1.524411916732788,-0.15556363761425018","0.39219528436660767,1.3732351064682007,-0.14035096764564514","0.5148724913597107,1.5660873651504517,-0.1569996327161789","0.4147734045982361,1.4141128063201904,-0.13320985436439514","0.44978323578834534,1.6277068853378296,-0.32717758417129517","0.39168286323547363,1.495965600013733,-0.26138776540756226"
0.0,"0.44472503662109375,0.4058491587638855,-0.4177713990211487","0.4574111998081207,0.36981621384620667,-0.3968585729598999","0.46747565269470215,0.368591845035553,-0.3972245156764984","0.4751567244529724,0.36854293942451477,-0.3971247673034668","0.4353753924369812,0.3746519386768341,-0.37238264083862305","0.4302678108215332,0.3756479024887085,-0.3728199899196625","0.4242377281188965,0.37657520174980164,-0.3730064928531647","0.4878787100315094,0.37805837392807007,-0.2628757357597351","0.4219931960105896,0.3871183693408966,-0.17120075225830078","0.4608568251132965,0.43192943930625916,-0.37196552753448486","0.4339665472507477,0.43785738945007324,-0.3407537639141083","0.5473300814628601,0.541654646396637,-0.24071581661701202","0.3816626965999603,0.5717822313308716,-0.037763237953186035","0.6678314805030823,0.5549104809761047,-0.5002697110176086","0.3603399097919464,0.7919586896896362,-0.09022118151187897","0.540242075920105,0.4743290841579437,-0.7218929529190063","0.38049960136413574,0.9899932742118835,-0.2869736850261688","0.517493724822998,0.44428718090057373,-0.7899442911148071","0.37641453742980957,1.0394734144210815,-0.3367987275123596","0.5088614225387573,0.45115914940834045,-0.7638893723487854","0.3930143713951111,1.0436346530914307,-0.35445335507392883","0.5127833485603333,0.47180524468421936,-0.7149859666824341","0.3980300724506378,1.0183136463165283,-0.30136939883232117","0.5160076022148132,0.9396402835845947,-0.06387552618980408","0.4163225293159485,0.9337643980979919,0.06350744515657425","0.49821263551712036,1.200022578239441,-0.25963324308395386","0.305791437625885,1.0066951513290405,-0.20123834908008575","0.49924325942993164,1.53329598903656,-0.15576989948749542","0.3683110475540161,1.3838716745376587,-0.09792792052030563","0.51192706823349,1.571906328201294,-0.1554040163755417","0.3881581127643585,1.4254094362258911,-0.09251141548156738","0.4458359181880951,1.6468288898468018,-0.32065194845199585","0.36172768473625183,1.512844204902649,-0.22668740153312683"
0.0,"0.44330400228500366,0.4071521759033203,-0.419027179479599","0.4560362696647644,0.37252989411354065,-0.4005587697029114","0.46546006202697754,0.37133917212486267,-0.4009278416633606","0.4734850823879242,0.3709506094455719,-0.40081706643104553","0.43365558981895447,0.37651464343070984,-0.38306522369384766","0.42829084396362305,0.3776606619358063,-0.3834786117076874","0.4230482578277588,0.37814489006996155,-0.38365286588668823","0.48462557792663574,0.37969014048576355,-0.2641245424747467","0.419513463973999,0.38861095905303955,-0.19946801662445068","0.4586905539035797,0.43196478486061096,-0.37289759516716003","0.4317924380302429,0.4379185140132904,-0.35194525122642517","0.5430232286453247,0.5383797883987427,-0.2552272081375122","0.38100913166999817,0.5638968348503113,-0.05926704406738281","0.6622015833854675,0.5534388422966003,-0.4843377470970154","0.36283427476882935,0.7840138673782349,-0.10069098323583603","0.5376244783401489,0.47380274534225464,-0.6933377981185913","0.37661832571029663,0.9867076277732849,-0.2863321900367737","0.5142298936843872,0.4421406090259552,-0.7570104002952576","0.37015482783317566,1.03773832321167,-0.3311808705329895","0.5057851076126099,0.44886359572410583,-0.7341673970222473","0.3855860233306885,1.0425000190734863,-0.35067713260650635","0.5104919672012329,0.4697617292404175,-0.6869415044784546","0.3915756642818451,1.0182956457138062,-0.3004719913005829","0.515263020992279,0.9369141459465027,-0.07072866708040237","0.4167304039001465,0.9281958937644958,0.07038770616054535","0.48097142577171326,1.1616743803024292,-0.2865319848060608","0.30456459522247314,1.0022754669189453,-0.20132887363433838","0.4804999828338623,1.4795647859573364,-0.15544146299362183","0.3732617497444153,1.340970754623413,-0.08894407749176025","0.49455350637435913,1.5181214809417725,-0.15009772777557373","0.3970055878162384,1.3809616565704346,-0.08154880255460739","0.42402225732803345,1.5836849212646484,-0.3013477027416229","0.3674599528312683,1.463315486907959,-0.20917446911334991"
0.0,"0.44410380721092224,0.40762627124786377,-0.4516123831272125","0.45730042457580566,0.37364891171455383,-0.429279625415802","0.4666064381599426,0.3726693093776703,-0.4296606183052063","0.4745400846004486,0.3721865713596344,-0.4295768737792969","0.43506503105163574,0.3770139813423157,-0.41565507650375366","0.4280098080635071,0.3781730532646179,-0.41609007120132446","0.423166424036026,0.3787911832332611,-0.41633516550064087","0.4850093424320221,0.3805392384529114,-0.28171056509017944","0.41900497674942017,0.38904619216918945,-0.21632137894630432","0.4613284170627594,0.43200352787971497,-0.3950425386428833","0.43255186080932617,0.4379843473434448,-0.3804497718811035","0.5441611409187317,0.535413384437561,-0.2763254642486572","0.38271576166152954,0.5633257627487183,-0.088627889752388","0.6625105142593384,0.5521159768104553,-0.4983430504798889","0.36417514085769653,0.7813043594360352,-0.14106270670890808","0.5378327965736389,0.4732441008090973,-0.7146722078323364","0.3765304684638977,0.9870002865791321,-0.3271072506904602","0.5120325088500977,0.44208037853240967,-0.7781185507774353","0.369312584400177,1.0377885103225708,-0.3743213415145874","0.5038899779319763,0.4483385682106018,-0.7539072632789612","0.3869960904121399,1.0472445487976074,-0.3905293941497803","0.5092620849609375,0.4689006805419922,-0.708058774471283","0.3929958939552307,1.0209369659423828,-0.3399927020072937","0.5150203704833984,0.9357072710990906,-0.07459624111652374","0.41730260848999023,0.9228630661964417,0.07429329305887222","0.4547921121120453,1.1790027618408203,-0.23208996653556824","0.30302637815475464,1.000638723373413,-0.21138446033000946","0.4662233293056488,1.4814671277999878,-0.04669167846441269","0.37314674258232117,1.300978660583496,-0.06615640968084335","0.48538723587989807,1.516791820526123,-0.03597429767251015","0.3985428810119629,1.3340259790420532,-0.053448665887117386","0.4026930332183838,1.5844868421554565,-0.18060679733753204","0.36554306745529175,1.4239903688430786,-0.1664799153804779"
0.0,"0.44502392411231995,0.4075320363044739,-0.5072487592697144","0.45745331048965454,0.373504638671875,-0.4832127094268799","0.4664126932621002,0.3726259469985962,-0.4835996627807617","0.4744744300842285,0.37210363149642944,-0.4835408627986908","0.43618327379226685,0.3771548271179199,-0.47209134697914124","0.429004967212677,0.3785220682621002,-0.47248905897140503","0.42345109581947327,0.37972792983055115,-0.4726846218109131","0.48544842004776,0.38059213757514954,-0.32954949140548706","0.42006126046180725,0.3901350796222687,-0.2759653925895691","0.46379023790359497,0.43156665563583374,-0.4461503028869629","0.43506327271461487,0.43791118264198303,-0.434854120016098","0.5455056428909302,0.5340556502342224,-0.32328641414642334","0.38439929485321045,0.5641483068466187,-0.1150536984205246","0.6636529564857483,0.5523470044136047,-0.5771718621253967","0.3648647665977478,0.7843263149261475,-0.1794951856136322","0.541654646396637,0.4736277759075165,-0.8213410377502441","0.38019219040870667,0.9857853651046753,-0.3643863797187805","0.5140639543533325,0.4422086179256439,-0.8943074345588684","0.37416157126426697,1.0370545387268066,-0.41286197304725647","0.5063316226005554,0.44837090373039246,-0.869510293006897","0.3904154598712921,1.0460009574890137,-0.42612677812576294","0.5120564699172974,0.46893662214279175,-0.8155019879341125","0.39592283964157104,1.019967794418335,-0.37595728039741516","0.5161578059196472,0.9312499761581421,-0.0779295489192009","0.41795316338539124,0.9173056483268738,0.0776125118136406","0.4673271179199219,1.165765643119812,-0.28980231285095215","0.30517733097076416,0.9972776770591736,-0.2072870284318924","0.48009490966796875,1.478713870048523,-0.14043714106082916","0.3707611858844757,1.3259156942367554,-0.07011957466602325","0.4972279667854309,1.516229271888733,-0.12827175855636597","0.3961746394634247,1.3644979000091553,-0.060771919786930084","0.4238247275352478,1.5798982381820679,-0.2946183383464813","0.36070841550827026,1.4416142702102661,-0.19581982493400574"
0.0,"0.4478496015071869,0.4074919819831848,-0.49549180269241333","0.4595119059085846,0.37338560819625854,-0.4685215950012207","0.4687367379665375,0.37257617712020874,-0.46890097856521606","0.47691068053245544,0.37205883860588074,-0.468831866979599","0.43775469064712524,0.377593070268631,-0.46023234724998474","0.43142834305763245,0.37888303399086,-0.4606437087059021","0.4250408709049225,0.3801087737083435,-0.46085530519485474","0.4872111678123474,0.38059407472610474,-0.30633264780044556","0.4211002290248871,0.39046144485473633,-0.26752105355262756","0.46680569648742676,0.43157699704170227,-0.4308229088783264","0.43767476081848145,0.4379406273365021,-0.423484742641449","0.5468757152557373,0.5341687202453613,-0.2919800579547882","0.38539233803749084,0.562587559223175,-0.10798939317464828","0.6652225255966187,0.5515047907829285,-0.5481635928153992","0.36515194177627563,0.7791983485221863,-0.1555958390235901","0.5446476340293884,0.47363629937171936,-0.8001969456672668","0.38254910707473755,0.9843781590461731,-0.3411075174808502","0.5159140229225159,0.44222551584243774,-0.8708078265190125","0.3770213723182678,1.0366168022155762,-0.38855481147766113","0.508076548576355,0.4484303891658783,-0.8449416160583496","0.3918916583061218,1.044668197631836,-0.40691250562667847","0.5142199993133545,0.469052791595459,-0.7939673662185669","0.39700138568878174,1.01929771900177,-0.354853093624115","0.5154856443405151,0.9323659539222717,-0.07131344079971313","0.4170868992805481,0.916534423828125,0.07103151828050613","0.4647733271121979,1.1809369325637817,-0.22582431137561798","0.30632278323173523,1.0099400281906128,-0.21082110702991486","0.4835362434387207,1.4922927618026733,-0.062350593507289886","0.3770581781864166,1.3115270137786865,-0.05363144725561142","0.5018904209136963,1.5288379192352295,-0.05340441316366196","0.40095075964927673,1.3416836261749268,-0.039620883762836456","0.4276507496833801,1.5934392213821411,-0.22261497378349304","0.3753967881202698,1.4318605661392212,-0.17065827548503876"
