az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.5,0.0,"0.46586519479751587,0.23932547867298126,-0.24964991211891174","0.47308897972106934,0.2274225652217865,-0.2344845086336136","0.47669538855552673,0.22745655477046967,-0.23450970649719238","0.4809740483760834,0.2273816615343094,-0.2345169335603714","0.464238703250885,0.22777290642261505,-0.23114943504333496","0.461345911026001,0.2281838357448578,-0.23117104172706604","0.45828360319137573,0.22899673879146576,-0.2312263548374176","0.4895241856575012,0.23490211367607117,-0.14323225617408752","0.4581337571144104,0.23906543850898743,-0.13343146443367004","0.47236520051956177,0.25661560893058777,-0.21619613468647003","0.4613925516605377,0.2578524351119995,-0.21326828002929688","0.5114439129829407,0.349717378616333,-0.09685355424880981","0.4277796745300293,0.32426705956459045,-0.0771331638097763","0.5158332586288452,0.463296502828598,-0.09349896758794785","0.36562713980674744,0.3421427309513092,-0.0763806700706482","0.5264574885368347,0.571962296962738,-0.1779622733592987","0.31087979674339294,0.3003539443016052,-0.15702539682388306","0.5318350195884705,0.6067363619804382,-0.20279474556446075","0.28594306111335754,0.29485172033309937,-0.17848727107048035","0.5279518365859985,0.6079157590866089,-0.22805647552013397","0.2867787182331085,0.2877897024154663,-0.21089544892311096","0.525581419467926,0.5959828495979309,-0.1910821497440338","0.2954871952533722,0.2892180383205414,-0.17403188347816467","0.4885571599006653,0.5664377808570862,-0.0010917437030002475","0.44089895486831665,0.5708484053611755,0.0008936256053857505","0.4697240889072418,0.7236366868019104,0.04582459479570389","0.4281984269618988,0.7242845892906189,0.04293248802423477","0.4531736969947815,0.8491855263710022,0.31169718503952026","0.431016743183136,0.8487151265144348,0.26515093445777893","0.44795817136764526,0.8633484840393066,0.33451366424560547","0.4308909773826599,0.8632869124412537,0.28386858105659485","0.46337541937828064,0.9069107174873352,0.246008962392807","0.4404424726963043,0.9052620530128479,0.17697665095329285"
0.5,0.0,"0.4634896218776703,0.23893417418003082,-0.3337077498435974","0.4717964231967926,0.22674560546875,-0.32079795002937317","0.4755527377128601,0.22697289288043976,-0.3208410441875458","0.47914496064186096,0.22703814506530762,-0.3208982050418854","0.46209192276000977,0.22650642693042755,-0.3125249445438385","0.4594516158103943,0.22671453654766083,-0.31254932284355164","0.45707422494888306,0.22701036930084229,-0.3125424385070801","0.48858872056007385,0.23664498329162598,-0.22898510098457336","0.4594973623752594,0.23546826839447021,-0.19553400576114655","0.4703567922115326,0.25659671425819397,-0.30002593994140625","0.4590183198451996,0.2573358416557312,-0.29041630029678345","0.5109155774116516,0.35401445627212524,-0.18588462471961975","0.4259939193725586,0.3186609745025635,-0.10682637989521027","0.5170698761940002,0.46539679169654846,-0.20246796309947968","0.36473751068115234,0.3321783244609833,-0.057394761592149734","0.5284526348114014,0.5714130401611328,-0.30180075764656067","0.30663055181503296,0.29651620984077454,-0.10842914879322052","0.5359946489334106,0.606379508972168,-0.3315252661705017","0.2800178527832031,0.29100295901298523,-0.1277858018875122","0.530768096446991,0.6069798469543457,-0.36270472407341003","0.28001168370246887,0.2880604565143585,-0.15848296880722046","0.5276719927787781,0.5943104028701782,-0.31721392273902893","0.2902337908744812,0.2894538342952728,-0.12595508992671967","0.4792374074459076,0.5728884935379028,-0.0018514260882511735","0.4316466748714447,0.5721265077590942,0.0017010194715112448","0.46605998277664185,0.7268442511558533,0.09714575111865997","0.4289592206478119,0.727555513381958,0.07285962998867035","0.45615845918655396,0.8463395237922668,0.37201637029647827","0.42979493737220764,0.8504014015197754,0.30527693033218384","0.45059022307395935,0.8614867329597473,0.3954235911369324","0.4294503629207611,0.8650137782096863,0.32354801893234253","0.4660812318325043,0.9063953161239624,0.3002905249595642","0.44025182723999023,0.9064571857452393,0.21492227911949158"
0.5,0.0,"0.466076135635376,0.23889745771884918,-0.3139180839061737","0.47418221831321716,0.22684502601623535,-0.30189967155456543","0.47791799902915955,0.2272193431854248,-0.30195489525794983","0.48150140047073364,0.22758765518665314,-0.30201202630996704","0.4644455015659332,0.22644954919815063,-0.29350465536117554","0.4617561399936676,0.22654272615909576,-0.29352542757987976","0.4594830870628357,0.22666223347187042,-0.2935205101966858","0.49062901735305786,0.23799841105937958,-0.21366986632347107","0.4618534445762634,0.23545601963996887,-0.17827190458774567","0.4728531241416931,0.25669562816619873,-0.2813205420970917","0.4612284302711487,0.25736570358276367,-0.2712188959121704","0.5129755735397339,0.35289788246154785,-0.17697499692440033","0.4283371865749359,0.31781575083732605,-0.09035856276750565","0.5179229974746704,0.46524637937545776,-0.1982271373271942","0.3688989579677582,0.33313676714897156,-0.04323633760213852","0.5287129282951355,0.5692538619041443,-0.30570271611213684","0.30593106150627136,0.2952341139316559,-0.09353528916835785","0.5351470112800598,0.6048774123191833,-0.3358832597732544","0.279784619808197,0.28954464197158813,-0.11172342300415039","0.5311480760574341,0.6056782007217407,-0.36749154329299927","0.27971702814102173,0.2851954400539398,-0.14254359900951385","0.5278846025466919,0.5926355719566345,-0.3211837410926819","0.2899973690509796,0.28730401396751404,-0.11095313727855682","0.47751179337501526,0.575770378112793,-0.0025958511978387833","0.4317249655723572,0.5718662142753601,0.0025103804655373096","0.4663108289241791,0.7258246541023254,0.0854557678103447","0.42581433057785034,0.7276299595832825,0.07766753435134888","0.45311909914016724,0.8447207808494568,0.3647763133049011","0.43129125237464905,0.8528167605400085,0.31305596232414246","0.4465721547603607,0.858135461807251,0.3892189860343933","0.43041110038757324,0.8683381080627441,0.3295171558856964","0.46531257033348083,0.9020988345146179,0.30306917428970337","0.44130903482437134,0.9080352187156677,0.21656715869903564"
0.5,0.0,"0.4647756516933441,0.23893457651138306,-0.32425159215927124","0.47359132766723633,0.2269640862941742,-0.3139530420303345","0.4775039255619049,0.22741998732089996,-0.3140028119087219","0.4814785420894623,0.22804760932922363,-0.31406885385513306","0.46454983949661255,0.22657957673072815,-0.3053658604621887","0.4618965983390808,0.2266601175069809,-0.305400013923645","0.45966681838035583,0.2267063558101654,-0.3054189682006836","0.49028486013412476,0.23884814977645874,-0.2277921438217163","0.4628574252128601,0.23580625653266907,-0.19218489527702332","0.47054561972618103,0.2569941282272339,-0.2914177477359772","0.4602339267730713,0.2579984962940216,-0.2811432480812073","0.5131961107254028,0.35025161504745483,-0.17838862538337708","0.4284838140010834,0.3165948987007141,-0.10401161015033722","0.5202454924583435,0.4609767496585846,-0.17758728563785553","0.36694207787513733,0.3301272392272949,-0.04461454600095749","0.5301064252853394,0.5698292851448059,-0.2627093493938446","0.3046360909938812,0.2950363755226135,-0.10490842908620834","0.5360134243965149,0.6051677465438843,-0.28746598958969116","0.2788291573524475,0.29035329818725586,-0.12136616557836533","0.531156599521637,0.605437159538269,-0.32071375846862793","0.27915602922439575,0.28465956449508667,-0.15266390144824982","0.5283105969429016,0.5925650000572205,-0.27786681056022644","0.28827613592147827,0.2864662706851959,-0.12076524645090103","0.4786902368068695,0.5761929750442505,-0.0035741538740694523","0.4311082363128662,0.5713542699813843,0.0034531925339251757","0.4686676859855652,0.7276727557182312,0.053471457213163376","0.42861151695251465,0.7320365905761719,0.08290917426347733","0.45650458335876465,0.8452908992767334,0.3474442660808563","0.43402600288391113,0.8529260158538818,0.3199678063392639","0.45026665925979614,0.857159435749054,0.37321048974990845","0.43415457010269165,0.866058349609375,0.34226298332214355","0.46563515067100525,0.9011728167533875,0.2864418625831604","0.4439364969730377,0.9086211919784546,0.22021269798278809"
0.5,0.0,"0.46578383445739746,0.2386823296546936,-0.3328060507774353","0.4738534092903137,0.2267228066921234,-0.32196012139320374","0.47781068086624146,0.22718951106071472,-0.3220018744468689","0.481903076171875,0.22786636650562286,-0.32208168506622314","0.46492108702659607,0.22633452713489532,-0.3132745325565338","0.4625629484653473,0.22655606269836426,-0.3133138418197632","0.4607987403869629,0.226848766207695,-0.3133229911327362","0.4907963275909424,0.23838524520397186,-0.23695139586925507","0.4631592333316803,0.2360573410987854,-0.20192158222198486","0.472189724445343,0.25694960355758667,-0.3009767532348633","0.4618449807167053,0.2573833465576172,-0.2907870411872864","0.5147762298583984,0.35336095094680786,-0.18970580399036407","0.42910248041152954,0.3182692527770996,-0.11791662871837616","0.5181577801704407,0.46248680353164673,-0.19927974045276642","0.36618512868881226,0.3265725374221802,-0.06776666641235352","0.5292266607284546,0.5659888982772827,-0.28332585096359253","0.30179059505462646,0.2983555495738983,-0.10309219360351562","0.5362337827682495,0.6008738875389099,-0.31070777773857117","0.27602845430374146,0.2938176393508911,-0.12186948210000992","0.5319858193397522,0.6022520065307617,-0.34052860736846924","0.27590876817703247,0.2892247438430786,-0.15093350410461426","0.5292960405349731,0.5902268290519714,-0.2983260154724121","0.2842460870742798,0.29095426201820374,-0.12207412719726562","0.48175138235092163,0.5755250453948975,-0.0018442643340677023","0.43323469161987305,0.5706066489219666,0.0017133529763668776","0.4674748480319977,0.7274601459503174,0.08429662138223648","0.43102893233299255,0.7298774123191833,0.08644197136163712","0.45627886056900024,0.8465045690536499,0.35880523920059204","0.4321114122867584,0.8514699935913086,0.3231014311313629","0.45115119218826294,0.8602159023284912,0.38244345784187317","0.4321652352809906,0.8659725785255432,0.34243714809417725","0.4675880968570709,0.902073323726654,0.2875088155269623","0.4413279891014099,0.9063228964805603,0.23704656958580017"
0.5,0.0,"0.4676845073699951,0.238506481051445,-0.3128678500652313","0.4757702350616455,0.22657957673072815,-0.3013418912887573","0.4796982705593109,0.22705133259296417,-0.30137935280799866","0.4837130606174469,0.2276235967874527,-0.30143818259239197","0.46661823987960815,0.22604776918888092,-0.29319989681243896","0.46404385566711426,0.22620752453804016,-0.29322555661201477","0.4620320796966553,0.22653061151504517,-0.29323840141296387","0.4914301037788391,0.23841911554336548,-0.2152671068906784","0.46412762999534607,0.23662950098514557,-0.1828773319721222","0.47413331270217896,0.2566908001899719,-0.2808125615119934","0.4633904993534088,0.2570142447948456,-0.27144426107406616","0.5146335363388062,0.35260555148124695,-0.16894426941871643","0.4292666018009186,0.32005393505096436,-0.10422682762145996","0.5192520618438721,0.46027594804763794,-0.17388835549354553","0.3647375702857971,0.32524481415748596,-0.058052919805049896","0.5308557152748108,0.5667543411254883,-0.2569354176521301","0.30048346519470215,0.3008826971054077,-0.09196801483631134","0.5377909541130066,0.60069340467453,-0.2829253077507019","0.27590757608413696,0.2967569828033447,-0.11344234645366669","0.5335217118263245,0.6024802923202515,-0.31355324387550354","0.2768208086490631,0.29218214750289917,-0.14130543172359467","0.53072190284729,0.5909550786018372,-0.27212440967559814","0.28420859575271606,0.293851763010025,-0.11181702464818954","0.4807627201080322,0.5756034255027771,-0.0004625714791473001","0.432495653629303,0.5713112354278564,0.00030559886363334954","0.4686630666255951,0.7290932536125183,0.1044955849647522","0.43096986413002014,0.7297704815864563,0.10220775753259659","0.4587642550468445,0.8495625853538513,0.37587493658065796","0.43341177701950073,0.8519182801246643,0.33415454626083374","0.4539918303489685,0.8647197484970093,0.39937442541122437","0.43305572867393494,0.8659215569496155,0.3531953990459442","0.46824702620506287,0.9028752446174622,0.30654430389404297","0.44163042306900024,0.9064037799835205,0.2540479898452759"
0.5,0.0,"0.4687727987766266,0.23834285140037537,-0.3495301306247711","0.4770604968070984,0.22651630640029907,-0.3363502621650696","0.4811480939388275,0.2269778996706009,-0.33637791872024536","0.4852808117866516,0.22748419642448425,-0.3364478051662445","0.46752995252609253,0.22589358687400818,-0.3299432694911957","0.4648923873901367,0.22611553966999054,-0.3299892544746399","0.46267908811569214,0.2266334891319275,-0.3300029933452606","0.4922471046447754,0.23876386880874634,-0.24168641865253448","0.4639483094215393,0.23725761473178864,-0.21785879135131836","0.4750724732875824,0.25665366649627686,-0.31437844038009644","0.46398311853408813,0.25694483518600464,-0.30740058422088623","0.5145992040634155,0.3522662818431854,-0.19017376005649567","0.4303116202354431,0.3196384608745575,-0.13160865008831024","0.518334150314331,0.45911064743995667,-0.19309908151626587","0.36574628949165344,0.32466384768486023,-0.08586783707141876","0.5301922559738159,0.5626361966133118,-0.2760756313800812","0.2998230755329132,0.3052252233028412,-0.12430338561534882","0.535322368144989,0.5995571613311768,-0.30176597833633423","0.27451997995376587,0.3005535304546356,-0.1420234590768814","0.531661868095398,0.6001408696174622,-0.33335795998573303","0.2753905653953552,0.2962925136089325,-0.17368771135807037","0.5294375419616699,0.587443470954895,-0.2911781966686249","0.2831210494041443,0.2982032299041748,-0.14225076138973236","0.48243221640586853,0.5743979811668396,0.0018655335297808051","0.4346066117286682,0.5709867477416992,-0.002023861277848482","0.4694901406764984,0.7281843423843384,0.10589418560266495","0.4324412941932678,0.7291586995124817,0.09078522771596909","0.45713695883750916,0.8505873084068298,0.36291325092315674","0.43378719687461853,0.8532546162605286,0.32122933864593506","0.45184144377708435,0.8673955202102661,0.3847295641899109","0.43331941962242126,0.8681383728981018,0.339714914560318","0.4686741232872009,0.904288649559021,0.2906251847743988","0.4431939125061035,0.9068587422370911,0.2267335206270218"
0.5,0.0,"0.46804389357566833,0.2382822483778,-0.2907765805721283","0.47596612572669983,0.22622674703598022,-0.27820250391960144","0.4797568917274475,0.22662629187107086,-0.2782287299633026","0.4836166501045227,0.22701188921928406,-0.27827900648117065","0.4670996069908142,0.22576802968978882,-0.2714363932609558","0.46461614966392517,0.22602342069149017,-0.2714686393737793","0.46258464455604553,0.22660693526268005,-0.2714902460575104","0.49134787917137146,0.23777218163013458,-0.1897445023059845","0.46421018242836,0.23732708394527435,-0.16493305563926697","0.4744687080383301,0.25631973147392273,-0.2581086754798889","0.46399006247520447,0.2568458914756775,-0.2508290410041809","0.51558917760849,0.3512251079082489,-0.1444644182920456","0.43012791872024536,0.3208256959915161,-0.09410040080547333","0.5190210938453674,0.4592532813549042,-0.14206165075302124","0.3653107285499573,0.32520928978919983,-0.05625050514936447","0.530305027961731,0.5617966055870056,-0.21953018009662628","0.3020975887775421,0.3070152997970581,-0.09207628667354584","0.5354841947555542,0.5962507128715515,-0.2494574785232544","0.2755705714225769,0.3020053505897522,-0.11211304366588593","0.5320109128952026,0.5962975025177002,-0.2767435610294342","0.27623066306114197,0.29781001806259155,-0.14316536486148834","0.5295806527137756,0.584782600402832,-0.23769716918468475","0.28365346789360046,0.3000183701515198,-0.11147065460681915","0.48304200172424316,0.5750812292098999,0.0035698425490409136","0.4358792304992676,0.5723936557769775,-0.0037192762829363346","0.4713889956474304,0.7291151881217957,0.10440614074468613","0.43146443367004395,0.7287872433662415,0.09079010039567947","0.45850667357444763,0.8500815629959106,0.36432772874832153","0.4338771402835846,0.8538430333137512,0.32789069414138794","0.4523630142211914,0.8657844662666321,0.38694530725479126","0.43401503562927246,0.8694285750389099,0.34815090894699097","0.46982377767562866,0.9049445390701294,0.29854273796081543","0.44183045625686646,0.9077588319778442,0.24233782291412354"
0.5,0.0,"0.4673108160495758,0.23826457560062408,-0.2685488760471344","0.4752710461616516,0.2261364459991455,-0.2611965835094452","0.4789380133152008,0.22649750113487244,-0.26119524240493774","0.4828053116798401,0.22682444751262665,-0.26123470067977905","0.46670007705688477,0.225738987326622,-0.25182074308395386","0.464474618434906,0.22608642280101776,-0.2518840432167053","0.4625449776649475,0.22675573825836182,-0.2519496977329254","0.4905693531036377,0.23742470145225525,-0.18206563591957092","0.464646577835083,0.23731401562690735,-0.1560051590204239","0.4734305739402771,0.25613099336624146,-0.24163718521595","0.4637073874473572,0.25660425424575806,-0.2321486473083496","0.514904260635376,0.3496241867542267,-0.13757798075675964","0.43033432960510254,0.3209379017353058,-0.09336592257022858","0.5200411677360535,0.4567081034183502,-0.13540473580360413","0.36741918325424194,0.32557570934295654,-0.06240035966038704","0.5314351320266724,0.5595754981040955,-0.21056780219078064","0.30005401372909546,0.31048837304115295,-0.10399132966995239","0.5364770889282227,0.5934783220291138,-0.24110949039459229","0.27585160732269287,0.3032989799976349,-0.12374807894229889","0.5322869420051575,0.5948544144630432,-0.27042555809020996","0.27658551931381226,0.29842445254325867,-0.1545943021774292","0.5298113822937012,0.5834227800369263,-0.2308518886566162","0.28293558955192566,0.3021180331707001,-0.12231924384832382","0.48141804337501526,0.5748488903045654,0.0034496113657951355","0.4353655278682709,0.572654664516449,-0.003592047141864896","0.47275012731552124,0.7284943461418152,0.09973208606243134","0.43023332953453064,0.7287920713424683,0.0871393084526062","0.45753565430641174,0.849191427230835,0.35356804728507996","0.4336934983730316,0.8528990745544434,0.31710541248321533","0.45119982957839966,0.8660937547683716,0.3758646249771118","0.433952271938324,0.8705146908760071,0.33649930357933044","0.4701205790042877,0.904353141784668,0.2904151380062103","0.44286370277404785,0.9061923623085022,0.2346964329481125"
0.5,0.0,"0.4659217894077301,0.23759418725967407,-0.2727821469306946","0.4734978675842285,0.22566916048526764,-0.25404155254364014","0.47708097100257874,0.22602923214435577,-0.25415346026420593","0.4811183512210846,0.2262938767671585,-0.2542724013328552","0.4653993248939514,0.22523052990436554,-0.2557266056537628","0.4634626805782318,0.22553236782550812,-0.2557328939437866","0.4614908695220947,0.22611986100673676,-0.25572970509529114","0.4903162121772766,0.2366442084312439,-0.17832596600055695","0.4639768600463867,0.23744472861289978,-0.1544787734746933","0.4713630676269531,0.255754292011261,-0.2329346239566803","0.46290525794029236,0.2554982602596283,-0.23500008881092072","0.5153899788856506,0.3492269217967987,-0.13317665457725525","0.42989063262939453,0.32196417450904846,-0.09236598014831543","0.5207069516181946,0.45719999074935913,-0.13316163420677185","0.3660737872123718,0.3220481872558594,-0.06448782980442047","0.5322585105895996,0.5601397752761841,-0.2121046781539917","0.301383912563324,0.3088638186454773,-0.10639189183712006","0.5370231866836548,0.5941773653030396,-0.23501193523406982","0.27551400661468506,0.3022227883338928,-0.1263841688632965","0.533345639705658,0.5946201682090759,-0.26315876841545105","0.27583974599838257,0.29884451627731323,-0.15695294737815857","0.5307138562202454,0.5834000706672668,-0.22544173896312714","0.28190070390701294,0.3025791645050049,-0.12442104518413544","0.4827512800693512,0.5734401345252991,0.003660624846816063","0.4354308247566223,0.5717854499816895,-0.0038209385238587856","0.4720582067966461,0.729256272315979,0.09607990086078644","0.430441677570343,0.7291303277015686,0.08106458932161331","0.457864373922348,0.8512663245201111,0.34382501244544983","0.43309006094932556,0.8553323745727539,0.30417245626449585","0.4514865279197693,0.8683872818946838,0.3653436303138733","0.43329691886901855,0.8727941513061523,0.32276615500450134","0.4706791937351227,0.905350923538208,0.2787322402000427","0.4423523545265198,0.9082888960838318,0.22075386345386505"
