az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.5,0.0,"0.5022621154785156,0.291915625333786,-0.2247341424226761","0.5079047679901123,0.2673915922641754,-0.1930132955312729","0.5124531388282776,0.26629072427749634,-0.19308145344257355","0.5163280367851257,0.26531603932380676,-0.19321073591709137","0.4930551052093506,0.2694966197013855,-0.21174772083759308","0.48797377943992615,0.2700423300266266,-0.2117581069469452","0.48422423005104065,0.27071812748908997,-0.2118672877550125","0.5199778079986572,0.26932698488235474,-0.024753348901867867","0.47935909032821655,0.2770600914955139,-0.10587015002965927","0.5109533667564392,0.310954213142395,-0.15906482934951782","0.4947340488433838,0.3143724799156189,-0.18273970484733582","0.5342722535133362,0.38868775963783264,0.11141451448202133","0.46351879835128784,0.36499813199043274,-0.19145025312900543","0.5684018135070801,0.49988940358161926,0.1352357417345047","0.5483572483062744,0.3920002281665802,-0.35061779618263245","0.5817306637763977,0.5808972716331482,0.07405194640159607","0.6502566933631897,0.35895541310310364,-0.33954739570617676","0.5839146375656128,0.6040983200073242,0.05926203727722168","0.675916850566864,0.3648202121257782,-0.37895017862319946","0.5800133347511292,0.5980233550071716,0.04334479942917824","0.6802552342414856,0.3540761172771454,-0.36653441190719604","0.5780107975006104,0.5918400287628174,0.06389863044023514","0.6722828149795532,0.3528295159339905,-0.3341440260410309","0.5472248196601868,0.715497612953186,0.07254061847925186","0.4908444285392761,0.7177330851554871,-0.07253466546535492","0.5357155799865723,0.9632106423377991,0.07493889331817627","0.49331220984458923,0.9869499206542969,-0.061691056936979294","0.520213782787323,1.1571481227874756,0.3245183825492859","0.4879381060600281,1.1600468158721924,0.2106465995311737","0.5111852884292603,1.181840419769287,0.3444707691669464","0.4850701689720154,1.1780200004577637,0.23388302326202393","0.5390981435775757,1.2282873392105103,0.23956580460071564","0.5023554563522339,1.2359166145324707,0.11035408824682236"
-0.5,0.0,"0.5013152956962585,0.2925938367843628,-0.24696893990039825","0.5066968202590942,0.2682937979698181,-0.21954604983329773","0.5106423497200012,0.2682083547115326,-0.21962949633598328","0.5143121480941772,0.2685631513595581,-0.21976864337921143","0.4931865334510803,0.26939746737480164,-0.23655888438224792","0.488372802734375,0.2694386839866638,-0.23656868934631348","0.4845765233039856,0.2693091332912445,-0.2366919219493866","0.5180584192276001,0.27412548661231995,-0.07857318967580795","0.479837566614151,0.27476128935813904,-0.12243150174617767","0.5084315538406372,0.31203481554985046,-0.18043574690818787","0.4937276840209961,0.3138505518436432,-0.1999763548374176","0.5286874175071716,0.3795798122882843,0.10940185934305191","0.46305328607559204,0.3674572706222534,-0.19637656211853027","0.49444204568862915,0.48033586144447327,0.22278745472431183","0.5236143469810486,0.43177109956741333,-0.3584197163581848","0.5329629182815552,0.5189086198806763,0.22024372220039368","0.6148552298545837,0.4178633391857147,-0.3512597680091858","0.5414065718650818,0.5119333267211914,0.21833018958568573","0.6412755250930786,0.43006303906440735,-0.3932375907897949","0.5382115840911865,0.5221075415611267,0.19417935609817505","0.6450876593589783,0.4223882853984833,-0.37472787499427795","0.5303523540496826,0.4990268647670746,0.2081540822982788","0.6367948055267334,0.41784554719924927,-0.3433181643486023","0.5318071246147156,0.7285058498382568,0.07174166291952133","0.47467565536499023,0.7347452640533447,-0.07156149297952652","0.5125669240951538,0.9680027365684509,0.12941262125968933","0.4716516435146332,0.9777467250823975,-0.026274433359503746","0.5048516392707825,1.1706644296646118,0.40956711769104004","0.4729418158531189,1.2043612003326416,0.19244229793548584","0.5042044520378113,1.195351004600525,0.43262577056884766","0.4751950204372406,1.2257413864135742,0.21076245605945587","0.5202227830886841,1.2472789287567139,0.333076536655426","0.4961462914943695,1.2946572303771973,0.06826697289943695"
-0.5,0.0,"0.5012474060058594,0.2921043932437897,-0.2372499406337738","0.5067834258079529,0.2674407660961151,-0.2105833739042282","0.5107548832893372,0.2671003043651581,-0.21068346500396729","0.514629065990448,0.26705846190452576,-0.2108316719532013","0.49371418356895447,0.26793885231018066,-0.21876390278339386","0.4888337254524231,0.2674361765384674,-0.21873612701892853","0.4845182001590729,0.2667087912559509,-0.21884584426879883","0.5191327333450317,0.27277690172195435,-0.06418279558420181","0.47850102186203003,0.2721494436264038,-0.11280348151922226","0.5077122449874878,0.31125715374946594,-0.17182567715644836","0.49319735169410706,0.3122192621231079,-0.18337897956371307","0.5321601629257202,0.37360551953315735,0.09550432115793228","0.4597657322883606,0.3718888461589813,-0.19402872025966644","0.5236315727233887,0.5094875693321228,0.2071305215358734","0.5193447470664978,0.43403106927871704,-0.34963592886924744","0.543502688407898,0.6024408340454102,0.22624608874320984","0.6269932389259338,0.39734742045402527,-0.2989789843559265","0.5442023277282715,0.604176938533783,0.22836585342884064","0.6543946266174316,0.40711817145347595,-0.3371102809906006","0.5441323518753052,0.6007334589958191,0.20010367035865784","0.6581408381462097,0.3982588052749634,-0.30938979983329773","0.542874276638031,0.5835813879966736,0.21356649696826935","0.649267315864563,0.3950020372867584,-0.2868141233921051","0.5307798385620117,0.7323676347732544,0.05968787521123886","0.4668424129486084,0.7362666726112366,-0.05948441103100777","0.5297883749008179,0.9703935384750366,0.1084851622581482","0.47406530380249023,0.9743202328681946,0.026116710156202316","0.5184899568557739,1.1418315172195435,0.43810027837753296","0.48283544182777405,1.1953084468841553,0.2507801055908203","0.5158058404922485,1.158506155014038,0.4671298563480377","0.4798656105995178,1.2116318941116333,0.27295830845832825","0.5397390127182007,1.223352313041687,0.36909419298171997","0.5033690333366394,1.2921217679977417,0.12199205160140991"
-0.5,0.0,"0.5011049509048462,0.29177647829055786,-0.23912563920021057","0.5066753029823303,0.2673022449016571,-0.21959204971790314","0.5105220675468445,0.26700061559677124,-0.21969211101531982","0.5144575238227844,0.2669890820980072,-0.21985773742198944","0.4940989911556244,0.26718392968177795,-0.21974459290504456","0.48922157287597656,0.2663978934288025,-0.21974685788154602","0.4848296642303467,0.2654690444469452,-0.21987009048461914","0.5190688371658325,0.2720778286457062,-0.05900083854794502","0.4784427583217621,0.27083033323287964,-0.09668497741222382","0.5074499845504761,0.3110596239566803,-0.18131481111049652","0.4930102825164795,0.31130945682525635,-0.184432715177536","0.5334393382072449,0.3788493275642395,0.09602469205856323","0.457783043384552,0.36671188473701477,-0.1826901137828827","0.5413180589675903,0.49728843569755554,0.20731547474861145","0.5268308520317078,0.4229506254196167,-0.363275945186615","0.5556948781013489,0.5701478123664856,0.24055759608745575","0.632619321346283,0.38868752121925354,-0.3639550805091858","0.5574948191642761,0.5908980965614319,0.24408653378486633","0.6603950262069702,0.39616745710372925,-0.4054272174835205","0.5545981526374817,0.5792035460472107,0.21958506107330322","0.6632117629051208,0.38982781767845154,-0.3818104565143585","0.5523819327354431,0.5763353705406189,0.2301085740327835","0.6542083621025085,0.3877083659172058,-0.3545328974723816","0.5304862260818481,0.7320308089256287,0.05847128480672836","0.46461400389671326,0.7407093644142151,-0.058334946632385254","0.5280268788337708,0.9708428382873535,0.07907785475254059","0.4702985882759094,0.9757594466209412,-0.03598009794950485","0.5196459889411926,1.152156949043274,0.39119893312454224","0.48347949981689453,1.1975477933883667,0.20680639147758484","0.5201604962348938,1.16993248462677,0.42005419731140137","0.4824203848838806,1.2145607471466064,0.22818176448345184","0.5369704961776733,1.230702519416809,0.3300756812095642","0.5003098249435425,1.2891942262649536,0.09336868673563004"
-0.5,0.0,"0.5011135339736938,0.2918158769607544,-0.2602260708808899","0.5068675875663757,0.2670552730560303,-0.2565292716026306","0.5107507109642029,0.26688697934150696,-0.256928026676178","0.5147441625595093,0.2669399082660675,-0.2571958899497986","0.4944450855255127,0.2667681872844696,-0.23932898044586182","0.48963409662246704,0.2661464214324951,-0.23932071030139923","0.4852994978427887,0.26552116870880127,-0.23942765593528748","0.5192472338676453,0.27203232049942017,-0.06629927456378937","0.4787324070930481,0.27038100361824036,-0.1029348149895668","0.5073226690292358,0.3110758364200592,-0.21682557463645935","0.49363070726394653,0.31109967827796936,-0.20319397747516632","0.5388868451118469,0.3881772458553314,0.08726014196872711","0.45884212851524353,0.36643117666244507,-0.1806926429271698","0.5474423170089722,0.5040686726570129,0.15059612691402435","0.5347185134887695,0.4163007438182831,-0.38226109743118286","0.559761106967926,0.5681135654449463,0.11282344907522202","0.6371365785598755,0.3819904029369354,-0.41011476516723633","0.5611794590950012,0.5900009870529175,0.10262962430715561","0.6637285947799683,0.3881250023841858,-0.45293179154396057","0.5601609349250793,0.5800085663795471,0.08272460848093033","0.6660752296447754,0.37812501192092896,-0.43235301971435547","0.5566953420639038,0.5697755813598633,0.1024075374007225","0.6586604714393616,0.37767118215560913,-0.40219932794570923","0.5366758108139038,0.7340196371078491,0.05793023854494095","0.4690149426460266,0.7395896911621094,-0.057926565408706665","0.5289884805679321,0.9708585739135742,0.06619943678379059","0.47826701402664185,0.9744060039520264,-0.06118511036038399","0.5204774737358093,1.1503719091415405,0.39846038818359375","0.4861985146999359,1.1860772371292114,0.23044809699058533","0.5188618898391724,1.1669303178787231,0.42887935042381287","0.4833444058895111,1.2016160488128662,0.2577119469642639","0.5328158140182495,1.2308958768844604,0.34459760785102844","0.5082471966743469,1.271563172340393,0.13625255227088928"
-0.5,0.0,"0.5029650926589966,0.2926344573497772,-0.25769177079200745","0.5081291794776917,0.26810240745544434,-0.22994422912597656","0.5118227601051331,0.26817652583122253,-0.23006173968315125","0.5158358812332153,0.26820850372314453,-0.23022787272930145","0.4960038661956787,0.2670736610889435,-0.2411840260028839","0.49099844694137573,0.2665215730667114,-0.2410832941532135","0.48660629987716675,0.26591041684150696,-0.24113750457763672","0.5197693109512329,0.27221235632896423,-0.05758654326200485","0.47908592224121094,0.27036333084106445,-0.107316754758358","0.5084336400032043,0.31176242232322693,-0.19001081585884094","0.4955660402774811,0.3119693696498871,-0.20304830372333527","0.5391439199447632,0.38661685585975647,0.09057223051786423","0.45694318413734436,0.36668655276298523,-0.1882324516773224","0.5433792471885681,0.5051553249359131,0.16315728425979614","0.5320920944213867,0.4171360731124878,-0.38819682598114014","0.5591663122177124,0.5801782011985779,0.12643803656101227","0.6356734037399292,0.3799712657928467,-0.4141567647457123","0.5632948279380798,0.596979558467865,0.11688415706157684","0.6614710092544556,0.3871442973613739,-0.45684686303138733","0.5621963739395142,0.592980146408081,0.09395240247249603","0.6657056212425232,0.3786761462688446,-0.4365233778953552","0.5582744479179382,0.582157552242279,0.11449046432971954","0.6576906442642212,0.37661030888557434,-0.4062679708003998","0.533941388130188,0.7348529100418091,0.05887027457356453","0.46857672929763794,0.740085780620575,-0.05886862799525261","0.5268295407295227,0.9759683609008789,0.063857302069664","0.47253021597862244,0.9770602583885193,-0.06320460140705109","0.5208488702774048,1.162535309791565,0.38644838333129883","0.4853658676147461,1.1955862045288086,0.21840696036815643","0.5195389986038208,1.1775730848312378,0.41557520627975464","0.4835336208343506,1.211707353591919,0.24429038166999817","0.5335407257080078,1.2501623630523682,0.3228464424610138","0.5058700442314148,1.27798593044281,0.1137692928314209"
-0.5,0.0,"0.5035640001296997,0.29200828075408936,-0.23867127299308777","0.5085861682891846,0.26736709475517273,-0.21512305736541748","0.512300968170166,0.26768386363983154,-0.2152397185564041","0.5166288614273071,0.267727792263031,-0.21540260314941406","0.4961605966091156,0.2662489712238312,-0.21573138236999512","0.4910280704498291,0.2657301127910614,-0.21574704349040985","0.48657259345054626,0.26521438360214233,-0.21583160758018494","0.5210360288619995,0.27071353793144226,-0.04006614163517952","0.47893887758255005,0.27043837308883667,-0.0936833918094635","0.5091657042503357,0.31153473258018494,-0.1757422834634781","0.4957445561885834,0.31168338656425476,-0.18018953502178192","0.5388216376304626,0.38316255807876587,0.11170969158411026","0.4575099050998688,0.3634161651134491,-0.18240414559841156","0.5419424772262573,0.5023993849754333,0.17532850801944733","0.5273894667625427,0.4127652943134308,-0.38884657621383667","0.5612380504608154,0.5836336612701416,0.13404901325702667","0.6349380016326904,0.37701287865638733,-0.4281526505947113","0.5623728036880493,0.5996057987213135,0.12508176267147064","0.6612468361854553,0.38278526067733765,-0.474435955286026","0.5623623728752136,0.5868608951568604,0.10073000192642212","0.6647194027900696,0.3725860118865967,-0.44940200448036194","0.5599320530891418,0.5857283473014832,0.12134285271167755","0.6571218371391296,0.3703404664993286,-0.4187897741794586","0.5310286283493042,0.7341086268424988,0.06488130986690521","0.4671182632446289,0.7372797727584839,-0.06476131826639175","0.5225075483322144,0.9728604555130005,0.03162631765007973","0.4672166407108307,0.9847351312637329,-0.07898165285587311","0.5136585831642151,1.1416438817977905,0.3557332754135132","0.4705139994621277,1.1868996620178223,0.13474014401435852","0.5075724124908447,1.1577454805374146,0.37800687551498413","0.4641827940940857,1.2037253379821777,0.15122410655021667","0.5191167593002319,1.2231593132019043,0.27451783418655396","0.47924432158470154,1.2792927026748657,-0.003818952012807131"
-0.5,0.0,"0.5040264129638672,0.2908574640750885,-0.21210181713104248","0.5088247060775757,0.2668931186199188,-0.18273860216140747","0.5125672817230225,0.26712849736213684,-0.18282818794250488","0.5168553590774536,0.26700785756111145,-0.182967871427536","0.4966580867767334,0.26535242795944214,-0.199259951710701","0.4916403293609619,0.2646334171295166,-0.19928349554538727","0.48722487688064575,0.26390722393989563,-0.199393168091774","0.5196921825408936,0.2696627974510193,-0.013428004458546638","0.4796174168586731,0.2694874703884125,-0.08297885209321976","0.5092501640319824,0.3109564185142517,-0.14563961327075958","0.4961337149143219,0.3101496696472168,-0.16662611067295074","0.5359283685684204,0.38773760199546814,0.12961445748806","0.458548367023468,0.36164939403533936,-0.16352656483650208","0.5518285036087036,0.5099017024040222,0.14588412642478943","0.5381184220314026,0.40726497769355774,-0.36820995807647705","0.5623121857643127,0.5723979473114014,0.04890155792236328","0.6372326612472534,0.372980535030365,-0.39695456624031067","0.5671675801277161,0.5867361426353455,0.03250621631741524","0.6634244322776794,0.3804054260253906,-0.43870219588279724","0.5626453161239624,0.5752708315849304,0.016944101080298424","0.6663817167282104,0.3701373338699341,-0.41676801443099976","0.5599082708358765,0.5738721489906311,0.03829633444547653","0.6590928435325623,0.3680385947227478,-0.38799089193344116","0.5305507779121399,0.7318987250328064,0.06844603270292282","0.4727276861667633,0.7336087822914124,-0.06836064159870148","0.5225452184677124,0.9690675735473633,0.04677773267030716","0.478099524974823,0.9871014952659607,-0.08197440207004547","0.5151535272598267,1.1597102880477905,0.30138248205184937","0.47391170263290405,1.1946946382522583,0.09625159204006195","0.5122038722038269,1.1821238994598389,0.32213518023490906","0.4729532301425934,1.2147679328918457,0.10959689319133759","0.526969313621521,1.2407445907592773,0.21813401579856873","0.49880480766296387,1.2853931188583374,-0.036492399871349335"
-0.5,0.0,"0.5040239095687866,0.2906804084777832,-0.20803573727607727","0.5088782906532288,0.26701050996780396,-0.18060192465782166","0.5125788450241089,0.2670954167842865,-0.18069562315940857","0.5166589021682739,0.2669605016708374,-0.1808473765850067","0.49698376655578613,0.26561740040779114,-0.19485339522361755","0.49209150671958923,0.26467883586883545,-0.19487258791923523","0.4878663420677185,0.26369836926460266,-0.1949637234210968","0.5184648633003235,0.2698233425617218,-0.02226499654352665","0.4805223047733307,0.2685658633708954,-0.07471009343862534","0.5088197588920593,0.3103227913379669,-0.14229637384414673","0.4958220422267914,0.30918365716934204,-0.16186723113059998","0.5344706773757935,0.3856430947780609,0.1135532408952713","0.4593242108821869,0.3599066436290741,-0.1617235243320465","0.5447739362716675,0.5065528154373169,0.1425110250711441","0.5289983749389648,0.40720370411872864,-0.3541020154953003","0.5594545006752014,0.571728527545929,0.049023449420928955","0.6340123414993286,0.37570610642433167,-0.3841805160045624","0.5614703893661499,0.5874847173690796,0.0320943184196949","0.6601203083992004,0.3791620135307312,-0.4249274730682373","0.5590023994445801,0.5858057141304016,0.014379325322806835","0.6635674238204956,0.36875733733177185,-0.40470990538597107","0.5567234754562378,0.5723016858100891,0.03765613213181496","0.6562445163726807,0.36735665798187256,-0.37592941522598267","0.5332814455032349,0.7301099896430969,0.060701578855514526","0.4741356372833252,0.7316559553146362,-0.06066197156906128","0.5242313146591187,0.9762969017028809,0.0363440066576004","0.4749898314476013,0.9708125591278076,-0.0637655258178711","0.5205214619636536,1.1467576026916504,0.2963404059410095","0.47969895601272583,1.1738134622573853,0.1438649445772171","0.5152733325958252,1.1629093885421753,0.34128084778785706","0.48222360014915466,1.1901346445083618,0.16107580065727234","0.5306940078735352,1.2342860698699951,0.25274282693862915","0.5014240741729736,1.2676936388015747,0.02210814692080021"
-0.5,0.0,"0.5041481256484985,0.2904054820537567,-0.2143196314573288","0.5090258121490479,0.26630061864852905,-0.18815068900585175","0.5127362012863159,0.26645416021347046,-0.18827034533023834","0.516633152961731,0.2665497362613678,-0.18842604756355286","0.497112512588501,0.2648169994354248,-0.20097661018371582","0.49226707220077515,0.2639017403125763,-0.2010055035352707","0.4880602955818176,0.26304540038108826,-0.20108576118946075","0.5185883641242981,0.26959383487701416,-0.028550202026963234","0.48065871000289917,0.2681725323200226,-0.08854551613330841","0.5089277029037476,0.30944567918777466,-0.15220589935779572","0.49592161178588867,0.308902770280838,-0.16763418912887573","0.5341032147407532,0.38695037364959717,0.1126888245344162","0.46013131737709045,0.3629014194011688,-0.1719839870929718","0.5394188761711121,0.5112819671630859,0.13742785155773163","0.5368585586547852,0.4165899455547333,-0.3489018678665161","0.5596193075180054,0.5991342663764954,0.02713891491293907","0.6331783533096313,0.3757643699645996,-0.36505550146102905","0.5604729652404785,0.623236358165741,0.007301035337150097","0.6563776731491089,0.37794432044029236,-0.4051694869995117","0.5578454732894897,0.6216707229614258,-0.015437804162502289","0.6581181287765503,0.3662928342819214,-0.3888629972934723","0.5563606023788452,0.6074537634849548,0.012543827295303345","0.6509973406791687,0.36533960700035095,-0.3583044409751892","0.5317971110343933,0.7299880385398865,0.06501884758472443","0.47255152463912964,0.7318077683448792,-0.06495238840579987","0.5236338376998901,0.969037652015686,0.040489476174116135","0.4754400849342346,0.9844592809677124,-0.0698794573545456","0.5188226699829102,1.1387097835540771,0.31520017981529236","0.479915052652359,1.1723599433898926,0.13665363192558289","0.5128532648086548,1.1583805084228516,0.34882742166519165","0.47875094413757324,1.1898541450500488,0.1533094346523285","0.5282552242279053,1.2183730602264404,0.26395708322525024","0.49948400259017944,1.2662092447280884,0.011397604830563068"
