az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.5,0.0,"0.5207086801528931,0.1826486736536026,-0.22728030383586884","0.522068202495575,0.16625618934631348,-0.20612482726573944","0.5240601301193237,0.1657256782054901,-0.20613281428813934","0.5260053873062134,0.16548004746437073,-0.20616772770881653","0.5147934556007385,0.16678190231323242,-0.21674206852912903","0.5117291212081909,0.16673284769058228,-0.21671953797340393","0.5087414383888245,0.16690686345100403,-0.21674954891204834","0.5260113477706909,0.1708591878414154,-0.08207028359174728","0.5012780427932739,0.17328137159347534,-0.1284809708595276","0.5253734588623047,0.19828900694847107,-0.17832055687904358","0.5152179002761841,0.19856953620910645,-0.19227036833763123","0.5593585968017578,0.28030484914779663,-0.005296147894114256","0.4787038266658783,0.2445926070213318,-0.13428695499897003","0.5646014213562012,0.39998143911361694,0.019092466682195663","0.5279108881950378,0.21345749497413635,-0.2538461983203888","0.5654299855232239,0.5043616890907288,-0.03736986964941025","0.6122885346412659,0.1874634474515915,-0.2734927833080292","0.5638585090637207,0.5359228849411011,-0.05605275556445122","0.6339811086654663,0.19435465335845947,-0.3125171661376953","0.5613337159156799,0.5405679941177368,-0.08438300341367722","0.6374115347862244,0.19237487018108368,-0.2982446551322937","0.5613248944282532,0.5289848446846008,-0.05086565762758255","0.6318116784095764,0.19204220175743103,-0.27043595910072327","0.5436754822731018,0.5146464705467224,0.008014633320271969","0.49576133489608765,0.5172922611236572,-0.008004089817404747","0.5431626439094543,0.7183951735496521,-0.004551331512629986","0.5026867985725403,0.7144104838371277,0.023466240614652634","0.5417280793190002,0.8618355393409729,0.21272023022174835","0.5206086039543152,0.8670092821121216,0.22526010870933533","0.5412230491638184,0.8755562901496887,0.22770360112190247","0.5255798101425171,0.8829466104507446,0.23828966915607452","0.5414974093437195,0.9331051111221313,0.08769439905881882","0.5099946856498718,0.9344249963760376,0.10156159102916718"
-0.5,0.0,"0.5076519250869751,0.1802288293838501,-0.21838223934173584","0.511062502861023,0.16448351740837097,-0.19591014087200165","0.5136231184005737,0.16432270407676697,-0.19596192240715027","0.5161738395690918,0.1643950492143631,-0.19600936770439148","0.5024839639663696,0.16486671566963196,-0.19934071600437164","0.4990959167480469,0.1650141328573227,-0.19932547211647034","0.49570751190185547,0.16541141271591187,-0.19936521351337433","0.5146251320838928,0.17083288729190826,-0.07130657136440277","0.4849827289581299,0.17344988882541656,-0.06172914430499077","0.5110253691673279,0.1963588297367096,-0.16967059671878815","0.499995619058609,0.19693635404109955,-0.173180490732193","0.5367980003356934,0.2565153241157532,-0.010599673725664616","0.46542444825172424,0.2572152316570282,-0.09583617746829987","0.5346102714538574,0.34517672657966614,0.0007945132674649358","0.5216005444526672,0.2682338058948517,-0.19326084852218628","0.5322456359863281,0.43937820196151733,-0.035033367574214935","0.5840467214584351,0.24274063110351562,-0.2032134085893631","0.5324987173080444,0.46931666135787964,-0.052964549511671066","0.6032567620277405,0.25303569436073303,-0.2354135811328888","0.5287978649139404,0.46118858456611633,-0.07177235186100006","0.606475830078125,0.25114890933036804,-0.23173072934150696","0.5278615951538086,0.44640088081359863,-0.04427522048354149","0.6010794639587402,0.2498950958251953,-0.20288991928100586","0.5244598388671875,0.5206565260887146,0.007213645614683628","0.4801899790763855,0.5226920247077942,-0.00729376683011651","0.5221103429794312,0.7113645076751709,0.0023818579502403736","0.49067506194114685,0.7085397243499756,0.008867008611559868","0.5214208364486694,0.859708309173584,0.2691052258014679","0.5017931461334229,0.8636589050292969,0.2729925215244293","0.5202950239181519,0.8738781213760376,0.29073432087898254","0.501855731010437,0.8797860145568848,0.29310014843940735","0.5219528079032898,0.9286161661148071,0.16784997284412384","0.5009435415267944,0.932593047618866,0.171981081366539"
-0.5,0.0,"0.5033739805221558,0.17950797080993652,-0.24557113647460938","0.5079907178878784,0.16392236948013306,-0.22544515132904053","0.5107849836349487,0.16396911442279816,-0.2254752367734909","0.5135005116462708,0.16414481401443481,-0.22553972899913788","0.4983449876308441,0.1638510674238205,-0.22980518639087677","0.49476394057273865,0.1638503521680832,-0.22977563738822937","0.49129214882850647,0.16415388882160187,-0.22978703677654266","0.5121470093727112,0.170734703540802,-0.10034029185771942","0.4828731119632721,0.17267769575119019,-0.11528251320123672","0.5081055760383606,0.19553853571414948,-0.1951170563697815","0.4955989718437195,0.19627851247787476,-0.20017215609550476","0.5401647686958313,0.2533670663833618,-0.019834082573652267","0.46404629945755005,0.25017282366752625,-0.10942395031452179","0.5416322946548462,0.3723895251750946,0.021747473627328873","0.527901291847229,0.24249860644340515,-0.18890608847141266","0.5441561937332153,0.4772827923297882,-2.7298950953991152e-05","0.5948314070701599,0.22282083332538605,-0.196442112326622","0.544512152671814,0.5005143284797668,-0.016217559576034546","0.615620493888855,0.23383557796478271,-0.22851379215717316","0.542693018913269,0.4993670880794525,-0.0350654311478138","0.618397057056427,0.2319205403327942,-0.2238793820142746","0.5406710505485535,0.4924008548259735,-0.009130074642598629","0.6133715510368347,0.23087359964847565,-0.19603146612644196","0.5317434072494507,0.5212829113006592,0.004068200010806322","0.4829223155975342,0.5230368971824646,-0.004157818388193846","0.5242704749107361,0.7118700742721558,-0.0015991013497114182","0.49035388231277466,0.7089587450027466,0.035507459193468094","0.524787962436676,0.860561192035675,0.2477281391620636","0.5047176480293274,0.863053560256958,0.29281362891197205","0.5253278613090515,0.8756577968597412,0.26769381761550903","0.5092875361442566,0.8792157769203186,0.31255799531936646","0.5218006372451782,0.9289109110832214,0.1446576714515686","0.4965539872646332,0.9319090247154236,0.19004201889038086"
-0.5,0.0,"0.5050725340843201,0.17874066531658173,-0.2303343117237091","0.5090954899787903,0.1633327305316925,-0.20748350024223328","0.5118468999862671,0.16346685588359833,-0.20749279856681824","0.5143024325370789,0.1637304574251175,-0.20751535892486572","0.50029456615448,0.16318374872207642,-0.21557235717773438","0.4965943396091461,0.1632997989654541,-0.21556434035301208","0.4931972622871399,0.1638331562280655,-0.21559810638427734","0.5150213837623596,0.17065422236919403,-0.07424324750900269","0.4881731867790222,0.17267023026943207,-0.10812313854694366","0.5101522207260132,0.1946260929107666,-0.1774982213973999","0.4993184506893158,0.19544601440429688,-0.1877920776605606","0.5429826378822327,0.2551761269569397,-0.008440966717898846","0.47016483545303345,0.2507305145263672,-0.1269170641899109","0.5447054505348206,0.3757591247558594,-0.020981349050998688","0.5289261937141418,0.23597994446754456,-0.29006776213645935","0.5478899478912354,0.48434993624687195,-0.08789394050836563","0.6018348336219788,0.21598520874977112,-0.35933616757392883","0.5463327765464783,0.5112456679344177,-0.11000677198171616","0.6200910210609436,0.2260371595621109,-0.4011668562889099","0.5440728664398193,0.5130767226219177,-0.1325356364250183","0.6229706406593323,0.22367733716964722,-0.38960185647010803","0.5432936549186707,0.5008950233459473,-0.0999729260802269","0.6177286505699158,0.22310376167297363,-0.35747072100639343","0.5327455401420593,0.5215615034103394,0.007498399820178747","0.4860265254974365,0.5229263305664062,-0.0075889998115599155","0.5287684798240662,0.712974488735199,0.000655220472253859","0.49527066946029663,0.7094510793685913,0.023827768862247467","0.5278012156486511,0.8619170188903809,0.24913689494132996","0.5080511569976807,0.8639172315597534,0.26760727167129517","0.5274458527565002,0.8776509761810303,0.26864880323410034","0.5122388601303101,0.8799793720245361,0.28661972284317017","0.5283416509628296,0.9289888739585876,0.1501021385192871","0.501804530620575,0.9319225549697876,0.17811909317970276"
-0.5,0.0,"0.5078411102294922,0.17681469023227692,-0.2380143404006958","0.5105327367782593,0.16195407509803772,-0.21615460515022278","0.5131438374519348,0.16217568516731262,-0.21615174412727356","0.5156744718551636,0.16240467131137848,-0.21617117524147034","0.5018196105957031,0.16201001405715942,-0.222192645072937","0.4983433783054352,0.16264016926288605,-0.22218286991119385","0.49468010663986206,0.1637345403432846,-0.22219613194465637","0.516715943813324,0.1700456589460373,-0.08668646216392517","0.4893530011177063,0.17341238260269165,-0.11078768968582153","0.5131415128707886,0.19273124635219574,-0.18673153221607208","0.5023347735404968,0.19396145641803741,-0.19422383606433868","0.5494776368141174,0.26542022824287415,-0.00891606230288744","0.4724732041358948,0.2505614459514618,-0.12652665376663208","0.5502513647079468,0.3838598430156708,-0.032036177814006805","0.5318293571472168,0.2304677516222,-0.2698640823364258","0.5527063608169556,0.4827711284160614,-0.0869637131690979","0.6033150553703308,0.2118651121854782,-0.3278864324092865","0.5525358319282532,0.5098782777786255,-0.10838828235864639","0.6228116750717163,0.22153118252754211,-0.36864158511161804","0.5497294068336487,0.5079147219657898,-0.13214942812919617","0.6255752444267273,0.2189861685037613,-0.35926875472068787","0.5478816628456116,0.500651478767395,-0.09915880858898163","0.6197738647460938,0.21843065321445465,-0.3268321752548218","0.5348337888717651,0.5214212536811829,0.007440249435603619","0.4874131679534912,0.5225561261177063,-0.0075536505319178104","0.5286765694618225,0.7126366496086121,0.00016596310888417065","0.496509850025177,0.7091514468193054,0.030260328203439713","0.5297979116439819,0.8624660968780518,0.23345880210399628","0.509458601474762,0.8641200661659241,0.26221898198127747","0.5298931002616882,0.8785144090652466,0.25071924924850464","0.5137976408004761,0.8801996111869812,0.28248563408851624","0.5282471179962158,0.9289312362670898,0.12034682184457779","0.5013757348060608,0.9320987462997437,0.162375807762146"
-0.5,0.0,"0.5080572962760925,0.17630144953727722,-0.2334516942501068","0.5110397934913635,0.16155162453651428,-0.21192345023155212","0.5136244893074036,0.16179101169109344,-0.21192267537117004","0.5161038637161255,0.16199828684329987,-0.21194389462471008","0.502676248550415,0.1616564393043518,-0.2197500467300415","0.49930137395858765,0.16232316195964813,-0.21974094212055206","0.4958166182041168,0.1634831726551056,-0.2197648584842682","0.5173453092575073,0.16981717944145203,-0.08296667039394379","0.4908152222633362,0.17360123991966248,-0.11599671840667725","0.5133508443832397,0.1922001987695694,-0.18216952681541443","0.5023292303085327,0.19336435198783875,-0.1921416074037552","0.5479210615158081,0.2612440586090088,-0.005801147781312466","0.4726290702819824,0.24833351373672485,-0.13315875828266144","0.5501955151557922,0.3752666115760803,0.004307217430323362","0.5300915241241455,0.22730229794979095,-0.27288126945495605","0.5530811548233032,0.48050278425216675,-0.04669254645705223","0.6025170087814331,0.20865386724472046,-0.32248061895370483","0.553272545337677,0.5083979964256287,-0.06476516276597977","0.6214606165885925,0.21872679889202118,-0.3627360165119171","0.5498536229133606,0.5074933171272278,-0.09068585932254791","0.6245781183242798,0.2164624035358429,-0.35287249088287354","0.5484810471534729,0.49946510791778564,-0.0593743734061718","0.6190913915634155,0.21554429829120636,-0.3210202753543854","0.5347868800163269,0.5212996602058411,0.010721063241362572","0.48800963163375854,0.5219075083732605,-0.010822189040482044","0.5303630828857422,0.7118527889251709,-0.0007785904454067349","0.4980279803276062,0.7081478834152222,0.028363067656755447","0.530998170375824,0.8625402450561523,0.22648043930530548","0.5114912986755371,0.8645128607749939,0.2543788552284241","0.5307784080505371,0.8787690997123718,0.2445375919342041","0.5153084993362427,0.8807474970817566,0.274085134267807","0.5299595594406128,0.9290046691894531,0.11492960155010223","0.5041396021842957,0.9323511719703674,0.15029692649841309"
-0.5,0.0,"0.5084090232849121,0.17666742205619812,-0.21397800743579865","0.5110359191894531,0.1617121398448944,-0.18987087905406952","0.5135912895202637,0.1618412733078003,-0.18987786769866943","0.5160390138626099,0.1619904786348343,-0.1899002641439438","0.5029703378677368,0.1620931476354599,-0.197021022439003","0.4996739327907562,0.16271482408046722,-0.19700171053409576","0.4964756965637207,0.1638101190328598,-0.19702711701393127","0.5169734954833984,0.16974903643131256,-0.05709350109100342","0.4909350275993347,0.17370860278606415,-0.08414816856384277","0.5138329267501831,0.19239966571331024,-0.16141676902770996","0.5032263994216919,0.19356392323970795,-0.170162633061409","0.546796977519989,0.26062560081481934,0.007502538617700338","0.4741850793361664,0.2454962581396103,-0.10938431322574615","0.5509711503982544,0.3745977580547333,-0.017780305817723274","0.5326275825500488,0.22692067921161652,-0.2847951054573059","0.5509496927261353,0.46131372451782227,-0.08909737318754196","0.6057223677635193,0.20602726936340332,-0.35940057039260864","0.5504794716835022,0.4892258048057556,-0.11085014045238495","0.6243687272071838,0.2166466861963272,-0.40153035521507263","0.548842191696167,0.48475828766822815,-0.1325179487466812","0.6272080540657043,0.21425344049930573,-0.38971343636512756","0.5474445223808289,0.47967249155044556,-0.10092558711767197","0.621834933757782,0.213357612490654,-0.3576332926750183","0.536178469657898,0.5214802026748657,0.006234956439584494","0.4896785616874695,0.5222319960594177,-0.006372410804033279","0.5320277810096741,0.7106965184211731,-0.00621023029088974","0.49750155210494995,0.7082229852676392,0.04358480125665665","0.5315963625907898,0.8628037571907043,0.2090635597705841","0.5119321942329407,0.8644796013832092,0.26038044691085815","0.5320005416870117,0.8793641924858093,0.22383511066436768","0.5161880254745483,0.8807969093322754,0.2800988554954529","0.5293798446655273,0.928959846496582,0.09127750992774963","0.5024908185005188,0.932064414024353,0.15960155427455902"
-0.5,0.0,"0.5086315870285034,0.17715023458003998,-0.2043040543794632","0.5113886594772339,0.16234949231147766,-0.17940762639045715","0.5137437582015991,0.16246919333934784,-0.17940357327461243","0.5160577297210693,0.16264000535011292,-0.1794142872095108","0.5038086175918579,0.16240467131137848,-0.1879805028438568","0.5006217360496521,0.16285572946071625,-0.1879643350839615","0.49745386838912964,0.16384345293045044,-0.18800577521324158","0.5163607597351074,0.17017032206058502,-0.03550776466727257","0.4915127158164978,0.17321492731571198,-0.07811379432678223","0.512578547000885,0.19288405776023865,-0.15024784207344055","0.5028092861175537,0.19359999895095825,-0.16136306524276733","0.5449239611625671,0.2614893615245819,0.0203087255358696","0.4731210172176361,0.2443605661392212,-0.11239002645015717","0.5495136976242065,0.3760871887207031,-0.0037672959733754396","0.5333935618400574,0.22615447640419006,-0.2871054410934448","0.5528011918067932,0.48946478962898254,-0.08194911479949951","0.6086608171463013,0.20261232554912567,-0.3561687767505646","0.5517712831497192,0.5154131054878235,-0.10428033024072647","0.6267586350440979,0.213325634598732,-0.3977871537208557","0.5493432879447937,0.5139564275741577,-0.12587705254554749","0.6295080184936523,0.21024727821350098,-0.38480889797210693","0.5484288930892944,0.5057674646377563,-0.09407833218574524","0.6240047216415405,0.20942476391792297,-0.3536075949668884","0.5364364981651306,0.5216806530952454,0.009297778829932213","0.4906099736690521,0.5214134454727173,-0.009404604323208332","0.5320662260055542,0.7050206661224365,-0.0038169468753039837","0.49795278906822205,0.7044550776481628,0.020065097138285637","0.5318819880485535,0.863114595413208,0.2140026092529297","0.5123002529144287,0.865942656993866,0.2252109944820404","0.5317705869674683,0.8800088763237,0.22901013493537903","0.5156415104866028,0.8832016587257385,0.23861995339393616","0.5316157937049866,0.9287171363830566,0.10357788950204849","0.5054644346237183,0.9319544434547424,0.11039700359106064"
-0.5,0.0,"0.5113986730575562,0.17613904178142548,-0.2118709832429886","0.5133211016654968,0.16140130162239075,-0.18764707446098328","0.5155705213546753,0.16155600547790527,-0.18767273426055908","0.5177871584892273,0.16172531247138977,-0.18772438168525696","0.5055876970291138,0.16145417094230652,-0.19697639346122742","0.5023205876350403,0.16191165149211884,-0.19694557785987854","0.49891433119773865,0.1627742350101471,-0.19696767628192902","0.5176483392715454,0.16966088116168976,-0.055843304842710495","0.49223631620407104,0.17266134917736053,-0.09699667245149612","0.5155726671218872,0.19216041266918182,-0.16048192977905273","0.5053849816322327,0.19253383576869965,-0.17236173152923584","0.5457372069358826,0.26418036222457886,0.010742953047156334","0.47315382957458496,0.245820552110672,-0.11378629505634308","0.551193356513977,0.37863168120384216,0.044043853878974915","0.5333023071289062,0.2258475422859192,-0.22124120593070984","0.5542510151863098,0.48270443081855774,0.00215415027923882","0.6039493680000305,0.2040119171142578,-0.22138150036334991","0.554112434387207,0.5108909010887146,-0.012188311666250229","0.6229919791221619,0.21396370232105255,-0.25401195883750916","0.5514703392982483,0.5091952085494995,-0.0367712676525116","0.6254078149795532,0.2119015008211136,-0.24499447643756866","0.5504453778266907,0.4969465434551239,-0.009616667404770851","0.6204326748847961,0.2111320048570633,-0.21891970932483673","0.536267101764679,0.5221580266952515,0.007322398480027914","0.49023598432540894,0.5222941637039185,-0.00739883491769433","0.5319221019744873,0.7076640725135803,0.004519002512097359","0.4957285523414612,0.7045536041259766,0.023531025275588036","0.5322997570037842,0.8612112998962402,0.2763184607028961","0.5126016736030579,0.8640811443328857,0.2655596435070038","0.531975507736206,0.8762407302856445,0.29841136932373047","0.5154386758804321,0.8802807927131653,0.28385597467422485","0.5334866642951965,0.9277259111404419,0.17540495097637177","0.5070980787277222,0.9314084649085999,0.1569117307662964"
-0.5,0.0,"0.5094671249389648,0.1762222796678543,-0.20985087752342224","0.512531042098999,0.1614324003458023,-0.18800266087055206","0.5153329372406006,0.16157226264476776,-0.1880388855934143","0.5182710289955139,0.16173872351646423,-0.18810002505779266","0.503869891166687,0.16151326894760132,-0.1952468752861023","0.5003381967544556,0.16198094189167023,-0.19522225856781006","0.49668678641319275,0.16287486255168915,-0.1952497661113739","0.5198208093643188,0.1696532517671585,-0.0664856880903244","0.4912020266056061,0.17261463403701782,-0.09628880769014359","0.5148245096206665,0.1923374980688095,-0.16184426844120026","0.5038594007492065,0.19313299655914307,-0.17083510756492615","0.5476558208465576,0.26626935601234436,-0.004023287445306778","0.4720306396484375,0.24916572868824005,-0.1037769764661789","0.5478731393814087,0.3853392004966736,0.04315274953842163","0.5181326270103455,0.23242482542991638,-0.17248660326004028","0.5536647439002991,0.4840179979801178,0.011376490816473961","0.5942756533622742,0.19998463988304138,-0.13237547874450684","0.5536625981330872,0.5139803886413574,-0.0019197514047846198","0.6152419447898865,0.20798742771148682,-0.1603241264820099","0.5512620210647583,0.5132381319999695,-0.02952660620212555","0.6184839010238647,0.20683015882968903,-0.15336856245994568","0.5499875545501709,0.5046365857124329,-0.0013073468580842018","0.6131527423858643,0.20581194758415222,-0.13035064935684204","0.5360340476036072,0.5227206945419312,0.002569266129285097","0.4881238341331482,0.5230026841163635,-0.002574667800217867","0.5333727598190308,0.712731659412384,-0.0012223843950778246","0.49504590034484863,0.7064875364303589,0.023431332781910896","0.5320087671279907,0.8601632714271545,0.2677229940891266","0.5124968886375427,0.8632317185401917,0.2816597819328308","0.5319823026657104,0.8739261031150818,0.29026705026626587","0.5154963135719299,0.8789347410202026,0.30182644724845886","0.5310473442077637,0.9271755814552307,0.16632473468780518","0.5056594014167786,0.9310814142227173,0.17713245749473572"
