az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.5,0.0,"0.48039835691452026,0.26274374127388,-0.2363276183605194","0.48454388976097107,0.2503514885902405,-0.21864160895347595","0.4879363179206848,0.2505863308906555,-0.21867477893829346","0.49117201566696167,0.25094324350357056,-0.21870212256908417","0.47525158524513245,0.2505004107952118,-0.2197016030550003","0.4720262885093689,0.25105369091033936,-0.2196892499923706","0.46899065375328064,0.2516782879829407,-0.2197023183107376","0.49545183777809143,0.258068710565567,-0.12034453451633453","0.46571168303489685,0.2601504325866699,-0.12997853755950928","0.4869937002658844,0.28195542097091675,-0.20043210685253143","0.47602778673171997,0.2817523181438446,-0.20314931869506836","0.5133908987045288,0.3548426628112793,-0.08105556666851044","0.43359190225601196,0.3487842381000519,-0.07522082328796387","0.5202608108520508,0.46902960538864136,-0.06500324606895447","0.37820518016815186,0.35119199752807617,-0.058131564408540726","0.5136886835098267,0.5776560306549072,-0.14101217687129974","0.31628677248954773,0.33393585681915283,-0.10955125093460083","0.5163701772689819,0.6138946413993835,-0.1647457778453827","0.2937399744987488,0.3353109657764435,-0.13360388576984406","0.5086890459060669,0.6123480796813965,-0.19043010473251343","0.2928972542285919,0.33543920516967773,-0.16272678971290588","0.5058895349502563,0.6010283827781677,-0.15319208800792694","0.2990644574165344,0.33657220005989075,-0.12666034698486328","0.48899537324905396,0.5813705325126648,0.015062840655446053","0.44457799196243286,0.5815370082855225,-0.015257647261023521","0.48214346170425415,0.7259063124656677,0.10724259912967682","0.4392542243003845,0.7263920307159424,0.06151528283953667","0.4759334623813629,0.8438711166381836,0.35215866565704346","0.4391089975833893,0.8461916446685791,0.28069406747817993","0.47031140327453613,0.8596972227096558,0.37319251894950867","0.44195517897605896,0.8608353734016418,0.29837146401405334","0.4933878481388092,0.895872950553894,0.2868668735027313","0.4430916905403137,0.8957095742225647,0.20121797919273376"
0.5,0.0,"0.4799458384513855,0.2618253827095032,-0.2482769787311554","0.4850301742553711,0.24875278770923615,-0.23344333469867706","0.48862624168395996,0.24886737763881683,-0.2334970235824585","0.49204373359680176,0.24930110573768616,-0.23350481688976288","0.47548460960388184,0.24898399412631989,-0.2203635424375534","0.47222790122032166,0.24925193190574646,-0.2203376591205597","0.46888333559036255,0.24994157254695892,-0.22026602923870087","0.49767112731933594,0.2580317258834839,-0.1426067054271698","0.46501192450523376,0.259016752243042,-0.1338452398777008","0.4854756295681,0.2808518409729004,-0.21631209552288055","0.4748632311820984,0.28038203716278076,-0.20502372086048126","0.5143707990646362,0.3576333820819855,-0.11809422820806503","0.4353240132331848,0.3454003930091858,-0.05958786606788635","0.5226655006408691,0.47333309054374695,-0.12112321704626083","0.3801242709159851,0.34606876969337463,0.007324443198740482","0.5150545835494995,0.5803118944168091,-0.19120347499847412","0.319568932056427,0.3325512707233429,-0.003633311716839671","0.5154922604560852,0.6146777868270874,-0.2138282060623169","0.301395446062088,0.3333134651184082,-0.0146456528455019","0.5073624849319458,0.6106333136558533,-0.2408248633146286","0.29948389530181885,0.33454182744026184,-0.04371156916022301","0.5054398775100708,0.5992109775543213,-0.2032204121351242","0.30631139874458313,0.3362565040588379,-0.019550153985619545","0.4842406213283539,0.5844197869300842,0.004546524491161108","0.44007572531700134,0.5827142596244812,-0.004642708692699671","0.4819551408290863,0.7252259850502014,0.07993517816066742","0.4344467520713806,0.7266606688499451,0.04382888227701187","0.4761299192905426,0.8427335023880005,0.32113999128341675","0.43824777007102966,0.8502963781356812,0.24769815802574158","0.4708806872367859,0.8573327660560608,0.3416052758693695","0.4419524669647217,0.8636500239372253,0.26335400342941284","0.49116048216819763,0.890809953212738,0.25613024830818176","0.4431934952735901,0.8977293372154236,0.15947440266609192"
0.5,0.0,"0.4801298975944519,0.26055580377578735,-0.2727796137332916","0.4851260781288147,0.24732926487922668,-0.25742796063423157","0.48849231004714966,0.24729114770889282,-0.25747060775756836","0.4919896125793457,0.24761763215065002,-0.25750693678855896","0.4758809506893158,0.2478477954864502,-0.25190621614456177","0.4725114703178406,0.24823656678199768,-0.2518981397151947","0.46929121017456055,0.24892298877239227,-0.2518744170665741","0.4982435703277588,0.25745344161987305,-0.1612721085548401","0.4653048515319824,0.2581847012042999,-0.14014998078346252","0.4857754707336426,0.279522180557251,-0.23775947093963623","0.47563081979751587,0.2793656885623932,-0.2319968044757843","0.5178608298301697,0.35789909958839417,-0.12563073635101318","0.4352859854698181,0.3446938097476959,-0.0635521337389946","0.5260180830955505,0.47323647141456604,-0.1264730840921402","0.3775342106819153,0.34783464670181274,-0.020526599138975143","0.517236590385437,0.5796203017234802,-0.20629076659679413","0.3166057765483856,0.3336372375488281,-0.06376244127750397","0.5169854760169983,0.613813042640686,-0.2315918654203415","0.300216406583786,0.3330971896648407,-0.08127235621213913","0.5100151300430298,0.6092116832733154,-0.259366899728775","0.2992147207260132,0.3324609100818634,-0.1108894944190979","0.5090570449829102,0.5981161594390869,-0.2187711000442505","0.30538544058799744,0.3344815969467163,-0.08051452040672302","0.48802924156188965,0.5856931209564209,0.0037800422869622707","0.4418850541114807,0.5835056900978088,-0.0038830898702144623","0.4826909899711609,0.7268050909042358,0.07354981452226639","0.43485942482948303,0.7283403873443604,0.05626561492681503","0.47633177042007446,0.8416742086410522,0.3303324580192566","0.43899425864219666,0.8502686619758606,0.27820906043052673","0.47062987089157104,0.8564481139183044,0.35210302472114563","0.4432600438594818,0.8638041019439697,0.29593536257743835","0.495178759098053,0.8924877643585205,0.26309069991111755","0.4424348473548889,0.8989881873130798,0.18990907073020935"
0.5,0.0,"0.4805053770542145,0.2598852515220642,-0.2447872906923294","0.4857545793056488,0.24645498394966125,-0.23130416870117188","0.48914259672164917,0.24633297324180603,-0.23136162757873535","0.4926896095275879,0.2465781271457672,-0.23139317333698273","0.4761980473995209,0.2471311092376709,-0.2223834991455078","0.47294139862060547,0.24760709702968597,-0.22235608100891113","0.46958309412002563,0.24825885891914368,-0.22234177589416504","0.49977928400039673,0.2569821774959564,-0.14251697063446045","0.46635547280311584,0.2577541768550873,-0.12057063728570938","0.48666319251060486,0.27877187728881836,-0.21282105147838593","0.47620612382888794,0.2789385914802551,-0.20313839614391327","0.5195010900497437,0.3572239279747009,-0.11725465953350067","0.43703848123550415,0.3459281623363495,-0.05376172065734863","0.5270902514457703,0.4721031188964844,-0.12706759572029114","0.37994691729545593,0.35082995891571045,-0.00277522555552423","0.5185518860816956,0.579379677772522,-0.21056897938251495","0.32030829787254333,0.3370469808578491,-0.03628110885620117","0.5187019109725952,0.6142246127128601,-0.2374214380979538","0.3031255900859833,0.33732497692108154,-0.053217776119709015","0.5116562843322754,0.6095668077468872,-0.2651084065437317","0.3025965392589569,0.33592095971107483,-0.0820804312825203","0.5100811123847961,0.5982354879379272,-0.22319550812244415","0.30899107456207275,0.33751171827316284,-0.052996277809143066","0.4887832999229431,0.5887703895568848,0.0015639777993783355","0.4434543550014496,0.5856828689575195,-0.0016611919272691011","0.48321396112442017,0.7278387546539307,0.084007129073143","0.4367802143096924,0.7304933071136475,0.07369671761989594","0.4771077036857605,0.8417982459068298,0.3520411550998688","0.4410952031612396,0.8510785698890686,0.3092147707939148","0.47172388434410095,0.8566071391105652,0.3754193186759949","0.445647656917572,0.8649988174438477,0.3295672535896301","0.4936563968658447,0.8920468091964722,0.2896476686000824","0.4443127512931824,0.8998174071311951,0.22331663966178894"
0.5,0.0,"0.4801124036312103,0.26008060574531555,-0.24887564778327942","0.485546350479126,0.24631564319133759,-0.23543989658355713","0.48897403478622437,0.246273934841156,-0.2354995757341385","0.4924972951412201,0.24633914232254028,-0.2355346381664276","0.47633975744247437,0.2469480335712433,-0.2277618646621704","0.4733901023864746,0.24746201932430267,-0.22772693634033203","0.4702334403991699,0.24816402792930603,-0.22770389914512634","0.5002046227455139,0.256644070148468,-0.1467067152261734","0.4677917957305908,0.25750309228897095,-0.12619204819202423","0.48645949363708496,0.2788541913032532,-0.21654048562049866","0.47619524598121643,0.27943262457847595,-0.20788653194904327","0.5196119546890259,0.3547660708427429,-0.12199529260396957","0.4397152364253998,0.3462347388267517,-0.04565120115876198","0.5295575261116028,0.4676428437232971,-0.1326366364955902","0.3826107084751129,0.3543284833431244,0.01886168122291565","0.5205642580986023,0.575463593006134,-0.21648399531841278","0.3234459161758423,0.3408399820327759,-0.011425462551414967","0.5205223560333252,0.6105918288230896,-0.24317233264446259","0.3063918948173523,0.3408114016056061,-0.02625550702214241","0.5126729607582092,0.6068763136863708,-0.2707689702510834","0.30565983057022095,0.33915579319000244,-0.05500444769859314","0.511096715927124,0.5961330533027649,-0.22887404263019562","0.31183409690856934,0.3407219350337982,-0.027855226770043373","0.48933857679367065,0.5887990593910217,-0.0026466292329132557","0.444719135761261,0.5859067440032959,0.0025529826525598764","0.4847543239593506,0.7284836769104004,0.06486007571220398","0.43696027994155884,0.7316104173660278,0.05522220581769943","0.47894972562789917,0.8442121744155884,0.320914089679718","0.4395734667778015,0.8522331118583679,0.2751668095588684","0.4740990698337555,0.8580788373947144,0.34278425574302673","0.44441041350364685,0.8650792241096497,0.29248401522636414","0.4919343590736389,0.8933904767036438,0.25294822454452515","0.44336986541748047,0.9003329873085022,0.18892285227775574"
0.5,0.0,"0.4808177053928375,0.25964823365211487,-0.26387959718704224","0.4863402843475342,0.24598203599452972,-0.24957282841205597","0.489861398935318,0.24592068791389465,-0.24962739646434784","0.49354448914527893,0.24594151973724365,-0.2496613711118698","0.47730398178100586,0.24668005108833313,-0.24379202723503113","0.4745340943336487,0.24716037511825562,-0.24376937747001648","0.4715248942375183,0.24777677655220032,-0.24374420940876007","0.501268744468689,0.25629010796546936,-0.15717844665050507","0.4693341851234436,0.25707942247390747,-0.13654641807079315","0.4872366487979889,0.2784574329853058,-0.23019342124462128","0.4772632122039795,0.27894091606140137,-0.22391276061534882","0.5203463435173035,0.35398295521736145,-0.1270732581615448","0.43950214982032776,0.3470422625541687,-0.05976662039756775","0.5298879742622375,0.46851295232772827,-0.13280406594276428","0.38367509841918945,0.35782378911972046,0.010763067752122879","0.5216814279556274,0.5763244032859802,-0.2146749496459961","0.324005663394928,0.34734076261520386,-0.013785721734166145","0.5219812393188477,0.6108528971672058,-0.2404615581035614","0.3078300952911377,0.3454108238220215,-0.027383040636777878","0.5142565965652466,0.6075848340988159,-0.2688755989074707","0.3068079948425293,0.3440050780773163,-0.05649204179644585","0.5121288895606995,0.5964289903640747,-0.22734582424163818","0.3127487301826477,0.346009224653244,-0.030081424862146378","0.4899727702140808,0.588573694229126,-0.0001349571830360219","0.44523683190345764,0.5858481526374817,2.2011299734003842e-05","0.4863784909248352,0.7290295362472534,0.06798400729894638","0.43858471512794495,0.7320476174354553,0.04803067818284035","0.4789470136165619,0.8469509482383728,0.3208049237728119","0.44172197580337524,0.8516149520874023,0.2638298273086548","0.47351908683776855,0.8611050248146057,0.34204500913619995","0.44607824087142944,0.8644262552261353,0.28054752945899963","0.4926496148109436,0.8937419652938843,0.25107401609420776","0.44407686591148376,0.8995637893676758,0.17551133036613464"
0.5,0.0,"0.4815528392791748,0.2600884437561035,-0.2560613751411438","0.486804336309433,0.24608324468135834,-0.24162736535072327","0.490497887134552,0.24605602025985718,-0.24167537689208984","0.49443674087524414,0.24620075523853302,-0.2416916787624359","0.4778813421726227,0.2466932237148285,-0.23616521060466766","0.4751151502132416,0.24713851511478424,-0.23614361882209778","0.4721583425998688,0.24777208268642426,-0.23612245917320251","0.5023959875106812,0.25642454624176025,-0.14911231398582458","0.4698924422264099,0.2570919990539551,-0.13107064366340637","0.48772311210632324,0.279365211725235,-0.222383052110672","0.47818833589553833,0.27990615367889404,-0.21673819422721863","0.5227915644645691,0.354735404253006,-0.11902598291635513","0.4402655065059662,0.34772399067878723,-0.05625316500663757","0.5335099697113037,0.46674999594688416,-0.1266658753156662","0.3861425518989563,0.3569979667663574,0.01317896880209446","0.5237385034561157,0.5710480809211731,-0.21681992709636688","0.32882416248321533,0.3550795912742615,-0.015081753022968769","0.5243459343910217,0.6077746748924255,-0.2439585030078888","0.31137964129447937,0.35148754715919495,-0.03040868602693081","0.5165766477584839,0.6042479276657104,-0.27291160821914673","0.31148046255111694,0.35145264863967896,-0.05868750810623169","0.5146486163139343,0.5933815240859985,-0.2297603338956833","0.3168863356113434,0.3545771539211273,-0.031017642468214035","0.4923520088195801,0.5887873768806458,0.0011408127611503005","0.4475800096988678,0.5870272517204285,-0.0012544210767373443","0.4869961738586426,0.7298430800437927,0.08033765852451324","0.4391491413116455,0.7288093566894531,0.05056808516383171","0.4791950285434723,0.8427651524543762,0.33774441480636597","0.43929505348205566,0.8517974615097046,0.26555541157722473","0.4731752872467041,0.8569207191467285,0.35969388484954834","0.4422847628593445,0.8645316958427429,0.2823307514190674","0.4917406439781189,0.8928831219673157,0.26949459314346313","0.4430099129676819,0.9007179141044617,0.17760178446769714"
0.5,0.0,"0.48146867752075195,0.26012712717056274,-0.2432074248790741","0.4866371750831604,0.24608951807022095,-0.2294955551624298","0.49030938744544983,0.2460150569677353,-0.2295500487089157","0.4943147301673889,0.24611881375312805,-0.2295655757188797","0.4780080318450928,0.24669235944747925,-0.22250966727733612","0.47533291578292847,0.24711313843727112,-0.22248700261116028","0.47261008620262146,0.24778993427753448,-0.22248081862926483","0.5026975870132446,0.2563687860965729,-0.14082559943199158","0.4710150361061096,0.25715330243110657,-0.12443925440311432","0.4878705143928528,0.27954304218292236,-0.21102674305438995","0.47857269644737244,0.28022781014442444,-0.20356281101703644","0.5247189402580261,0.3533521890640259,-0.11372324079275131","0.44203096628189087,0.3481556177139282,-0.04471391439437866","0.5351426601409912,0.467497855424881,-0.12510910630226135","0.3878946602344513,0.3568437397480011,0.021977681666612625","0.5259367227554321,0.5734559297561646,-0.21800577640533447","0.3298209607601166,0.35877642035484314,-0.015286517329514027","0.5264222025871277,0.6089154481887817,-0.2450951337814331","0.3136396110057831,0.3568395972251892,-0.031210049986839294","0.518814206123352,0.605505108833313,-0.27373501658439636","0.3134182393550873,0.3569572865962982,-0.059596020728349686","0.5168401002883911,0.5946146845817566,-0.23083755373954773","0.31842178106307983,0.35906752943992615,-0.0314798504114151","0.49448737502098083,0.5887777805328369,-0.00023480018717236817","0.4495052397251129,0.5867405533790588,0.00012521605822257698","0.48841094970703125,0.7304716110229492,0.061312269419431686","0.4401727318763733,0.7290695309638977,0.04582715407013893","0.48031607270240784,0.847723662853241,0.3233828544616699","0.44084128737449646,0.8534120917320251,0.25811830163002014","0.47425031661987305,0.8622349500656128,0.34578388929367065","0.4432743191719055,0.8658700585365295,0.2745819091796875","0.4906175136566162,0.8957533836364746,0.2560736835002899","0.44501304626464844,0.902409553527832,0.17021837830543518"
0.5,0.0,"0.4819522798061371,0.2600879967212677,-0.2710970342159271","0.48735761642456055,0.24600346386432648,-0.25673359632492065","0.49115023016929626,0.2458817958831787,-0.256774365901947","0.4951041340827942,0.2459540218114853,-0.2567886710166931","0.47879210114479065,0.24663802981376648,-0.2510555684566498","0.4759899079799652,0.24700656533241272,-0.2510388493537903","0.4731892943382263,0.24768424034118652,-0.25102555751800537","0.5034502744674683,0.25630027055740356,-0.16272196173667908","0.471336305141449,0.2571316063404083,-0.14266546070575714","0.4882233738899231,0.27945658564567566,-0.23676368594169617","0.47896742820739746,0.28009217977523804,-0.23074111342430115","0.525246262550354,0.3526207208633423,-0.12747329473495483","0.44171208143234253,0.34912818670272827,-0.06770642101764679","0.5365363359451294,0.46708035469055176,-0.13168790936470032","0.3876355290412903,0.36052533984184265,3.973386264988221e-05","0.5270880460739136,0.5734738707542419,-0.22379259765148163","0.32957711815834045,0.3636530935764313,-0.03712720051407814","0.5278893709182739,0.6081966757774353,-0.2507728040218353","0.3139841556549072,0.3613571226596832,-0.053389668464660645","0.5204724073410034,0.6054646968841553,-0.27987992763519287","0.3136385679244995,0.36118459701538086,-0.08240939676761627","0.5185045003890991,0.5949265360832214,-0.2368459403514862","0.3183317184448242,0.36364996433258057,-0.053418658673763275","0.4952917695045471,0.5881910920143127,-0.0003445038746576756","0.45017844438552856,0.5856021642684937,0.00022120864014141262","0.4882357120513916,0.7285881638526917,0.07223169505596161","0.44153469800949097,0.7289910912513733,0.0498494878411293","0.479160875082016,0.8457063436508179,0.3332754075527191","0.44069385528564453,0.8525758385658264,0.26371628046035767","0.4724949300289154,0.8603021502494812,0.3554399609565735","0.44288021326065063,0.8653945922851562,0.2801888585090637","0.49013853073120117,0.8935155868530273,0.2636259198188782","0.44290271401405334,0.9017508029937744,0.17393633723258972"
0.5,0.0,"0.4816655218601227,0.2604537308216095,-0.25245600938796997","0.48674240708351135,0.2462182193994522,-0.2393004447221756","0.490398645401001,0.24611413478851318,-0.23934955894947052","0.4943516254425049,0.2462642937898636,-0.23936744034290314","0.47855639457702637,0.24676513671875,-0.23299488425254822","0.4758182168006897,0.2471279352903366,-0.23297317326068878","0.4731298089027405,0.24785630404949188,-0.23296213150024414","0.5027876496315002,0.25660040974617004,-0.15082979202270508","0.471531480550766,0.2572127878665924,-0.1329210102558136","0.4878474771976471,0.28005507588386536,-0.22002172470092773","0.47900429368019104,0.2809317409992218,-0.21334302425384521","0.5250083208084106,0.35179266333580017,-0.12108472734689713","0.4423947334289551,0.3484332263469696,-0.05195491388440132","0.5370792150497437,0.4641149342060089,-0.130180224776268","0.38831162452697754,0.35986968874931335,0.0178661085665226","0.528915286064148,0.5730119943618774,-0.22242900729179382","0.33117952942848206,0.36291250586509705,-0.016239438205957413","0.5298880934715271,0.6078160405158997,-0.24910061061382294","0.31458809971809387,0.36088791489601135,-0.03108590841293335","0.5226107239723206,0.6052002310752869,-0.2785215377807617","0.3143785297870636,0.3612470030784607,-0.05975161865353584","0.5207432508468628,0.5946210026741028,-0.23554332554340363","0.3194195330142975,0.36362990736961365,-0.03236836940050125","0.4961617588996887,0.5876193046569824,-0.0010551030281931162","0.451102077960968,0.5858433246612549,0.0009454641258344054","0.48902592062950134,0.728908360004425,0.06691144406795502","0.44276732206344604,0.7303230166435242,0.04719692841172218","0.4811946749687195,0.8490670323371887,0.3247722089290619","0.4418799877166748,0.8569540977478027,0.25086137652397156","0.4742959141731262,0.8641959428787231,0.3467576801776886","0.44469141960144043,0.8702147603034973,0.26628825068473816","0.49252423644065857,0.8956590294837952,0.25832539796829224","0.4446706771850586,0.9036895036697388,0.16167572140693665"
