az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.5,0.0,"0.41159892082214355,0.1443014293909073,-0.6350367069244385","0.42598575353622437,0.1086929515004158,-0.6300776600837708","0.4354652762413025,0.10844340920448303,-0.6304963827133179","0.44463473558425903,0.10851629823446274,-0.6303784251213074","0.40783947706222534,0.10624954104423523,-0.6155169010162354","0.40375828742980957,0.10551877319812775,-0.6160287857055664","0.3996436297893524,0.10444675385951996,-0.6164039373397827","0.47557276487350464,0.12009356915950775,-0.5747132301330566","0.413504421710968,0.11701486259698868,-0.46457427740097046","0.4325557351112366,0.17842493951320648,-0.5902968645095825","0.4119952619075775,0.18155264854431152,-0.5710126757621765","0.5218263864517212,0.34466955065727234,-0.5499412417411804","0.4460175037384033,0.2719968557357788,-0.2789779603481293","0.4557064175605774,0.6585617661476135,-0.6092398166656494","0.4954480230808258,0.5202869772911072,-0.19588054716587067","0.34165245294570923,0.9473021626472473,-0.6526241898536682","0.4585604667663574,0.6762229800224304,-0.20388734340667725","0.32708948850631714,1.0138940811157227,-0.7157813310623169","0.44984379410743713,0.7014539241790771,-0.22328326106071472","0.2994703948497772,0.9926599264144897,-0.7178394198417664","0.44464653730392456,0.704077422618866,-0.2567083239555359","0.3074096441268921,0.9670474529266357,-0.6538817882537842","0.44431033730506897,0.7003201246261597,-0.21929582953453064","0.5154775381088257,0.7108694911003113,-0.08581347018480301","0.4662497043609619,0.6823049783706665,0.08567433059215546","0.5303903818130493,0.9322024583816528,0.28712043166160583","0.47737258672714233,0.8617238402366638,0.4254641532897949","0.515347957611084,1.0021488666534424,0.6423655152320862","0.49324193596839905,0.9343758225440979,0.792345404624939","0.5211172699928284,1.0182708501815796,0.6734322309494019","0.5016644597053528,0.9565853476524353,0.8309270143508911","0.483834832906723,1.0260741710662842,0.5903878211975098","0.45535874366760254,1.009648323059082,0.7945000529289246"
-0.5,0.0,"0.4355238080024719,0.1411038637161255,-0.6330413818359375","0.4483260214328766,0.10741419345140457,-0.6330533623695374","0.45637235045433044,0.10690184682607651,-0.6335831880569458","0.46453791856765747,0.10667790472507477,-0.6335507035255432","0.43129095435142517,0.10576902329921722,-0.6144307255744934","0.426748126745224,0.10513797402381897,-0.6149082183837891","0.4230554699897766,0.10415956377983093,-0.6152278184890747","0.4853971600532532,0.11901645362377167,-0.5776003003120422","0.4297398626804352,0.11631014943122864,-0.4587689936161041","0.4517565667629242,0.1733582317829132,-0.5953500866889954","0.4309747815132141,0.17110726237297058,-0.5689758062362671","0.5335346460342407,0.31994396448135376,-0.5741388201713562","0.43348726630210876,0.27606189250946045,-0.22001409530639648","0.5188902616500854,0.5932196378707886,-0.6109715700149536","0.44859418272972107,0.48179665207862854,-0.029968485236167908","0.4280608594417572,0.8464082479476929,-0.6736005544662476","0.4339675307273865,0.6189698576927185,0.037078607827425","0.41367021203041077,0.9299628138542175,-0.7394612431526184","0.4317697584629059,0.650065541267395,0.03357340767979622","0.3837842643260956,0.9042608737945557,-0.7415896654129028","0.42728549242019653,0.6544880867004395,-0.01099261175841093","0.3862173855304718,0.8768748044967651,-0.6737333536148071","0.42816752195358276,0.6392366290092468,0.018198838457465172","0.5204501748085022,0.6901751756668091,-0.09661420434713364","0.4665069580078125,0.6810746788978577,0.09660063683986664","0.5264401435852051,0.9370296001434326,0.16138561069965363","0.46734875440597534,0.9131459593772888,0.33629167079925537","0.5303945541381836,1.1905478239059448,0.45559272170066833","0.4898083209991455,0.9948377013206482,0.6404889822006226","0.5466243028640747,1.2193549871444702,0.47989344596862793","0.4824247360229492,1.109290361404419,0.6700122952461243","0.49490270018577576,1.2805256843566895,0.3748602271080017","0.46476706862449646,1.141636610031128,0.6097050905227661"
-0.5,0.0,"0.4618668556213379,0.15427447855472565,-0.5207458734512329","0.47302064299583435,0.12640947103500366,-0.5112790465354919","0.47990044951438904,0.12615329027175903,-0.5117474794387817","0.4861789643764496,0.12595787644386292,-0.5116653442382812","0.457639217376709,0.12820729613304138,-0.4983401298522949","0.45414605736732483,0.1290484070777893,-0.49887531995773315","0.4511142671108246,0.12925146520137787,-0.4992219805717468","0.5026038885116577,0.1380448043346405,-0.3929944634437561","0.45148545503616333,0.1419966220855713,-0.3531033396720886","0.4745078980922699,0.17654024064540863,-0.4762841761112213","0.4557054042816162,0.1763008087873459,-0.4635756015777588","0.5426732301712036,0.3195496201515198,-0.38562899827957153","0.44152411818504333,0.28393226861953735,-0.13550733029842377","0.5718930959701538,0.5293988585472107,-0.376569926738739","0.4213232100009918,0.4371581971645355,0.13947224617004395","0.5696848630905151,0.7546792030334473,-0.405566930770874","0.37662672996520996,0.521736204624176,0.31960487365722656","0.5716450810432434,0.823543906211853,-0.4386844038963318","0.360282838344574,0.5430686473846436,0.34140023589134216","0.586026668548584,0.8231627345085144,-0.45940423011779785","0.35685595870018005,0.5449714064598083,0.2961607575416565","0.5984070897102356,0.8047615885734558,-0.41185030341148376","0.36442261934280396,0.5430809259414673,0.30455106496810913","0.5297731161117554,0.6952396631240845,-0.07602988183498383","0.46877774596214294,0.6892065405845642,0.07593885809183121","0.5211281180381775,0.917128324508667,0.16255909204483032","0.47338947653770447,0.8959986567497253,0.2561942934989929","0.5063543915748596,1.0369689464569092,0.4405445456504822","0.5052540898323059,0.998432993888855,0.46656331419944763","0.5246890783309937,1.0694093704223633,0.4634474217891693","0.5165349245071411,1.0341376066207886,0.47839197516441345","0.47749561071395874,1.1260648965835571,0.38344499468803406","0.47741904854774475,1.1336534023284912,0.43448352813720703"
-0.5,0.0,"0.48037785291671753,0.18445396423339844,-0.4154723286628723","0.4865972399711609,0.16529561579227448,-0.3988970220088959","0.4939139783382416,0.16483724117279053,-0.3993634581565857","0.5010315179824829,0.16467903554439545,-0.39927753806114197","0.47527042031288147,0.16602954268455505,-0.3925062417984009","0.4713456630706787,0.16669639945030212,-0.3930383026599884","0.4678298830986023,0.16703739762306213,-0.3934125602245331","0.5133527517318726,0.17214879393577576,-0.2849627435207367","0.46709299087524414,0.17167697846889496,-0.25411516427993774","0.4887707829475403,0.20485776662826538,-0.3678421676158905","0.4751991331577301,0.20518580079078674,-0.36212775111198425","0.5455974340438843,0.32402804493904114,-0.185063898563385","0.4435902237892151,0.3059580624103546,-0.08614186942577362","0.5873728394508362,0.45961904525756836,-0.12572991847991943","0.39665156602859497,0.4244236350059509,0.12315547466278076","0.6044232845306396,0.585392415523529,-0.17044034600257874","0.3358212113380432,0.46277597546577454,0.23305897414684296","0.6125375032424927,0.6477082967758179,-0.18438169360160828","0.3122744560241699,0.4787386655807495,0.24633240699768066","0.605871319770813,0.6703813672065735,-0.2241048365831375","0.3098461627960205,0.4799050986766815,0.2033514529466629","0.6004891991615295,0.6507270336151123,-0.1847795695066452","0.32109493017196655,0.47778740525245667,0.21727076172828674","0.5281641483306885,0.6743658185005188,-0.055687807500362396","0.46722713112831116,0.6730908155441284,0.05545709282159805","0.5196825265884399,0.8847382664680481,0.036553461104631424","0.4782063066959381,0.8681160807609558,0.22100193798542023","0.5049033761024475,1.020455002784729,0.18849298357963562","0.5046476125717163,0.9861420392990112,0.39998582005500793","0.5097671151161194,1.0425188541412354,0.1990526020526886","0.5152113437652588,0.9964949488639832,0.40887531638145447","0.4791753888130188,1.1342294216156006,0.1148161068558693","0.4860209822654724,1.037950873374939,0.40324562788009644"
-0.5,0.0,"0.48656758666038513,0.19669395685195923,-0.4024076461791992","0.49496036767959595,0.175662562251091,-0.384381502866745","0.5022805333137512,0.17535582184791565,-0.3848532438278198","0.5091012120246887,0.1756056249141693,-0.38477200269699097","0.48288828134536743,0.17692269384860992,-0.38024821877479553","0.4791666567325592,0.17803557217121124,-0.38072317838668823","0.475947767496109,0.17931672930717468,-0.38105350732803345","0.5177740454673767,0.1884581446647644,-0.2691447138786316","0.4732693135738373,0.18747293949127197,-0.24920609593391418","0.49651235342025757,0.21813742816448212,-0.3552034795284271","0.4826110005378723,0.21661195158958435,-0.35215485095977783","0.5496903657913208,0.3239857256412506,-0.12368226051330566","0.4441200792789459,0.31358903646469116,-0.09599566459655762","0.5967065095901489,0.4176781177520752,-0.1403060406446457","0.3838396668434143,0.393358439207077,0.06415408104658127","0.6762116551399231,0.5596755743026733,-0.16832780838012695","0.3152373135089874,0.41295796632766724,0.13770852982997894","0.6628903150558472,0.5924161076545715,-0.18135389685630798","0.2914738059043884,0.42262640595436096,0.1465643048286438","0.6385491490364075,0.6160206198692322,-0.21462833881378174","0.28945019841194153,0.4254527688026428,0.10773710161447525","0.6330302357673645,0.6004897952079773,-0.1801200956106186","0.29827314615249634,0.42578956484794617,0.12191124260425568","0.5277529954910278,0.6465170383453369,-0.045624420046806335","0.4686976969242096,0.6439691185951233,0.04530760645866394","0.5253339409828186,0.8583926558494568,0.02202799916267395","0.474903404712677,0.8358050584793091,0.21628208458423615","0.5190607309341431,0.9829087257385254,0.1788347065448761","0.5007465481758118,0.9531280398368835,0.45382943749427795","0.520763099193573,0.9986724257469177,0.1899007111787796","0.5126821994781494,0.9612002968788147,0.47611483931541443","0.4968241751194,1.0636498928070068,0.10612285137176514","0.4828517436981201,1.0176501274108887,0.4483954906463623"
-0.5,0.0,"0.49297618865966797,0.2049746811389923,-0.28460463881492615","0.5023340582847595,0.18575416505336761,-0.26608601212501526","0.5090028047561646,0.1864204853773117,-0.26653414964675903","0.513883650302887,0.1873859018087387,-0.26644736528396606","0.4873916208744049,0.1861771047115326,-0.264972984790802","0.4839174747467041,0.1871141791343689,-0.265434205532074","0.480787992477417,0.18793432414531708,-0.26573437452316284","0.5209277868270874,0.19996888935565948,-0.15831446647644043","0.4751512408256531,0.19698578119277954,-0.15312924981117249","0.5038528442382812,0.22497569024562836,-0.24074359238147736","0.48673996329307556,0.22344614565372467,-0.2417846918106079","0.551324188709259,0.3233170509338379,-0.11579612642526627","0.44606882333755493,0.3182387351989746,-0.037307024002075195","0.5984942317008972,0.43736937642097473,-0.02067757025361061","0.3806843161582947,0.3640810549259186,0.06775082647800446","0.6049380898475647,0.5821395516395569,-0.10462649911642075","0.3109619915485382,0.373948335647583,0.1044294685125351","0.6036080718040466,0.6223679780960083,-0.11844229698181152","0.28814467787742615,0.37623167037963867,0.10623253881931305","0.5937321186065674,0.6267990469932556,-0.1476183980703354","0.28508806228637695,0.37756234407424927,0.0712391659617424","0.5905933380126953,0.6121501326560974,-0.11611169576644897","0.29489579796791077,0.37985238432884216,0.08862268179655075","0.531639575958252,0.6487723588943481,-0.018743425607681274","0.4726865291595459,0.6487493515014648,0.01850343868136406","0.5330765843391418,0.8376155495643616,0.09020478278398514","0.4726944863796234,0.8345910906791687,0.11789955198764801","0.5293823480606079,0.9490116834640503,0.3150491416454315","0.49456581473350525,0.9449864625930786,0.28356751799583435","0.5259788632392883,0.9655947089195251,0.3335411548614502","0.5036630630493164,0.9572139978408813,0.28503382205963135","0.52867591381073,1.0125011205673218,0.2664289176464081","0.4846239984035492,1.0098694562911987,0.2724152207374573"
-0.5,0.0,"0.4978744089603424,0.20401929318904877,-0.2853267788887024","0.5062928795814514,0.19047796726226807,-0.26608285307884216","0.5116714835166931,0.191551074385643,-0.2665099501609802","0.5161662101745605,0.19268476963043213,-0.2664227783679962","0.49066510796546936,0.1897888034582138,-0.2682752013206482","0.48575735092163086,0.1907840073108673,-0.26871463656425476","0.48244959115982056,0.19182376563549042,-0.2690049707889557","0.5174535512924194,0.20157131552696228,-0.1562885344028473","0.47902360558509827,0.20126642286777496,-0.16615690290927887","0.5075021386146545,0.22389952838420868,-0.24134929478168488","0.4905083179473877,0.22310689091682434,-0.24656543135643005","0.5576887726783752,0.3287273347377777,-0.10307854413986206","0.4464879631996155,0.3212478756904602,-0.07946708053350449","0.5913366079330444,0.45527857542037964,-0.03683494031429291","0.38059091567993164,0.3550839424133301,-0.05397938936948776","0.597098708152771,0.5927464962005615,-0.12337742745876312","0.3147924244403839,0.36224016547203064,-0.10619151592254639","0.5994344353675842,0.6314313411712646,-0.1382453441619873","0.2898954451084137,0.3651929497718811,-0.1211651936173439","0.5923153162002563,0.6351482272148132,-0.17309142649173737","0.28913554549217224,0.3622446656227112,-0.15396873652935028","0.5887797474861145,0.6218939423561096,-0.13814176619052887","0.3001038730144501,0.36487847566604614,-0.12426356226205826","0.5386515855789185,0.6369020938873291,0.002739273477345705","0.4806916117668152,0.6349742412567139,-0.0030344254337251186","0.5347186923027039,0.8163933753967285,0.09563293308019638","0.47688403725624084,0.8161926865577698,0.07832246273756027","0.5323220491409302,0.9534239172935486,0.29503965377807617","0.4916197657585144,0.9524022340774536,0.23742353916168213","0.5257383584976196,0.9702233076095581,0.31315603852272034","0.49987244606018066,0.971373975276947,0.2627217769622803","0.5311955213546753,1.013296127319336,0.2316029965877533","0.4832611083984375,1.008023977279663,0.18613320589065552"
-0.5,0.0,"0.5025399923324585,0.20867186784744263,-0.27053624391555786","0.5076624155044556,0.19365791976451874,-0.25061801075935364","0.5140676498413086,0.19479896128177643,-0.2510075867176056","0.5178143382072449,0.19590559601783752,-0.2509222626686096","0.49592453241348267,0.1933443695306778,-0.2524513304233551","0.49244561791419983,0.19442473351955414,-0.2528577148914337","0.49000293016433716,0.1957588791847229,-0.2531139850616455","0.5252665281295776,0.20574387907981873,-0.140594020485878","0.48772135376930237,0.206190824508667,-0.14835894107818604","0.5108290910720825,0.22764894366264343,-0.22679468989372253","0.49601802229881287,0.22750012576580048,-0.23138442635536194","0.5614153146743774,0.3286821246147156,-0.09653088450431824","0.45052629709243774,0.32335081696510315,-0.0650312528014183","0.5962367653846741,0.458088219165802,-0.06947453320026398","0.38602936267852783,0.34585878252983093,-0.06382346153259277","0.5943878889083862,0.5915257930755615,-0.1546574980020523","0.3243657946586609,0.3429813086986542,-0.1326124370098114","0.5996054410934448,0.6354793310165405,-0.1736787110567093","0.3000222146511078,0.34636637568473816,-0.15167923271656036","0.5897841453552246,0.6376978158950806,-0.20634715259075165","0.3002564013004303,0.3477269411087036,-0.18102386593818665","0.5856564044952393,0.624220073223114,-0.16880908608436584","0.3108392357826233,0.35053107142448425,-0.14979645609855652","0.5415502190589905,0.6313008069992065,-0.0020141140557825565","0.4850183129310608,0.6267706751823425,0.0017474505584686995","0.5375052690505981,0.8162482976913452,0.07699915766716003","0.4776579439640045,0.8141030073165894,0.0493776798248291","0.5328032374382019,0.9555330872535706,0.275379478931427","0.49203529953956604,0.9553555250167847,0.2305956333875656","0.5269642472267151,0.9697744846343994,0.2899538576602936","0.49946528673171997,0.971416711807251,0.24458763003349304","0.5256549119949341,1.024751901626587,0.20715662837028503","0.4788953363895416,1.0185911655426025,0.16263319551944733"
-0.5,0.0,"0.5032103657722473,0.2117626965045929,-0.25478485226631165","0.5092219114303589,0.19590570032596588,-0.2344590425491333","0.5143345594406128,0.19647397100925446,-0.23483923077583313","0.5188305377960205,0.19734498858451843,-0.23475822806358337","0.4989747405052185,0.19684681296348572,-0.23652322590351105","0.4951280951499939,0.19818687438964844,-0.23691625893115997","0.4923850893974304,0.19957104325294495,-0.23716700077056885","0.5269975066184998,0.20866353809833527,-0.12521931529045105","0.4899998605251312,0.21083782613277435,-0.1340099424123764","0.5128523111343384,0.22964651882648468,-0.21161970496177673","0.49857157468795776,0.22907553613185883,-0.2164449393749237","0.5628836750984192,0.332979679107666,-0.0833704024553299","0.454050213098526,0.3258417248725891,-0.055501021444797516","0.592237114906311,0.4650009274482727,-0.052497029304504395","0.3909263014793396,0.34617576003074646,-0.05500839278101921","0.5917697548866272,0.5997692346572876,-0.13663700222969055","0.3291429579257965,0.34124597907066345,-0.11830785125494003","0.5946080684661865,0.6437443494796753,-0.15500104427337646","0.30612391233444214,0.3437429964542389,-0.1378253549337387","0.5865256786346436,0.6456235647201538,-0.18858341872692108","0.3039916753768921,0.34308165311813354,-0.16635800898075104","0.5832939147949219,0.6325124502182007,-0.15113765001296997","0.3136163353919983,0.34519529342651367,-0.13468411564826965","0.5409234762191772,0.6297704577445984,-0.001640005735680461","0.4875045716762543,0.624546468257904,0.0013743458548560739","0.5387528538703918,0.8120709657669067,0.07295486330986023","0.4786575734615326,0.8108012676239014,0.06769966334104538","0.5317081212997437,0.9540727138519287,0.28135985136032104","0.4951505661010742,0.9559662938117981,0.2341291904449463","0.5274897813796997,0.9672343730926514,0.29670122265815735","0.5022600889205933,0.9723091721534729,0.24695053696632385","0.5320330858230591,1.0179327726364136,0.19344136118888855","0.4831972122192383,1.020737886428833,0.16261664032936096"
-0.5,0.0,"0.5043367147445679,0.21734744310379028,-0.27131861448287964","0.5114114284515381,0.1992281824350357,-0.251926988363266","0.5156458616256714,0.19945941865444183,-0.25230199098587036","0.5211635828018188,0.20038141310214996,-0.2522243857383728","0.5013827085494995,0.20143206417560577,-0.25225362181663513","0.4980262219905853,0.20266707241535187,-0.2526351809501648","0.4944784641265869,0.2038773000240326,-0.25287821888923645","0.5295169949531555,0.210927814245224,-0.14178672432899475","0.49223336577415466,0.21380972862243652,-0.1433219611644745","0.5138474702835083,0.2346825748682022,-0.2276609241962433","0.5002058148384094,0.23446668684482574,-0.23022058606147766","0.5643864274024963,0.3344120979309082,-0.0783073827624321","0.4569524824619293,0.3268199861049652,-0.05861889570951462","0.592180073261261,0.46459245681762695,-0.08119399845600128","0.3958888053894043,0.3453614413738251,-0.07633258402347565","0.5930464863777161,0.5958406925201416,-0.17026039958000183","0.33390510082244873,0.342400461435318,-0.16268260776996613","0.5958872437477112,0.6394991874694824,-0.1926947981119156","0.3107999563217163,0.34641385078430176,-0.18615442514419556","0.5880455374717712,0.6418250799179077,-0.22478196024894714","0.30922356247901917,0.3455166518688202,-0.21261826157569885","0.5845144987106323,0.6277300715446472,-0.18462234735488892","0.32020303606987,0.34730374813079834,-0.17922821640968323","0.5424153208732605,0.6237627863883972,-0.003899733303114772","0.48951998353004456,0.6183891892433167,0.003653936553746462","0.5399826765060425,0.8055725693702698,0.06952972710132599","0.48080191016197205,0.8077460527420044,0.07224692404270172","0.5318445563316345,0.9514940977096558,0.27763453125953674","0.4939972758293152,0.9543264508247375,0.23499350249767303","0.5281771421432495,0.9655295610427856,0.29233184456825256","0.5008804798126221,0.9706519246101379,0.2465980499982834","0.5314208269119263,1.014872431755066,0.188893124461174","0.4771912097930908,1.0150980949401855,0.1587435007095337"
