az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.5,0.0,"0.6043709516525269,0.34237176179885864,-0.3330965042114258","0.611700177192688,0.3241945803165436,-0.31968170404434204","0.6133795976638794,0.3255423903465271,-0.3199717700481415","0.6150814294815063,0.3270553648471832,-0.31998544931411743","0.6031644940376282,0.3193354606628418,-0.3290579617023468","0.5986235737800598,0.3203272223472595,-0.3294116258621216","0.5934903025627136,0.31795191764831543,-0.32959774136543274","0.6061736941337585,0.3246127963066101,-0.20793502032756805","0.5779373645782471,0.3118922710418701,-0.27544105052948","0.5971353650093079,0.35917362570762634,-0.28300705552101135","0.5880905389785767,0.3547589182853699,-0.29752057790756226","0.5938102602958679,0.4493245780467987,-0.131140798330307","0.49444207549095154,0.3680817782878876,-0.15821155905723572","0.6075785160064697,0.5834139585494995,-0.08921732008457184","0.4102590084075928,0.38917088508605957,-0.17553535103797913","0.6527353525161743,0.6932860612869263,-0.18679767847061157","0.33580300211906433,0.3887811303138733,-0.2688642144203186","0.6691012978553772,0.7394257187843323,-0.21951615810394287","0.3147437870502472,0.38337329030036926,-0.3007510006427765","0.6724053621292114,0.736376941204071,-0.2549367845058441","0.31125518679618835,0.38215500116348267,-0.3254898190498352","0.663780927658081,0.7218121886253357,-0.20432916283607483","0.31922322511672974,0.3887890577316284,-0.2832602262496948","0.5783131718635559,0.6990206241607666,0.011065090075135231","0.5093324780464172,0.7071819305419922,-0.011375466361641884","0.6095494031906128,0.9259695410728455,-0.14365367591381073","0.5003776550292969,0.9631817936897278,-0.14439167082309723","0.5817387104034424,1.161317229270935,0.021634483709931374","0.5120341777801514,1.129386067390442,0.058596767485141754","0.5719786286354065,1.1885435581207275,0.03315306082367897","0.5110931992530823,1.1514008045196533,0.07615934312343597","0.5835338234901428,1.2561784982681274,-0.07898139208555222","0.5192903280258179,1.176759958267212,-0.034709084779024124"
0.5,0.0,"0.6115410923957825,0.34148499369621277,-0.25791093707084656","0.6150962114334106,0.3230201005935669,-0.23988816142082214","0.6165765523910522,0.324505478143692,-0.24018731713294983","0.6180565357208252,0.32548820972442627,-0.2401672601699829","0.6069709062576294,0.31721076369285583,-0.24587848782539368","0.6028543710708618,0.3139456510543823,-0.24628345668315887","0.5984692573547363,0.30861178040504456,-0.24651508033275604","0.6059502363204956,0.32118117809295654,-0.10764620453119278","0.5830917954444885,0.301628440618515,-0.17976513504981995","0.6026409268379211,0.3569599986076355,-0.20310433208942413","0.5950738787651062,0.3530232310295105,-0.2150534838438034","0.5954551100730896,0.45506906509399414,-0.03638545423746109","0.4945768713951111,0.3701520264148712,-0.08735913783311844","0.6153275966644287,0.5920358300209045,-0.04437854886054993","0.41346368193626404,0.3856039345264435,-0.09962868690490723","0.6575589179992676,0.7086445093154907,-0.2491530478000641","0.33830195665359497,0.3898630738258362,-0.1787487268447876","0.6702494621276855,0.7485698461532593,-0.2928834557533264","0.31411415338516235,0.3869844675064087,-0.21125879883766174","0.6748247742652893,0.7439109683036804,-0.33179971575737","0.31177353858947754,0.38422104716300964,-0.241430401802063","0.667944073677063,0.731110155582428,-0.2713180482387543","0.3198765516281128,0.38934585452079773,-0.19573688507080078","0.558083176612854,0.7281486392021179,0.014687763527035713","0.48799198865890503,0.7273215651512146,-0.015030617825686932","0.5766575932502747,0.9858978986740112,-0.05410606414079666","0.4889621138572693,0.9615035057067871,-0.04927913844585419","0.5609077215194702,1.1923166513442993,0.10298937559127808","0.4897386133670807,1.1450597047805786,0.19128605723381042","0.5546132922172546,1.2117860317230225,0.11283989250659943","0.4884750247001648,1.1663602590560913,0.21226978302001953","0.5431104898452759,1.272961139678955,0.00303359841927886","0.492879718542099,1.2056570053100586,0.11790294945240021"
0.5,0.0,"0.6213540434837341,0.3626733124256134,-0.10456562042236328","0.6233252286911011,0.3421823978424072,-0.09034539759159088","0.6213270425796509,0.34061434864997864,-0.09064887464046478","0.6194735169410706,0.33881574869155884,-0.09063811600208282","0.6222621202468872,0.34020429849624634,-0.11682561784982681","0.6195512413978577,0.33740508556365967,-0.11715159565210342","0.616861879825592,0.33374249935150146,-0.11729633808135986","0.6005632281303406,0.3236129879951477,0.0003103261988144368","0.5966131091117859,0.3114604353904724,-0.07619556039571762","0.6088453531265259,0.37509995698928833,-0.06421957165002823","0.6071317791938782,0.3731324076652527,-0.10089360177516937","0.5946397185325623,0.44126975536346436,0.03736310079693794","0.4907177984714508,0.3684079051017761,-0.0661478191614151","0.6195232272148132,0.5906285643577576,0.0348871648311615","0.413557231426239,0.39398956298828125,-0.11569714546203613","0.6564453840255737,0.7057639360427856,-0.15958000719547272","0.338009774684906,0.4031163454055786,-0.21807149052619934","0.6697848439216614,0.7458755373954773,-0.22030863165855408","0.3124244809150696,0.3992743194103241,-0.2555702328681946","0.6750598549842834,0.7432465553283691,-0.2423882931470871","0.3101194500923157,0.3927205502986908,-0.28086918592453003","0.667323112487793,0.7313856482505798,-0.18832173943519592","0.32041090726852417,0.3988488018512726,-0.23401959240436554","0.5473663210868835,0.7277713418006897,0.023935072124004364","0.47730112075805664,0.7247161865234375,-0.02413605898618698","0.5543025732040405,1.004942774772644,0.01653480902314186","0.48697131872177124,0.961307942867279,-0.009510161355137825","0.5353221297264099,1.1564412117004395,0.2541358768939972","0.47245877981185913,1.1537386178970337,0.24401982128620148","0.5383485555648804,1.1675598621368408,0.2749253213405609","0.47264114022254944,1.1758679151535034,0.2660975158214569","0.506093442440033,1.2343580722808838,0.2160719335079193","0.47297531366348267,1.2205859422683716,0.21356336772441864"
0.5,0.0,"0.6127527952194214,0.35371968150138855,-0.13984671235084534","0.6133533716201782,0.3355976343154907,-0.12743815779685974","0.61185222864151,0.3342072367668152,-0.12777157127857208","0.6104027032852173,0.33260849118232727,-0.12781545519828796","0.6126158833503723,0.3344128429889679,-0.14182057976722717","0.6101601123809814,0.3315052390098572,-0.1421617567539215","0.6071258783340454,0.32590609788894653,-0.14235010743141174","0.592557430267334,0.3186001777648926,-0.03925585746765137","0.5875731706619263,0.30502644181251526,-0.12011835724115372","0.5998775959014893,0.3663940727710724,-0.10262946784496307","0.598590612411499,0.36578673124313354,-0.12015323340892792","0.5976004004478455,0.4297875165939331,-0.005495774559676647","0.48296919465065,0.3566148579120636,-0.07770908623933792","0.6140048503875732,0.5838290452957153,-0.027832219377160072","0.40672144293785095,0.40217751264572144,-0.09857626259326935","0.6441689729690552,0.7060374617576599,-0.21365049481391907","0.33264273405075073,0.41036656498908997,-0.18417593836784363","0.6557813286781311,0.7389938235282898,-0.25073012709617615","0.3096891939640045,0.40424907207489014,-0.21739420294761658","0.6582156419754028,0.740149199962616,-0.2916605472564697","0.30837351083755493,0.3995937407016754,-0.25228866934776306","0.6502540111541748,0.7321345806121826,-0.2361501008272171","0.3164154887199402,0.4068942070007324,-0.20366093516349792","0.5382553935050964,0.7231575846672058,0.018387261778116226","0.4700550436973572,0.7172811627388,-0.018593130633234978","0.5386443138122559,0.9838511347770691,0.03685411810874939","0.47978734970092773,0.9526793360710144,-0.03771502524614334","0.511458158493042,1.1457629203796387,0.2831522822380066","0.4704306721687317,1.1525771617889404,0.19121365249156952","0.5105269551277161,1.1614831686019897,0.30343419313430786","0.46804699301719666,1.175873875617981,0.2113102376461029","0.48206767439842224,1.2171224355697632,0.238946795463562","0.4753531813621521,1.2198656797409058,0.1384870558977127"
0.5,0.0,"0.600553572177887,0.3325291872024536,-0.12535656988620758","0.6016779541969299,0.3130377531051636,-0.1358131617307663","0.6002479791641235,0.3118160367012024,-0.1361093521118164","0.5988330841064453,0.31045520305633545,-0.13616503775119781","0.6000126004219055,0.31154507398605347,-0.1285628378391266","0.5965836048126221,0.30886146426200867,-0.12862738966941833","0.5931466817855835,0.3050435483455658,-0.1285962164402008","0.5788831114768982,0.2934613525867462,-0.06643970310688019","0.572106122970581,0.2851123809814453,-0.1524207890033722","0.5869543552398682,0.3470615744590759,-0.11275849491357803","0.5854671597480774,0.34508270025253296,-0.12870118021965027","0.5896778106689453,0.4116308093070984,-0.03896868973970413","0.47639694809913635,0.3501730263233185,-0.10103778541088104","0.6096233129501343,0.5656349658966064,-0.05633706972002983","0.40396589040756226,0.401632696390152,-0.12731793522834778","0.6304717063903809,0.6882166266441345,-0.23654642701148987","0.33277350664138794,0.4172824025154114,-0.22331754863262177","0.6376112699508667,0.7281088829040527,-0.27511653304100037","0.30674853920936584,0.4092293977737427,-0.2575213313102722","0.6395190954208374,0.7283708453178406,-0.3178384006023407","0.3055350184440613,0.4095536470413208,-0.29437893629074097","0.6342672109603882,0.7159550189971924,-0.25959718227386475","0.3144705295562744,0.41825157403945923,-0.24393005669116974","0.5472922921180725,0.7185925245285034,0.017740122973918915","0.47839227318763733,0.710582435131073,-0.017932085320353508","0.5674697160720825,0.9681681990623474,0.03262541443109512","0.48974138498306274,0.9499511122703552,-0.031223738566040993","0.529269814491272,1.1424399614334106,0.24678179621696472","0.48195880651474,1.1467666625976562,0.179423987865448","0.5246924161911011,1.1607494354248047,0.2627316415309906","0.47930842638015747,1.1693592071533203,0.1972368061542511","0.5035367608070374,1.210844874382019,0.19160327315330505","0.48544377088546753,1.2104599475860596,0.12545634806156158"
0.5,0.0,"0.5810763239860535,0.30333054065704346,-0.21834135055541992","0.5825802087783813,0.2833981513977051,-0.1998690664768219","0.5830128192901611,0.2824479937553406,-0.2002795934677124","0.5838247537612915,0.2815796732902527,-0.20032921433448792","0.5776939392089844,0.2805793881416321,-0.2147514820098877","0.5744386911392212,0.27741706371307373,-0.21509146690368652","0.5699502229690552,0.2733047604560852,-0.21531586349010468","0.5690332055091858,0.2731057107448578,-0.09092235565185547","0.5506923198699951,0.2625512480735779,-0.1601622998714447","0.5738552808761597,0.31946709752082825,-0.1738298386335373","0.5668212175369263,0.31735071539878845,-0.19601920247077942","0.585719645023346,0.3993528187274933,-0.05557446554303169","0.4689869284629822,0.35710448026657104,-0.08303149789571762","0.6050775051116943,0.5686272978782654,-0.07829447090625763","0.39961913228034973,0.41265350580215454,-0.08631511777639389","0.6137539744377136,0.6966919302940369,-0.27129021286964417","0.32615768909454346,0.4299721121788025,-0.17613159120082855","0.6173928380012512,0.740228533744812,-0.3145464062690735","0.3016837537288666,0.4225232005119324,-0.2099006474018097","0.6127675175666809,0.7387275099754333,-0.3537132143974304","0.3006765842437744,0.42167285084724426,-0.24595391750335693","0.6062532067298889,0.7240152955055237,-0.29237890243530273","0.30946019291877747,0.4311375617980957,-0.19604969024658203","0.5474100112915039,0.7195571064949036,0.0037660510279238224","0.47906774282455444,0.7115177512168884,-0.0039558978751301765","0.5286906957626343,0.9578531980514526,0.06555984914302826","0.48663797974586487,0.950634241104126,0.015128041617572308","0.5198942422866821,1.1467065811157227,0.3782115876674652","0.48303812742233276,1.1559607982635498,0.24487105011940002","0.5213007926940918,1.156614899635315,0.40570077300071716","0.4847516119480133,1.1817760467529297,0.2683783173561096","0.4956807494163513,1.201555609703064,0.34268346428871155","0.47771507501602173,1.2174900770187378,0.1939350664615631"
0.5,0.0,"0.5393861532211304,0.26084673404693604,-0.30597591400146484","0.5473416447639465,0.2396664023399353,-0.28142470121383667","0.5534567832946777,0.24022577702999115,-0.28179076313972473","0.5591689348220825,0.24157746136188507,-0.2817688286304474","0.530908465385437,0.239328995347023,-0.28325745463371277","0.524819016456604,0.23999334871768951,-0.28363457322120667","0.5201689004898071,0.24071104824543,-0.28387340903282166","0.5626325011253357,0.25163522362709045,-0.13978944718837738","0.5136798620223999,0.2492012083530426,-0.14809918403625488","0.5480033755302429,0.2829033136367798,-0.24996590614318848","0.5292068719863892,0.28146710991859436,-0.25474733114242554","0.5860823392868042,0.39048418402671814,-0.06985679268836975","0.4645719528198242,0.3615184426307678,-0.05553540587425232","0.6028194427490234,0.5610076189041138,-0.04430887848138809","0.3969133794307709,0.4185423254966736,-0.055557288229465485","0.6080949306488037,0.701167106628418,-0.21678929030895233","0.32445305585861206,0.43426451086997986,-0.18812885880470276","0.6099947690963745,0.7469174861907959,-0.2566179633140564","0.2991465926170349,0.4313327372074127,-0.2282627522945404","0.6063392162322998,0.7458425760269165,-0.2993622124195099","0.2978683412075043,0.4258703887462616,-0.26547756791114807","0.602057933807373,0.7319956421852112,-0.2373603880405426","0.30782952904701233,0.43146273493766785,-0.20981955528259277","0.5486903190612793,0.7173930406570435,0.003975017927587032","0.47552672028541565,0.7114932537078857,-0.0042210849933326244","0.5565811395645142,0.9484226703643799,0.0101447943598032","0.4867595136165619,0.9496211409568787,-0.004100113175809383","0.5346978306770325,1.1557587385177612,0.2845423221588135","0.484557569026947,1.1536924839019775,0.23646989464759827","0.5352326035499573,1.1693483591079712,0.30794891715049744","0.48419713973999023,1.1771396398544312,0.25832599401474","0.5067151784896851,1.2289280891418457,0.22087180614471436","0.49013495445251465,1.2208170890808105,0.15988193452358246"
0.5,0.0,"0.523133397102356,0.24995923042297363,-0.2926825284957886","0.5323188304901123,0.22971098124980927,-0.2678189277648926","0.5390393733978271,0.2300017923116684,-0.268183171749115","0.5448762774467468,0.2308010309934616,-0.2681489586830139","0.5155220031738281,0.2304857075214386,-0.26595520973205566","0.5109487175941467,0.23134568333625793,-0.2663363218307495","0.5054088830947876,0.2324332296848297,-0.2665769159793854","0.5531418919563293,0.2428911179304123,-0.13009610772132874","0.5030008554458618,0.2437688559293747,-0.12848833203315735","0.5349483489990234,0.272524893283844,-0.23932233452796936","0.5164560079574585,0.2729490399360657,-0.23925748467445374","0.5853468179702759,0.38738691806793213,-0.06197240203619003","0.4606490135192871,0.36372503638267517,-0.046080950647592545","0.6023942828178406,0.5529866218566895,-0.04410741478204727","0.3927095830440521,0.41794759035110474,-0.04739772528409958","0.6126214265823364,0.6960129141807556,-0.20598673820495605","0.32288461923599243,0.4370000958442688,-0.19936294853687286","0.614237904548645,0.7433233261108398,-0.24629580974578857","0.298105925321579,0.4357975125312805,-0.24273952841758728","0.6109241247177124,0.7416852116584778,-0.28876394033432007","0.2967106103897095,0.42790815234184265,-0.27969127893447876","0.6068255305290222,0.7277133464813232,-0.22602789103984833","0.3076862096786499,0.4338057339191437,-0.22179074585437775","0.550072431564331,0.7168104648590088,0.005108586046844721","0.4767634868621826,0.7129500508308411,-0.005374438129365444","0.5596003532409668,0.9471949934959412,0.006171240471303463","0.48863252997398376,0.9491322636604309,-0.00962973665446043","0.5340393781661987,1.1552172899246216,0.3162573277950287","0.4826328158378601,1.1614134311676025,0.2124263048171997","0.5334587097167969,1.1634634733200073,0.343071848154068","0.4806773066520691,1.184533715248108,0.23119409382343292","0.5096686482429504,1.2313365936279297,0.2553330063819885","0.49248766899108887,1.232420563697815,0.12746617197990417"
0.5,0.0,"0.5205074548721313,0.24729472398757935,-0.28563767671585083","0.5294994115829468,0.22800394892692566,-0.2608013153076172","0.5354167819023132,0.2280619889497757,-0.26115453243255615","0.5412263870239258,0.228512704372406,-0.26112744212150574","0.5131679773330688,0.22933292388916016,-0.25898563861846924","0.508950412273407,0.23015233874320984,-0.2593681812286377","0.5043906569480896,0.2308180332183838,-0.259612500667572","0.5494533777236938,0.24079333245754242,-0.12356346845626831","0.5025502443313599,0.24125877022743225,-0.12416461855173111","0.5328161120414734,0.2699005901813507,-0.23282210528850555","0.515300452709198,0.26970672607421875,-0.2328367978334427","0.5845170617103577,0.3893943428993225,-0.06049250438809395","0.4591452479362488,0.36804187297821045,-0.03517734631896019","0.6034160852432251,0.5501259565353394,-0.05451761558651924","0.3920248746871948,0.41632017493247986,-0.06223759800195694","0.6148907542228699,0.6927375197410583,-0.22207793593406677","0.32448309659957886,0.43716081976890564,-0.19837605953216553","0.6167581081390381,0.7425904273986816,-0.26474252343177795","0.2990572154521942,0.43631836771965027,-0.24142272770404816","0.6142165064811707,0.740874171257019,-0.3073044419288635","0.297660768032074,0.42925843596458435,-0.27847206592559814","0.6102689504623413,0.7261029481887817,-0.24258928000926971","0.3091667890548706,0.43568071722984314,-0.2202111780643463","0.5493409633636475,0.7158024907112122,0.004430396016687155","0.475832462310791,0.7126006484031677,-0.004710069857537746","0.5614003539085388,0.9444348812103271,-0.001047395053319633","0.4854711592197418,0.9482541680335999,-0.02172843925654888","0.5365130305290222,1.1680389642715454,0.2754756808280945","0.48304635286331177,1.169602394104004,0.20191028714179993","0.5370985865592957,1.1818619966506958,0.2975890338420868","0.48103636503219604,1.195096731185913,0.22054032981395721","0.5093632340431213,1.2477847337722778,0.20266298949718475","0.4943748414516449,1.2440840005874634,0.1266917884349823"
0.5,0.0,"0.5261878371238708,0.24726374447345734,-0.2825241684913635","0.534060537815094,0.22668957710266113,-0.2565031349658966","0.5400563478469849,0.22687265276908875,-0.2568528950214386","0.5455530285835266,0.22792193293571472,-0.25684472918510437","0.5203626751899719,0.22732946276664734,-0.2569694519042969","0.5161312818527222,0.22810989618301392,-0.25737622380256653","0.5106473565101624,0.22899127006530762,-0.2576350271701813","0.5529308319091797,0.24117083847522736,-0.11810261011123657","0.5069253444671631,0.2408592253923416,-0.12247385829687119","0.5359138250350952,0.2708868682384491,-0.22815115749835968","0.5199527740478516,0.26956847310066223,-0.23112113773822784","0.5845457315444946,0.3915615975856781,-0.04098174721002579","0.4612666964530945,0.3630432188510895,-0.033358074724674225","0.6028339862823486,0.5544240474700928,-0.004849505145102739","0.3958994746208191,0.4127269685268402,-0.04198074713349342","0.6124119162559509,0.6975701451301575,-0.11472835391759872","0.32285276055336,0.4296736419200897,-0.1989845335483551","0.6141818761825562,0.7432027459144592,-0.1304331123828888","0.2984802722930908,0.4280222952365875,-0.24698159098625183","0.6111589670181274,0.7416090965270996,-0.17085197567939758","0.2969343066215515,0.42444610595703125,-0.2835790514945984","0.607359766960144,0.7268546223640442,-0.13636864721775055","0.30739468336105347,0.43022167682647705,-0.22254875302314758","0.5475054383277893,0.7143219113349915,0.007108323276042938","0.47412148118019104,0.7113476991653442,-0.007342849858105183","0.5503057241439819,0.9423984289169312,-0.0042495098896324635","0.4860745966434479,0.9458111524581909,-0.02053024247288704","0.5304773449897766,1.1708734035491943,0.28647154569625854","0.4822969436645508,1.1727864742279053,0.18941013514995575","0.530485987663269,1.1915558576583862,0.31153514981269836","0.48056429624557495,1.1993123292922974,0.20637157559394836","0.5068025588989258,1.2524069547653198,0.21973660588264465","0.49380984902381897,1.2487235069274902,0.09931443631649017"
