gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.49820080399513245,0.31490206718444824,-0.3335734009742737","0.5051453709602356,0.29428035020828247,-0.3245154321193695","0.5099220275878906,0.29389870166778564,-0.3244994878768921","0.5143493413925171,0.2939532995223999,-0.3245740234851837","0.4924495816230774,0.2976664900779724,-0.31322646141052246","0.48924216628074646,0.2993294894695282,-0.31335610151290894","0.48645907640457153,0.3013211786746979,-0.31346845626831055","0.523047149181366,0.30144116282463074,-0.23425158858299255","0.4862601161003113,0.31277602910995483,-0.1837470829486847","0.5103524327278137,0.33377504348754883,-0.2982649803161621","0.49295324087142944,0.3364134132862091,-0.2843727469444275","0.567722499370575,0.42848941683769226,-0.17224693298339844","0.4575878083705902,0.42193374037742615,-0.08197691291570663","0.576482355594635,0.5860002040863037,-0.11673114448785782","0.3831309974193573,0.46414798498153687,-0.18719662725925446","0.5713287591934204,0.734283983707428,-0.10817208141088486","0.437328577041626,0.3632104992866516,-0.3532105088233948","0.5744907259941101,0.7715047001838684,-0.12173302471637726","0.4523623585700989,0.34200623631477356,-0.3886336088180542","0.5665947794914246,0.7682549953460693,-0.1389477401971817","0.4595816731452942,0.3434467017650604,-0.3586869239807129","0.5629592537879944,0.7583074569702148,-0.11297255754470825","0.4578196406364441,0.3517296612262726,-0.3469662070274353","0.5346382856369019,0.7048654556274414,-0.026158075779676437","0.47241201996803284,0.6957268714904785,0.026090893894433975","0.5269832015037537,0.9133513569831848,-0.018199274316430092","0.4835682511329651,0.9124825596809387,0.04645862057805061","0.5217012166976929,1.0503298044204712,0.27651646733283997","0.4834105968475342,1.0539525747299194,0.2761036157608032","0.5206848978996277,1.0680655241012573,0.29989176988601685","0.48727503418922424,1.072340726852417,0.29650968313217163","0.5167182087898254,1.1192779541015625,0.18937115371227264","0.4768873155117035,1.1230179071426392,0.1697578728199005"
0.0,"0.5002487301826477,0.31633928418159485,-0.29385465383529663","0.5068455338478088,0.29654964804649353,-0.2647250294685364","0.5108426809310913,0.2974490225315094,-0.2647757828235626","0.5147829055786133,0.2984292209148407,-0.264671266078949","0.49508365988731384,0.2975112199783325,-0.26736289262771606","0.49118995666503906,0.29826146364212036,-0.267270028591156","0.4874967038631439,0.2984478175640106,-0.26729971170425415","0.5212278962135315,0.3063887357711792,-0.17535486817359924","0.4828827381134033,0.3061579465866089,-0.16641852259635925","0.5090168714523315,0.33667659759521484,-0.24236588180065155","0.4939599931240082,0.33658504486083984,-0.2506706118583679","0.5553497672080994,0.42252808809280396,-0.12040797621011734","0.4469020366668701,0.42086100578308105,-0.07738352566957474","0.5919706225395203,0.5517187118530273,-0.09153889119625092","0.4070456027984619,0.5088866949081421,-0.1935720145702362","0.5704293847084045,0.6678221225738525,-0.12742438912391663","0.43344125151634216,0.42494234442710876,-0.382438600063324","0.5712661147117615,0.7132614850997925,-0.14672447741031647","0.43941530585289,0.4001787006855011,-0.42379188537597656","0.5612932443618774,0.7117684483528137,-0.16768530011177063","0.4471345841884613,0.3984810709953308,-0.3997487425804138","0.5588032007217407,0.6969719529151917,-0.13424107432365417","0.4472943842411041,0.40699031949043274,-0.37854820489883423","0.5321555137634277,0.7095530033111572,-0.009456155821681023","0.47054019570350647,0.7062743902206421,0.009478800930082798","0.5267767906188965,0.921221911907196,-0.004323970526456833","0.4796207845211029,0.9181912541389465,0.014464867301285267","0.5233525037765503,1.0792560577392578,0.27788734436035156","0.4786500036716461,1.0812023878097534,0.23022155463695526","0.5215727090835571,1.0969560146331787,0.3010394275188446","0.48022833466529846,1.1006945371627808,0.24915356934070587","0.5233908295631409,1.1493523120880127,0.1904837191104889","0.48108428716659546,1.1515028476715088,0.11891873180866241"
0.0,"0.5033628940582275,0.31501275300979614,-0.33336585760116577","0.5083521604537964,0.2960962951183319,-0.3169710040092468","0.5117149353027344,0.2970348596572876,-0.3169627785682678","0.5153584480285645,0.29770180583000183,-0.31699874997138977","0.49764522910118103,0.2945634126663208,-0.3112446367740631","0.49324384331703186,0.2942085564136505,-0.31133148074150085","0.48886340856552124,0.29398539662361145,-0.3114418387413025","0.5216065049171448,0.3060169816017151,-0.19509989023208618","0.48250359296798706,0.3036643862724304,-0.175126314163208","0.5098040699958801,0.33660900592803955,-0.2876604199409485","0.4962282180786133,0.33578574657440186,-0.28169986605644226","0.5574331283569336,0.42042309045791626,-0.1005605086684227","0.448464572429657,0.4189597964286804,-0.0958581417798996","0.5887505412101746,0.5611310601234436,-0.09218694269657135","0.40024200081825256,0.4959195554256439,-0.23110678791999817","0.5705891251564026,0.6907955408096313,-0.11390632390975952","0.4335405230522156,0.40107759833335876,-0.4156055450439453","0.5726117491722107,0.7324174642562866,-0.1302129179239273","0.44356435537338257,0.3751471936702728,-0.4585205018520355","0.5623090863227844,0.7319918274879456,-0.1518368422985077","0.44972753524780273,0.3747707009315491,-0.43309497833251953","0.5591204762458801,0.7189774513244629,-0.1206129938364029","0.44970837235450745,0.38390785455703735,-0.4110984802246094","0.5315889120101929,0.7119095921516418,-0.00652514910325408","0.4700091779232025,0.7120819091796875,0.006589850876480341","0.5267988443374634,0.9233425855636597,-0.006006238516420126","0.4786854684352875,0.9221910238265991,0.0030384601559489965","0.526670515537262,1.0803436040878296,0.29990506172180176","0.47819358110427856,1.0857919454574585,0.2118183821439743","0.5258501172065735,1.0985355377197266,0.3256235718727112","0.47924986481666565,1.1061179637908936,0.23540115356445312","0.525109589099884,1.1487748622894287,0.21697565913200378","0.4846368432044983,1.15524423122406,0.08083329349756241"
0.0,"0.5033701658248901,0.3164658844470978,-0.3240770101547241","0.5083582401275635,0.2961277961730957,-0.30899760127067566","0.5116831064224243,0.29686975479125977,-0.3089839220046997","0.5149886012077332,0.29763999581336975,-0.30901384353637695","0.4976900517940521,0.29502731561660767,-0.3024953007698059","0.49329909682273865,0.2948814332485199,-0.30257362127304077","0.48907437920570374,0.2951335608959198,-0.302681565284729","0.5211848020553589,0.3062271475791931,-0.19306102395057678","0.482078492641449,0.3045203387737274,-0.16809992492198944","0.5092746019363403,0.3368656039237976,-0.2798898220062256","0.49589022994041443,0.3368196189403534,-0.2727469503879547","0.5576163530349731,0.4190240204334259,-0.10631728172302246","0.4483286738395691,0.4203711152076721,-0.09334301203489304","0.5869912505149841,0.5640825629234314,-0.08515417575836182","0.3959176540374756,0.49118515849113464,-0.23050157725811005","0.5715153217315674,0.695142924785614,-0.10965597629547119","0.43383604288101196,0.39057841897010803,-0.4162786900997162","0.5744794011116028,0.7374638915061951,-0.12723898887634277","0.4438406527042389,0.36557871103286743,-0.4601422846317291","0.5634049773216248,0.7367154359817505,-0.1490580141544342","0.4505096971988678,0.3636948764324188,-0.43510064482688904","0.5599964261054993,0.7235005497932434,-0.11646069586277008","0.45066237449645996,0.3727869391441345,-0.4117814004421234","0.5308421850204468,0.7125234603881836,-0.00347936456091702","0.46952205896377563,0.714019238948822,0.0035491338931024075","0.5268319249153137,0.9248713850975037,0.01461018156260252","0.47828978300094604,0.9236085414886475,-0.0005193047109059989","0.525143027305603,1.0863314867019653,0.3216334283351898","0.47742700576782227,1.0897854566574097,0.23714470863342285","0.5229974389076233,1.1089364290237427,0.34779584407806396","0.47826820611953735,1.1129648685455322,0.25869712233543396","0.5224641561508179,1.1522746086120605,0.23955583572387695","0.48554784059524536,1.1572097539901733,0.11859700828790665"
0.0,"0.5033490657806396,0.3171343505382538,-0.3272057771682739","0.5085214376449585,0.29644984006881714,-0.31198158860206604","0.5117136836051941,0.29705142974853516,-0.3119544982910156","0.5147708654403687,0.2976831793785095,-0.31197285652160645","0.4979785084724426,0.2953624427318573,-0.30638596415519714","0.4937339425086975,0.2955266833305359,-0.3064703941345215","0.48970645666122437,0.2960953712463379,-0.30658385157585144","0.5214290022850037,0.3064315915107727,-0.19694331288337708","0.4827428460121155,0.3058250844478607,-0.17667649686336517","0.5092000961303711,0.3371806740760803,-0.28341490030288696","0.4966721534729004,0.33760911226272583,-0.27753105759620667","0.5585164427757263,0.41951823234558105,-0.11486651748418808","0.44924697279930115,0.4203122854232788,-0.10044679790735245","0.5842396020889282,0.5666806697845459,-0.08294713497161865","0.3958687484264374,0.49316689372062683,-0.23878102004528046","0.5717241168022156,0.6991216540336609,-0.11037029325962067","0.4335481524467468,0.3917231559753418,-0.4332284927368164","0.573011577129364,0.7412261366844177,-0.12813207507133484","0.4419068396091461,0.36479923129081726,-0.47855034470558167","0.5636345148086548,0.7399030327796936,-0.15101434290409088","0.4483765661716461,0.36335647106170654,-0.454911470413208","0.5606986880302429,0.7265137434005737,-0.11780460178852081","0.44883543252944946,0.37240278720855713,-0.42954978346824646","0.5305655002593994,0.7137993574142456,-0.0033856891095638275","0.46999916434288025,0.7160506248474121,0.003452431410551071","0.5266857743263245,0.9246371984481812,0.02340240217745304","0.47819119691848755,0.9222137331962585,0.007092067040503025","0.5220701098442078,1.041168451309204,0.32073748111724854","0.4787110686302185,1.0913926362991333,0.2218199074268341","0.5170987844467163,1.0934745073318481,0.34581881761550903","0.4801660478115082,1.1110600233078003,0.2410145252943039","0.5191066861152649,1.14936101436615,0.23960821330547333","0.4843154549598694,1.1568734645843506,0.10301946103572845"
0.0,"0.5037463307380676,0.31712469458580017,-0.3504053056240082","0.5089607834815979,0.29634901881217957,-0.33417603373527527","0.5120929479598999,0.29671424627304077,-0.3341560959815979","0.5151275396347046,0.297079473733902,-0.33419209718704224","0.4984409809112549,0.29534339904785156,-0.32918620109558105","0.4939724802970886,0.29579269886016846,-0.3292871415615082","0.489900678396225,0.29669156670570374,-0.3294040560722351","0.5218058824539185,0.30585187673568726,-0.2129562646150589","0.4828927516937256,0.3067989945411682,-0.19394704699516296","0.5098892450332642,0.3371421694755554,-0.3042479455471039","0.4972671568393707,0.3373315632343292,-0.29908835887908936","0.559114933013916,0.4216358959674835,-0.1266709715127945","0.45094799995422363,0.4205244183540344,-0.11263765394687653","0.5844807028770447,0.5698819756507874,-0.08485741168260574","0.3930465877056122,0.4953122138977051,-0.24839627742767334","0.5707474946975708,0.7038071751594543,-0.10781071335077286","0.43244457244873047,0.3907169699668884,-0.4415648877620697","0.572945237159729,0.7453835606575012,-0.12465249001979828","0.4412539601325989,0.36454883217811584,-0.48782438039779663","0.5639431476593018,0.744425356388092,-0.14768728613853455","0.4478524625301361,0.36225560307502747,-0.4633747637271881","0.560600221157074,0.7314152121543884,-0.1152665987610817","0.44789305329322815,0.3713363707065582,-0.43754443526268005","0.53042072057724,0.7153633832931519,-0.0021662551444023848","0.4697144627571106,0.7168932557106018,0.0022264053113758564","0.5262691974639893,0.9242938756942749,0.022060006856918335","0.4778892397880554,0.921931803226471,0.009369955398142338","0.5218397974967957,1.0587081909179688,0.3494988977909088","0.47867220640182495,1.0895674228668213,0.25482743978500366","0.5186846852302551,1.089774489402771,0.3778306841850281","0.48046159744262695,1.112392544746399,0.27693653106689453","0.5202404260635376,1.1472885608673096,0.2681739926338196","0.4839552044868469,1.1578654050827026,0.1344275325536728"
0.0,"0.5041849613189697,0.3167622983455658,-0.345076322555542","0.5097194910049438,0.2960718870162964,-0.3271946310997009","0.5130372643470764,0.29640665650367737,-0.3271794617176056","0.5163924098014832,0.2965930998325348,-0.32720673084259033","0.4987120032310486,0.2949032783508301,-0.322677344083786","0.4940052926540375,0.2953997850418091,-0.32280129194259644","0.4898306727409363,0.2963239550590515,-0.32291179895401","0.5229846239089966,0.3055447041988373,-0.20186062157154083","0.4830460548400879,0.3066486120223999,-0.18601420521736145","0.5105808973312378,0.33711257576942444,-0.2979172468185425","0.49749094247817993,0.337420791387558,-0.29342764616012573","0.5596203804016113,0.4233670234680176,-0.11616651713848114","0.4496290683746338,0.4222531318664551,-0.10454253852367401","0.5839048624038696,0.5725163221359253,-0.07446235418319702","0.39082762598991394,0.4979856312274933,-0.24854114651679993","0.5707451701164246,0.7050317525863647,-0.09966199845075607","0.43218064308166504,0.39417898654937744,-0.4484747052192688","0.5730208158493042,0.7468441724777222,-0.11606751382350922","0.4425649046897888,0.36965006589889526,-0.4952031075954437","0.5637864470481873,0.7457020878791809,-0.13816213607788086","0.44854655861854553,0.36759644746780396,-0.46921905875205994","0.5604701638221741,0.7326151728630066,-0.1067155972123146","0.44818711280822754,0.3760705292224884,-0.44406747817993164","0.5303449034690857,0.7180585265159607,-0.0023444751277565956","0.469705194234848,0.7183295488357544,0.002359189325943589","0.5265790224075317,0.9264250993728638,0.014439769089221954","0.4779083728790283,0.925227165222168,0.006508945487439632","0.5240303874015808,1.0725666284561157,0.34895050525665283","0.4812402129173279,1.091397762298584,0.2553538382053375","0.5221909284591675,1.0921752452850342,0.377627432346344","0.4832269549369812,1.1128923892974854,0.27760398387908936","0.5235106945037842,1.1476564407348633,0.26797446608543396","0.48709988594055176,1.1597399711608887,0.13727648556232452"
0.0,"0.5046343207359314,0.31614452600479126,-0.3357998728752136","0.5102831125259399,0.29578086733818054,-0.3173553943634033","0.5136277079582214,0.29604262113571167,-0.31734463572502136","0.51699298620224,0.29609543085098267,-0.3173753619194031","0.4989408850669861,0.2945747971534729,-0.3140775263309479","0.49413004517555237,0.2951253354549408,-0.3141687512397766","0.48988428711891174,0.29612472653388977,-0.3142697811126709","0.5236536860466003,0.3053629398345947,-0.19248038530349731","0.4832514822483063,0.3068787157535553,-0.183253213763237","0.5111754536628723,0.3368731141090393,-0.2886691987514496","0.49752163887023926,0.3369321823120117,-0.28612616658210754","0.5597594976425171,0.42452067136764526,-0.10857290029525757","0.45060306787490845,0.420458048582077,-0.10160970687866211","0.584027886390686,0.5694769620895386,-0.0627545490860939","0.39113396406173706,0.4946533739566803,-0.2385316789150238","0.570887565612793,0.7046182155609131,-0.08686970174312592","0.43133458495140076,0.39646849036216736,-0.4367634356021881","0.5737374424934387,0.7478155493736267,-0.10307992994785309","0.44338878989219666,0.37171706557273865,-0.48256081342697144","0.5634411573410034,0.74684077501297,-0.12500326335430145","0.4494672417640686,0.3682732582092285,-0.4575645923614502","0.5601367354393005,0.7331472635269165,-0.0936274453997612","0.44860267639160156,0.37705177068710327,-0.43232494592666626","0.529691219329834,0.7182022333145142,-0.0016036899760365486","0.469670832157135,0.7177174687385559,0.0016007662052288651","0.5265389680862427,0.9261084794998169,0.013575084507465363","0.47827577590942383,0.923754096031189,-0.0010590916499495506","0.5225744843482971,1.0712138414382935,0.3423348367214203","0.48136836290359497,1.0905730724334717,0.24366983771324158","0.5195928812026978,1.0872197151184082,0.37069401144981384","0.4835131764411926,1.1096837520599365,0.26548945903778076","0.5236928462982178,1.1439579725265503,0.2622550129890442","0.48658186197280884,1.1593180894851685,0.124087855219841"
0.0,"0.5051876306533813,0.3129344582557678,-0.32183659076690674","0.5106290578842163,0.2943061292171478,-0.3031582534313202","0.5139690041542053,0.29483047127723694,-0.3031471073627472","0.5171922445297241,0.29510068893432617,-0.30317896604537964","0.4994875490665436,0.2926095426082611,-0.29953533411026","0.4946950376033783,0.29306554794311523,-0.2996174693107605","0.49043235182762146,0.29407116770744324,-0.2997203469276428","0.5234304666519165,0.30493858456611633,-0.17845939099788666","0.4835638403892517,0.3054793179035187,-0.17293618619441986","0.5119020938873291,0.33564430475234985,-0.27486246824264526","0.49830394983291626,0.33481085300445557,-0.2716728150844574","0.5594123601913452,0.4235144853591919,-0.09154609590768814","0.4508524537086487,0.4204730987548828,-0.09363071620464325","0.582988440990448,0.5666692852973938,-0.05026359111070633","0.39439475536346436,0.4912087023258209,-0.23776307702064514","0.5709787607192993,0.7035545110702515,-0.07823839783668518","0.43240031599998474,0.39484328031539917,-0.43828240036964417","0.5733458399772644,0.746681272983551,-0.09491536766290665","0.44526681303977966,0.3713558316230774,-0.4846254289150238","0.5635808706283569,0.745236873626709,-0.11683714389801025","0.45102301239967346,0.36832961440086365,-0.46129685640335083","0.5603734254837036,0.7315908670425415,-0.0852220207452774","0.45013323426246643,0.3774833381175995,-0.43438124656677246","0.5303720235824585,0.7161176204681396,-0.0008086059242486954","0.4696841239929199,0.7159518003463745,0.0007827539229765534","0.5264623761177063,0.9259141683578491,0.0012462596641853452","0.4780724048614502,0.9243984818458557,-0.014731009490787983","0.522513747215271,1.0746395587921143,0.32512304186820984","0.4816250801086426,1.0911496877670288,0.23074249923229218","0.5195778608322144,1.0911613702774048,0.35284537076950073","0.4837415814399719,1.1108180284500122,0.252615749835968","0.5240504741668701,1.143771767616272,0.243442565202713","0.48633021116256714,1.1599375009536743,0.11050689220428467"
0.0,"0.5059453248977661,0.31290915608406067,-0.31490984559059143","0.5115064382553101,0.29424378275871277,-0.296806275844574","0.5149708986282349,0.29468515515327454,-0.2967877984046936","0.5182815194129944,0.29494935274124146,-0.29681453108787537","0.5005035400390625,0.2926408648490906,-0.29159221053123474","0.4957851469516754,0.29312610626220703,-0.29170018434524536","0.4916013181209564,0.2940419614315033,-0.2918165624141693","0.5243561863899231,0.30491992831230164,-0.17555300891399384","0.4842982888221741,0.30533674359321594,-0.15350285172462463","0.5127538442611694,0.33547067642211914,-0.26952457427978516","0.49903327226638794,0.33443528413772583,-0.26406872272491455","0.5591632127761841,0.4250938296318054,-0.096971295773983","0.45312610268592834,0.41981756687164307,-0.09244666993618011","0.581273078918457,0.5707751512527466,-0.05986390635371208","0.39821892976760864,0.48424768447875977,-0.24597671627998352","0.5691260695457458,0.7082766890525818,-0.08708445727825165","0.4349590241909027,0.3908301591873169,-0.4423292279243469","0.5704482793807983,0.7501699924468994,-0.10389439016580582","0.4491335451602936,0.36634474992752075,-0.48855286836624146","0.5616165399551392,0.7484622597694397,-0.1246851310133934","0.4541112780570984,0.36482879519462585,-0.4643058180809021","0.5586763620376587,0.7343935370445251,-0.0938396155834198","0.45323413610458374,0.37401437759399414,-0.43824267387390137","0.5305616855621338,0.7163635492324829,-0.0007514388998970389","0.4698871076107025,0.7152212262153625,0.0007437265012413263","0.5259010195732117,0.9238582849502563,0.011098799295723438","0.4780910015106201,0.9219614863395691,0.009015558287501335","0.5198184847831726,1.065905213356018,0.34780752658843994","0.48097318410873413,1.0818729400634766,0.26137837767601013","0.5167901515960693,1.0791579484939575,0.3773854672908783","0.4828770160675049,1.0985530614852905,0.2847960591316223","0.5195452570915222,1.1382256746292114,0.2730863094329834","0.48595476150512695,1.1540347337722778,0.14955434203147888"
