gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.5193423628807068,0.24884092807769775,-0.2515406608581543","0.5272928476333618,0.23630060255527496,-0.24001893401145935","0.5317291021347046,0.23686879873275757,-0.2400130331516266","0.5349270105361938,0.2373606562614441,-0.2400778830051422","0.5154442191123962,0.2370486855506897,-0.23170824348926544","0.5122495889663696,0.23751094937324524,-0.23172441124916077","0.5099144577980042,0.23818792402744293,-0.2317376583814621","0.5413209795951843,0.2456514537334442,-0.15739424526691437","0.5088051557540894,0.24797606468200684,-0.118822380900383","0.5287984013557434,0.268532931804657,-0.22058597207069397","0.5146085023880005,0.26864883303642273,-0.21012906730175018","0.5732515454292297,0.341091513633728,-0.12409509718418121","0.4885973334312439,0.33242928981781006,-0.03898414224386215","0.5873212218284607,0.4614710211753845,-0.10985754430294037","0.4405180811882019,0.2936590909957886,-0.03458176180720329","0.5842054486274719,0.5768975615501404,-0.13541913032531738","0.4787505269050598,0.26940175890922546,-0.004694885108619928","0.5850187540054321,0.6115442514419556,-0.1583109349012375","0.4908771514892578,0.2692919671535492,-0.02290922775864601","0.5766147971153259,0.6096135973930359,-0.17830446362495422","0.49646663665771484,0.2716201841831207,-0.01243676245212555","0.5747695565223694,0.6005430817604065,-0.14365456998348236","0.4941692352294922,0.2768358290195465,-0.005045821890234947","0.5525873899459839,0.5604622960090637,-0.025413502007722855","0.5068817734718323,0.5636938810348511,0.025343379005789757","0.5602043271064758,0.7229197025299072,0.008652355521917343","0.524501621723175,0.7362216711044312,0.06650618463754654","0.5649197697639465,0.8474524021148682,0.23475757241249084","0.5422534942626953,0.8401764631271362,0.30060553550720215","0.5675927400588989,0.8589600324630737,0.25208792090415955","0.549985408782959,0.8493207097053528,0.321397602558136","0.5552638173103333,0.9113893508911133,0.14180123805999756","0.5324239730834961,0.9048352837562561,0.23381876945495605"
0.0,"0.5064667463302612,0.2514626383781433,-0.2264825403690338","0.5095008611679077,0.2376812845468521,-0.21303188800811768","0.5117493867874146,0.23791387677192688,-0.21301856637001038","0.5154927968978882,0.2382851541042328,-0.21302270889282227","0.5027346014976501,0.23864634335041046,-0.20530477166175842","0.5001311302185059,0.239174485206604,-0.20532366633415222","0.4972758889198303,0.23993578553199768,-0.20531722903251648","0.5216494798660278,0.24619753658771515,-0.12008283287286758","0.4979960024356842,0.248158261179924,-0.0850827768445015","0.5112115144729614,0.2692134976387024,-0.1918140947818756","0.5027090311050415,0.2699030637741089,-0.18210695683956146","0.5585848093032837,0.3334961235523224,-0.07796762883663177","0.47764983773231506,0.3335661292076111,-0.018906818702816963","0.5761757493019104,0.4187348783016205,-0.06863538920879364","0.458465576171875,0.3778969943523407,-0.13150936365127563","0.573965847492218,0.532048225402832,-0.07790438830852509","0.4577580988407135,0.3338000476360321,-0.3360660672187805","0.5754340887069702,0.5640473961830139,-0.0888134092092514","0.44184547662734985,0.31888526678085327,-0.38131099939346313","0.567929744720459,0.5618561506271362,-0.11132226884365082","0.4535028338432312,0.3094174861907959,-0.3733261525630951","0.5654610991477966,0.5500980019569397,-0.08522753417491913","0.4585835039615631,0.3160453140735626,-0.34182366728782654","0.5346885919570923,0.5701870918273926,-0.010343159548938274","0.489934504032135,0.5705928206443787,0.009892071597278118","0.5377364754676819,0.727723240852356,0.05155661702156067","0.501071572303772,0.7319170832633972,0.0950879380106926","0.5442399978637695,0.8520106077194214,0.273017019033432","0.520329475402832,0.8449167013168335,0.32105782628059387","0.547737717628479,0.8656730651855469,0.2874627113342285","0.5269193649291992,0.8567504286766052,0.33929675817489624","0.5339895486831665,0.9076625108718872,0.16728650033473969","0.5111495852470398,0.9065382480621338,0.24408617615699768"
0.0,"0.5075846910476685,0.2533789873123169,-0.1993785798549652","0.5108844041824341,0.23907244205474854,-0.1901053935289383","0.5129998922348022,0.23915095627307892,-0.19010993838310242","0.5158427953720093,0.23944266140460968,-0.19012413918972015","0.5049152374267578,0.23994751274585724,-0.18059292435646057","0.502252459526062,0.2404312938451767,-0.18061943352222443","0.4992741048336029,0.2411203235387802,-0.18062610924243927","0.5268426537513733,0.2474411427974701,-0.10184429585933685","0.5007184147834778,0.24833925068378448,-0.06888140738010406","0.5123788118362427,0.27017754316329956,-0.1697700470685959","0.5059343576431274,0.2706098258495331,-0.15737101435661316","0.5629550814628601,0.33459383249282837,-0.05707978084683418","0.4849458336830139,0.33596259355545044,0.0023366822861135006","0.5731395483016968,0.43816694617271423,-0.07249603420495987","0.46677321195602417,0.39723336696624756,-0.10985042154788971","0.5812077522277832,0.5512679815292358,-0.08388035744428635","0.4640617370605469,0.323560893535614,-0.3317869007587433","0.5843967199325562,0.585148811340332,-0.09443352371454239","0.4626449644565582,0.306159108877182,-0.3772888779640198","0.5765846967697144,0.5825418829917908,-0.11801044642925262","0.46392399072647095,0.30098816752433777,-0.37213194370269775","0.5738402605056763,0.5718146562576294,-0.0914306491613388","0.4662555158138275,0.3074273467063904,-0.3386736512184143","0.5436128377914429,0.5736936330795288,-0.021637436002492905","0.4980473518371582,0.5731322765350342,0.02136402018368244","0.5494007468223572,0.7301523685455322,0.008712265640497208","0.5120278596878052,0.7314240336418152,0.08258272707462311","0.5518150925636292,0.8504708409309387,0.23815922439098358","0.5302279591560364,0.8478237390518188,0.2924388349056244","0.5546516180038452,0.8641931414604187,0.25474828481674194","0.536797046661377,0.8604499101638794,0.3131229877471924","0.5441082119941711,0.9048779606819153,0.1430862694978714","0.5187689661979675,0.9078375697135925,0.20298704504966736"
0.0,"0.5091111063957214,0.25396284461021423,-0.19027459621429443","0.5133742094039917,0.2397378534078598,-0.1813344657421112","0.5160472393035889,0.2399112433195114,-0.18134044110774994","0.5189653038978577,0.2402568757534027,-0.18134865164756775","0.5060880184173584,0.24015744030475616,-0.1715807467699051","0.5030921697616577,0.24063119292259216,-0.17160341143608093","0.5003833770751953,0.24130168557167053,-0.17159894108772278","0.5283337831497192,0.24803082644939423,-0.0850047916173935","0.5007365942001343,0.24832862615585327,-0.06164441257715225","0.5147385597229004,0.2705954313278198,-0.16203150153160095","0.5064658522605896,0.27074992656707764,-0.14935779571533203","0.5647669434547424,0.3352149724960327,-0.03800732642412186","0.4856452941894531,0.33770209550857544,0.01287667453289032","0.5767627358436584,0.441549688577652,-0.058723144233226776","0.4710674285888672,0.41343963146209717,-0.07971500605344772","0.5843888521194458,0.5537659525871277,-0.07594527304172516","0.4650537371635437,0.3392931818962097,-0.3093322515487671","0.5872012376785278,0.5883655548095703,-0.0853271484375","0.4625028669834137,0.3193577229976654,-0.353328675031662","0.5802114605903625,0.586384117603302,-0.10928896814584732","0.46269088983535767,0.3138291835784912,-0.351856529712677","0.5774339437484741,0.57658451795578,-0.08338746428489685","0.46505069732666016,0.319202184677124,-0.3169446289539337","0.5483231544494629,0.5747189521789551,-0.023399313911795616","0.5020955801010132,0.5745128393173218,0.023158445954322815","0.5529935956001282,0.7265122532844543,-0.008000810630619526","0.5140982866287231,0.7313668131828308,0.08034507930278778","0.5543527603149414,0.8503221869468689,0.2089627981185913","0.5326393246650696,0.8500657081604004,0.290021687746048","0.5567053556442261,0.8640779852867126,0.22415411472320557","0.5403380990028381,0.8632838129997253,0.30794626474380493","0.5455328226089478,0.9043664932250977,0.11327360570430756","0.5219184756278992,0.9084051251411438,0.20230171084403992"
0.0,"0.5076270699501038,0.25443118810653687,-0.1916664093732834","0.5124973654747009,0.24032844603061676,-0.18323466181755066","0.5156015753746033,0.2406177520751953,-0.18324294686317444","0.5188877582550049,0.24109166860580444,-0.1832575798034668","0.5040954351425171,0.24058589339256287,-0.17331932485103607","0.5016149282455444,0.2412271499633789,-0.17334246635437012","0.4986862540245056,0.24197082221508026,-0.17332015931606293","0.5273646712303162,0.24889503419399261,-0.10908464342355728","0.498992919921875,0.24872440099716187,-0.06526961177587509","0.5145519971847534,0.27072951197624207,-0.16375796496868134","0.504618763923645,0.2710425555706024,-0.15110471844673157","0.5664254426956177,0.33441826701164246,-0.07229819148778915","0.48413753509521484,0.341219425201416,0.010998521000146866","0.5811565518379211,0.44402003288269043,-0.05869866535067558","0.4703393876552582,0.42775464057922363,-0.06854121387004852","0.5882712006568909,0.5542086362838745,-0.07172665745019913","0.45980286598205566,0.3425000011920929,-0.2983284890651703","0.5907344818115234,0.5871604681015015,-0.07990996539592743","0.45877233147621155,0.3264841139316559,-0.34078168869018555","0.5845977067947388,0.585787296295166,-0.10280080139636993","0.46044883131980896,0.3212035298347473,-0.3406035602092743","0.5820869207382202,0.576775848865509,-0.07874763756990433","0.4617152214050293,0.3266710042953491,-0.3065575957298279","0.5499132871627808,0.5763065814971924,-0.024596232920885086","0.5049113035202026,0.5760093927383423,0.02436724118888378","0.5554801225662231,0.7276660203933716,-0.0051940628327429295","0.5165401101112366,0.7314488887786865,0.07757771760225296","0.5566017031669617,0.8481632471084595,0.21156711876392365","0.5351115465164185,0.8498874306678772,0.27946335077285767","0.5592211484909058,0.8624749779701233,0.22690200805664062","0.5432203412055969,0.8639299273490906,0.29557207226753235","0.5484048128128052,0.9038652181625366,0.11867845058441162","0.5240153074264526,0.9086022973060608,0.20181143283843994"
0.0,"0.5076677799224854,0.2545076310634613,-0.19942423701286316","0.5129216909408569,0.24032476544380188,-0.1880795955657959","0.5165404081344604,0.24060781300067902,-0.18808259069919586","0.5203134417533875,0.24103686213493347,-0.1880692094564438","0.5041955709457397,0.2406013309955597,-0.18753740191459656","0.5013197660446167,0.24105264246463776,-0.1875520497560501","0.49871987104415894,0.24140237271785736,-0.18754558265209198","0.5281392335891724,0.24823424220085144,-0.11714146286249161","0.49941402673721313,0.24736244976520538,-0.0802023857831955","0.5149179697036743,0.27072620391845703,-0.16856615245342255","0.5050945281982422,0.2709841728210449,-0.16506674885749817","0.5673055648803711,0.33583584427833557,-0.07349155098199844","0.48419174551963806,0.34169143438339233,0.0014647456118837","0.5835256576538086,0.4494387209415436,-0.05542483925819397","0.46690744161605835,0.4379286766052246,-0.0757552832365036","0.5912340879440308,0.5520243644714355,-0.08421144634485245","0.45258575677871704,0.35316041111946106,-0.30918043851852417","0.5927751660346985,0.5855296850204468,-0.09520736336708069","0.4558437466621399,0.33745643496513367,-0.35169264674186707","0.5865246057510376,0.5832509994506836,-0.1172335296869278","0.4585610330104828,0.32984572649002075,-0.3525586724281311","0.5843696594238281,0.5754084587097168,-0.09137515723705292","0.4586489200592041,0.3358369469642639,-0.3169398903846741","0.5522468686103821,0.5769171714782715,-0.024968519806861877","0.5067527890205383,0.576151430606842,0.02474859170615673","0.5543569326400757,0.7268667221069336,-0.0068358732387423515","0.5159013867378235,0.7316966652870178,0.07324667274951935","0.5560380220413208,0.8510117530822754,0.22250807285308838","0.5356444120407104,0.8514930605888367,0.28159433603286743","0.558205783367157,0.8652614951133728,0.2389133870601654","0.5424965620040894,0.865778923034668,0.29920896887779236","0.5471004843711853,0.9032000303268433,0.1294287145137787","0.5236106514930725,0.9079722166061401,0.19690510630607605"
0.0,"0.5081115961074829,0.2539164423942566,-0.2217254340648651","0.513157308101654,0.24023182690143585,-0.21408267319202423","0.5169286727905273,0.24048000574111938,-0.21409539878368378","0.5208755731582642,0.2407621443271637,-0.21409423649311066","0.5042787194252014,0.2401731312274933,-0.20581941306591034","0.5013880729675293,0.2403908222913742,-0.2058401107788086","0.4989584982395172,0.24036549031734467,-0.2058275192975998","0.5285316705703735,0.24728718400001526,-0.1414106786251068","0.4995039999485016,0.24603812396526337,-0.10941038280725479","0.5159610509872437,0.2705286145210266,-0.19347450137138367","0.5056302547454834,0.2705076336860657,-0.18299278616905212","0.5685783624649048,0.33679723739624023,-0.09346486628055573","0.48556771874427795,0.3445315361022949,-0.017356403172016144","0.5860601663589478,0.44928091764450073,-0.06514140963554382","0.46685895323753357,0.45314115285873413,-0.08657386898994446","0.5916309952735901,0.5531536340713501,-0.1054404228925705","0.45283064246177673,0.3743189573287964,-0.3234255909919739","0.5939918756484985,0.5863221287727356,-0.11777188628911972","0.45488691329956055,0.3532772362232208,-0.36586993932724","0.587417721748352,0.5845056176185608,-0.13907557725906372","0.45756053924560547,0.3445587158203125,-0.36832088232040405","0.5848071575164795,0.5766029953956604,-0.11236996948719025","0.45795732736587524,0.35207605361938477,-0.3314152657985687","0.552920937538147,0.5770554542541504,-0.023044869303703308","0.5074199438095093,0.5764435529708862,0.022835373878479004","0.556182861328125,0.7262671589851379,0.00850069522857666","0.5192118883132935,0.7312251329421997,0.08235061913728714","0.5568245649337769,0.8493887186050415,0.24339020252227783","0.5359176397323608,0.8521226048469543,0.29267337918281555","0.5593820214271545,0.862645149230957,0.2600850760936737","0.5425175428390503,0.8647952675819397,0.30992817878723145","0.5485934019088745,0.9038746953010559,0.1487502008676529","0.5243759155273438,0.9096319675445557,0.21723484992980957"
0.0,"0.5098077058792114,0.2533015310764313,-0.2328672707080841","0.5143316984176636,0.2400350719690323,-0.222657710313797","0.5180545449256897,0.24019205570220947,-0.22268231213092804","0.5220576524734497,0.2403184473514557,-0.22269408404827118","0.5050967931747437,0.23984533548355103,-0.21448998153209686","0.5019841194152832,0.24001915752887726,-0.2145143300294876","0.4998392164707184,0.2399211823940277,-0.2144821137189865","0.5286672711372375,0.24644270539283752,-0.1435500532388687","0.4993768334388733,0.24600109457969666,-0.11993847787380219","0.5175503492355347,0.2703031599521637,-0.20135247707366943","0.5068560838699341,0.27024710178375244,-0.1905500888824463","0.5693429112434387,0.33765339851379395,-0.09754332900047302","0.4857768416404724,0.3488062024116516,-0.020798543468117714","0.5872687101364136,0.4514386057853699,-0.04952263832092285","0.4659903049468994,0.4597896933555603,-0.08492779731750488","0.5915506482124329,0.5549780130386353,-0.1206505298614502","0.4496985077857971,0.3859832286834717,-0.3219471871852875","0.5932146906852722,0.5896880030632019,-0.1348690539598465","0.45212507247924805,0.36183056235313416,-0.3634851574897766","0.5868440866470337,0.58680260181427,-0.15605558454990387","0.45500636100769043,0.3552998900413513,-0.36764973402023315","0.5845812559127808,0.5788732171058655,-0.12772199511528015","0.45556092262268066,0.3622817099094391,-0.3304976224899292","0.5536636114120483,0.5762205719947815,-0.022526929154992104","0.5079296231269836,0.5760930776596069,0.022335413843393326","0.5564964413642883,0.7260650396347046,0.0032641389407217503","0.519219160079956,0.7310857772827148,0.07576768845319748","0.5558684468269348,0.8494611382484436,0.24195638298988342","0.5352188348770142,0.8506142497062683,0.287085622549057","0.558364987373352,0.8624354004859924,0.2589578926563263","0.5416262149810791,0.8621288537979126,0.3046979308128357","0.549206554889679,0.903924286365509,0.1480540633201599","0.5257744193077087,0.9089231491088867,0.20932146906852722"
0.0,"0.5088002681732178,0.25206640362739563,-0.24717089533805847","0.5140002965927124,0.2395525574684143,-0.2368297129869461","0.5176783800125122,0.2395785003900528,-0.2368452250957489","0.521786630153656,0.23951885104179382,-0.23684795200824738","0.5044302940368652,0.2391430288553238,-0.22831039130687714","0.5016490817070007,0.2390216886997223,-0.22835533320903778","0.49973100423812866,0.23873263597488403,-0.22832436859607697","0.5288867950439453,0.2455400675535202,-0.1573908030986786","0.49991559982299805,0.2453581988811493,-0.1214994415640831","0.5166336297988892,0.26960983872413635,-0.21524634957313538","0.5056232213973999,0.2691182792186737,-0.20301994681358337","0.570289134979248,0.33885064721107483,-0.10930997133255005","0.4844541549682617,0.3500417172908783,-0.03249088302254677","0.5870414972305298,0.45506787300109863,-0.07920806854963303","0.46560683846473694,0.4667532742023468,-0.10105885565280914","0.5894386768341064,0.5592846274375916,-0.14361265301704407","0.44648855924606323,0.40295839309692383,-0.3477781116962433","0.5913132429122925,0.5924761891365051,-0.15979789197444916","0.45028820633888245,0.3791550099849701,-0.3911873400211334","0.5841953158378601,0.5892833471298218,-0.18039162456989288","0.4528225064277649,0.3707314431667328,-0.3944597542285919","0.5817590951919556,0.5812015533447266,-0.15045000612735748","0.45321375131607056,0.3766993582248688,-0.3557039201259613","0.5538589954376221,0.5760891437530518,-0.025330925360322","0.5078851580619812,0.5760013461112976,0.02511393092572689","0.5554530024528503,0.7266783118247986,-0.004232270177453756","0.5184006094932556,0.73088538646698,0.08349877595901489","0.5564400553703308,0.8488617539405823,0.25998765230178833","0.5364900827407837,0.8481288552284241,0.3099535405635834","0.5591570734977722,0.8610583543777466,0.2797340452671051","0.5437923073768616,0.85931396484375,0.3288930058479309","0.5499770641326904,0.9039543867111206,0.17045168578624725","0.5262705683708191,0.9081066846847534,0.2377442866563797"
0.0,"0.5088382959365845,0.25240951776504517,-0.25155800580978394","0.5136166214942932,0.23957468569278717,-0.24290888011455536","0.5171468257904053,0.23957844078540802,-0.2429186999797821","0.5207180976867676,0.23955756425857544,-0.24291500449180603","0.5042303204536438,0.23960049450397491,-0.23388758301734924","0.5019029378890991,0.23969992995262146,-0.23391787707805634","0.4997909963130951,0.2397395819425583,-0.2339002639055252","0.5279523730278015,0.24590477347373962,-0.16561727225780487","0.49998044967651367,0.24647526443004608,-0.15287324786186218","0.5168019533157349,0.2697699964046478,-0.22120806574821472","0.506108820438385,0.270079642534256,-0.20903614163398743","0.5702306032180786,0.33958300948143005,-0.11529795825481415","0.4845622181892395,0.3513573408126831,-0.03954564779996872","0.5858992338180542,0.46406665444374084,-0.08903052657842636","0.46391162276268005,0.4677480459213257,-0.10459090769290924","0.5885041952133179,0.5594514608383179,-0.14879542589187622","0.4482521414756775,0.4095166027545929,-0.34515875577926636","0.5900312066078186,0.5926101207733154,-0.16458344459533691","0.45087265968322754,0.3885754346847534,-0.3880946934223175","0.5825861096382141,0.5893188714981079,-0.18594147264957428","0.454531192779541,0.37737828493118286,-0.39150699973106384","0.5800579786300659,0.5815417766571045,-0.15576717257499695","0.4549919664859772,0.3824378550052643,-0.3529130518436432","0.5541938543319702,0.5752376317977905,-0.026036346331238747","0.508328914642334,0.5758177042007446,0.025825778022408485","0.5561514496803284,0.7238504886627197,0.003828046377748251","0.5187312364578247,0.7296003699302673,0.09007393568754196","0.5581251382827759,0.8482398986816406,0.2539110779762268","0.5362256765365601,0.8475899696350098,0.3109758794307709","0.560248851776123,0.8609848618507385,0.2720937728881836","0.5439867973327637,0.8600848913192749,0.3289669156074524","0.5498601198196411,0.9039989113807678,0.16176806390285492","0.5253947973251343,0.9080750942230225,0.2374025136232376"
