gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.5530275702476501,0.3389807641506195,-0.25441214442253113","0.5484724640846252,0.3254273235797882,-0.23052482306957245","0.5495730042457581,0.3255200982093811,-0.2305581271648407","0.5506488680839539,0.32554182410240173,-0.2306186705827713","0.5416322946548462,0.3256850838661194,-0.24426200985908508","0.5368801355361938,0.32595911622047424,-0.2443036139011383","0.5312852263450623,0.3264772295951843,-0.2444200962781906","0.5427868366241455,0.3327195346355438,-0.09395648539066315","0.5144503712654114,0.3376382887363434,-0.15702252089977264","0.5547060370445251,0.3556916415691376,-0.2024460732936859","0.5455409288406372,0.3571639358997345,-0.2212575376033783","0.5907601118087769,0.4428512156009674,-0.015466618351638317","0.4876754879951477,0.42860615253448486,-0.1645200550556183","0.6088618040084839,0.5542652010917664,0.023776210844516754","0.45424002408981323,0.4419546127319336,-0.42985183000564575","0.6242724061012268,0.6645056009292603,-0.014468950219452381","0.45457276701927185,0.4053593873977661,-0.7068993449211121","0.630595326423645,0.698094367980957,-0.02641434408724308","0.4454955458641052,0.391358345746994,-0.7707781791687012","0.624444305896759,0.7000337839126587,-0.05430002138018608","0.45277246832847595,0.3857865333557129,-0.7706385850906372","0.6213488578796387,0.6894282698631287,-0.02614937350153923","0.4589405953884125,0.39189568161964417,-0.7154794335365295","0.5597699880599976,0.664490282535553,0.036561984568834305","0.4994305670261383,0.6657374501228333,-0.03678397461771965","0.5533588528633118,0.8225314021110535,0.051829271018505096","0.5025498867034912,0.834181547164917,0.021550562232732773","0.5425767302513123,0.9569600820541382,0.37256336212158203","0.5153317451477051,0.9458551406860352,0.3272631764411926","0.5414714813232422,0.9673234224319458,0.3979080021381378","0.5193443894386292,0.9558426141738892,0.35212981700897217","0.5427230000495911,1.0197505950927734,0.26313814520835876","0.5087846517562866,1.009394884109497,0.20914196968078613"
0.0,"0.5197418928146362,0.3400530517101288,-0.26545894145965576","0.5204090476036072,0.32604101300239563,-0.24228957295417786","0.5220743417739868,0.32634690403938293,-0.2422601878643036","0.52360600233078,0.3267150819301605,-0.24225005507469177","0.5122578740119934,0.3259223699569702,-0.249138742685318","0.5091496109962463,0.32618826627731323,-0.24919411540031433","0.5054638981819153,0.32675492763519287,-0.24928200244903564","0.5242876410484314,0.33694887161254883,-0.10653988271951675","0.4982057511806488,0.33746758103370667,-0.1340283900499344","0.5221786499023438,0.3588325083255768,-0.21396765112876892","0.5147990584373474,0.3577817678451538,-0.2236291617155075","0.5706920623779297,0.43670353293418884,-0.07859592139720917","0.4481123387813568,0.43194422125816345,-0.1398245394229889","0.5873813629150391,0.5131911039352417,-0.0006787171587347984","0.4284147620201111,0.5324081778526306,-0.4162377417087555","0.6049504280090332,0.6258733868598938,-0.0016438413877040148","0.40936440229415894,0.45245659351348877,-0.7062464356422424","0.6092296242713928,0.6557157039642334,-0.005703057162463665","0.4186941087245941,0.44498664140701294,-0.7754842638969421","0.602692723274231,0.6570404171943665,-0.03664360195398331","0.4253395199775696,0.4364882707595825,-0.7749848365783691","0.5992879271507263,0.6475761532783508,-0.012644633650779724","0.4236782491207123,0.4412240982055664,-0.7167516946792603","0.5467945337295532,0.6706458926200867,-0.00827520340681076","0.4756258428096771,0.6721033453941345,0.008349725976586342","0.5331076383590698,0.8303657174110413,0.07967518270015717","0.4796803593635559,0.8354121446609497,0.06468368321657181","0.5257336497306824,0.9538982510566711,0.4382278323173523","0.4941999912261963,0.9476174116134644,0.39437732100486755","0.5221841931343079,0.9657412767410278,0.46861162781715393","0.49824976921081543,0.9588690400123596,0.4232192039489746","0.5292249917984009,1.006226897239685,0.3425542414188385","0.4936153292655945,1.0006120204925537,0.28215521574020386"
0.0,"0.5305210947990417,0.3399205803871155,-0.2626092731952667","0.5311130285263062,0.3261319398880005,-0.2388649433851242","0.533614993095398,0.3264625370502472,-0.2388271540403366","0.535891592502594,0.32690516114234924,-0.23882362246513367","0.5204769372940063,0.32593315839767456,-0.24834224581718445","0.5162597298622131,0.32618477940559387,-0.24840207397937775","0.5115385055541992,0.3266437351703644,-0.24847805500030518","0.5319417119026184,0.3380797505378723,-0.10493966192007065","0.5006415843963623,0.33679690957069397,-0.14869490265846252","0.5338425636291504,0.35930782556533813,-0.21103410422801971","0.522509753704071,0.35783666372299194,-0.22456514835357666","0.5786648392677307,0.43414103984832764,-0.04416102170944214","0.4557078778743744,0.43381962180137634,-0.16197286546230316","0.593285083770752,0.5362560153007507,0.03252359479665756","0.43461447954177856,0.5028457045555115,-0.44444626569747925","0.6089193820953369,0.6389709711074829,0.041809022426605225","0.42664942145347595,0.4481372833251953,-0.736028790473938","0.6135919690132141,0.6708561182022095,0.042083628475666046","0.42552560567855835,0.4369337856769562,-0.8053523898124695","0.6083042025566101,0.6715735197067261,0.01050299871712923","0.4310034215450287,0.42706912755966187,-0.8034593462944031","0.6051512360572815,0.6620470881462097,0.030737463384866714","0.43288636207580566,0.4325714707374573,-0.746069073677063","0.5469176769256592,0.6754661798477173,0.015612214803695679","0.48157358169555664,0.6772734522819519,-0.015802064910531044","0.5356541275978088,0.836537778377533,0.08297203481197357","0.4869678020477295,0.8398180603981018,0.06155112385749817","0.5271169543266296,0.9530145525932312,0.45450156927108765","0.5005923509597778,0.9536359310150146,0.4023212492465973","0.5255049467086792,0.964657187461853,0.4865548610687256","0.5042496919631958,0.9655436873435974,0.4320662021636963","0.5367228984832764,1.0038671493530273,0.36573031544685364","0.48798370361328125,1.0164648294448853,0.29400894045829773"
0.0,"0.5360128879547119,0.33986368775367737,-0.25366705656051636","0.5355895161628723,0.3262072205543518,-0.23017771542072296","0.5380105376243591,0.3265705704689026,-0.23013444244861603","0.5403198003768921,0.32705751061439514,-0.2301088571548462","0.5247718095779419,0.3259655237197876,-0.23627154529094696","0.5200772881507874,0.3262687027454376,-0.2363109588623047","0.514559268951416,0.32680851221084595,-0.2363307774066925","0.5358481407165527,0.33893683552742004,-0.0989135354757309","0.5027132034301758,0.3376157581806183,-0.1207413449883461","0.5396708250045776,0.3591947853565216,-0.2017793357372284","0.5273643732070923,0.3579072952270508,-0.21050572395324707","0.5829004645347595,0.4344451129436493,-0.04055281728506088","0.4622705578804016,0.43305841088294983,-0.1206464022397995","0.5967615246772766,0.5419826507568359,0.014086832292377949","0.43828582763671875,0.5011084675788879,-0.3859831690788269","0.6123853921890259,0.6489659547805786,-0.006788553204387426","0.43274515867233276,0.43953797221183777,-0.6883710622787476","0.6172552108764648,0.6818792223930359,-0.012897275388240814","0.4310285449028015,0.4263971745967865,-0.7571381330490112","0.6127418279647827,0.6821779012680054,-0.04527609795331955","0.43693965673446655,0.41690972447395325,-0.7569270730018616","0.609728217124939,0.6723068952560425,-0.018836531788110733","0.4389330744743347,0.42194899916648865,-0.6989401578903198","0.5513321161270142,0.67495197057724,-0.0018074134131893516","0.48426395654678345,0.6774384379386902,0.001650510006584227","0.5377211570739746,0.8321850895881653,0.07693089544773102","0.48821258544921875,0.8369881510734558,0.0838250145316124","0.5331839323043823,0.9564990997314453,0.3860124945640564","0.50432288646698,0.9548418521881104,0.3922215402126312","0.5332773327827454,0.9666578769683838,0.41061481833457947","0.5090268850326538,0.9662954211235046,0.4179653525352478","0.5400806665420532,1.0138754844665527,0.27976498007774353","0.49606776237487793,1.006393313407898,0.28571122884750366"
0.0,"0.5389450788497925,0.33952805399894714,-0.27876967191696167","0.5376200079917908,0.3261796534061432,-0.2563386559486389","0.5395623445510864,0.3265327513217926,-0.25632405281066895","0.5413163304328918,0.3270263671875,-0.2563169002532959","0.5282700657844543,0.3258337378501892,-0.2576320171356201","0.5235778093338013,0.32604822516441345,-0.2576723098754883","0.5185612440109253,0.3264112174510956,-0.25766462087631226","0.5352774858474731,0.338503360748291,-0.12724432349205017","0.5056350827217102,0.33731043338775635,-0.13404957950115204","0.5406507253646851,0.35881325602531433,-0.23074007034301758","0.5294502377510071,0.3576614558696747,-0.23315994441509247","0.5840821862220764,0.4333282709121704,-0.06920209527015686","0.4626426100730896,0.4356080889701843,-0.028979888185858727","0.6043668985366821,0.5359280705451965,-0.011468784883618355","0.42006927728652954,0.547673225402832,-0.1807277649641037","0.6177447438240051,0.6473125219345093,-0.05453137680888176","0.420825332403183,0.426521897315979,-0.480416476726532","0.6222148537635803,0.6815601587295532,-0.0656987726688385","0.4293786883354187,0.4131087064743042,-0.5381179451942444","0.6167304515838623,0.6813288331031799,-0.09775315225124359","0.43450966477394104,0.40831491351127625,-0.534456193447113","0.6137224435806274,0.6725183725357056,-0.06612099707126617","0.4338623881340027,0.4128069281578064,-0.4874665141105652","0.5527169108390808,0.6748816967010498,-0.005311761051416397","0.4875020384788513,0.6772790551185608,0.005099260248243809","0.5405186414718628,0.8359874486923218,0.042461615055799484","0.49060481786727905,0.8369476795196533,0.06966610252857208","0.5330933332443237,0.9570683836936951,0.35367411375045776","0.5045391917228699,0.958487331867218,0.3615989685058594","0.530677855014801,0.9674543142318726,0.3796820044517517","0.5089339017868042,0.9683333039283752,0.38554486632347107","0.534189760684967,1.0094285011291504,0.24995143711566925","0.5027707815170288,1.005656361579895,0.25557613372802734"
0.0,"0.5403919816017151,0.3391851782798767,-0.2820640206336975","0.5387654900550842,0.3258967399597168,-0.2596857249736786","0.5405821800231934,0.326285183429718,-0.2596896290779114","0.5422751307487488,0.3268081545829773,-0.2596889138221741","0.5306634306907654,0.3253844082355499,-0.263070672750473","0.5258404016494751,0.32552194595336914,-0.26310545206069946","0.5209637880325317,0.3257499039173126,-0.2630975544452667","0.5370272994041443,0.3372793197631836,-0.13219991326332092","0.5065097212791443,0.3370824456214905,-0.14344170689582825","0.5425788760185242,0.35852739214897156,-0.23305626213550568","0.5325680375099182,0.3574698865413666,-0.2382599413394928","0.5844866633415222,0.4336932301521301,-0.07196833938360214","0.4645819067955017,0.43559518456459045,-0.06326175481081009","0.6054856777191162,0.5464822053909302,-0.01790628582239151","0.4222496449947357,0.5403661727905273,-0.22606046497821808","0.62046217918396,0.6488398909568787,-0.0808664932847023","0.4232683777809143,0.4239068627357483,-0.5011462569236755","0.6242972016334534,0.6833823919296265,-0.09571318328380585","0.4286380708217621,0.4103011190891266,-0.5587996244430542","0.6186410188674927,0.6834474205970764,-0.12949612736701965","0.432817280292511,0.4051123261451721,-0.5618310570716858","0.6159435510635376,0.6746568083763123,-0.09386614710092545","0.4330582618713379,0.4098871052265167,-0.5110881924629211","0.5528439283370972,0.6753050088882446,-0.004530579783022404","0.48685532808303833,0.6769468188285828,0.004365316592156887","0.5414350032806396,0.8343095779418945,0.029783016070723534","0.4911113679409027,0.8373249173164368,0.06783927232027054","0.5345097780227661,0.9580939412117004,0.34669652581214905","0.5065544843673706,0.9581095576286316,0.3328411281108856","0.5343297123908997,0.9687981009483337,0.3710978627204895","0.5116429924964905,0.9678069949150085,0.35144761204719543","0.5424047708511353,1.0190597772598267,0.23998510837554932","0.49997657537460327,1.0069888830184937,0.22185170650482178"
0.0,"0.5397422313690186,0.33876436948776245,-0.2892339825630188","0.5375056266784668,0.3255423903465271,-0.268018513917923","0.5391943454742432,0.32593482732772827,-0.26801660656929016","0.540840744972229,0.3264200985431671,-0.2680142819881439","0.5290829539299011,0.3249817490577698,-0.26812154054641724","0.52438884973526,0.32505002617836,-0.26815909147262573","0.5195631980895996,0.32514840364456177,-0.26816344261169434","0.5358840823173523,0.3361321687698364,-0.14185519516468048","0.5060225129127502,0.33651047945022583,-0.1431712806224823","0.5417224764823914,0.3582048714160919,-0.2412908971309662","0.5321499109268188,0.35713979601860046,-0.2420916110277176","0.5851820111274719,0.43358197808265686,-0.07839784026145935","0.46334996819496155,0.435459703207016,-0.04742661863565445","0.6068600416183472,0.5447455048561096,-0.0326579213142395","0.41367167234420776,0.542482316493988,-0.19926252961158752","0.6211675405502319,0.6491035223007202,-0.10047491639852524","0.4168128967285156,0.4276312291622162,-0.46338239312171936","0.6250919103622437,0.683984100818634,-0.1165076270699501","0.42367392778396606,0.4171106517314911,-0.5167144536972046","0.6191332340240479,0.6842879056930542,-0.1474124640226364","0.4314633011817932,0.4117983877658844,-0.5149566531181335","0.6163884997367859,0.6756248474121094,-0.11223547160625458","0.431037575006485,0.41559743881225586,-0.47025594115257263","0.5543696284294128,0.6751672625541687,-0.007106412202119827","0.4891316890716553,0.6770905256271362,0.006943696178495884","0.542695164680481,0.8312799334526062,0.032214049249887466","0.49052053689956665,0.8378998041152954,0.07602635025978088","0.5353742837905884,0.9594559073448181,0.34749889373779297","0.5071868300437927,0.9554155468940735,0.36148786544799805","0.5339856743812561,0.9695947766304016,0.3726251721382141","0.5115875005722046,0.9643003344535828,0.38596171140670776","0.5415512323379517,1.020074725151062,0.24131684005260468","0.5002549290657043,1.0024445056915283,0.26014524698257446"
0.0,"0.5404505729675293,0.3387540280818939,-0.28439784049987793","0.5374506711959839,0.32539626955986023,-0.2645493149757385","0.5388416647911072,0.3256955146789551,-0.2645477056503296","0.5401297211647034,0.32605668902397156,-0.2645432949066162","0.5289665460586548,0.32494401931762695,-0.26365822553634644","0.5246016979217529,0.32499077916145325,-0.26369422674179077","0.5195721983909607,0.32509058713912964,-0.2637034058570862","0.5351850986480713,0.33521053194999695,-0.14251577854156494","0.5067266821861267,0.3364681303501129,-0.13823369145393372","0.5422557592391968,0.3581155836582184,-0.23784391582012177","0.5325177311897278,0.3574684262275696,-0.2377900630235672","0.5861882567405701,0.43338674306869507,-0.07915285974740982","0.4650972783565521,0.4354535639286041,-0.04726826399564743","0.6078592538833618,0.5457940697669983,-0.02487356774508953","0.412280797958374,0.5396196246147156,-0.18595664203166962","0.6220192909240723,0.6511566042900085,-0.09018875658512115","0.41664209961891174,0.43315574526786804,-0.43730586767196655","0.6265259385108948,0.6857773661613464,-0.10528228431940079","0.4230746626853943,0.42070773243904114,-0.48824381828308105","0.6206498742103577,0.6859872341156006,-0.13645659387111664","0.43176573514938354,0.41489869356155396,-0.4838487207889557","0.6176359057426453,0.6772612929344177,-0.10164494812488556","0.4318144917488098,0.41917139291763306,-0.44254356622695923","0.5562846660614014,0.6752728223800659,-0.006855410523712635","0.4904647767543793,0.6772906184196472,0.006690689362585545","0.5450466871261597,0.8321076035499573,0.02246186137199402","0.49350637197494507,0.8384035229682922,0.06499462574720383","0.535042941570282,0.9592567086219788,0.36685341596603394","0.5065146088600159,0.9547480940818787,0.36700624227523804","0.532248318195343,0.9693664312362671,0.3956858813762665","0.5095576047897339,0.9637121558189392,0.3940525949001312","0.5378016233444214,1.0129094123840332,0.2746749222278595","0.5044066905975342,1.003373384475708,0.26849403977394104"
0.0,"0.5401841402053833,0.3388499617576599,-0.3116433024406433","0.5377227067947388,0.32539722323417664,-0.2917509078979492","0.5394049882888794,0.32572537660598755,-0.29173076152801514","0.5409372448921204,0.3261406123638153,-0.2917202115058899","0.5286194682121277,0.32497814297676086,-0.29146093130111694","0.5241206288337708,0.3250301778316498,-0.291508287191391","0.5188676118850708,0.3251752555370331,-0.2915053367614746","0.536608099937439,0.3353290557861328,-0.16441050171852112","0.5075498819351196,0.33627697825431824,-0.16406267881393433","0.541815996170044,0.35811805725097656,-0.26297059655189514","0.5311459302902222,0.3580278158187866,-0.2637159824371338","0.586081862449646,0.433045893907547,-0.09354647994041443","0.4640948176383972,0.4360570013523102,-0.07887886464595795","0.6089438199996948,0.5435754656791687,-0.038126181811094284","0.4109887182712555,0.536489725112915,-0.2113301306962967","0.6221216917037964,0.6489315629005432,-0.1017972081899643","0.41382884979248047,0.4346175193786621,-0.4659067988395691","0.6271134614944458,0.6847078204154968,-0.1184617131948471","0.4200359284877777,0.4221329987049103,-0.5187804698944092","0.6201944351196289,0.684914231300354,-0.1484866887331009","0.4301537573337555,0.4155469238758087,-0.5160059332847595","0.6164560317993164,0.677150309085846,-0.1130174770951271","0.43047839403152466,0.41996222734451294,-0.47163552045822144","0.557275116443634,0.6755715608596802,-0.007102141622453928","0.4912491738796234,0.6784865856170654,0.0069344923831522465","0.5425330400466919,0.8335609436035156,0.03769537806510925","0.49250102043151855,0.8390463590621948,0.08593103289604187","0.5359354019165039,0.9578220844268799,0.38424795866012573","0.5090857148170471,0.9530559778213501,0.39998483657836914","0.5350167751312256,0.9674672484397888,0.412503719329834","0.5135623216629028,0.9623293280601501,0.42855387926101685","0.539030134677887,1.0205283164978027,0.2911393642425537","0.5022224187850952,1.0001130104064941,0.3069368004798889"
0.0,"0.5390702486038208,0.33917170763015747,-0.31689101457595825","0.5376371145248413,0.3254782557487488,-0.2958236634731293","0.5396745800971985,0.3258061408996582,-0.2957965135574341","0.5415236949920654,0.32621195912361145,-0.2957730293273926","0.5284216403961182,0.32513830065727234,-0.29810598492622375","0.5238780975341797,0.3252390921115875,-0.2981255352497101","0.5188575983047485,0.3255467712879181,-0.2981356084346771","0.5378931164741516,0.3356146514415741,-0.16517290472984314","0.5076330900192261,0.33616435527801514,-0.16653066873550415","0.5413055419921875,0.3584127724170685,-0.26678913831710815","0.5300541520118713,0.35863563418388367,-0.26839160919189453","0.5863963961601257,0.4337068498134613,-0.0919995903968811","0.46257758140563965,0.43685978651046753,-0.07928667217493057","0.6097016930580139,0.5484679937362671,-0.02881939336657524","0.4098113179206848,0.5392287969589233,-0.21039342880249023","0.6223987340927124,0.6519709229469299,-0.09360768646001816","0.4164450168609619,0.43308189511299133,-0.46778011322021484","0.6275694370269775,0.6870809197425842,-0.11006198823451996","0.4222433567047119,0.4226376712322235,-0.520907998085022","0.6202870011329651,0.6867943406105042,-0.14104023575782776","0.43177279829978943,0.4165971577167511,-0.518252968788147","0.6164239048957825,0.6786482334136963,-0.105397067964077","0.4320775866508484,0.42107677459716797,-0.4736505448818207","0.5566831827163696,0.6771611571311951,-0.007447492331266403","0.49135977029800415,0.6793020963668823,0.007275176700204611","0.5435141324996948,0.8383190035820007,0.04083319753408432","0.49215373396873474,0.8420374393463135,0.0812244564294815","0.5355092287063599,0.9601622819900513,0.37938201427459717","0.5065134763717651,0.9571452736854553,0.3843076825141907","0.5345048308372498,0.9700218439102173,0.40694355964660645","0.5109231472015381,0.9664346575737,0.4110342860221863","0.5361350774765015,1.0127664804458618,0.28280529379844666","0.4993559718132019,1.0064241886138916,0.285446435213089"
