gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.5270501971244812,0.1675649881362915,-0.20819786190986633","0.5342214107513428,0.15366530418395996,-0.19416677951812744","0.5383195877075195,0.15547019243240356,-0.1941850334405899","0.5417603254318237,0.15739870071411133,-0.19422385096549988","0.5236679315567017,0.15263298153877258,-0.18457108736038208","0.5204218626022339,0.15331590175628662,-0.18458566069602966","0.5177066922187805,0.15424805879592896,-0.18456901609897614","0.5479642152786255,0.16890954971313477,-0.10470809787511826","0.5162385702133179,0.1666589081287384,-0.061872564256191254","0.5352563261985779,0.1877046525478363,-0.1751032918691635","0.5207460522651672,0.1847078502178192,-0.16315065324306488","0.5768303871154785,0.2749554514884949,-0.0850352793931961","0.48873239755630493,0.28270667791366577,0.03634239733219147","0.587182343006134,0.40978479385375977,-0.058699559420347214","0.44297751784324646,0.34449076652526855,-0.07716239243745804","0.5797929763793945,0.5429092645645142,-0.06524374336004257","0.46918779611587524,0.2506517171859741,-0.29283586144447327","0.579455554485321,0.5823875069618225,-0.08118026703596115","0.47814494371414185,0.23423893749713898,-0.3346954882144928","0.5708902478218079,0.5781972408294678,-0.10119234025478363","0.4823654294013977,0.23132102191448212,-0.3221908211708069","0.569230854511261,0.5659106969833374,-0.07108786702156067","0.4815094470977783,0.23693163692951202,-0.2950097918510437","0.5530768632888794,0.5318437218666077,-0.037405822426080704","0.5049078464508057,0.5305808186531067,0.037186961621046066","0.550113320350647,0.7276887893676758,-0.04918985441327095","0.5116045475006104,0.7203992009162903,0.06550168246030807","0.5487247109413147,0.8476399183273315,0.23938925564289093","0.5311872959136963,0.853018045425415,0.293394535779953","0.5505092740058899,0.8581653833389282,0.26151153445243835","0.5372539162635803,0.8661117553710938,0.31130170822143555","0.5418031215667725,0.9126569032669067,0.15517596900463104","0.5156542658805847,0.9129332900047302,0.21065418422222137"
0.0,"0.5199612379074097,0.16835224628448486,-0.2396039217710495","0.5239729285240173,0.15489229559898376,-0.22064021229743958","0.5263984799385071,0.15612506866455078,-0.22062340378761292","0.5291029214859009,0.15779615938663483,-0.22062285244464874","0.513830304145813,0.1542252153158188,-0.2191261500120163","0.5097249150276184,0.15476097166538239,-0.2191450148820877","0.5055527687072754,0.1557294726371765,-0.21912448108196259","0.5295279026031494,0.1693354994058609,-0.10869546234607697","0.49747204780578613,0.168004110455513,-0.10782290995121002","0.5246881246566772,0.18821831047534943,-0.1993643343448639","0.5128360986709595,0.18630026280879974,-0.19831958413124084","0.5567269921302795,0.2741507291793823,-0.03591478243470192","0.4663902223110199,0.2781076729297638,-0.029958296567201614","0.5727757215499878,0.3776475191116333,-0.031912147998809814","0.428650438785553,0.3635798692703247,-0.1312953382730484","0.5626537799835205,0.49703899025917053,-0.0679609626531601","0.4529895782470703,0.3021972179412842,-0.3207177221775055","0.5582574605941772,0.5361349582672119,-0.08214966207742691","0.4601658284664154,0.2832809090614319,-0.36489319801330566","0.5494313836097717,0.5310211777687073,-0.10598190873861313","0.4662012457847595,0.28198808431625366,-0.3529348373413086","0.5486933588981628,0.5201136469841003,-0.07625552266836166","0.46453532576560974,0.28812676668167114,-0.3221726715564728","0.536368191242218,0.5333988070487976,0.014332165010273457","0.48398345708847046,0.5309377312660217,-0.014596132561564445","0.5305113196372986,0.7173122763633728,0.018613120540976524","0.4974597096443176,0.715079665184021,0.045100219547748566","0.5236809849739075,0.847224771976471,0.2813803553581238","0.5042887330055237,0.8512446880340576,0.27052950859069824","0.5223855376243591,0.8616809248924255,0.3012443482875824","0.5075792074203491,0.8652447462081909,0.2887205481529236","0.522146463394165,0.9106025695800781,0.19139781594276428","0.5015626549720764,0.9110651612281799,0.16900579631328583"
0.0,"0.526386559009552,0.17073889076709747,-0.22904697060585022","0.529539942741394,0.15722569823265076,-0.20878306031227112","0.5320872068405151,0.15810149908065796,-0.20876526832580566","0.5348597764968872,0.1593652367591858,-0.20876812934875488","0.5206455588340759,0.1561378538608551,-0.20918233692646027","0.5169686675071716,0.15629899501800537,-0.20921866595745087","0.5129796266555786,0.15684455633163452,-0.209194153547287","0.5353358387947083,0.17035673558712006,-0.0993955135345459","0.5045069456100464,0.16823288798332214,-0.10235685110092163","0.5290700197219849,0.18959738314151764,-0.18690818548202515","0.5194098949432373,0.18830165266990662,-0.18827062845230103","0.5615851879119873,0.27332645654678345,-0.041507620364427567","0.4705071449279785,0.27759280800819397,-0.02953357994556427","0.5775477290153503,0.374653697013855,-0.03641431778669357","0.4268130660057068,0.3611350953578949,-0.12692096829414368","0.5681230425834656,0.5113824009895325,-0.06543057411909103","0.4558137059211731,0.28491392731666565,-0.31911301612854004","0.5671178102493286,0.5475360155105591,-0.08037853240966797","0.46566957235336304,0.2683820426464081,-0.3633248805999756","0.5600298047065735,0.5430914163589478,-0.10075438022613525","0.47011590003967285,0.2673685848712921,-0.3498309254646301","0.5586518049240112,0.5322396755218506,-0.07235082983970642","0.4686267375946045,0.2742621898651123,-0.320048987865448","0.5409656167030334,0.5332822799682617,0.005066470243036747","0.4912431836128235,0.5313026905059814,-0.005202129948884249","0.5350154042243958,0.715290904045105,0.022053608670830727","0.500580906867981,0.7124443650245667,0.04555783048272133","0.532729983329773,0.8448933362960815,0.258363276720047","0.5160079002380371,0.84937983751297,0.25910401344299316","0.5346001386642456,0.860171914100647,0.27435770630836487","0.521185576915741,0.8649387955665588,0.2763330340385437","0.5259460210800171,0.9079674482345581,0.16011619567871094","0.5083220601081848,0.9085970520973206,0.17062190175056458"
0.0,"0.5310457348823547,0.17129674553871155,-0.2182731181383133","0.5335455536842346,0.15741893649101257,-0.19703525304794312","0.535991370677948,0.15819549560546875,-0.19701650738716125","0.5383551716804504,0.15939131379127502,-0.19701281189918518","0.5248221158981323,0.15665166079998016,-0.20082807540893555","0.5210580229759216,0.1570352017879486,-0.20084857940673828","0.517034649848938,0.15764692425727844,-0.2008320540189743","0.5374005436897278,0.17056772112846375,-0.0842335969209671","0.5079444646835327,0.16865037381649017,-0.10124845802783966","0.5336016416549683,0.19009727239608765,-0.17672230303287506","0.5240638256072998,0.18905474245548248,-0.1818244308233261","0.5644923448562622,0.27324581146240234,-0.031219463795423508","0.47157007455825806,0.2775658071041107,-0.029485946521162987","0.5797008275985718,0.38106828927993774,-0.02690044976770878","0.42402634024620056,0.3527030050754547,-0.1309882253408432","0.5695492625236511,0.5176151990890503,-0.062187325209379196","0.4587991237640381,0.274888277053833,-0.3176204264163971","0.5693804025650024,0.5545915961265564,-0.07778532803058624","0.46984925866127014,0.2601691484451294,-0.36081644892692566","0.5615819692611694,0.5512329339981079,-0.09876812994480133","0.47447672486305237,0.2582077980041504,-0.3480507731437683","0.5598204731941223,0.5405768752098083,-0.06972187757492065","0.4722358286380768,0.26424720883369446,-0.31845489144325256","0.541541337966919,0.5323981642723083,-0.00394617160782218","0.49252253770828247,0.5309461951255798,0.0037984736263751984","0.5381914973258972,0.7132612466812134,0.020942268893122673","0.5041638612747192,0.7108111381530762,0.0507904514670372","0.5355907678604126,0.8468456864356995,0.22726087272167206","0.5198030471801758,0.849346399307251,0.24254551529884338","0.5367771983146667,0.8645265102386475,0.24047501385211945","0.5247339010238647,0.8665269017219543,0.2569827437400818","0.5286147594451904,0.9080810546875,0.12747237086296082","0.507189929485321,0.9079850316047668,0.1533249318599701"
0.0,"0.5335281491279602,0.17191243171691895,-0.23006553947925568","0.5351294279098511,0.15763457119464874,-0.20982003211975098","0.5370264053344727,0.1583070158958435,-0.2097981721162796","0.5389764308929443,0.15933974087238312,-0.20979857444763184","0.527134358882904,0.15683946013450623,-0.21208813786506653","0.5234966278076172,0.1571393460035324,-0.2121160477399826","0.5196109414100647,0.15770621597766876,-0.2121032029390335","0.5361544489860535,0.17048685252666473,-0.10030929744243622","0.5106359720230103,0.16863080859184265,-0.10967762768268585","0.5356728434562683,0.19019301235675812,-0.18931253254413605","0.5262516736984253,0.18925078213214874,-0.1928231418132782","0.5649188160896301,0.27311909198760986,-0.05331612378358841","0.4729709029197693,0.27684399485588074,-0.039509423077106476","0.5805392861366272,0.38642725348472595,-0.03330562636256218","0.4177291989326477,0.34845390915870667,-0.14111503958702087","0.572382926940918,0.5230374932289124,-0.05984042212367058","0.45939645171165466,0.2719283103942871,-0.31427016854286194","0.5717772245407104,0.5594170689582825,-0.07408689707517624","0.4710887372493744,0.2580319344997406,-0.3557884097099304","0.5638917684555054,0.5549286603927612,-0.0952119305729866","0.47548723220825195,0.2561229169368744,-0.34074684977531433","0.5625536441802979,0.544083833694458,-0.06712440401315689","0.47309932112693787,0.26186424493789673,-0.3139299750328064","0.5438802242279053,0.5328656435012817,-0.001897110021673143","0.49422580003738403,0.5320333242416382,0.0017147918697446585","0.5382018089294434,0.7138509154319763,0.05188649147748947","0.5042225122451782,0.7111300230026245,0.05095640942454338","0.5362419486045837,0.84739089012146,0.2697010338306427","0.5196933746337891,0.8499737977981567,0.2553894817829132","0.5366947650909424,0.8643935918807983,0.2853892743587494","0.5248007774353027,0.8668254613876343,0.27138835191726685","0.5299529433250427,0.9082788228988647,0.1760583370923996","0.5108374357223511,0.9096425175666809,0.16639873385429382"
0.0,"0.5352278351783752,0.17303025722503662,-0.23877091705799103","0.5374929904937744,0.1585022360086441,-0.2172779142856598","0.5396246910095215,0.15920434892177582,-0.2172468900680542","0.5416144728660583,0.1601325422525406,-0.2172417938709259","0.5288627743721008,0.1573476642370224,-0.22065337002277374","0.5249366760253906,0.15749111771583557,-0.22067737579345703","0.520689845085144,0.15793828666210175,-0.22066280245780945","0.5387482047080994,0.1706145852804184,-0.10227428376674652","0.5103914141654968,0.1687719076871872,-0.11881835758686066","0.5377781391143799,0.19130876660346985,-0.1961512714624405","0.5275064706802368,0.1904141902923584,-0.2012934386730194","0.56640625,0.27293843030929565,-0.04874109849333763","0.47248178720474243,0.27655303478240967,-0.05063512176275253","0.5818716883659363,0.3868343234062195,-0.019030030816793442","0.4178234934806824,0.3389267921447754,-0.15762239694595337","0.5736379027366638,0.5208777785301208,-0.050811998546123505","0.4603859782218933,0.2660505175590515,-0.3259034752845764","0.5720799565315247,0.5579732060432434,-0.06432356685400009","0.4737699031829834,0.25556984543800354,-0.36755356192588806","0.5651929378509521,0.5538769364356995,-0.08705069869756699","0.47847017645835876,0.25352922081947327,-0.3532842993736267","0.5641761422157288,0.5436099171638489,-0.05905574560165405","0.47563767433166504,0.258792906999588,-0.32554131746292114","0.5454851388931274,0.5326718091964722,0.001159223378635943","0.49432215094566345,0.5326930284500122,-0.0013258596882224083","0.5407655239105225,0.7143560647964478,0.03223555535078049","0.504381000995636,0.7124625444412231,0.0449083149433136","0.5377730131149292,0.8462579250335693,0.27280038595199585","0.5198956727981567,0.8486818671226501,0.2618919312953949","0.5382393598556519,0.8622368574142456,0.29156795144081116","0.524759829044342,0.8649318218231201,0.279189795255661","0.5316077470779419,0.9081876873970032,0.18785232305526733","0.511070728302002,0.9079756736755371,0.17235851287841797"
0.0,"0.5324053764343262,0.17297959327697754,-0.24060316383838654","0.5354496240615845,0.1585351973772049,-0.2193363457918167","0.5384632349014282,0.15924778580665588,-0.21930785477161407","0.5410107970237732,0.16016331315040588,-0.21930864453315735","0.5259954929351807,0.15741661190986633,-0.2212955504655838","0.5218353271484375,0.15763482451438904,-0.22133474051952362","0.5175233483314514,0.15818466246128082,-0.22129547595977783","0.5405378937721252,0.17078861594200134,-0.10491609573364258","0.5085104703903198,0.16934961080551147,-0.11643315851688385","0.5359151363372803,0.19154086709022522,-0.19909875094890594","0.5247801542282104,0.19109375774860382,-0.20202568173408508","0.5664357542991638,0.2730196714401245,-0.05949430540204048","0.47387513518333435,0.2756355106830597,-0.041712213307619095","0.5840259790420532,0.3884016275405884,-0.03276091068983078","0.4159719944000244,0.3327009677886963,-0.1389184445142746","0.5732477903366089,0.5218605399131775,-0.05975814536213875","0.46058493852615356,0.26283571124076843,-0.3028879463672638","0.5711183547973633,0.559824526309967,-0.07561331242322922","0.4738151431083679,0.2529681622982025,-0.34364962577819824","0.5639597177505493,0.5550135374069214,-0.0976315587759018","0.4791373312473297,0.251392126083374,-0.3273985981941223","0.5633625984191895,0.5434189438819885,-0.0675964504480362","0.47648388147354126,0.2561843991279602,-0.3023605942726135","0.5461047887802124,0.533280074596405,-0.0078110406175255775","0.49714159965515137,0.5344606041908264,0.007622457109391689","0.5392219424247742,0.7159024477005005,0.03377259522676468","0.5055553317070007,0.7126755714416504,0.05957915633916855","0.537571907043457,0.8462837338447571,0.2927371561527252","0.5195278525352478,0.8463047742843628,0.27518922090530396","0.5386289358139038,0.8613141179084778,0.31112492084503174","0.5248667001724243,0.8601117730140686,0.29258137941360474","0.5306802988052368,0.9089879989624023,0.19222034513950348","0.5086716413497925,0.9081019759178162,0.187286376953125"
0.0,"0.5324382781982422,0.1731072962284088,-0.2356109917163849","0.535348653793335,0.1587865799665451,-0.2142627239227295","0.5380920767784119,0.15957169234752655,-0.214228555560112","0.5406383275985718,0.16046692430973053,-0.21422052383422852","0.5264648199081421,0.15747572481632233,-0.21703438460826874","0.5226098895072937,0.1576894372701645,-0.21704721450805664","0.5183022022247314,0.1582757532596588,-0.21704009175300598","0.5396595597267151,0.17102400958538055,-0.09903202950954437","0.5091173052787781,0.16923314332962036,-0.11354522407054901","0.5354238748550415,0.1915687769651413,-0.19302430748939514","0.5248199105262756,0.19127362966537476,-0.19758832454681396","0.5657031536102295,0.272693395614624,-0.0463930144906044","0.4765442907810211,0.2725476920604706,-0.04450090974569321","0.5842794179916382,0.38412967324256897,-0.014282727614045143","0.4226863384246826,0.3261973261833191,-0.158190056681633","0.5744425058364868,0.5199791193008423,-0.03837672248482704","0.463824599981308,0.25991252064704895,-0.3294561803340912","0.5731441378593445,0.5572885870933533,-0.05211721733212471","0.47631654143333435,0.2508965730667114,-0.3712216913700104","0.5654379725456238,0.553441047668457,-0.07475987076759338","0.4808133542537689,0.24877357482910156,-0.35751858353614807","0.5644727349281311,0.5425760746002197,-0.04638145491480827","0.4786648154258728,0.25344938039779663,-0.3297141194343567","0.5453251600265503,0.5320248603820801,-0.0036679855547845364","0.4962809085845947,0.5327968597412109,0.0034799128770828247","0.5401719808578491,0.7151645421981812,0.031135734170675278","0.5062246918678284,0.7119513750076294,0.047186024487018585","0.5378918051719666,0.8483174443244934,0.2609315514564514","0.5198171138763428,0.8464359045028687,0.25621145963668823","0.5386888384819031,0.8638545274734497,0.2768903076648712","0.5251094102859497,0.8609449863433838,0.273388147354126","0.5322862863540649,0.9105176329612732,0.1652853637933731","0.5085688829421997,0.9078400731086731,0.16836495697498322"
0.0,"0.5319775938987732,0.1731911301612854,-0.2187848836183548","0.5349026322364807,0.15953081846237183,-0.19678111374378204","0.5373887419700623,0.16028086841106415,-0.19678279757499695","0.5397236347198486,0.16104169189929962,-0.19679860770702362","0.5265228748321533,0.15827719867229462,-0.20019280910491943","0.522803008556366,0.15831555426120758,-0.20018653571605682","0.5186461210250854,0.1587332934141159,-0.20018962025642395","0.538737416267395,0.1713273525238037,-0.07987989485263824","0.5100876688957214,0.1695907711982727,-0.09485723078250885","0.5351511836051941,0.19095630943775177,-0.17582149803638458","0.5250749588012695,0.19091038405895233,-0.18085931241512299","0.5652198195457458,0.26912590861320496,-0.020300908014178276","0.4799598753452301,0.27057313919067383,-0.030733251944184303","0.5807706117630005,0.38430672883987427,-0.0035603493452072144","0.4314187467098236,0.31981581449508667,-0.14230604469776154","0.5738844871520996,0.5195416808128357,-0.023797577247023582","0.46999120712280273,0.2562597990036011,-0.31249406933784485","0.5730807185173035,0.557616114616394,-0.03788069635629654","0.48200422525405884,0.24433055520057678,-0.35553306341171265","0.5657821893692017,0.553692102432251,-0.06098281219601631","0.4857514798641205,0.24427932500839233,-0.34184351563453674","0.5645058751106262,0.5423897504806519,-0.03200022503733635","0.48391661047935486,0.25006210803985596,-0.31335392594337463","0.543502151966095,0.5285725593566895,-0.006247978191822767","0.4945294260978699,0.5276305079460144,0.006086989305913448","0.5416082143783569,0.7131333947181702,0.018063871189951897","0.5061272382736206,0.709993302822113,0.0395832285284996","0.539018988609314,0.8488361835479736,0.24285438656806946","0.521384596824646,0.8468961715698242,0.24087241291999817","0.5404288172721863,0.8649241924285889,0.2587178945541382","0.5267020463943481,0.8621475100517273,0.2569499611854553","0.5343736410140991,0.9102263450622559,0.1452508121728897","0.5105302333831787,0.9072568416595459,0.14817586541175842"
0.0,"0.5317597985267639,0.1744602769613266,-0.20390108227729797","0.5337186455726624,0.16082777082920074,-0.18281622231006622","0.5356130003929138,0.16143137216567993,-0.1828034222126007","0.5374729037284851,0.16204816102981567,-0.182810440659523","0.5254965424537659,0.1600654125213623,-0.18512985110282898","0.5217806696891785,0.16013199090957642,-0.1851302832365036","0.5175672173500061,0.16051062941551208,-0.1851332187652588","0.5357885956764221,0.17194271087646484,-0.06740715354681015","0.5090139508247375,0.17082488536834717,-0.0786929652094841","0.5349209904670715,0.19212953746318817,-0.16091510653495789","0.5255126357078552,0.1922665685415268,-0.1646149456501007","0.5639184713363647,0.2642688453197479,-0.012582747265696526","0.48224830627441406,0.2658902406692505,-0.02435302920639515","0.5764864683151245,0.38180050253868103,0.01990477927029133","0.44402843713760376,0.3142778277397156,-0.15661904215812683","0.5734818577766418,0.5177220106124878,-0.004292178433388472","0.47659483551979065,0.25067338347435,-0.3393958508968353","0.5730481147766113,0.555381178855896,-0.016246672719717026","0.4865301549434662,0.23825965821743011,-0.38409629464149475","0.5663837194442749,0.5519375205039978,-0.04072258621454239","0.4891447126865387,0.23803585767745972,-0.3745464086532593","0.5652838945388794,0.5408068299293518,-0.013097316026687622","0.48785400390625,0.24351933598518372,-0.3422260880470276","0.5442412495613098,0.5248094797134399,-0.00035680574364960194","0.4953464865684509,0.5236304998397827,0.000229185214266181","0.5424844026565552,0.7116901874542236,0.009232444688677788","0.5066562294960022,0.7083778977394104,0.007664079777896404","0.5392337441444397,0.8493108749389648,0.22634239494800568","0.5210480690002441,0.8482053279876709,0.2130265235900879","0.5396196246147156,0.8659270405769348,0.24083034694194794","0.5260194540023804,0.8644654154777527,0.22650885581970215","0.5352927446365356,0.910374104976654,0.12310206890106201","0.5106073021888733,0.9076471328735352,0.11010309308767319"
