gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.4902510643005371,0.3677535951137543,-0.37758877873420715","0.4959377646446228,0.34720855951309204,-0.35989707708358765","0.501572847366333,0.34751084446907043,-0.3602239191532135","0.5056986808776855,0.3487228453159332,-0.3602757751941681","0.48076921701431274,0.34881913661956787,-0.3620210886001587","0.475719690322876,0.349862277507782,-0.36229032278060913","0.4715319275856018,0.35094404220581055,-0.3625562787055969","0.5109725594520569,0.360795259475708,-0.24962350726127625","0.4632736146450043,0.36442840099334717,-0.2587425708770752","0.49943917989730835,0.39173609018325806,-0.3333950936794281","0.48095089197158813,0.39446166157722473,-0.3374921679496765","0.5530931353569031,0.503836452960968,-0.18119455873966217","0.4167250990867615,0.4913901090621948,-0.18787647783756256","0.5756464004516602,0.6663337349891663,-0.14053112268447876","0.3511629104614258,0.5798786282539368,-0.34115731716156006","0.572552502155304,0.7974616289138794,-0.20119354128837585","0.38209134340286255,0.43345871567726135,-0.5346264839172363","0.5784443616867065,0.8388603329658508,-0.2271469086408615","0.39499473571777344,0.4106345772743225,-0.5907195210456848","0.5743108987808228,0.840823769569397,-0.2541905343532562","0.39753469824790955,0.4002745449542999,-0.5765042901039124","0.5691998600959778,0.8275623917579651,-0.21225205063819885","0.39681607484817505,0.40938279032707214,-0.5357611775398254","0.5210978984832764,0.7857195734977722,0.0008835314074531198","0.453735888004303,0.7888706922531128,-0.0010306452168151736","0.5216431021690369,0.9806613326072693,-0.026831645518541336","0.45836201310157776,0.9911727905273438,-0.00609240448102355","0.5266125202178955,1.176184892654419,0.20869536697864532","0.4604639410972595,1.1732065677642822,0.20846863090991974","0.5316483974456787,1.1997554302215576,0.22670570015907288","0.4651718735694885,1.2045401334762573,0.22693412005901337","0.5073627233505249,1.2470711469650269,0.12777505815029144","0.4550475478172302,1.2317670583724976,0.13302911818027496"
0.0,"0.49122339487075806,0.36717528104782104,-0.399960458278656","0.49639129638671875,0.34721022844314575,-0.38392648100852966","0.5016588568687439,0.3475342392921448,-0.3843192160129547","0.505861759185791,0.3487173616886139,-0.38436004519462585","0.48199525475502014,0.3485223352909088,-0.3889302611351013","0.4768633246421814,0.3494919538497925,-0.38922110199928284","0.472561776638031,0.35054653882980347,-0.3895081877708435","0.5102211236953735,0.360748291015625,-0.27333807945251465","0.46396002173423767,0.3636912405490875,-0.29657405614852905","0.49945616722106934,0.39111900329589844,-0.35476043820381165","0.4820348620414734,0.39327922463417053,-0.3630356192588806","0.5528269410133362,0.5033054947853088,-0.20433220267295837","0.4167056083679199,0.49112337827682495,-0.22945603728294373","0.5747314691543579,0.6655343174934387,-0.1735820472240448","0.3517957627773285,0.579160213470459,-0.4207479953765869","0.5710105299949646,0.7996784448623657,-0.2533629238605499","0.38213154673576355,0.43484047055244446,-0.6645134091377258","0.575158417224884,0.8448888063430786,-0.28241896629333496","0.3949524760246277,0.41145744919776917,-0.7333093881607056","0.5705951452255249,0.8478124141693115,-0.31412920355796814","0.3975986838340759,0.40089258551597595,-0.7191013097763062","0.5661178231239319,0.8315630555152893,-0.2668772041797638","0.3969092071056366,0.4108593761920929,-0.6674615144729614","0.5211213827133179,0.8014054298400879,0.0034632168244570494","0.45314842462539673,0.8065447211265564,-0.0035763769410550594","0.5216782689094543,0.9807526469230652,0.12133318185806274","0.4585321843624115,0.9901425838470459,0.05095444247126579","0.5266309976577759,1.1969385147094727,0.4008773863315582","0.460667222738266,1.1888353824615479,0.28463149070739746","0.5319031476974487,1.222509741783142,0.4220900535583496","0.4649871289730072,1.222407341003418,0.30407199263572693","0.5067831873893738,1.2662501335144043,0.323493093252182","0.4570738673210144,1.2475497722625732,0.20264069736003876"
0.0,"0.4912174344062805,0.36730483174324036,-0.3960181772708893","0.49648675322532654,0.3472434878349304,-0.3799651861190796","0.501660943031311,0.34756746888160706,-0.3803001046180725","0.5058810114860535,0.34870487451553345,-0.38038402795791626","0.48206740617752075,0.3485338091850281,-0.38266584277153015","0.4768940806388855,0.34951427578926086,-0.3829318881034851","0.4725901484489441,0.3505884110927582,-0.3832007050514221","0.5099380016326904,0.3605526089668274,-0.2682424485683441","0.46408811211586,0.36360010504722595,-0.2851194739341736","0.4994123876094818,0.39104148745536804,-0.3538009822368622","0.48208707571029663,0.3933098614215851,-0.35771840810775757","0.5528256893157959,0.5032006502151489,-0.1998538076877594","0.41709715127944946,0.491069495677948,-0.21683096885681152","0.5748924016952515,0.665070116519928,-0.19198516011238098","0.35224971175193787,0.5783591866493225,-0.40298834443092346","0.5703086256980896,0.7996820211410522,-0.31017521023750305","0.38235971331596375,0.43492868542671204,-0.6374807953834534","0.5732072591781616,0.8455101251602173,-0.3450950086116791","0.3949543833732605,0.411455363035202,-0.7049757242202759","0.5685347318649292,0.8481699824333191,-0.3742191791534424","0.39764121174812317,0.4010390043258667,-0.6901149749755859","0.5640247464179993,0.8314229249954224,-0.3238137662410736","0.39692267775535583,0.41143789887428284,-0.6399930715560913","0.5212993025779724,0.8061732649803162,0.003937582019716501","0.4530121386051178,0.8118733763694763,-0.004036987666040659","0.5212763547897339,0.9808400273323059,0.1253475695848465","0.45855551958084106,0.9900089502334595,0.05109642818570137","0.5262736082077026,1.1969159841537476,0.4051693081855774","0.4609050154685974,1.188810110092163,0.2781714200973511","0.5319055914878845,1.2212803363800049,0.4267638623714447","0.4649781584739685,1.2216178178787231,0.29721465706825256","0.502639651298523,1.2664772272109985,0.33179521560668945","0.4580438733100891,1.2481969594955444,0.1984206736087799"
0.0,"0.49137455224990845,0.3671846091747284,-0.36257725954055786","0.49662742018699646,0.3471047580242157,-0.344381183385849","0.5016695261001587,0.34740641713142395,-0.344766765832901","0.5059047937393188,0.3483333885669708,-0.344795286655426","0.482369989156723,0.34836435317993164,-0.3496857285499573","0.47714099287986755,0.3493942320346832,-0.34999778866767883","0.4727834165096283,0.35050880908966064,-0.35029467940330505","0.5092977285385132,0.35988128185272217,-0.23041844367980957","0.4641696810722351,0.3633384704589844,-0.2560902535915375","0.4994141459465027,0.39021220803260803,-0.31731775403022766","0.48246851563453674,0.3929753303527832,-0.32589831948280334","0.5527694821357727,0.5028505325317383,-0.1698434054851532","0.4173040986061096,0.4909954071044922,-0.19901373982429504","0.5739238858222961,0.6643567681312561,-0.16435445845127106","0.3535042107105255,0.5773665308952332,-0.38636451959609985","0.5699692368507385,0.8008240461349487,-0.26751190423965454","0.38240689039230347,0.43549296259880066,-0.6186756491661072","0.5726754069328308,0.8468256592750549,-0.29723456501960754","0.39496493339538574,0.41162943840026855,-0.6844775676727295","0.5687047243118286,0.8499121069908142,-0.32412123680114746","0.39770302176475525,0.40138646960258484,-0.6697812080383301","0.5641834735870361,0.8321743607521057,-0.27881819009780884","0.3969184458255768,0.4121711850166321,-0.6211616396903992","0.5212504267692566,0.8085223436355591,0.004928690381348133","0.45276355743408203,0.8145769834518433,-0.0050176577642560005","0.5210937857627869,0.978832483291626,0.11777903884649277","0.4585571885108948,0.9896215796470642,0.04073251038789749","0.5250248312950134,1.1961448192596436,0.393781840801239","0.461784690618515,1.1887191534042358,0.26945918798446655","0.5309566855430603,1.2197273969650269,0.4151898920536041","0.465158075094223,1.2205448150634766,0.2889153063297272","0.5011863112449646,1.2663049697875977,0.32211342453956604","0.46072277426719666,1.249831199645996,0.1918635070323944"
0.0,"0.4917053282260895,0.3670285642147064,-0.36207178235054016","0.496895968914032,0.34685951471328735,-0.3432324528694153","0.5017932653427124,0.3470431864261627,-0.34361889958381653","0.5060825347900391,0.3476804196834564,-0.3436373174190521","0.4828079640865326,0.34830325841903687,-0.3490326404571533","0.4775668680667877,0.34937721490859985,-0.34934189915657043","0.4730379581451416,0.35050100088119507,-0.3496343493461609","0.5089107751846313,0.3595038056373596,-0.22733819484710693","0.464232861995697,0.3632407784461975,-0.2547658085823059","0.49947237968444824,0.3897625505924225,-0.3157559037208557","0.4830135703086853,0.3927612006664276,-0.3251645565032959","0.552742600440979,0.5028436183929443,-0.16314519941806793","0.4173031747341156,0.4913473427295685,-0.19885072112083435","0.5742254257202148,0.6636078953742981,-0.14958055317401886","0.35475191473960876,0.5771311521530151,-0.3888605237007141","0.5698840618133545,0.8011685013771057,-0.25377875566482544","0.3824746906757355,0.43560829758644104,-0.6289935111999512","0.5724028944969177,0.8476281762123108,-0.2820304036140442","0.39580145478248596,0.41169771552085876,-0.6972001791000366","0.5686282515525818,0.8502024412155151,-0.3085891902446747","0.39847517013549805,0.40149596333503723,-0.6824036836624146","0.5642586350440979,0.8324834108352661,-0.26442715525627136","0.397236704826355,0.41232046484947205,-0.6316536664962769","0.5209543704986572,0.811107873916626,0.007922505959868431","0.452422559261322,0.816641092300415,-0.008004560135304928","0.5211012363433838,0.9787788987159729,0.1260577291250229","0.45865678787231445,0.9895553588867188,0.040833812206983566","0.5250408053398132,1.1980372667312622,0.407042920589447","0.46188250184059143,1.1899878978729248,0.27322378754615784","0.5310306549072266,1.2208616733551025,0.42873501777648926","0.4649595320224762,1.221003770828247,0.292750746011734","0.501514196395874,1.2690975666046143,0.33060282468795776","0.4635157585144043,1.2524750232696533,0.1897944211959839"
0.0,"0.4917261600494385,0.3668270409107208,-0.3413129150867462","0.4968995153903961,0.34685879945755005,-0.3223280906677246","0.5016454458236694,0.34704896807670593,-0.32272782921791077","0.5059645175933838,0.3476710915565491,-0.32275092601776123","0.48290562629699707,0.348301500082016,-0.3293061852455139","0.4776434302330017,0.34938281774520874,-0.3296282887458801","0.473057359457016,0.35051238536834717,-0.32992780208587646","0.5080480575561523,0.35951170325279236,-0.20762209594249725","0.4642248749732971,0.36307454109191895,-0.2398104965686798","0.49934133887290955,0.38933271169662476,-0.29525047540664673","0.4831920564174652,0.3918391764163971,-0.3062169551849365","0.5509783029556274,0.5028632879257202,-0.1371149718761444","0.41704100370407104,0.4915581941604614,-0.1883336901664734","0.5700443387031555,0.6640743613243103,-0.08507887274026871","0.3552576005458832,0.5824920535087585,-0.3831760287284851","0.5692182779312134,0.8021390438079834,-0.15050539374351501","0.38171035051345825,0.437258780002594,-0.6272768378257751","0.5716691613197327,0.8479875922203064,-0.17244639992713928","0.3958774507045746,0.41211938858032227,-0.6962224841117859","0.5683422684669495,0.8506451845169067,-0.2063639909029007","0.3986241817474365,0.40152934193611145,-0.6805995106697083","0.5638739466667175,0.8334284424781799,-0.16437789797782898","0.39722710847854614,0.4125182330608368,-0.6296569108963013","0.5208085775375366,0.8121649026870728,0.01093042828142643","0.4522305130958557,0.8193361163139343,-0.011030026711523533","0.5210904479026794,0.9790064692497253,0.1384478509426117","0.4587836265563965,0.98941969871521,0.0837322399020195","0.525056004524231,1.2043391466140747,0.4155685007572174","0.46203136444091797,1.1931959390640259,0.33241304755210876","0.5310156941413879,1.227715253829956,0.4368787705898285","0.4648497700691223,1.22397780418396,0.3534245789051056","0.5019578337669373,1.2731610536575317,0.3389517366886139","0.4649394154548645,1.255428433418274,0.2534736692905426"
0.0,"0.4918764531612396,0.36739298701286316,-0.33400481939315796","0.49692267179489136,0.347413033246994,-0.31454581022262573","0.5016458034515381,0.3474939167499542,-0.3149539828300476","0.5059811472892761,0.3478786051273346,-0.3149789869785309","0.4830783009529114,0.3485526740550995,-0.32245826721191406","0.47790923714637756,0.34948402643203735,-0.3227834701538086","0.47324132919311523,0.3505313992500305,-0.32308268547058105","0.5076081156730652,0.3596755564212799,-0.19716967642307281","0.464186429977417,0.36282286047935486,-0.23353710770606995","0.4993414282798767,0.3897930681705475,-0.28682440519332886","0.48348069190979004,0.3920022249221802,-0.2989944815635681","0.5470729470252991,0.5030542016029358,-0.1235303059220314","0.41631585359573364,0.49154993891716003,-0.18191692233085632","0.5606073141098022,0.6639834642410278,-0.06409452855587006","0.35688942670822144,0.5917516946792603,-0.37912556529045105","0.5674211978912354,0.8012548089027405,-0.12648209929466248","0.38131240010261536,0.4374506175518036,-0.6193548440933228","0.5704964399337769,0.8465632200241089,-0.14736264944076538","0.39644986391067505,0.412004292011261,-0.6869059801101685","0.5682274103164673,0.8480910658836365,-0.18139530718326569","0.3988765776157379,0.40132349729537964,-0.6711740493774414","0.5637928247451782,0.8320955634117126,-0.14056947827339172","0.3972387909889221,0.41241225600242615,-0.6215263605117798","0.5208534002304077,0.8118547201156616,0.01361641101539135","0.45232686400413513,0.8207785487174988,-0.013718761503696442","0.5210489630699158,0.9798085689544678,0.14887261390686035","0.4591515064239502,0.9893142580986023,0.1029389351606369","0.5244092345237732,1.20225989818573,0.42451661825180054","0.4620286524295807,1.1922324895858765,0.3670050799846649","0.529522180557251,1.2256464958190918,0.44595056772232056","0.4643704295158386,1.2214429378509521,0.39002472162246704","0.5021475553512573,1.272831678390503,0.35226139426231384","0.464935302734375,1.2549629211425781,0.29807525873184204"
0.0,"0.49249157309532166,0.3680990934371948,-0.3288554847240448","0.49702176451683044,0.34871742129325867,-0.3099973797798157","0.5017106533050537,0.3487107753753662,-0.3104117810726166","0.5059899091720581,0.3488900363445282,-0.3104425072669983","0.48348289728164673,0.34924909472465515,-0.3192750811576843","0.47845953702926636,0.34995555877685547,-0.31959766149520874","0.4736332297325134,0.35079890489578247,-0.31990164518356323","0.5061249136924744,0.36007601022720337,-0.19528789818286896","0.46418577432632446,0.36258548498153687,-0.23679503798484802","0.49936825037002563,0.389992356300354,-0.2825489044189453","0.48473820090293884,0.39200299978256226,-0.2965417504310608","0.5396140813827515,0.5029714107513428,-0.11931455135345459","0.41599446535110474,0.49035894870758057,-0.1839248239994049","0.5549523234367371,0.6619824767112732,-0.05373336747288704","0.36058253049850464,0.6010436415672302,-0.3792259097099304","0.5655494928359985,0.7966551780700684,-0.1120462417602539","0.38144704699516296,0.43732309341430664,-0.6275054812431335","0.5688023567199707,0.841063916683197,-0.1307116001844406","0.3987944722175598,0.4098987579345703,-0.6960813403129578","0.5673719644546509,0.8419340252876282,-0.16568288207054138","0.39989498257637024,0.39963504672050476,-0.6805815696716309","0.5628798007965088,0.8277910947799683,-0.12638941407203674","0.39754313230514526,0.41102927923202515,-0.6299461126327515","0.5207032561302185,0.8109441995620728,0.018389342352747917","0.45232024788856506,0.8204420208930969,-0.018491055816411972","0.5212808847427368,0.9791821241378784,0.14790427684783936","0.45969948172569275,0.989418089389801,0.0897054448723793","0.5244351029396057,1.2009581327438354,0.41884055733680725","0.46169954538345337,1.1935120820999146,0.34295451641082764","0.529360830783844,1.2244633436203003,0.4394386410713196","0.4625460207462311,1.2231639623641968,0.36426135897636414","0.504127562046051,1.272007942199707,0.3408105671405792","0.46642836928367615,1.2548335790634155,0.263480544090271"
0.0,"0.4928230345249176,0.3681371510028839,-0.3097332715988159","0.4970185160636902,0.34910446405410767,-0.2915344834327698","0.5016671419143677,0.34914782643318176,-0.29196253418922424","0.5057631731033325,0.3492659628391266,-0.29201966524124146","0.4839368462562561,0.34934094548225403,-0.3012813925743103","0.4791143834590912,0.34999117255210876,-0.30160853266716003","0.4742819666862488,0.3508038818836212,-0.30192750692367554","0.5035384297370911,0.3603200316429138,-0.18044668436050415","0.464123010635376,0.36232978105545044,-0.22494947910308838","0.4993453919887543,0.3899784982204437,-0.26453807950019836","0.48571282625198364,0.39184311032295227,-0.2791261076927185","0.5341880917549133,0.5034527778625488,-0.10678207874298096","0.4159800410270691,0.48988375067710876,-0.17372937500476837","0.5477802157402039,0.662009060382843,-0.018453005701303482","0.36912912130355835,0.6120321750640869,-0.3574017286300659","0.5623574256896973,0.7935694456100464,-0.046823520213365555","0.3825521469116211,0.43731796741485596,-0.6039511561393738","0.5651116967201233,0.8344746828079224,-0.05931258946657181","0.40037164092063904,0.4081718921661377,-0.6698624491691589","0.5657217502593994,0.835365891456604,-0.09370628744363785","0.4007534980773926,0.39857563376426697,-0.6558132767677307","0.5612507462501526,0.8219419717788696,-0.060119468718767166","0.39812740683555603,0.41053271293640137,-0.6068366765975952","0.520703911781311,0.8112620711326599,0.017780117690563202","0.45236700773239136,0.8231462240219116,-0.017869945615530014","0.5214328765869141,0.9786593317985535,0.14257805049419403","0.4597705900669098,0.9905515313148499,0.0908108800649643","0.5245547294616699,1.2061164379119873,0.40922755002975464","0.4617396891117096,1.1954399347305298,0.3556109666824341","0.5292304158210754,1.2317811250686646,0.42936888337135315","0.4625771939754486,1.2257708311080933,0.37824931740760803","0.5084086060523987,1.2727792263031006,0.3309258818626404","0.46617549657821655,1.255920648574829,0.2811078429222107"
0.0,"0.4928593039512634,0.36809098720550537,-0.30487608909606934","0.4964524805545807,0.34906643629074097,-0.28515809774398804","0.5006977319717407,0.3490963876247406,-0.2855698764324188","0.5043413639068604,0.349189430475235,-0.28561723232269287","0.48393887281417847,0.3493213355541229,-0.2958645224571228","0.4791699945926666,0.3499942123889923,-0.2961929738521576","0.47436150908470154,0.35083216428756714,-0.29651734232902527","0.49984535574913025,0.3604029417037964,-0.16699546575546265","0.463871568441391,0.3623654246330261,-0.21587303280830383","0.4990963935852051,0.38974326848983765,-0.2571347951889038","0.48581355810165405,0.3917348086833954,-0.27288955450057983","0.5297073721885681,0.5034709572792053,-0.09062673896551132","0.4160315990447998,0.48931884765625,-0.1678132712841034","0.535253643989563,0.6614376306533813,-0.04212294891476631","0.37502679228782654,0.615776002407074,-0.34897181391716003","0.5515784025192261,0.7855539917945862,-0.11480660736560822","0.3853953778743744,0.4373095631599426,-0.5960676670074463","0.5547844171524048,0.8219233155250549,-0.13389679789543152","0.4046313166618347,0.40608224272727966,-0.6639634370803833","0.5585946440696716,0.8222766518592834,-0.1653445065021515","0.40381544828414917,0.3964424133300781,-0.6519023776054382","0.5547356605529785,0.8071774840354919,-0.1273314654827118","0.40040406584739685,0.4091857075691223,-0.5997682809829712","0.5206795930862427,0.8110114336013794,0.02097150683403015","0.4528149664402008,0.8222813010215759,-0.021020371466875076","0.5214419960975647,0.9788912534713745,0.13730177283287048","0.45978718996047974,0.9910503029823303,0.06805051863193512","0.5248370170593262,1.207399845123291,0.39454251527786255","0.460598886013031,1.1973717212677002,0.32957300543785095","0.5289459228515625,1.2346954345703125,0.4134600758552551","0.46034008264541626,1.2278151512145996,0.3513040244579315","0.5135945081710815,1.2716031074523926,0.3150131404399872","0.4659653604030609,1.2573968172073364,0.25688260793685913"
