gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.48957332968711853,0.26614633202552795,-0.24392136931419373","0.4987363815307617,0.24185548722743988,-0.227011039853096","0.5056160092353821,0.2414189726114273,-0.22731375694274902","0.5099079608917236,0.2414947748184204,-0.22737756371498108","0.48124223947525024,0.24567195773124695,-0.2217235118150711","0.4773060381412506,0.24727579951286316,-0.22207017242908478","0.4733687937259674,0.24921227991580963,-0.2224099189043045","0.5179364085197449,0.25200286507606506,-0.12296362966299057","0.47043377161026,0.2592375576496124,-0.09801223874092102","0.5018574595451355,0.2909961938858032,-0.20163872838020325","0.48277750611305237,0.2928101718425751,-0.1960042119026184","0.5684652924537659,0.40148645639419556,-0.04021138325333595","0.4336634576320648,0.4098440408706665,-0.02979305014014244","0.5876380205154419,0.5508548021316528,0.09696679562330246","0.36762547492980957,0.530340313911438,-0.13527549803256989","0.5612283945083618,0.6647125482559204,0.15982083976268768","0.40367230772972107,0.3700156807899475,-0.34571748971939087","0.5548760294914246,0.6995807886123657,0.16166755557060242","0.4212448000907898,0.3491016924381256,-0.3964768648147583","0.5443869233131409,0.6852740049362183,0.1395680457353592","0.4245530962944031,0.33960673213005066,-0.3808913230895996","0.5435288548469543,0.6706070303916931,0.1553574651479721","0.423257976770401,0.3486487865447998,-0.34558069705963135","0.5389584302902222,0.7155442237854004,-0.0056589823216199875","0.4643236994743347,0.7216519713401794,0.005579425487667322","0.5325672030448914,0.9713942408561707,-0.030759911984205246","0.48242124915122986,0.979764997959137,-0.03469746559858322","0.5383877158164978,1.1488697528839111,0.22944650053977966","0.4849293828010559,1.1541979312896729,0.19697587192058563","0.541263222694397,1.1731998920440674,0.2515713572502136","0.4906761646270752,1.1823543310165405,0.21912570297718048","0.5256242156028748,1.2151867151260376,0.17097978293895721","0.4798855781555176,1.2178688049316406,0.1365530639886856"
0.0,"0.4927752614021301,0.264987051486969,-0.29739898443222046","0.5012627243995667,0.2413986772298813,-0.2801956534385681","0.5077996253967285,0.24126917123794556,-0.28056231141090393","0.5124410390853882,0.2413891851902008,-0.2806221842765808","0.48475608229637146,0.24444104731082916,-0.2767437696456909","0.4800746440887451,0.2459583431482315,-0.2771623432636261","0.4754642844200134,0.24787642061710358,-0.27755892276763916","0.5213578939437866,0.25145623087882996,-0.17231059074401855","0.4728297293186188,0.2588547468185425,-0.1562960147857666","0.5042306184768677,0.2899065911769867,-0.2532036006450653","0.4851621091365814,0.2907463312149048,-0.25034528970718384","0.5714104175567627,0.40460193157196045,-0.08410090953111649","0.434027761220932,0.4100518524646759,-0.08408789336681366","0.5862331390380859,0.5802580714225769,0.08070637285709381","0.36746761202812195,0.527360737323761,-0.19035200774669647","0.5487927794456482,0.6828345060348511,0.1724686473608017","0.40567103028297424,0.3701378405094147,-0.3883340656757355","0.5447125434875488,0.7152464985847473,0.1802324652671814","0.42160072922706604,0.3487452268600464,-0.4393588900566101","0.5379379987716675,0.7031450271606445,0.1571187674999237","0.4253276288509369,0.33959493041038513,-0.4209620952606201","0.5366435050964355,0.6888868808746338,0.16886773705482483","0.42392849922180176,0.34874656796455383,-0.3866861164569855","0.5408328771591187,0.7397417426109314,-0.004318698309361935","0.4650351107120514,0.7461220026016235,0.0042315577156841755","0.5326626896858215,0.9798649549484253,0.00502666225656867","0.48266738653182983,0.9840922951698303,-0.005493600852787495","0.5404716730117798,1.1927103996276855,0.28777623176574707","0.4844258725643158,1.1931089162826538,0.21582992374897003","0.5435882210731506,1.2170782089233398,0.31160980463027954","0.4890437126159668,1.2282018661499023,0.23616734147071838","0.5263964533805847,1.2643367052078247,0.23018965125083923","0.47982925176620483,1.259935975074768,0.14371241629123688"
0.0,"0.4994715750217438,0.2628272473812103,-0.3183603882789612","0.5074021816253662,0.24115075170993805,-0.3012939691543579","0.513333797454834,0.24125421047210693,-0.30167156457901","0.5191680788993835,0.241432785987854,-0.3017299771308899","0.4924427568912506,0.2422354370355606,-0.2995383143424988","0.48744112253189087,0.24349282681941986,-0.2999816834926605","0.4831058084964752,0.2449437528848648,-0.30039480328559875","0.5269217491149902,0.2516069710254669,-0.1924365609884262","0.4770944118499756,0.2572176158428192,-0.18412010371685028","0.5103256106376648,0.2872700095176697,-0.2737317383289337","0.4914749264717102,0.28735578060150146,-0.2731201946735382","0.5735069513320923,0.40614959597587585,-0.10469543933868408","0.43572884798049927,0.40753594040870667,-0.11143024265766144","0.586135983467102,0.5779404640197754,0.04964504390954971","0.36827927827835083,0.5233146548271179,-0.2198924720287323","0.5479155778884888,0.6808558702468872,0.13258062303066254","0.4093617796897888,0.3700306713581085,-0.4147659242153168","0.5435198545455933,0.7135477066040039,0.1385592669248581","0.42452043294906616,0.34698718786239624,-0.46540194749832153","0.5366427302360535,0.7022918462753296,0.11513753235340118","0.42721766233444214,0.33835142850875854,-0.4479897618293762","0.53562331199646,0.6883313059806824,0.12836453318595886","0.4254799783229828,0.34766077995300293,-0.41319918632507324","0.541440486907959,0.7476212382316589,-0.004164800513535738","0.4655209481716156,0.7524656653404236,0.00406309962272644","0.532732367515564,0.9826102256774902,0.0011414791224524379","0.48266473412513733,0.9844602942466736,0.01958519034087658","0.5422960519790649,1.2084978818893433,0.26630085706710815","0.48450136184692383,1.1969951391220093,0.2271868735551834","0.5456930994987488,1.2341498136520386,0.28979578614234924","0.4890996813774109,1.2325036525726318,0.2455606907606125","0.5269203186035156,1.2823766469955444,0.2139512598514557","0.47986316680908203,1.2651450634002686,0.1463301181793213"
0.0,"0.5040673613548279,0.2621650993824005,-0.3242799639701843","0.5116583108901978,0.24107210338115692,-0.307405024766922","0.5177133679389954,0.24125224351882935,-0.3077893555164337","0.5237342715263367,0.24146056175231934,-0.3078359067440033","0.49729833006858826,0.2410324066877365,-0.3067776560783386","0.492114394903183,0.24177637696266174,-0.307234525680542","0.48758643865585327,0.24280381202697754,-0.30764198303222656","0.5315045118331909,0.2518081068992615,-0.19749803841114044","0.4807835519313812,0.2557576298713684,-0.1942809522151947","0.5148288011550903,0.2858148217201233,-0.2790294289588928","0.49587059020996094,0.2861216962337494,-0.27993881702423096","0.5752612352371216,0.407190203666687,-0.10635194927453995","0.43775057792663574,0.40659600496292114,-0.12340712547302246","0.5862844586372375,0.5786439776420593,0.04505680128931999","0.36823639273643494,0.5179241895675659,-0.23364147543907166","0.545504093170166,0.6772236227989197,0.12271739542484283","0.4126175343990326,0.3695603311061859,-0.43278199434280396","0.5400978326797485,0.712105393409729,0.12706701457500458","0.4302813410758972,0.3466598391532898,-0.4863230288028717","0.5348517894744873,0.696513295173645,0.10386791080236435","0.4316895008087158,0.33823147416114807,-0.4679996073246002","0.5340425372123718,0.6811285018920898,0.11812849342823029","0.4289858341217041,0.34754469990730286,-0.43101292848587036","0.5422044396400452,0.7552629113197327,-0.0036115560214966536","0.46600332856178284,0.7591513991355896,0.0034886442590504885","0.5335460305213928,0.9860201478004456,0.030208732932806015","0.4831215441226959,0.9874570965766907,0.05656130984425545","0.5463339686393738,1.2189382314682007,0.2928624749183655","0.4856717586517334,1.2116436958312988,0.2548014521598816","0.550393283367157,1.2447181940078735,0.3143358528614044","0.4902879297733307,1.24875807762146,0.2716538906097412","0.5302473306655884,1.2936617136001587,0.2248261719942093","0.48121991753578186,1.2810591459274292,0.16723206639289856"
0.0,"0.507327139377594,0.2609007954597473,-0.32230526208877563","0.5147480964660645,0.2405393421649933,-0.30499643087387085","0.5211001634597778,0.24101804196834564,-0.30539217591285706","0.5268949270248413,0.24134308099746704,-0.3054364323616028","0.5002439618110657,0.23907776176929474,-0.3048793077468872","0.49566492438316345,0.23918171226978302,-0.3053458034992218","0.49097591638565063,0.23972876369953156,-0.30577367544174194","0.534171998500824,0.25185883045196533,-0.19421301782131195","0.48395055532455444,0.2534893751144409,-0.1941167265176773","0.5182762742042542,0.2832249402999878,-0.2770066559314728","0.49942126870155334,0.2837022840976715,-0.2788313925266266","0.5774596929550171,0.4085369110107422,-0.1044846773147583","0.4406052529811859,0.403717577457428,-0.12954388558864594","0.5864770412445068,0.5832341313362122,0.04683292657136917","0.3691396713256836,0.5134688019752502,-0.265725314617157","0.5434733033180237,0.6762483716011047,0.12358453124761581","0.4151795506477356,0.36941561102867126,-0.49918466806411743","0.5381425023078918,0.7117460370063782,0.12768714129924774","0.4321920871734619,0.34610962867736816,-0.5602957010269165","0.5321335196495056,0.6949068307876587,0.1034831777215004","0.43368619680404663,0.33782094717025757,-0.5406177043914795","0.532015860080719,0.678996205329895,0.11859220266342163","0.43141111731529236,0.34712815284729004,-0.49795156717300415","0.5425074100494385,0.7601516842842102,-7.244187872856855e-05","0.46654361486434937,0.7634044289588928,-4.554706538328901e-05","0.53368079662323,0.9862236976623535,0.0729711502790451","0.483498752117157,0.9878655076026917,0.0312734916806221","0.5448498725891113,1.2132775783538818,0.3779306411743164","0.4829923212528229,1.2145565748214722,0.23814086616039276","0.5489500761032104,1.2368525266647339,0.40341582894325256","0.4864802360534668,1.2517346143722534,0.25850391387939453","0.5259844064712524,1.2899188995361328,0.3164612650871277","0.478727251291275,1.2864243984222412,0.1418900042772293"
0.0,"0.5101504921913147,0.2608899176120758,-0.34198489785194397","0.5177813768386841,0.24047717452049255,-0.3245250880718231","0.5243216753005981,0.24101999402046204,-0.32493287324905396","0.5299503803253174,0.24142390489578247,-0.3249680995941162","0.5024142861366272,0.2384887933731079,-0.3245704770088196","0.49768146872520447,0.2385035902261734,-0.3250551223754883","0.4927299916744232,0.23887668550014496,-0.3254898488521576","0.5363845229148865,0.25236424803733826,-0.2094818651676178","0.4858730733394623,0.25234749913215637,-0.20988695323467255","0.5207033157348633,0.28317153453826904,-0.2948417067527771","0.5018531680107117,0.2836419939994812,-0.29687246680259705","0.579425036907196,0.40982890129089355,-0.11644397675991058","0.4416382312774658,0.40328699350357056,-0.13890168070793152","0.5864821672439575,0.5963821411132812,0.029161548241972923","0.3697386384010315,0.5127677917480469,-0.2776499092578888","0.5383666157722473,0.6728672385215759,0.09894667565822601","0.4155959188938141,0.36959248781204224,-0.522931694984436","0.5303336977958679,0.7032429575920105,0.10058049112558365","0.43259763717651367,0.346120148897171,-0.5862480401992798","0.5258063077926636,0.6852097511291504,0.0763934999704361","0.4346362054347992,0.33781781792640686,-0.5670640468597412","0.5265228748321533,0.6737856268882751,0.0936000719666481","0.43238672614097595,0.34717145562171936,-0.5221155881881714","0.5432721376419067,0.7622774839401245,-0.00021168131206650287","0.46743044257164,0.7653153538703918,0.00010000950715038925","0.5336788296699524,0.9879618287086487,0.06513778865337372","0.484262615442276,0.9896264672279358,0.053779762238264084","0.5445746779441833,1.2193613052368164,0.3486279845237732","0.4830433428287506,1.2153946161270142,0.25736644864082336","0.5488557815551758,1.2424925565719604,0.3717312514781952","0.4866824746131897,1.25190269947052,0.27502936124801636","0.5239062309265137,1.2974178791046143,0.2808420658111572","0.47820812463760376,1.2866356372833252,0.16329288482666016"
0.0,"0.5116491913795471,0.26109838485717773,-0.3356260657310486","0.5196598768234253,0.24047541618347168,-0.31668147444725037","0.5261403322219849,0.2410324066877365,-0.31708163022994995","0.5321430563926697,0.2414701282978058,-0.3171064555644989","0.504084050655365,0.23857267200946808,-0.3169759213924408","0.4996628761291504,0.2386644184589386,-0.317462682723999","0.4946843981742859,0.23909133672714233,-0.3178979754447937","0.5382937788963318,0.252477765083313,-0.19742819666862488","0.48791542649269104,0.25215789675712585,-0.19873769581317902","0.5224409699440002,0.2832704186439514,-0.2869134843349457","0.5040284991264343,0.2837809920310974,-0.28939735889434814","0.5806358456611633,0.413485586643219,-0.10433617979288101","0.4438153803348541,0.4014611840248108,-0.12838605046272278","0.5862863063812256,0.596933901309967,0.043461594730615616","0.371097207069397,0.5134725570678711,-0.2702920734882355","0.5398891568183899,0.6739780306816101,0.11448834836483002","0.41710013151168823,0.36861079931259155,-0.5168050527572632","0.5329148769378662,0.7082314491271973,0.11660633981227875","0.43322840332984924,0.3459148705005646,-0.5802277326583862","0.527012825012207,0.6876041889190674,0.09359752386808395","0.4354283809661865,0.33741071820259094,-0.5614394545555115","0.5274547934532166,0.6745383739471436,0.10969020426273346","0.4334363043308258,0.34665554761886597,-0.5163334608078003","0.543634295463562,0.7633740901947021,0.0008507248712703586","0.467799574136734,0.7663463950157166,-0.0009573439019732177","0.5336871147155762,0.98734450340271,0.07091159373521805","0.48475486040115356,0.9895298480987549,0.01601453311741352","0.5434738993644714,1.2116003036499023,0.3681502044200897","0.4826843738555908,1.2150486707687378,0.2028415948152542","0.5479815602302551,1.2345365285873413,0.3924063444137573","0.48575884103775024,1.2509156465530396,0.21859748661518097","0.5208255648612976,1.2889546155929565,0.29845285415649414","0.4782692492008209,1.2888083457946777,0.09599943459033966"
0.0,"0.5105294585227966,0.26172053813934326,-0.32202211022377014","0.5193613767623901,0.24144163727760315,-0.30366501212120056","0.5259342789649963,0.2420593947172165,-0.3040458559989929","0.5319358110427856,0.24247728288173676,-0.3040827512741089","0.5036100149154663,0.2390964776277542,-0.30262020230293274","0.49890226125717163,0.23895753920078278,-0.3030741810798645","0.49430710077285767,0.23917950689792633,-0.30348795652389526","0.5387692451477051,0.2539074420928955,-0.1937771588563919","0.4881768226623535,0.2521846890449524,-0.18852418661117554","0.5215461254119873,0.2834474444389343,-0.2750564217567444","0.5029107332229614,0.2838906943798065,-0.2756013870239258","0.5809229612350464,0.4136178195476532,-0.10239940881729126","0.44501620531082153,0.40159207582473755,-0.1172676831483841","0.588202953338623,0.595259964466095,0.054031290113925934","0.3759993016719818,0.5156077742576599,-0.2504029870033264","0.5423381924629211,0.6739212274551392,0.11707788705825806","0.4188152849674225,0.3688925504684448,-0.4751424789428711","0.5355713963508606,0.7079625129699707,0.11905671656131744","0.4341049790382385,0.3459327518939972,-0.5326336622238159","0.5301496982574463,0.6877371668815613,0.09792724251747131","0.43626418709754944,0.3373129963874817,-0.5143886804580688","0.5310399532318115,0.6744891405105591,0.11073680967092514","0.43460607528686523,0.34664082527160645,-0.47389355301856995","0.5447426438331604,0.7645755410194397,0.0006300561362877488","0.468731164932251,0.7671887874603271,-0.0007365296478383243","0.5338312387466431,0.9870326519012451,0.07997588813304901","0.4857780337333679,0.9894095659255981,0.062311410903930664","0.5435073375701904,1.207240343093872,0.3818436861038208","0.48342594504356384,1.2101919651031494,0.2836495339870453","0.5480717420578003,1.2305651903152466,0.40693598985671997","0.48602214455604553,1.2451794147491455,0.3031176030635834","0.5207067728042603,1.2831652164459229,0.31806209683418274","0.4792686104774475,1.281904697418213,0.19845406711101532"
0.0,"0.5095371603965759,0.26198405027389526,-0.26588112115859985","0.5184279680252075,0.2422407567501068,-0.2459053099155426","0.5248730182647705,0.24288178980350494,-0.246312215924263","0.53083336353302,0.24312657117843628,-0.24634604156017303","0.5028372406959534,0.2401210516691208,-0.2415386140346527","0.4982489049434662,0.23994439840316772,-0.2420160323381424","0.4939717650413513,0.23987066745758057,-0.24246618151664734","0.5378827452659607,0.2550077736377716,-0.1354006826877594","0.48835983872413635,0.25338906049728394,-0.11443950980901718","0.5207806825637817,0.28354376554489136,-0.22120288014411926","0.5024420022964478,0.28395164012908936,-0.21737472712993622","0.5806430578231812,0.41250911355018616,-0.06288247555494308","0.44986391067504883,0.4015355408191681,-0.049562010914087296","0.5883750915527344,0.5921218395233154,0.07183219492435455","0.3905084431171417,0.5203108191490173,-0.1425905078649521","0.5450692176818848,0.6763318777084351,0.12859594821929932","0.432365745306015,0.3621104657649994,-0.32316985726356506","0.5402649641036987,0.7156515121459961,0.13191922008991241","0.4416845738887787,0.3381790518760681,-0.37186306715011597","0.5333338975906372,0.694905698299408,0.10859937965869904","0.4410715699195862,0.330130398273468,-0.3577452301979065","0.5338379144668579,0.6783047914505005,0.12236504256725311","0.44054746627807617,0.33923467993736267,-0.3235037326812744","0.5451929569244385,0.7627090215682983,-0.001933947205543518","0.4692208766937256,0.7647902369499207,0.0018312061438336968","0.5338391065597534,0.9868094325065613,0.06005384773015976","0.4860602021217346,0.9892632961273193,0.07093572616577148","0.5433747172355652,1.2092607021331787,0.3487376570701599","0.484075129032135,1.208937406539917,0.27873852849006653","0.5478256940841675,1.23114812374115,0.3727377653121948","0.4867457449436188,1.2433422803878784,0.2968246042728424","0.5206242799758911,1.2864255905151367,0.2843266427516937","0.47953978180885315,1.2802150249481201,0.19394338130950928"
0.0,"0.5089936256408691,0.26201286911964417,-0.21565847098827362","0.5179020762443542,0.2424047887325287,-0.19513088464736938","0.5242290496826172,0.2430395483970642,-0.19552722573280334","0.530028223991394,0.2432885318994522,-0.19556114077568054","0.5025020241737366,0.24033866822719574,-0.19138704240322113","0.49807754158973694,0.24004849791526794,-0.19186604022979736","0.49393725395202637,0.23995740711688995,-0.19230017066001892","0.5371938347816467,0.25541338324546814,-0.08763138949871063","0.48895159363746643,0.2534487843513489,-0.06947503983974457","0.5203598737716675,0.283629834651947,-0.17245911061763763","0.5023899674415588,0.2833685278892517,-0.16947868466377258","0.5805403590202332,0.41243624687194824,-0.013253693468868732","0.45291227102279663,0.39334234595298767,-0.016923794522881508","0.588179886341095,0.5814148783683777,0.12455634772777557","0.41078290343284607,0.5203383564949036,-0.07145006954669952","0.5477814078330994,0.6747307777404785,0.18799778819084167","0.4522981643676758,0.3581957519054413,-0.20255203545093536","0.5430996417999268,0.7135918736457825,0.19596345722675323","0.453268438577652,0.32973769307136536,-0.24309256672859192","0.536544680595398,0.693196713924408,0.1700780689716339","0.45270419120788574,0.32236167788505554,-0.23219752311706543","0.5373926162719727,0.6772621870040894,0.18200108408927917","0.45500344038009644,0.3320372998714447,-0.20287957787513733","0.5459869503974915,0.7612607479095459,-0.0016552109736949205","0.4696671962738037,0.7646065354347229,0.001553781796246767","0.5343517065048218,0.9848281145095825,0.04589753597974777","0.48614683747291565,0.9885842800140381,0.0714893713593483","0.5432257652282715,1.2073447704315186,0.3008333742618561","0.4868982434272766,1.2016093730926514,0.2777281701564789","0.5471615195274353,1.229312777519226,0.32229119539260864","0.48905596137046814,1.2347851991653442,0.29577702283859253","0.5207017660140991,1.2837116718292236,0.2376280128955841","0.48588234186172485,1.2682604789733887,0.20238950848579407"
