gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.5147455334663391,0.40775659680366516,-0.20413026213645935","0.5187728404998779,0.39190474152565,-0.18838979303836823","0.5227813124656677,0.3915593922138214,-0.1886175274848938","0.52656489610672,0.3917653262615204,-0.18859606981277466","0.509539783000946,0.39322394132614136,-0.18706683814525604","0.5056400299072266,0.3945254981517792,-0.18736180663108826","0.5018075108528137,0.39608004689216614,-0.18762469291687012","0.530768632888794,0.3989061713218689,-0.10722627490758896","0.4970727562904358,0.40412428975105286,-0.10190339386463165","0.5215286612510681,0.42280545830726624,-0.1716095358133316","0.5094010233879089,0.4253615140914917,-0.17153744399547577","0.5614250898361206,0.4985519051551819,-0.03702295944094658","0.4728546738624573,0.4848766028881073,-0.03557940945029259","0.579135537147522,0.5933914184570312,0.09100230783224106","0.411443293094635,0.45078662037849426,0.05190248042345047","0.5565885305404663,0.6543124318122864,0.2371356040239334","0.46630048751831055,0.41514334082603455,0.1530618816614151","0.5499261021614075,0.6775901317596436,0.2552604377269745","0.47736507654190063,0.4292178153991699,0.15566159784793854","0.5440460443496704,0.6690075397491455,0.24446630477905273","0.48223525285720825,0.4327588379383087,0.16864730417728424","0.5451703071594238,0.6589392423629761,0.23785746097564697","0.47859305143356323,0.4339485168457031,0.16020159423351288","0.5382810235023499,0.7081167697906494,-0.0006628724513575435","0.4916976988315582,0.7045257687568665,0.0006751113687641919","0.5353668928146362,0.8631227016448975,0.043263401836156845","0.4940569996833801,0.8619973063468933,0.06323840469121933","0.5288394689559937,0.9675060510635376,0.2434925138950348","0.5077428221702576,0.9697405695915222,0.25428417325019836","0.5249733924865723,0.9757632613182068,0.26139119267463684","0.5120196342468262,0.9784852862358093,0.27173641324043274","0.527856171131134,1.0118961334228516,0.1867392510175705","0.49888119101524353,1.0263291597366333,0.19397476315498352"
0.0,"0.515924334526062,0.40776535868644714,-0.23367424309253693","0.5196606516838074,0.3919004201889038,-0.2173273116350174","0.5235108137130737,0.39154914021492004,-0.21757200360298157","0.5271848440170288,0.3916626274585724,-0.21755728125572205","0.5105674862861633,0.3932046592235565,-0.21830809116363525","0.5072193145751953,0.3943747580051422,-0.21862046420574188","0.5034838318824768,0.39574486017227173,-0.21890994906425476","0.5308483839035034,0.3986773192882538,-0.1261238157749176","0.4980669915676117,0.40381288528442383,-0.13070078194141388","0.5223684906959534,0.4227454364299774,-0.19667090475559235","0.5104300379753113,0.42540648579597473,-0.19948549568653107","0.5621188879013062,0.49884191155433655,-0.04603410139679909","0.47322550415992737,0.4841870665550232,-0.06656187772750854","0.5756429433822632,0.6018644571304321,0.09111608564853668","0.41246551275253296,0.48111844062805176,-0.06282539665699005","0.5503416657447815,0.6574397087097168,0.2232072353363037","0.4558281898498535,0.41836124658584595,-0.07191083580255508","0.5451656579971313,0.678589403629303,0.24096980690956116","0.4670483469963074,0.42882806062698364,-0.08706342428922653","0.5407928824424744,0.6693349480628967,0.2253558337688446","0.4738098680973053,0.4316204786300659,-0.07183816283941269","0.5420577526092529,0.6601335406303406,0.2221464365720749","0.4718867242336273,0.4335854947566986,-0.06640253216028214","0.5382164716720581,0.7116906642913818,-0.0005546359461732209","0.4907592236995697,0.7068873643875122,0.0005564159364439547","0.535201907157898,0.8638839721679688,0.028008615598082542","0.4932920038700104,0.8621259927749634,0.053141653537750244","0.5288126468658447,0.9709044694900513,0.230661079287529","0.5080958604812622,0.9707908034324646,0.24699535965919495","0.525391697883606,0.9784420728683472,0.24789848923683167","0.5122863054275513,0.9790302515029907,0.2646530568599701","0.5271018743515015,1.014188289642334,0.17176833748817444","0.5032089948654175,1.0154080390930176,0.1884220838546753"
0.0,"0.5160789489746094,0.40867161750793457,-0.2537519931793213","0.5196517705917358,0.39232614636421204,-0.24001426994800568","0.523506224155426,0.39183226227760315,-0.24027609825134277","0.5271384716033936,0.3918335437774658,-0.24026572704315186","0.5107553005218506,0.3936191201210022,-0.24007654190063477","0.5076082348823547,0.39463046193122864,-0.24037475883960724","0.5037587881088257,0.3959684669971466,-0.24064628779888153","0.5307900309562683,0.39867091178894043,-0.15247561037540436","0.4981463551521301,0.4039444327354431,-0.15271791815757751","0.5223582983016968,0.42314520478248596,-0.21796123683452606","0.5105716586112976,0.42611947655677795,-0.2193138599395752","0.5624787211418152,0.49893370270729065,-0.07790359854698181","0.4734448492527008,0.48416832089424133,-0.09357793629169464","0.5755972862243652,0.6096524596214294,0.03498878702521324","0.41368454694747925,0.5067601799964905,-0.18744255602359772","0.5510709285736084,0.6730674505233765,0.1140531450510025","0.44916051626205444,0.43211907148361206,-0.33051690459251404","0.5454521179199219,0.6937984228134155,0.1209680438041687","0.46110549569129944,0.4303226172924042,-0.3672585189342499","0.5430888533592224,0.6943255662918091,0.10347425937652588","0.46820440888404846,0.4316673278808594,-0.3521400988101959","0.5422185659408569,0.6731656193733215,0.11078061908483505","0.4672177731990814,0.43484658002853394,-0.3286451995372772","0.5380361080169678,0.7153916954994202,-0.00343550113029778","0.4903716444969177,0.7101629376411438,0.003360643284395337","0.5348592400550842,0.8648955225944519,0.0355052687227726","0.4932505488395691,0.8626725673675537,0.08249381184577942","0.5287527441978455,0.9723280072212219,0.23158493638038635","0.5083258748054504,0.9725293517112732,0.25514817237854004","0.5258259773254395,0.9796578884124756,0.2507358193397522","0.5125128626823425,0.9814308285713196,0.2699110507965088","0.5267239809036255,1.0150320529937744,0.17521043121814728","0.5030496120452881,1.012725830078125,0.1929037719964981"
0.0,"0.5155720710754395,0.40869855880737305,-0.25539520382881165","0.5190054178237915,0.3923238515853882,-0.24147740006446838","0.522598922252655,0.3918151557445526,-0.2417396754026413","0.5260261297225952,0.3916758596897125,-0.24173033237457275","0.510277271270752,0.39365333318710327,-0.24077388644218445","0.506709635257721,0.3946734666824341,-0.24106982350349426","0.5031609535217285,0.395974725484848,-0.2413497418165207","0.5298334360122681,0.3982916474342346,-0.15319058299064636","0.4979422688484192,0.4039374589920044,-0.14990757405757904","0.5215579867362976,0.42308056354522705,-0.21924333274364471","0.5103259086608887,0.42622458934783936,-0.21960332989692688","0.5624628067016602,0.49843212962150574,-0.07393582165241241","0.4734434187412262,0.48428642749786377,-0.0869852676987648","0.5757282376289368,0.6080808639526367,0.049618300050497055","0.41513562202453613,0.5146504044532776,-0.16037756204605103","0.5502257347106934,0.6701971888542175,0.1488514095544815","0.447791188955307,0.43865475058555603,-0.28673064708709717","0.5445776581764221,0.696003794670105,0.15905684232711792","0.45940008759498596,0.4333684742450714,-0.3207751214504242","0.5424972772598267,0.6891472935676575,0.14316019415855408","0.4655402600765228,0.43356502056121826,-0.30542320013046265","0.5417405962944031,0.6718493103981018,0.14683479070663452","0.4646490216255188,0.4381902813911438,-0.28422820568084717","0.5378615260124207,0.715995728969574,-0.0043848310597240925","0.4895894527435303,0.7110322117805481,0.004298945888876915","0.5345286726951599,0.8663280010223389,0.03573900833725929","0.49324554204940796,0.8630939722061157,0.08094602078199387","0.5286993384361267,0.9726576805114746,0.24252144992351532","0.5084339380264282,0.9725255966186523,0.27080079913139343","0.5259131789207458,0.9798606634140015,0.2604711353778839","0.512580394744873,0.9813918471336365,0.2874271273612976","0.5263708233833313,1.0156694650650024,0.17938736081123352","0.5037660598754883,1.0106769800186157,0.20715740323066711"
0.0,"0.5133967995643616,0.40888211131095886,-0.2556103765964508","0.517366349697113,0.3924423158168793,-0.2422475516796112","0.5208874940872192,0.3919384777545929,-0.24251341819763184","0.5243936777114868,0.3916880786418915,-0.24250324070453644","0.5077672004699707,0.3939383625984192,-0.24005146324634552","0.5047521591186523,0.3948960304260254,-0.2403469830751419","0.5014402866363525,0.3961108326911926,-0.24062064290046692","0.5291472673416138,0.398271769285202,-0.15624883770942688","0.49762219190597534,0.40403515100479126,-0.1462489664554596","0.519883394241333,0.42314860224723816,-0.22050178050994873","0.5086430311203003,0.42639151215553284,-0.21889784932136536","0.5624419450759888,0.4979076683521271,-0.07728806883096695","0.4734421372413635,0.4845215976238251,-0.08489511907100677","0.5758148431777954,0.6053339838981628,0.03963460773229599","0.4173162877559662,0.5258796215057373,-0.1659758985042572","0.550653338432312,0.6684888005256653,0.12017367035150528","0.447308212518692,0.4467228055000305,-0.3149445056915283","0.5449807643890381,0.6895062923431396,0.12690840661525726","0.45775094628334045,0.4383954405784607,-0.3526058495044708","0.5423415303230286,0.6814497113227844,0.10896400362253189","0.4639710783958435,0.43780016899108887,-0.3400670886039734","0.5418691635131836,0.6701659560203552,0.11701349169015884","0.46338313817977905,0.44446995854377747,-0.31421947479248047","0.5366201996803284,0.7158961892127991,-0.0046253204345703125","0.4880716800689697,0.710845947265625,0.0045281932689249516","0.5338283777236938,0.8666954040527344,0.018568484112620354","0.4927996098995209,0.8633253574371338,0.07503669708967209","0.5286270380020142,0.9730752110481262,0.2211119830608368","0.5084419250488281,0.9726879596710205,0.25248563289642334","0.5258949398994446,0.9807162880897522,0.23708319664001465","0.5125802755355835,0.9815790057182312,0.26751571893692017","0.5268778800964355,1.0162420272827148,0.15472984313964844","0.5039097666740417,1.011993169784546,0.1845661848783493"
0.0,"0.5126131176948547,0.4097771942615509,-0.26356709003448486","0.5167554616928101,0.39272117614746094,-0.25193530321121216","0.5202599763870239,0.39217087626457214,-0.2522151470184326","0.5238267183303833,0.39177170395851135,-0.25221359729766846","0.5071882009506226,0.39430826902389526,-0.2489958107471466","0.5041648149490356,0.3951767086982727,-0.24930119514465332","0.5011031627655029,0.3962540030479431,-0.2495889663696289","0.5289639830589294,0.3982720971107483,-0.16950623691082","0.4975368082523346,0.4040975868701935,-0.15563920140266418","0.5190448760986328,0.42375555634498596,-0.22934624552726746","0.5079139471054077,0.42697441577911377,-0.22666482627391815","0.5624369382858276,0.4979109466075897,-0.08477352559566498","0.4740249514579773,0.48554834723472595,-0.09279630333185196","0.5757273435592651,0.605096161365509,0.03630561754107475","0.4190308451652527,0.5472009778022766,-0.17086432874202728","0.5491862893104553,0.6678646206855774,0.12465481460094452","0.44296392798423767,0.45803019404411316,-0.3256736397743225","0.5414901375770569,0.6893165111541748,0.13233910501003265","0.4531187117099762,0.4489484131336212,-0.3649755120277405","0.5398154258728027,0.6806051731109619,0.11558085680007935","0.4597543179988861,0.4459928274154663,-0.3526228964328766","0.5397534966468811,0.6656560897827148,0.12199494987726212","0.4588625431060791,0.4530186653137207,-0.32526546716690063","0.5358176231384277,0.7190914750099182,-0.004689149092882872","0.4873270094394684,0.7131680846214294,0.0045946515165269375","0.5335149765014648,0.8688848614692688,0.024966904893517494","0.49253740906715393,0.8644158840179443,0.08369139581918716","0.5285437107086182,0.9729664325714111,0.24925322830677032","0.5084556341171265,0.972957968711853,0.2694016396999359","0.5258386135101318,0.980626106262207,0.26689594984054565","0.5125886797904968,0.9817838072776794,0.2853379547595978","0.5273401737213135,1.016466498374939,0.18787828087806702","0.5064948797225952,1.012510061264038,0.20288348197937012"
0.0,"0.5123751163482666,0.4104156494140625,-0.30172619223594666","0.5165475010871887,0.39301517605781555,-0.2921835482120514","0.5200726389884949,0.3924340009689331,-0.29246821999549866","0.5236451625823975,0.39195069670677185,-0.29246842861175537","0.506978452205658,0.3945743143558502,-0.28868505358695984","0.5039072632789612,0.39534175395965576,-0.2890019118785858","0.5009263753890991,0.39631187915802,-0.2892991304397583","0.528903603553772,0.3982960879802704,-0.21143417060375214","0.497398316860199,0.4040979743003845,-0.19467514753341675","0.5187584757804871,0.4242735505104065,-0.2675178349018097","0.5076872110366821,0.4272231161594391,-0.2639455497264862","0.5626662373542786,0.4979124665260315,-0.12068022787570953","0.47406500577926636,0.4877794086933136,-0.12552419304847717","0.5757627487182617,0.6060184836387634,-0.005902106408029795","0.42237991094589233,0.5717992782592773,-0.20815877616405487","0.5492489337921143,0.667583703994751,0.06600392609834671","0.4384084641933441,0.47230327129364014,-0.38010433316230774","0.5418499708175659,0.6833809018135071,0.07047618925571442","0.4489521086215973,0.45966848731040955,-0.4224780201911926","0.5403140783309937,0.6801390051841736,0.05173782631754875","0.4540089964866638,0.45691388845443726,-0.4128507971763611","0.5400295257568359,0.6649757623672485,0.06211022660136223","0.45285019278526306,0.46374478936195374,-0.38100212812423706","0.5354712605476379,0.7190907597541809,-0.006256574299186468","0.4871866703033447,0.7128655314445496,0.006148649845272303","0.5333303809165955,0.8687577247619629,0.03541645407676697","0.4921591281890869,0.8646414875984192,0.0898575410246849","0.5284390449523926,0.9731659889221191,0.25155508518218994","0.5087820887565613,0.9733365178108215,0.2692599594593048","0.5258582830429077,0.9805713295936584,0.2682093679904938","0.5131347179412842,0.9819755554199219,0.2846221327781677","0.5268092751502991,1.0164430141448975,0.18850836157798767","0.506409764289856,1.0121092796325684,0.20249958336353302"
0.0,"0.5123859643936157,0.41099119186401367,-0.2833418548107147","0.5165938138961792,0.3936746418476105,-0.27206557989120483","0.5201367139816284,0.39316099882125854,-0.27235323190689087","0.5237114429473877,0.39288100600242615,-0.27235567569732666","0.5069498419761658,0.3950456976890564,-0.26904767751693726","0.5038062334060669,0.3957291543483734,-0.2693481743335724","0.5008192658424377,0.3965243399143219,-0.2696429193019867","0.5287529230117798,0.39939606189727783,-0.1877264827489853","0.49710994958877563,0.4040999114513397,-0.17322313785552979","0.5187555551528931,0.42506837844848633,-0.24823495745658875","0.5073840022087097,0.4272195100784302,-0.24528701603412628","0.5620902180671692,0.4968293607234955,-0.09796132147312164","0.47360092401504517,0.49292346835136414,-0.10469894111156464","0.5758660435676575,0.5998485088348389,0.024506984278559685","0.4237576425075531,0.5818526148796082,-0.183285191655159","0.5494942665100098,0.6644025444984436,0.11224181950092316","0.4304238259792328,0.4796333312988281,-0.35884442925453186","0.5423022508621216,0.6788339614868164,0.11971206963062286","0.4449103772640228,0.46654921770095825,-0.4014378488063812","0.5401636958122253,0.6707902550697327,0.10128156840801239","0.4491291642189026,0.46296870708465576,-0.3912642002105713","0.5401611328125,0.6635640263557434,0.10880152881145477","0.4472159445285797,0.4692893624305725,-0.35971981287002563","0.5351455807685852,0.7189475893974304,-0.006514157168567181","0.4870246350765228,0.7133974432945251,0.006401759572327137","0.5327519178390503,0.8689042925834656,0.036430422216653824","0.492107629776001,0.8654794692993164,0.09622573852539062","0.5281103849411011,0.9732859134674072,0.2515639662742615","0.5088316202163696,0.9736911058425903,0.2774488627910614","0.5258432626724243,0.9805800318717957,0.26828402280807495","0.5132374167442322,0.9821118712425232,0.2928573489189148","0.5266259908676147,1.0170096158981323,0.1879495531320572","0.506037712097168,1.012362003326416,0.21078872680664062"
0.0,"0.5118212103843689,0.4110693633556366,-0.2732190787792206","0.5160272717475891,0.39411064982414246,-0.2618635594844818","0.519639253616333,0.39369744062423706,-0.26215341687202454","0.5230170488357544,0.3934485912322998,-0.2621645927429199","0.5061574578285217,0.3952155113220215,-0.2583701014518738","0.503148078918457,0.39581969380378723,-0.25866684317588806","0.49976474046707153,0.39656707644462585,-0.2589608132839203","0.5276020765304565,0.40019285678863525,-0.17934681475162506","0.4956788420677185,0.40410110354423523,-0.16303332149982452","0.5180850028991699,0.42534947395324707,-0.23884005844593048","0.5062295794487,0.42713814973831177,-0.23543421924114227","0.5606266260147095,0.4965324401855469,-0.09746678173542023","0.47224727272987366,0.49678128957748413,-0.09543713182210922","0.5758880972862244,0.5983467698097229,0.020303286612033844","0.4299949109554291,0.5883293747901917,-0.16249185800552368","0.550421953201294,0.6640946269035339,0.09786203503608704","0.42940592765808105,0.48541387915611267,-0.33248573541641235","0.544790506362915,0.68073970079422,0.10376223176717758","0.44285455346107483,0.47278594970703125,-0.37303733825683594","0.540340781211853,0.6710925102233887,0.08448296040296555","0.4467725157737732,0.4675767719745636,-0.36654132604599","0.5404617190361023,0.6642435789108276,0.09392739832401276","0.44490426778793335,0.47394880652427673,-0.33487504720687866","0.5346506237983704,0.7193171381950378,-0.008949019946157932","0.48661351203918457,0.7144357562065125,0.008849234320223331","0.5326663255691528,0.8688592910766602,0.028971653431653976","0.49203452467918396,0.8657891750335693,0.09666924178600311","0.5279721617698669,0.9730250835418701,0.2507433295249939","0.5089078545570374,0.973609983921051,0.279347687959671","0.5258461236953735,0.9802515506744385,0.26816660165786743","0.5133436322212219,0.9820997714996338,0.29496532678604126","0.5266290903091431,1.0341079235076904,0.18710513412952423","0.5056716203689575,1.0127416849136353,0.2140311449766159"
0.0,"0.5095032453536987,0.4110527038574219,-0.22688737511634827","0.5137102007865906,0.39434394240379333,-0.214887335896492","0.5171166658401489,0.39400771260261536,-0.21518373489379883","0.5204070806503296,0.3938012421131134,-0.21521277725696564","0.5042423009872437,0.3952111005783081,-0.21068470180034637","0.5009724497795105,0.39574238657951355,-0.2109692096710205","0.4974544644355774,0.39638522267341614,-0.21125204861164093","0.5250488519668579,0.4002935588359833,-0.13367708027362823","0.49323195219039917,0.4036116302013397,-0.11345268785953522","0.5155572295188904,0.4252973794937134,-0.19300496578216553","0.5040079355239868,0.4267312288284302,-0.18866853415966034","0.5596946477890015,0.4959418475627899,-0.06215814873576164","0.47026118636131287,0.49674785137176514,-0.04621686786413193","0.5757778286933899,0.5985124111175537,0.038683317601680756","0.44874414801597595,0.5989628434181213,-0.09836377203464508","0.5484587550163269,0.6565510034561157,0.10899027436971664","0.4342612326145172,0.4957144856452942,-0.2573696970939636","0.5429366827011108,0.6745190024375916,0.11455114930868149","0.4443085193634033,0.4801234006881714,-0.2886800467967987","0.5375379323959351,0.6630446910858154,0.09751935303211212","0.4462091326713562,0.47150111198425293,-0.2808372378349304","0.5386221408843994,0.6577155590057373,0.10573013126850128","0.4452977776527405,0.4783226549625397,-0.2564104497432709","0.5344340801239014,0.7196251749992371,-0.009166287258267403","0.48560047149658203,0.7159630060195923,0.009094561450183392","0.5319920778274536,0.8689982295036316,0.009694507345557213","0.4920063614845276,0.8664731979370117,0.0861491784453392","0.5278283357620239,0.9730072617530823,0.23792655766010284","0.5090332627296448,0.9740522503852844,0.25728338956832886","0.5258521437644958,0.9801828265190125,0.25719085335731506","0.5134763121604919,0.9824509620666504,0.272089421749115","0.5260614156723022,1.0292270183563232,0.18445320427417755","0.49750789999961853,1.0245288610458374,0.19399553537368774"
